2.02.2.02.01.16.08.5.2.2.02.002. ,Belanja bahan/bibit tanaman ,60664000, Kegiatan penanaman Akasia 60664000.00 Papan nama untuk 4 kelompok 800000.00 Pembuatan patok batas untuk 4 klpk (1 Ha : 1 btg) 264000.00 Pembuatan anjir untuk 4 klpk (1 Ha : 250 btg) 400000.00 Pengadaan pupuk organik (750 Kg/Ha) 24000000.00 Pengadaan bibit Akasia mangium 35200000.00,,,
2.02.2.02.01.16.08.5.2.2.06. ,Belanja Cetak dan Penggandaan ,150000,,,,
2.02.2.02.01.16.08.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,150000, Kegiatan penanaman Akasia (DAK Hut) 150000.00 Fotocopy dan penggandaan rancangan 150000.00,,,
2.02.2.02.01.16.08.5.2.2.11. ,Belanja Makanan dan Minuman ,2100000,,,,
2.02.2.02.01.16.08.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,2100000, Kegiatan penanaman Akasia (DAK Hut) 2100000.00 Minum dan snack rapat tingkat kelompok (4 klpk x 2 x 25 org) DAK Hut 1500000.00 Makan dan minum rapat tingkat kabupaten (1 x 30 org) DAK Hut 600000.00,,,
2.02.2.02.01.16.08.5.2.2.15. ,Belanja Perjalanan Dinas ,1870000,,,,
2.02.2.02.01.16.08.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,1870000, Kegiatan penanaman Akasia (DAK Hut) 1110000.00 Wilayah Kabupaten 1110000.00 Gol IV 360000.00 Gol III 750000.00 Perjalanan dinas orientasi 760000.00 Gol IV 280000.00 Gol III 480000.00,,,
2.02.2.02.01.16.10. ,PENINGKATAN PERAN SERTA MASYARAKAT ,30484000,Lokasi Kegiatan: Kab Gunungkidul DALAM GERAKAN PENGHIJAUAN SUMBER MATA  AIR,,, Sumber Dana: DAU.DAK.
2.02.2.02.01.16.10.5.2.1. ,BELANJA PEGAWAI ,5330000,,,,
2.02.2.02.01.16.10.5.2.1.01. ,Honorarium PNS ,1550000,,,,
2.02.2.02.01.16.10.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,1050000, Pelaksana kegiatan (3 org x 2 bln) 1050000.00,,,
2.02.2.02.01.16.10.5.2.1.01.002. ,Honorarium Panitia Pengadaan Barang dan Jasa ,500000, Pejabat Pengadaan 250000.00 Pejabat Penerima 250000.00,,,
2.02.2.02.01.16.10.5.2.1.02. ,Honorarium Non PNS ,3780000,,,,
2.02.2.02.01.16.10.5.2.1.02.004. ,Upah/ongkos tenaga ,3780000, Upah/ongkos tenaga (Dak Hut) 3780000.00 Upah pngadaan/pemasangan papan nama 105000.00 Upah pembuatan lubang tanam (2 HOK/Ha) 1050000.00 Upah penanaman (2 HOK/Ha) 1050000.00 Langsir bibit 525000.00 Pemupukan tanaman 525000.00 Upah pemeliharaan/sulam 525000.00,,,
2.02.2.02.01.16.10.5.2.2. ,BELANJA BARANG DAN JASA ,25154000,,,,
2.02.2.02.01.16.10.5.2.2.01. ,Belanja Bahan Pakai Habis ,250000,,,,
2.02.2.02.01.16.10.5.2.2.01.001. ,Belanja alat tulis kantor ,250000, ATK 250000.00,,,
2.02.2.02.01.16.10.5.2.2.02. ,Belanja Bahan/Material ,21129000,,,,
2.02.2.02.01.16.10.5.2.2.02.002. ,Belanja bahan/bibit tanaman ,21129000, Belanja bahan/bibit tanaman (Dak Hut) 21129000.00 Papan nama 3 kelompok 600000.00 Pembuatan patok batas (1 Ha : 1 btg) 99000.00 Pembuatan anjir 3 kelompok (200 btg/Ha) 150000.00 Pengadaan pupuk organik (600Kg/bha) 6750000.00 Pengadaan bibit 13530000.00 Jati 429000.00 Petai 5247000.00 Beringin 792000.00 Jabon 2376000.00 Gayam 2376000.00 Bambu 2310000.00,,,
2.02.2.02.01.16.10.5.2.2.06. ,Belanja Cetak dan Penggandaan ,150000,,,,
2.02.2.02.01.16.10.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,150000, Penggandaan 150000.00,,,
2.02.2.02.01.16.10.5.2.2.11. ,Belanja Makanan dan Minuman ,1525000,,,,
2.02.2.02.01.16.10.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,1525000, Makan. minum dan snack 1525000.00 Minum dan snack rakor tingkat Kabupaten (2 x 10 orang) 400000.00 Makan. minum dan snack (3 x 2 kali x 25 orang) 1125000.00,,,
2.02.2.02.01.16.10.5.2.2.15. ,Belanja Perjalanan Dinas ,2100000,,,,
2.02.2.02.01.16.10.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,2100000, Perjalan dinas dalam daerah (Kabupaten) 2100000.00 Golongan IV 600000.00 Golongan III 1500000.00,,,
2.02.2.02.01.16.12. ,PENINGKATAN PERAN SERTA MASYARAKAT ,55668000,Lokasi Kegiatan: Kab Gunungkidul DALAM GERAKAN PENGHIJAUAN HABITAT HEWAN  LANGKA,,, Sumber Dana: DAU.DAK.
2.02.2.02.01.16.12.5.2.1. ,BELANJA PEGAWAI ,11840000,,,,
2.02.2.02.01.16.12.5.2.1.01. ,Honorarium PNS ,1900000,,,,
2.02.2.02.01.16.12.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,1400000, Pelaksana kegiatan pelestarian habitat burung walet (2 org x 2 bln) 700000.00 Pelaksana kegiatan pelestarian habitat kera ekor panjang(2 org x 2 bln) 700000.00,,,
2.02.2.02.01.16.12.5.2.1.01.002. ,Honorarium Panitia Pengadaan Barang dan Jasa ,500000, Honorarium pengadaan dan jasa (habitat hewan langka) 500000.00 Pejabat pengadaan 250000.00 Pejabat penerima 250000.00,,,
2.02.2.02.01.16.12.5.2.1.02. ,Honorarium Non PNS ,9940000,,,,
2.02.2.02.01.16.12.5.2.1.02.004. ,Upah/ongkos tenaga ,9940000, Pelestarian habitat burung walet (DAK HUT) 4970000.00 Upah pengadaan/pemasangan papan nama 70000.00 Upah pembuatan lubang tanam (2 HOK/Ha) 1400000.00 Upah penanaman 1400000.00 Upah langsir bibit/distribusi 700000.00 UPah pemupukan tanaman 700000.00 Upah pemeliharaan/sulam 700000.00 Honor kegiatan pelestarian Habitat hewan langka (DAK Hut) 4970000.00 Upah pengadaan/pemasangan papan nama 70000.00 Upah pembuatan lubang tanam (2 HOK/Ha) 1400000.00 Upah penanaman (2 HOK/Ha) 1400000.00 Upah langsir bibit 700000.00 Pemupukan tanaman 700000.00 Upah pemeliharaan tanaman 700000.00,,,
2.02.2.02.01.16.12.5.2.2. ,BELANJA BARANG DAN JASA ,43828000,,,,
2.02.2.02.01.16.12.5.2.2.01. ,Belanja Bahan Pakai Habis ,400000,,,,
2.02.2.02.01.16.12.5.2.2.01.001. ,Belanja alat tulis kantor ,400000, ATK kegiatan 400000.00,,,
2.02.2.02.01.16.12.5.2.2.02. ,Belanja Bahan/Material ,37768000,,,,
2.02.2.02.01.16.12.5.2.2.02.002. ,Belanja bahan/bibit tanaman ,37768000, Pelestarian habitat burung walet (DAK HUT) 22712000.00 Papan nama 2 kelompok 400000.00 Pembuatan patok batas (1 ha = 1 btg) 132000.00 Pembuatan ajir (200 btg/Ha) 200000.00 Pengadaan pupuk organk (600 kg/ha) 9000000.00 Pengadaan bibit 12980000.00 #NAME?3300000.00 #NAME?7040000.00 #NAME?2640000.00 Belanja bibit kegiatan hewan langka 15056000.00 Papan nama 2 kelompok 400000.00 Pembuatan patok batas 132000.00 Pembuatan anjir 2 kelompok (200 btg/Ha) 200000.00 Pengadaan pupuk organik (600 Kg/Ha) 9000000.00 Pengadaan bibit 5324000.00 Jati 572000.00 Duwet 1716000.00 Salam 1716000.00 Jambu Biji 1320000.00,,,
2.02.2.02.01.16.12.5.2.2.06. ,Belanja Cetak dan Penggandaan ,250000,,,,
2.02.2.02.01.16.12.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,250000, Penggandaan rancangan kegiatan hewan langka 250000.00,,,
2.02.2.02.01.16.12.5.2.2.11. ,Belanja Makanan dan Minuman ,2450000,,,,
2.02.2.02.01.16.12.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,2450000, Pelestarian habitat burung walet 1300000.00 Minum snack rakor kab (2 kali x 10 org) 400000.00 Makan minum rapat kelompok (2 kali x 1 klp x 30 org) 900000.00 Makan. minum dan snack kegiatan hewan langka 1150000.00 Makan. minum dan snack (2 x 10 org) 400000.00 Makan dan snack rakor tingkat kelompok (2 x 2 kali x 25 org) DAK Hut 750000.00,,,
2.02.2.02.01.16.12.5.2.2.15. ,Belanja Perjalanan Dinas ,2960000,,,,
2.02.2.02.01.16.12.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,2960000, SPPD Pelestarian habitat burung walet 1480000.00 #NAME?480000.00 #NAME?1000000.00 Perjalanan dinas kegiatan hewan langka 1480000.00 Golongan IV 480000.00 Golongan III 1000000.00,,,
2.02.2.02.01.16.13. ,PENINGKATAN PERAN SERTA MASYARAKAT ,75728000,Lokasi Kegiatan: Kab Gunungkidul DALAM GERAKAN PENGHIJAUAN SEMPADAN  PANTAI,,, Sumber Dana: DAU.DAK.
2.02.2.02.01.16.13.5.2.1. ,BELANJA PEGAWAI ,9005000,,,,
2.02.2.02.01.16.13.5.2.1.01. ,Honorarium PNS ,1550000,,,,
2.02.2.02.01.16.13.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,1050000, Pelaksana kegiatan (3 org x 2 bln) 1050000.00,,,
2.02.2.02.01.16.13.5.2.1.01.002. ,Honorarium Panitia Pengadaan Barang dan Jasa ,500000, Pejabat Pengadaan 250000.00 Pejabat Penerima 250000.00,,,
2.02.2.02.01.16.13.5.2.1.02. ,Honorarium Non PNS ,7455000,,,,
2.02.2.02.01.16.13.5.2.1.02.004. ,Upah/ongkos tenaga ,7455000, Honorarium Non PNS (DAK Kehutanan) 7455000.00 Upah pengadaan/pemasangan papan nama (1 HOK/unit) 105000.00 Upah pembuatan lubang tanam (2 HOK/Ha) 2100000.00 Upah penanaman (2 HOK/Ha) 2100000.00 Upah langsir bibit (1 HOK/Ha) 1050000.00 Upah pemupukan tanaman (1 HOK/Ha) 1050000.00 Upah pemeliharaan/penyulaman tanaman (1 HOK/Ha) 1050000.00,,,
2.02.2.02.01.16.13.5.2.2. ,BELANJA BARANG DAN JASA ,66723000,,,,
2.02.2.02.01.16.13.5.2.2.01. ,Belanja Bahan Pakai Habis ,250000,,,,
2.02.2.02.01.16.13.5.2.2.01.001. ,Belanja alat tulis kantor ,250000, ATK 250000.00,,,
2.02.2.02.01.16.13.5.2.2.02. ,Belanja Bahan/Material ,62598000,,,,
2.02.2.02.01.16.13.5.2.2.02.002. ,Belanja bahan/bibit tanaman ,62598000, Belanja bahan/ material (DAK Kehutanan) 62598000.00 Papan nama untuk 3 kelompok 600000.00 Pembuatan patok batas untuk 3 kelompok (1 Ha : 1 btg 198000.00 Pembuatan ajir untuk 3 kelompok ( 200 btg/Ha) 300000.00 Pengadaan pupuk organik (900 Kg/Ha) 20250000.00 Pengadaan bibit 41250000.00 Bibit Nyamplung 4950000.00 Bibit Cemara laut 10560000.00 Bibit Kelapa 19800000.00 Bibit Ketapang 5940000.00,,,
2.02.2.02.01.16.13.5.2.2.06. ,Belanja Cetak dan Penggandaan ,250000,,,,
2.02.2.02.01.16.13.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,250000, Belanja penggandaan 250000.00,,,
2.02.2.02.01.16.13.5.2.2.11. ,Belanja Makanan dan Minuman ,1525000,,,,
2.02.2.02.01.16.13.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,1525000, Makan. minum dan snack rakor 400000.00 Pertemuan Kelompok Tani (3 kel x 25 org x 2) 1125000.00,,,
2.02.2.02.01.16.13.5.2.2.15. ,Belanja Perjalanan Dinas ,2100000,,,,
2.02.2.02.01.16.13.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,2100000, Golongan IV 600000.00 Golongan III 1500000.00,,,
2.02.2.02.01.16.14. ,PENGEMBANGAN HUTAN RAKYAT ,266793550,Lokasi Kegiatan: Kab Gunungkidul Sumber Dana: DAU.DAK.,,,
2.02.2.02.01.16.14.5.2.1. ,BELANJA PEGAWAI ,49220000,,,,
2.02.2.02.01.16.14.5.2.1.01. ,Honorarium PNS ,4700000,,,,
2.02.2.02.01.16.14.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,4200000, Honor tim pelaksana 4200000.00 Pelaksana teknis lapangan (12 orang x 2 bulan) 4200000.00,,,
2.02.2.02.01.16.14.5.2.1.01.002. ,Honorarium Panitia Pengadaan Barang dan Jasa ,500000, Pejabat  pengadaan 250000.00 Pejabat penerima 250000.00,,,
2.02.2.02.01.16.14.5.2.1.02. ,Honorarium Non PNS ,44520000,,,,
2.02.2.02.01.16.14.5.2.1.02.004. ,Upah/ongkos tenaga ,44520000, Upah/ongkos tenaga (DAK Hut) 44520000.00 Opah pengadaan/pemasangan papan nama (1 HOK/unit) 420000.00 Upah pembuatan lubang tanam (2 HOK/Ha) 12600000.00 Upah penanaman (2 HOK/Ha) 12600000.00 Upah langsir bibit/distribusi (1 HOK/Ha) 6300000.00 Upah pemupukan tanaman (1 HOK/Ha) 6300000.00 Upah pemeliharaan/penyulaman (1 HOK/Ha) 6300000.00,,,
2.02.2.02.01.16.14.5.2.2. ,BELANJA BARANG DAN JASA ,217573550,,,,
2.02.2.02.01.16.14.5.2.2.01. ,Belanja Bahan Pakai Habis ,500000,,,,
2.02.2.02.01.16.14.5.2.2.01.001. ,Belanja alat tulis kantor ,500000, ATK 500000.00,,,
2.02.2.02.01.16.14.5.2.2.02. ,Belanja Bahan/Material ,192273550,,,,
2.02.2.02.01.16.14.5.2.2.02.002. ,Belanja bahan/bibit tanaman ,192273550, Belanja bahan/bibit tanaman (Dak Hut) 192273550.00 Papan nama untuk 12 kelompok 2400000.00 Pembuatan patok batas untuk 18 kelompok (1 Ha : 1 btg) 1188000.00 Pembuatan ajir untuk 18 kelompok (1 Ha : 200 btg) 2250550.00 Pengadaan pupuk organik (400 Kg/Ha) 81000000.00 Pengadaan bibit 105435000.00 Bibit Jati 20592000.00 Bibit Sengon laut 8910000.00 Bibit Akasia Auriculiformis 11880000.00,,,
2.02.2.02.01.16.17.5.2.2.01.001. ,Belanja alat tulis kantor ,500000, ATK 500000.00,,,
2.02.2.02.01.16.17.5.2.2.02. ,Belanja Bahan/Material ,192415000,,,,
2.02.2.02.01.16.17.5.2.2.02.002. ,Belanja bahan/bibit tanaman ,192415000, Pengadaan bibit 192415000.00 Bibit Jati 8450000.00 Bibit sengon laut 11500000.00 Bibit Mangga 70840000.00 Bibit Petai 17225000.00 Bibit Rambutan 38400000.00 Bibit Durian 46000000.00,,,
2.02.2.02.01.16.17.5.2.2.11. ,Belanja Makanan dan Minuman ,600000,,,,
2.02.2.02.01.16.17.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,600000, Belanja makan. minum dan snack rapat tingk kab (2 x 15 org) 600000.00,,,
2.02.2.02.01.16.17.5.2.2.15. ,Belanja Perjalanan Dinas ,2920000,,,,
2.02.2.02.01.16.17.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,2920000, Perjalanan dinas (Kabupaten) 1900000.00 Golongan IV 600000.00 Golongan III 1300000.00 Perjalanan dinas (Provinsi) 1020000.00 Golongan IV 420000.00 Golongan III 600000.00,,,
2.02.2.02.01.17. ,PERLINDUNGAN DAN KONSERVASI SUMBER DAYA ,32400000, HUTAN,,,
2.02.2.02.01.17.06. ,PENINGKATAN PARTISIPASI MASYARAKAT DALAM ,32400000,Lokasi Kegiatan: Kabupaten Gunungkidul LOMBA PENGHIJAUAN Sumber Dana: PAD.DAU.,,,
2.02.2.02.01.17.06.5.2.2. ,BELANJA BARANG DAN JASA ,32400000,,,,
2.02.2.02.01.17.06.5.2.2.01. ,Belanja Bahan Pakai Habis ,1300000,,,,
2.02.2.02.01.17.06.5.2.2.01.001. ,Belanja alat tulis kantor ,300000, ATK Kegiatan 300000.00,,,
2.02.2.02.01.17.06.5.2.2.01.010. ,Belanja Dekorasi ,1000000, Dalam rangka mengikuti Lomba PKA Wana Lestari tingkat provinsi / nasional (5 1000000.00 kategori),,,
2.02.2.02.01.17.06.5.2.2.02. ,Belanja Bahan/Material ,10600000,,,,
2.02.2.02.01.17.06.5.2.2.02.001. ,Belanja bahan baku bangunan ,2600000, Pembuatan papan nama peserta lomba (3 kategori) 1800000.00 Pembuatan papan nama pembinaan KMDM 800000.00,,,
2.02.2.02.01.17.06.5.2.2.02.002. ,Belanja bahan/bibit tanaman ,8000000, Belanja bahan/benih tanaman untuk pembuatan Kebun Bibit Sekolah (KBS) 8000000.00,,,
2.02.2.02.01.17.06.5.2.2.03. ,Belanja Jasa Kantor ,1000000,,,,
2.02.2.02.01.17.06.5.2.2.03.014. ,Belanja jasa publikasi ,1000000, Publikasi pembinaan KMDM melalui media cetak 500000.00 Publikasi pembinaan KMDM melalui media elektronik 500000.00,,,
2.02.2.02.01.17.06.5.2.2.06. ,Belanja Cetak dan Penggandaan ,3430000,,,,
2.02.2.02.01.17.06.5.2.2.06.001. ,Belanja Cetak ,3125000, Materi penyuluhan kehutanan dan lomba PKA Wana Lestasi 3125000.00 Leaflet 625000.00 Brosur 250000.00 Poster A1 750000.00 Booklet 1500000.00,,,
2.02.2.02.01.17.06.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,305000, Penggandaan dan pelaporan 305000.00,,,
2.02.2.02.01.17.06.5.2.2.11. ,Belanja Makanan dan Minuman ,9700000,,,,
2.02.2.02.01.17.06.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,9700000, Makan. minum & snack rakor kegiatan 1200000.00 Makan. minum & snack dalam rangka persiapan/pembinaan lomba tingkat 3000000.00 provinsi/nasional Makan. minum & snack dalam rangka evaluasi peserta lomba PKA Wana Lestari 3000000.00 Makan. minum & snack dalam rangka pembinaan KMDM (4 Sekolah Dasar) 2500000.00,,,
2.02.2.02.01.17.06.5.2.2.15. ,Belanja Perjalanan Dinas ,6370000,,,,
2.02.2.02.01.17.06.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,6370000, Dalam rangka evaluasi. pembinaan dan pelaksanaan lomba PKA Wana Lestari 4050000.00 Golongan IV 1320000.00 Golongan III 2250000.00 Golongan II 480 000.00 Dalam rangka pembinaan KMDM 2320000.00 Golongan IV 600000.00 Golongan III 1400000.00 Golongan II 320000.00,,,
2.01.2.02.01.15. ,PROGRAM PENINGKATAN KESEJAHTERAAN PETANI ,36100000,,,,
2.01.2.02.01.15.03. ,PENINGKATAN KEMAMPUAN LEMBAGA PETANI ,36100000,Lokasi Kegiatan: Kabupaten Gunungkidul Sumber Dana: DAU.DAK.SILPA.,,,
2.01.2.02.01.15.03.5.2.1. ,BELANJA PEGAWAI ,7800000,,,,
2.01.2.02.01.15.03.5.2.1.02. ,Honorarium Non PNS ,7800000,,,,
2.01.2.02.01.15.03.5.2.1.02.003. ,Honorarium peserta penyuluhan/pembinaan/pelatihan ,7800000, Pertemuan Pembinaan Asosiasi Petani 7800000.00  Bantuan transpor peserta pertemuan asosiasi petani kakao 1800000.00 Bantuan transpor peserta pertemuan asosiasi petani mete 1800000.00 Bantuan transpor peserta pertemuan asosiasi petani gula kelapa 600000.00 Bantuan transpor peserta pertemuan asosiasi petani tebu 1200000.00 Bantuan transpor peserta pertemuan asosiasi petani lebah madu 1200000.00 Bantuan transpor peserta pertemuan asosiasi petani / pengrajin bambu 1200000.00,,,
2.01.2.02.01.15.03.5.2.2. ,BELANJA BARANG DAN JASA ,28300000,,,,
2.01.2.02.01.15.03.5.2.2.01. ,Belanja Bahan Pakai Habis ,130000,,,,
2.01.2.02.01.15.03.5.2.2.01.001. ,Belanja alat tulis kantor ,130000, ATK Kegiatan dan Pelatihan / Bimbingan Teknis 130000.00,,,
2.01.2.02.01.15.03.5.2.2.06. ,Belanja Cetak dan Penggandaan ,100000,,,,
2.01.2.02.01.15.03.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,100000, Penggandaan dan pelaporan 100000.00,,,
2.01.2.02.01.15.03.5.2.2.11. ,Belanja Makanan dan Minuman ,24400000,,,,
2.01.2.02.01.15.03.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,24400000, Makan. minum & snack pertemuan pembinaan asosiasi petani 9100000.00 Kakao 2100000.00 Mete 2100000.00 Gula Kelapa 700000.00 Tebu 1400000.00 Lebah Madu 1400000.00 Bambu 1400000.00 Makan. minum & snack pembinaan unit usaha kehutanan di 18 kecamatan 13800000.00 Makan. minum snack rakor 1500000.00,,,
2.01.2.02.01.15.03.5.2.2.15. ,Belanja Perjalanan Dinas ,3670000,,,,
2.01.2.02.01.15.03.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,3670000, Perjalanan dinas 3670000.00 Golongan IV 1200000.00 Golongan III 1950000.00 Golongan II 520000.00,,,
2.01.2.02.01.16. ,PROGRAM PENINGKATAN KETAHANAN PANGAN ,72580000, (PERTANIAN/PERKEBUNAN),,,
2.01.2.02.01.16.12. ,PENANGANAN PASCA PANEN DAN PENGOLAHAN ,72580000,Lokasi Kegiatan: Kecamatan Karangmojo. Semin. Patuk. Ponjong. Semanu. Playen. dan Panggang.  HASIL PERTANIAN Nglipar Sumber Dana: DAU.,,,
2.01.2.02.01.16.12.5.2.1. ,BELANJA PEGAWAI ,2400000,,,,
2.01.2.02.01.16.12.5.2.1.02. ,Honorarium Non PNS ,2400000,,,,
2.01.2.02.01.16.12.5.2.1.02.003. ,Honorarium peserta penyuluhan/pembinaan/pelatihan ,2400000, Bimtek pengolahan gula kelapa (1 ngkt x 20 org x 3 hr) 1200000.00 Bimtek pengolahan Mete (1 ngkt x 20 org x 3 hr) 1200000.00,,,
2.01.2.02.01.16.12.5.2.2. ,BELANJA BARANG DAN JASA ,70180000,,,,
2.01.2.02.01.16.12.5.2.2.01. ,Belanja Bahan Pakai Habis ,900000,,,,
2.01.2.02.01.16.12.5.2.2.01.001. ,Belanja alat tulis kantor ,600000, ATK kegiatan 200000.00 ATK Bimtek pengolahan gula kelapa 200000.00 ATK Bimtek pengolahan mete 200000.00,,,
2.01.2.02.01.16.12.5.2.2.01.010. ,Belanja Dekorasi ,300000, Dekorasi 300000.00,,,
2.01.2.02.01.16.12.5.2.2.02. ,Belanja Bahan/Material ,1000000,,,,
2.01.2.02.01.16.12.5.2.2.02.006. ,Belanja bahan praktek KBM ,600000, Bimtek pengolahan gula kelapa 300000.00 Bimtek pengolahan mete 300000.00,,,
2.01.2.02.01.16.12.5.2.2.02.007. ,Belanja bahan sosiliasasi.diklat.seminar ,400000, Bimtek pengolahan gula kelapa 200000.00 Bimtek pengolahan mete 200000.00,,,
2.01.2.02.01.16.12.5.2.2.03. ,Belanja Jasa Kantor ,3600000,,,,
2.01.2.02.01.16.12.5.2.2.03.027. ,Belanja jasa narasumber/tenaga ahli ,3600000, Bimtek pengolahan gula kelapa (1 angk x 3 hr x 6 JPL) 1800000.00 Bimtek pengolahan mete (1 angk x 3 hr x 6 JPL) 1800000.00,,,
2.01.2.02.01.16.12.5.2.2.06. ,Belanja Cetak dan Penggandaan ,500000,,,,
2.01.2.02.01.16.12.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,500000, Penggandaan dan Pelaporan 500000.00,,,
2.01.2.02.01.16.12.5.2.2.11. ,Belanja Makanan dan Minuman ,20500000,,,,
2.01.2.02.01.16.12.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,20500000, Makan dan minum snack Pendampingan penanganan pasca panen dan 20500000.00 pengolahan hasil Makan. minum & snack rakor kegiatan 800000.00 Makan. minum & snack penanganan pasca panen dan pengolahan kakao 4800000.00 Makan. minum & snack penanganan pasca panen dan pelngolahan mete 6000000.00 Makan. minum & snack penanganan pasca panen dan pengolahan gula Kelapa 5900000.00 Bimtek pengolahan pengolahan gula kelapa (1 angk x 3 hr x 25 org) 1500000.00 Bimtek pengolahan mete (1 angk x 3 hr x 25 org) 1500000.00,,,
2.01.2.02.01.16.12.5.2.2.15. ,Belanja Perjalanan Dinas ,5580000,,,,
2.01.2.02.01.16.12.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,5580000, Pendampingan penanganan pasca panen dan pengolahan hasil 3800000.00 Golongan IV 1080000.00 Golongan III 2000000.00 Golongan II 720000.00 Bimtek pengolahan gula kelapa dan mete 1780000.00 Gol IV 240000.00 Gol III 1300000.00 Gol II 240000.00,,,
2.01.2.02.01.16.12.5.2.2.21. ,Belanja Hibah Barang yang akan diserahkan ,38100000, kepada Masyarakat/Pihak Ketiga,,,
2.01.2.02.01.16.12.5.2.2.21.001. ,Belanja Hibah Barang kepada Masyarakat ,38100000, Penanganan Pasca Panen dan Pengolahan Mete 30200000.00 KT Tani Maju. Semuluh Lor. Ngeposari. Semanu 12200000.00 Cutchip 2200000.00 Meja Sangrai 10000000.00 KT Mantep. Mojo. Ngeposari. Semanu 9150000.00 Cutchip 1650000.00 Meja Sangrai 7500000.00 Pijenan. Pundungsari. Semin 8850000.00 Cutchip 3850000.00 Meja Sangrai 5000000.00 Pengolahan Gula Kelapa 7500000.00 KWT Sumber Rejeki. Sanglor II. Girisuko. Panggang 7500000.00 Peralatan Pengolahan Gula Kelapa 7500000.00 Honor Pejabat Pengadaan 200000.00 Honor Pejabat Penerima Hasil Pekerjaan 200000.00,,,
2.01.2.02.01.17. ,PROGRAM PENINGKATAN PEMASARAN HASIL ,37100000, PRODUKSI PERTANIAN/PERKEBUNAN,,,
2.01.2.02.01.17.07. ,PROMOSI ATAS HASIL PRODUKSI ,15000000,Lokasi Kegiatan: Jakarta dan Kabupaten Gunungkidul PERTANIAN/PERKEBUNAN UANGGULAN DAERAH Sumber Dana: PAD.DAU.,,,
2.01.2.02.01.17.07.5.2.1. ,BELANJA PEGAWAI ,2050000,,,,
2.01.2.02.01.17.07.5.2.1.01. ,Honorarium PNS ,1750000,,,,
2.01.2.02.01.17.07.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,1750000, Honorarium Jaga Stand Pameran Hari Jadi Kabupaten ke-184 (7 org x 5 hr) 1750000.00,,,
2.01.2.02.01.17.07.5.2.1.02. ,Honorarium Non PNS ,300000,,,,
2.01.2.02.01.17.07.5.2.1.02.004. ,Upah/ongkos tenaga ,300000, Upah bongkar pasang stand 300000.00,,,
2.01.2.02.01.17.07.5.2.2. ,BELANJA BARANG DAN JASA ,12950000,,,,
2.01.2.02.01.17.07.5.2.2.01. ,Belanja Bahan Pakai Habis ,1000000,,,,
2.01.2.02.01.17.07.5.2.2.01.001. ,Belanja alat tulis kantor ,150000, ATK 150000.00,,,
2.01.2.02.01.17.07.5.2.2.01.009. ,Belanja Dokumentasi ,100000, Dokumentai 100000.00,,,
2.01.2.02.01.17.07.5.2.2.01.010. ,Belanja Dekorasi ,750000, Dekorasi Stand 750000.00,,,
2.01.2.02.01.17.07.5.2.2.02. ,Belanja Bahan/Material ,5750000,,,,
2.01.2.02.01.17.07.5.2.2.02.001. ,Belanja bahan baku bangunan ,750000, Perlengkapan Stand dan pembuatan penyekat satand 750000.00,,,
2.01.2.02.01.17.07.5.2.2.02.007. ,Belanja bahan sosiliasasi.diklat.seminar ,5000000, Materi dan bahan pameran 5000000.00,,,
2.01.2.02.01.17.07.5.2.2.06. ,Belanja Cetak dan Penggandaan ,700000,,,,
2.01.2.02.01.17.07.5.2.2.06.001. ,Belanja Cetak ,500000, Cetak poster dan stiker 500000.00,,,
2.01.2.02.01.17.07.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,200000, Penggandaan dan pelaporan 200000.00,,,
2.01.2.02.01.17.07.5.2.2.10. ,Belanja Sewa Perlengkapan dan Peralatan Kantor ,2000000,,,,
