Judul,Penjabaran Anggaran Pendapatan dan Belanja Daerah,,,,,,,,,,,,,,,,
2.01.2.01.01.15.03.5.2.2.23.001. ,Belanja jasa narasumber ,8500000, Honorarium pemandu SL SOP/GAP buah (2 org x 7 x 2 klp) 2800000.00 Honorarium pemandu SL SOP/GAP sayuran (2 org x 7 x 2 klp) 2800000.00 Honorarium pemandu SL budidaya biofarmaka (2 org x 7 x 1 klp) 1400000.00 Honorarium narasumber kunjungan lapang 1500000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.04. ,PENGELOLAAN AIR IRIGASI UNTUK PERTANIAN ,3380250000,Lokasi Kegiatan: -,,,,,,,,,,,,,,
2.01.2.01.01.15.04.5.2.1. ,BELANJA PEGAWAI ,5035000,,,,,,,,,,,,,,,
2.01.2.01.01.15.04.5.2.1.01. ,Honorarium PNS ,5035000,,,,,,,,,,,,,,,
2.01.2.01.01.15.04.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,5035000, Honorarium tim pelaksana kegiatan 4650000.00 Penanggungjawab/PA/KPA 1800000.00 Ketua/PPK/PPTK 1650000.00 Petugas administrasi 1200000.00 Honorarium panitia pelatihan SL Iklim (hibah WISMP) 385000.00 Ketua 75000.00 Sekretaris 60000.00 Anggota 250000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.04.5.2.2. ,BELANJA BARANG DAN JASA ,230670000,,,,,,,,,,,,,,,
2.01.2.01.01.15.04.5.2.2.01. ,Belanja Bahan Pakai Habis ,11465000,,,,,,,,,,,,,,,
2.01.2.01.01.15.04.5.2.2.01.001. ,Belanja alat tulis kantor ,11465000, Belanja alat tulis kantor 11465000.00 Pembelian alat tulis kantor (kertas. tinta. map kertas. buku. bolpoin. dll) 515000.00 Pendampingan WISMP ATK Penyelenggaraan SL P3A (Kertas. Tinta. Plano. Spidol. Selotip. Buku. 750000.00 Bolpoin. Map) Pendampingan WISMP ATK Penyelenggaraan SL Iklim (Kertas. Tinta. Plano. Spidol. Selotip. Buku. 1200000.00 Bolpoin. Map) Hibah WISMP Bahan praktek SL Iklim 9000000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.04.5.2.2.03. ,Belanja Jasa Kantor ,36000000,,,,,,,,,,,,,,,
2.01.2.01.01.15.04.5.2.2.03.020. ,Transport peserta penyuluhan/pembinaan/pelatihan ,36000000, Transport peserta pelatihan SL P3A (3 kelompok x 20 orang x 10 hari) 12000000.00 PENDAMPINGAN WISMP Honorarium Peserta Pelatihan Sekolah Lapang Iklim (6 kelompok x 20 x 12 hari) 24000000.00 HIBAH WISMP,,,,,,,,,,,,,,
2.01.2.01.01.15.04.5.2.2.06. ,Belanja Cetak dan Penggandaan ,1865000,,,,,,,,,,,,,,,
2.01.2.01.01.15.04.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,1865000, Fotocopy 250000.00 Fotokopi SL P3A (Pendampingan WISMP) 500000.00 Fotokopi SL Iklim - Hibah WISMP 500000.00 Cetak dan penggandaan laporan akhir - Pendampingan WISMP 615000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.04.5.2.2.11. ,Belanja Makanan dan Minuman ,50500000,,,,,,,,,,,,,,,
2.01.2.01.01.15.04.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,50500000, Belanja makanan dan minuman 50500000.00 Makan. minum rapat koordinasi 4000000.00 Minum. snack rapat koordinasi 1500000.00 Makan. minum. snack SL P3A (pendampingan WISMP) - 3 kelompok x 10 hari x 15000000.00 25 orang Makan. minum. snack Pelatihan SL Iklim (Hibah WISMP) 30000000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.04.5.2.2.15. ,Belanja Perjalanan Dinas ,81340000,,,,,,,,,,,,,,,
2.01.2.01.01.15.04.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,10500000, Perjalanan dinas dalam Kabupaten (Pendampingan WISMP) 6500000.00 Golongan IV 1200000.00 Golongan III 3700000.00 Golongan II 1600000.00 Perjalanan dinas ke provinsi (Pendampingan WISMP) 4000000.00 Golongan IV 1400000.00 Golongan III 2100000.00 Golongan II 500000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.04.5.2.2.15.002. ,Belanja perjalanan dinas luar daerah ,70840000, Perjalanan dinas ke Jabodetabek dan Banten (Pendampingan WISMP) 31300000.00 Golongan IV 8800000.00 Penginapan 3200000.00 Uang harian 4240000.00 Uang taxi 1360000.00 Golongan III 15000000.00 Penginapan 4500000.00 Uang harian 7950000.00 Uang taxi 2550000.00 Tiket 7500000.00 Perjalanan dinas Luar Jawa (Hibah WISMP) 39540000.00 Golongan IV 7080000.00 Penginapan 2400000.00 Uang harian 2880000.00 Uang taxi 1800000.00 Golongan III 12960000.00 Penginapan 3600000.00 Uang harian 5760000.00 Uang taxi 3600000.00 Tiket 19500000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.04.5.2.2.23. ,Belanja Jasa Narasumber/Tenaga Ahli ,49500000,,,,,,,,,,,,,,,
2.01.2.01.01.15.04.5.2.2.23.001. ,Belanja jasa narasumber ,49500000, Honorarium Pemandu Pelatihan SL P3A (Pendampingan WISMP) 6 JPL x 10 hari 13500000.00 x 3 kelompok Honorarium Pembicara Pelatihan SL Iklim (HIBAH WISMP) 6 JPL x 10 hari x 5 36000000.00 Kelompok,,,,,,,,,,,,,,
2.01.2.01.01.15.04.5.2.3. ,BELANJA  MODAL ,3144545000,,,,,,,,,,,,,,,
2.01.2.01.01.15.04.5.2.3.23. ,Belanja Modal Pengadaan Konstruksi Jaringan Air ,3144545000,,,,,,,,,,,,,,,
2.01.2.01.01.15.04.5.2.3.23.005. ,Belanja modal pengadaan konstruksi jaringan irigasi ,416550000, Pembangunan saluran irigasi tersier (Bantuan Provinsi) 416550000.00 Paket 1. lokasi : gatakrejo. karangmojo. karangmojo) 200000000.00 Paket 2. lokasi : Karangmojo I. Karangmojo. Karangmojo) 200000000.00 Konsultan Pengawas 15000000.00 Honor Pejabat Pengadaan 450000.00 Honor Panitia Penerima 1 100000.00 Ketua 450000.00 Sekretaris 350000.00 Anggota 300000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.04.5.2.3.23.010. ,Belanja modal konstruksi dam parit ,2727995000, Pembuatan dam parit (DAK PERTANIAN) 2661995000.00 Paket 1. lokasi : Ngrandu. Katongan. Nglipar 200000000.00 Paket 2. lokasi : Kalitar. Natah. Nglipar 165924504.57 Paket 3. lokasi : Sendowo Lor. Kedungkeris. Nglipar 73790965.22 Paket 4. lokasi : Kedungpoh Kidul. Kedungpoh. Nglipar 78123844.06 Paket 5. Lokasi : Tobong. Sambirejo. Nglipar 89666790.19 Paket 6 : Tempuran. Kampung. Ngawen 200000000.00 Paket 7. lokasi : Cikal. Watusigar. Ngawen 153452052.66 Paket 8. lokasi : Pilangroto. Semin. Semin 115042323.71 Paket 9. lokasi : Jambedawe. Tambakromo. Ponjong 72518657.65 Paket 10. lokasi : Gedoro. Nglegi. Patuk 76056688.46 Paket 11. lokasi : Padangan. Nglegi. Patuk 200000000.00 Paket 12. lokasi : Mertelu Kulon. Mertelu. Gedangsari 81358533.70 Paket 13. lokasi : Boyo. Ngalang. Gedangsari 200000000.00 Paket 14. lokasi : Wonosari. Semoyo. Patuk 200000000.00 Paket 15. lokasi : Batur. Putat. Patuk 200000000.00 Paket 16. lokasi : Ngleri. Playen 200000000.00 Paket 17. lokasi : Kalangbangi Wetan. Ngeposari. Semanu 170000000.00 Paket 18. lokasi : Gambarsari. Jurangjero. Ngawen 186060639.78 Konsultan Pengawas 50000000.00 Konsultan Perencana (Review Detail Perencanaan) 10000000.00 Honorarium Panitia Pengadaan 2400000.00 Ketua 1000000.00 Sekretaris 800000.00 Anggota 600000.00 Honorarium Panitia Penerima Hasil Pekerjaan 3600000.00 Ketua 1000000.00 Sekretaris 800000.00 Anggota 1800000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.05. ,PENGEMBANGAN PEMBENIHAN/PEMBIBITAN ,261900000,Lokasi Kegiatan: -,,,,,,,,,,,,,,
2.01.2.01.01.15.05.5.2.1. ,BELANJA PEGAWAI ,4650000,,,,,,,,,,,,,,,
2.01.2.01.01.15.05.5.2.1.01. ,Honorarium PNS ,4650000,,,,,,,,,,,,,,,
2.01.2.01.01.15.05.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,4650000, Honorarium tim pelaksana kegiatan PAD 4650000.00 Ketua 900000.00 Sekretaris 750000.00 Anggota (5 orang) 3000000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.05.5.2.2. ,BELANJA BARANG DAN JASA ,126650000,,,,,,,,,,,,,,,
2.01.2.01.01.15.05.5.2.2.01. ,Belanja Bahan Pakai Habis ,1085000,,,,,,,,,,,,,,,
2.01.2.01.01.15.05.5.2.2.01.001. ,Belanja alat tulis kantor ,1085000, Belanja alat tulis kantor (HVS. refill tinta. spidol besar.ballpoint. buku tulis. buku 1085000.00 folio. kwitansi. stopmap kertas. ordner. snelhecter kertas. stapler.dll),,,,,,,,,,,,,,
2.01.2.01.01.15.05.5.2.2.02. ,Belanja Bahan/Material ,59500000,,,,,,,,,,,,,,,
2.01.2.01.01.15.05.5.2.2.02.002. ,Belanja bahan/bibit tanaman ,50500000, Belanja bahan/bibit tanaman 50500000.00 Benih padi (benih dasar) 3000000.00 Pupuk organik 2500000.00 Belanja benih padi lulus sertifikasi tingkat lapangan 45000000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.05.5.2.2.02.004. ,Belanja bahan obat-obatan ,1500000, Belanja bahan obat-obatan 1500000.00 Belanja insektisida 800000.00 Belanja Herbisida 700000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.05.5.2.2.02.005. ,Belanja bahan kimia ,7500000, Belanja bahan kimia 7500000.00 Pupuk N 3000000.00 Pupuk NPK 4500000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.05.5.2.2.03. ,Belanja Jasa Kantor ,48000000,,,,,,,,,,,,,,,
2.01.2.01.01.15.05.5.2.2.03.006. ,Belanja jasa tenaga harian lepas/upah tenaga ,48000000, Upah tenaga kerja 30000000.00 Upah tenaga kerja penangkaran benih 18000000.00 Upah tenaga prosesing benih 12000000.00 Belanja jasa tenaga harian lepas (2 org x 25 hari x 12) 18000000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.05.5.2.2.05. ,Belanja Perawatan Kendaraan Bermotor ,3315000,,,,,,,,,,,,,,,
2.01.2.01.01.15.05.5.2.2.05.003. ,Belanja Bahan Bakar Minyak dan Pelumas ,3315000, Belanja BBM/gas dan pelumas 3315000.00 Solar untuk operasional alsintan 1005000.00 Premium untuk operasional alsintan 1110000.00 Oli untuk operasional alsintan 1200000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.05.5.2.2.06. ,Belanja Cetak dan Penggandaan ,700000,,,,,,,,,,,,,,,
2.01.2.01.01.15.05.5.2.2.06.001. ,Belanja Cetak ,200000, Belanja cetak 200000.00 Cetak label 200000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.05.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,500000, Belanja penggandaan/fotocopy 500000.00 Fotocopy 500000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.05.5.2.2.11. ,Belanja Makanan dan Minuman ,1650000,,,,,,,,,,,,,,,
2.01.2.01.01.15.05.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,1650000, Belanja makanan dan minuman rapat 1650000.00 Minum. snack rapat koordinasi penangkaran benih 450000.00 Makan. minum rapat koordinasi penangkaran benih 1200000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.05.5.2.2.15. ,Belanja Perjalanan Dinas ,12400000,,,,,,,,,,,,,,,
2.01.2.01.01.15.05.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,12400000, Perjalanan dinas dalam Kabupaten 6500000.00 Golongan IV 1500000.00 Golongan III 5000000.00 Perjalanan dinas ke Provinsi 5900000.00 Golongan IV 1400000.00 Golongan III 4500000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.05.5.2.3. ,BELANJA  MODAL ,130600000,,,,,,,,,,,,,,,
2.01.2.01.01.15.05.5.2.3.09. ,Belanja Modal Pengadaan Alat-alat Pengolahan ,25000000, Pertanian dan Petani,,,,,,,,,,,,,,
2.01.2.01.01.15.05.5.2.3.09.003. ,Belanja modal pengadaan mesin bajak ,25000000, Belanja modal peralatan mesin bajak/handtraktor 25000000.00 Pembelian handtraktor 25000000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.05.5.2.3.26. ,Belanja Modal Pengadaan Konstruksi/Pembelian ,105600000, Bangunan,,,,,,,,,,,,,,
2.01.2.01.01.15.05.5.2.3.26.004. ,Belanja modal pengadaan konstruksi/pembelian ,105600000, bangunan gedung gudang Belanja modal pengadaan konstruksi/pembelian bangunan gedung gudang 105600000.00 Pembangunan lantai jemur dan rehab gudang prosesing 97000000.00 Honorarium pejabat pengadaan 300000.00 Honorarium pejabat penerima 300000.00 Belanja jasa konsultan perencana pembangunan sarana UPT 5000000.00 Belanja jasa konsultan pengawas pembangunan sarana UPT 3000000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.06. ,PENGELOLAAN PRODUKSI PADI DAN PALAWIJA ,162890000,Lokasi Kegiatan: -,,,,,,,,,,,,,,
2.01.2.01.01.15.06.5.2.1. ,BELANJA PEGAWAI ,20150000,,,,,,,,,,,,,,,
2.01.2.01.01.15.06.5.2.1.01. ,Honorarium PNS ,20150000,,,,,,,,,,,,,,,
2.01.2.01.01.15.06.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,20150000, Honorarium pendamping UPSUS tingkat Kabupaten 3950000.00 Ketua 450000.00 Sekretaris 400000.00 Anggota 2700000.00 Staf sekretariat 400000.00 Honorarium pendamping UPSUS tingkat Kecamatan 16200000.00 Ketua (Camat) 5400000.00 Sekretaris (petugas data pertanian Kecamatan) 5400000.00 Anggota (penyuluh pertanian) 5400000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.06.5.2.2. ,BELANJA BARANG DAN JASA ,142740000,,,,,,,,,,,,,,,
2.01.2.01.01.15.06.5.2.2.01. ,Belanja Bahan Pakai Habis ,2500000,,,,,,,,,,,,,,,
2.01.2.01.01.15.06.5.2.2.01.001. ,Belanja alat tulis kantor ,2500000, Pembelian ATK dan bahan komputer (HVS. refill tinta. map.ballpoint dll) 1000000.00 Pembelian ATK pelaksanaan pelatihan (kertas plano. spidol besar. selotip dll) 1500000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.06.5.2.2.02. ,Belanja Bahan/Material ,4450000,,,,,,,,,,,,,,,
2.01.2.01.01.15.06.5.2.2.02.006. ,Belanja bahan praktek KBM ,2500000, Belanja bahan praktek Pelatihan 2500000.00 Pelatihan padi hibrida 1000000.00 Pelatihan Ubi kayu 1000000.00 Pelatihan penangkaran padi 500000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.06.5.2.2.02.007. ,Belanja bahan sosiliasasi^diklat^seminar ,1950000, Pembelian ATK peserta pelatihan padi (2 x 25 orang) 750000.00 Pembelian ATK peserta pelatihan ubi kayu (2 x 25 org) 750000.00 Pembelian ATK peserta pelatihan penangkaran padi (1 x 30 org) 450000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.06.5.2.2.03. ,Belanja Jasa Kantor ,26700000,,,,,,,,,,,,,,,
2.01.2.01.01.15.06.5.2.2.03.020. ,Transport peserta penyuluhan/pembinaan/pelatihan ,26700000, Transport peserta pelatihan 12300000.00 Transport peserta pelatihan padi  (2 kelp x 25 org x 3 hari) 3000000.00 Transport peserta pelatihan ubi kayu (2 klp x 25 org x 3 hari) 3000000.00 Transport peserta pelatihan penangkaran padi (1 klp x 30 org x 3 hari) 1800000.00 Transport peserta kunjungan lapang 4500000.00 Transport peserta sosialisasi UPSUS Tahun 2016 (18 Kec x 40 org x 1 hari) 14400000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.06.5.2.2.06. ,Belanja Cetak dan Penggandaan ,2000000,,,,,,,,,,,,,,,
2.01.2.01.01.15.06.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,2000000, Belanja penggandaan/fotocopy 2000000.00 Fotocopy dan penjilidan laporan 1000000.00 Fotocopy materi pelatihan 1000000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.06.5.2.2.08. ,Belanja Sewa Sarana Mobilitas ,15000000,,,,,,,,,,,,,,,
2.01.2.01.01.15.06.5.2.2.08.001. ,Belanja Sewa Sarana Mobilitas Darat ,15000000, Sewa kendaraan untuk kunjungan lapang petani (1 unit x 3 hari) 15000000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.06.5.2.2.11. ,Belanja Makanan dan Minuman ,44200000,,,,,,,,,,,,,,,
2.01.2.01.01.15.06.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,44200000, Belanja makanan dan minuman rapat 32750000.00 Makan.minum rapat koordinasi tingkat Kabupaten (4kali x 40 orang) 3200000.00 Minum. snack rapat koordinasi tingkat Kabupaten (4 kali x 40 org) 1200000.00 Makan. minum rapat koordinasi tingkat Kecamatan (18 Kec x 40 org) 14400000.00 Minum. snack rapat koordinasi tingkat Kecamatan (18 Kec x 40 org) 5400000.00 Belanja makanan dan minuman Pelatihan 20000000.00 Makan. minum Pelatihan Padi  (2 klp x 30 org x 3 hari) 3600000.00 Minum. snack Pelatihan Padi  (2 klp x 30 org x 3 hari) 1350000.00 Makan. minum pelatihan Ubi kayu (2 klp x 30 org x 3 hari) 3600000.00 Minum. snack pelatihan ubi kayu ( 2 klp x 30 org x 3 hari) 1350000.00 Makan. minum pelatihan penangkaran padi (1 klp x 40 org x 1 hari) 800000.00 Minum. snack pelatihan penangkaran padi (1 klp x 40 org x 1 hari) 300000.00 Makan. minum kunjungan lapang petani (40 org x 3 hari x 3 kali) 7200000.00 Minum. snack kunjungan lapang petani (40 org x 3 hari x 2 kali) 1800000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.06.5.2.2.15. ,Belanja Perjalanan Dinas ,37890000,,,,,,,,,,,,,,,
2.01.2.01.01.15.06.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,7850000, Perjalanan dinas dalam Kabupaten 5850000.00 Golongan IV 2160000.00 Golongan III 3050000.00 Golongan II 640000.00 Perjalanan dinas ke Provinsi 2000000.00 Golongan IV 560000.00 Golongan III 1440000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.06.5.2.2.15.002. ,Belanja perjalanan dinas luar daerah ,30040000, Perjalanan dinas ke Jawa Barat 30040000.00 Golongan IV 10560000.00 Penginapan 4400000.00 Uang harian 4730000.00 Uang taxi 1430000.00 Golongan III 14620000.00 Penginapan 5100000.00 Uang harian 7310000.00 Uang taxi 2210000.00 Golongan II 4860000.00 Penginapan 1500000.00 Uang harian 2580000.00 Uang taxi 780000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.06.5.2.2.23. ,Belanja Jasa Narasumber/Tenaga Ahli ,10000000,,,,,,,,,,,,,,,
2.01.2.01.01.15.06.5.2.2.23.001. ,Belanja jasa narasumber ,10000000, Honorarium pembicara/narasumber pelatihan 10000000.00 Pelatihan Kedalai (6 JPL x 2klp x 3 hari) 3600000.00 Pelatihan ubi kayu (6 JPL x 2klp x 3 hari) 3600000.00 Pelatihan penangkaran padi (6 JPL x 1klp x 3 hari) 1800000.00 Honorarium narasumber kunjungan lapang 1000000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.07. ,PENGELOLAAN LAHAN PERTANIAN PANGAN ,416450000,Lokasi Kegiatan: - BERKELANJUTAN,,,,,,,,,,,,,,
2.01.2.01.01.15.07.5.2.1. ,BELANJA PEGAWAI ,22125000,,,,,,,,,,,,,,,
2.01.2.01.01.15.07.5.2.1.01. ,Honorarium PNS ,22125000,,,,,,,,,,,,,,,
2.01.2.01.01.15.07.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,22125000, Honorarium tim koordinasi perlindungan lahan pertanian pangan berkelanjutan 9750000.00 Pembina 900000.00 Ketua 825000.00 Sekretaris 750000.00 Anggota 6075000.00 Staf Sekretariat 1200000.00 Honorarium tim penyusun peraturan Bupati tentang Perlindungan Lahan 12375000.00 Pertanian Pangan Berkelanjutan Ketua 1500000.00 Sekretaris 1425000.00 Anggota 9450000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.07.5.2.2. ,BELANJA BARANG DAN JASA ,177875000,,,,,,,,,,,,,,,
2.01.2.01.01.15.07.5.2.2.01. ,Belanja Bahan Pakai Habis ,1000000,,,,,,,,,,,,,,,
2.01.2.01.01.15.07.5.2.2.01.001. ,Belanja alat tulis kantor ,1000000, Pembelian ATK (HVS. map. refill tinta. ballpoint. snelhecter plastik dll) 1000000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.07.5.2.2.06. ,Belanja Cetak dan Penggandaan ,1005000,,,,,,,,,,,,,,,
2.01.2.01.01.15.07.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,1005000, Fotocopy 1005000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.07.5.2.2.11. ,Belanja Makanan dan Minuman ,68750000,,,,,,,,,,,,,,,
2.01.2.01.01.15.07.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,68750000, Belanja makanan dan minuman 68750000.00 Makan. minum dan snack koordinasi dan sosialisasi Program Perlindungan Lahan 68750000.00 Pertanian Pangan Berkelanjutan,,,,,,,,,,,,,,
2.01.2.01.01.15.07.5.2.2.15. ,Belanja Perjalanan Dinas ,56520000,,,,,,,,,,,,,,,
2.01.2.01.01.15.07.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,12780000, Perjalanan dinas dalam Kabupaten dalam rangka sosialisasi LP2B 8760000.00 Golongan IV 2160000.00 Golongan III 5000000.00 Golongan II 1600000.00 Perjalanan dinas ke Provinsi DIY 4020000.00 Golongan IV 1260000.00 Golongan III 2160000.00 Golongan II 600000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.07.5.2.2.15.002. ,Belanja perjalanan dinas luar daerah ,43740000, Perjalanan luar daerah (Jawa Barat) 43740000.00 Golongan IV 8640000.00 Penginapan 3600000.00 Uang harian 3870000.00 Uang taxi 1170000.00 Golongan III 20640000.00 Penginapan 7200000.00 Uang harian 10320000.00 Uang taxi 3120000.00 Golongan II 4860000.00 Penginapan 1500000.00 Uang harian 2580000.00 Uang taxi 780000.00 Tiket 9600000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.07.5.2.2.19. ,Belanja Jasa Konsultan ,50600000,,,,,,,,,,,,,,,
2.01.2.01.01.15.07.5.2.2.19.001. ,Belanja Jasa Konsultan Perencana ,50600000, Belanja jasa konsultan perencana 50600000.00 Belanja jasa konsultan perencana penyusunan database LP2B 50000000.00 Honorarium pejabat pengadaan 300000.00 Honorarium pejabat penerima 300000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.07.5.2.3. ,BELANJA  MODAL ,216450000,,,,,,,,,,,,,,,
2.01.2.01.01.15.07.5.2.3.21. ,Belanja Modal Pengadaan Konstruksi Jalan ,216450000,,,,,,,,,,,,,,,
2.01.2.01.01.15.07.5.2.3.21.001. ,Belanja modal pengadaan konstruksi jalan ,216450000, Pembangunan Jalan Usaha Tani 216450000.00 Paket 1. lokasi : karangasem. mulo. wonosari) 60000000.00 Paket 2. lokasi : Candi 7. Jatiayu. Karangmojo) 70000000.00 Paket 3. lokasi : Semanu Utara. Semanu. Semanu 70000000.00 Konsultan Pengawas 15000000.00 Honor Pejabat Pengadaan 400000.00 Honor Panitia Penerima 1050000.00 Ketua 400000.00 Sekretaris 350000.00 Anggota 300000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.08. ,PEMBINAAN DAN PENGEMBANGAN PUPUK DAN ,96530000,Lokasi Kegiatan: - PESTISIDA,,,,,,,,,,,,,,
2.01.2.01.01.15.08.5.2.1. ,BELANJA PEGAWAI ,41730000,,,,,,,,,,,,,,,
2.01.2.01.01.15.08.5.2.1.01. ,Honorarium PNS ,41730000,,,,,,,,,,,,,,,
2.01.2.01.01.15.08.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,41730000, Honorarium panitia pelatihan pestisida hayati/nabati 190000.00 Ketua 75000.00 Sekretaris 60000.00 Anggota 55000.00 Honorarium panitia pelatihan pengembangan pupuk organik 190000.00 Ketua 75000.00 Sekretaris 60000.00 Anggota 55000.00 Honorarium KP3 (Komisi Pengawasan Pupuk dan Pestisida) 6150000.00 Ketua 1650000.00 Sekretaris 500000.00 Anggota 4000000.00 Honorarium Pokja Pengawasan Pupuk dan Pestisida tingkat Kecamatan 28800000.00 Honorarium Tim Penyusun Peraturan Bupati 6400000.00 Ketua 1000000.00 Sekretaris 950000.00 Anggota 3600000.00 Staf Sekretariat 850000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.08.5.2.2. ,BELANJA BARANG DAN JASA ,54800000,,,,,,,,,,,,,,,
2.01.2.01.01.15.08.5.2.2.01. ,Belanja Bahan Pakai Habis ,1000000,,,,,,,,,,,,,,,
2.01.2.01.01.15.08.5.2.2.01.001. ,Belanja alat tulis kantor ,1000000, Belanja alat tulis kantor (kertas. tinta. map kertas. bolpoin. stapler. dll) 1000000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.08.5.2.2.02. ,Belanja Bahan/Material ,2720000,,,,,,,,,,,,,,,
2.01.2.01.01.15.08.5.2.2.02.006. ,Belanja bahan praktek KBM ,2000000, Bahan praktek pelatihan pengembangan pestisida hayati/nabati 1000000.00 Bahan praktek pelatihan pengembangan pupuk organik 1000000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.08.5.2.2.02.007. ,Belanja bahan sosiliasasi^diklat^seminar ,720000, Pembelian bahan sosialisasi. diklat. seminar 720000.00 Pembelian ATK peserta pelatihan pengembangan pestisida hayati/nabati 360000.00 Pembelian ATK peserta pelatihan pengembangan pupuk organik 360000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.08.5.2.2.03. ,Belanja Jasa Kantor ,7880000,,,,,,,,,,,,,,,
2.01.2.01.01.15.08.5.2.2.03.013. ,Belanja pemeriksaan/pengujian bahan ,5000000, Uji kandungan pupuk 5000000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.08.5.2.2.03.020. ,Transport peserta penyuluhan/pembinaan/pelatihan ,2880000, Transport peserta penyuluhan/pembinaan/pelatihan 2880000.00 Transport peserta pelatihan pengembangan pestisida hayati/nabati 1440000.00 Transport peserta pelatihan pengembangan pupuk organik 1440000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.08.5.2.2.06. ,Belanja Cetak dan Penggandaan ,1000000,,,,,,,,,,,,,,,
2.01.2.01.01.15.08.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,1000000, Fotocopy 1000000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.08.5.2.2.11. ,Belanja Makanan dan Minuman ,29250000,,,,,,,,,,,,,,,
2.01.2.01.01.15.08.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,29250000, Belanja makanan dan minuman rapat 29250000.00 Makan. minum rapat koordinasi tingkat Kabupaten 8000000.00 Minum. snack rapat koordinasi tingkat Kabupaten 3375000.00 Minum. snack rapat koordinasi tingkat Kecamatan 3375000.00 Makan. minum rapat koordinasi tingkat Kecamatan 9000000.00 Makan. minum pelatihan pengembangan pestisida hayati/nabati 2000000.00 Minum. snack pelatihan pengembangan pestisida hayati/nabati 750000.00 Makan. minum pelatihan pengembangan pupuk organik 2000000.00 Minum. snack pelatihan pengembangan pupuk 750000.00,,,,,,,,,,,,,,
2.01.2.01.01.15.08.5.2.2.15. ,Belanja Perjalanan Dinas ,6550000,,,,,,,,,,,,,,,
