Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
2.06 . 1.20.26 . 20 . 03 . 5 . 2 . 2 . 35 . 01  , Jasa Nara Sumber/Moderator/Tenaga Ahli  ,2400000,"Honoraium narasumber12 Ok x 200.000,00 = 2.400.000,00"
2.06 . 1.20.26 . 20 . 04  , Pelatihan Pedagang Pasar  ,145800000," Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Peningkatan kualitas SDM pedagang pasar tradisional
Target:  18 kali"
2.06 . 1.20.26 . 20 . 04 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,145800000,
2.06 . 1.20.26 . 20 . 04 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,6300000,
2.06 . 1.20.26 . 20 . 04 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,6300000,"Belanja alat tulis kantor18 Paket x 350.000,00 = 6.300.000,00"
2.06 . 1.20.26 . 20 . 04 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,4500000,
2.06 . 1.20.26 . 20 . 04 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,4500000,"Belanja penggandaan / foto copy1 Ls x 4.500.000,00 = 4.500.000,00"
2.06 . 1.20.26 . 20 . 04 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,45000000,
2.06 . 1.20.26 . 20 . 04 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,45000000,"Belanja makan minum1 Ls x 45.000.000,00 = 45.000.000,00"
2.06 . 1.20.26 . 20 . 04 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",90000000,
2.06 . 1.20.26 . 20 . 04 . 5 . 2 . 2 . 35 . 01  , Jasa Nara Sumber/Moderator/Tenaga Ahli  ,36000000," Honorarium narasumber
Honorarium narasumber pelatihan pedagang (4 x 2 x 18)144 Jpl x 250.000,00 = 36.000.000,00"
2.06 . 1.20.26 . 20 . 04 . 5 . 2 . 2 . 35 . 05  , Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi  ,54000000," Honorarium peserta pelatihan
Honorarium peserta pelatihan pedagang pasar1,800 Oh x 30.000,00 = 54.000.000,00"
1.06 . 1.20.26 . 21  , Program perencanaan pembangunan daerah  ,1835000,
1.06 . 1.20.26 . 21 . 32  , Penyusunan Rencana Strategis (Renstra) SKPD  ,917500," Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Dokumen Renstra SKPD
Target:  1 dokumen laporan"
1.06 . 1.20.26 . 21 . 32 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,917500,
1.06 . 1.20.26 . 21 . 32 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,180000,
1.06 . 1.20.26 . 21 . 32 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,180000," Belanja alat tulis kantor1 Ls x 180.000,00 = 180.000,00"
1.06 . 1.20.26 . 21 . 32 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,250000,
1.06 . 1.20.26 . 21 . 32 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,250000," Belanja penggandaan / foto copy1 Ls x 250.000,00 = 250.000,00"
1.06 . 1.20.26 . 21 . 32 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,487500,
1.06 . 1.20.26 . 21 . 32 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,487500," Belanja makan minum
Biaya rapat perencanaan dan evaluasi1 Ls x 487.500,00 = 487.500,00"
1.06 . 1.20.26 . 21 . 33  , Penyusunan Rencana Kerja (Renja) SKPD  ,917500," Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Dokumen Renja SKPD
Target:  1 dokumen laporan"
1.06 . 1.20.26 . 21 . 33 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,917500,
1.06 . 1.20.26 . 21 . 33 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,180000,
1.06 . 1.20.26 . 21 . 33 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,180000," Belanja alat tulis kantor1 Ls x 180.000,00 = 180.000,00"
1.06 . 1.20.26 . 21 . 33 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,250000,
1.06 . 1.20.26 . 21 . 33 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,250000," Belanja penggandaan / foto copy1 Ls x 250.000,00 = 250.000,00"
1.06 . 1.20.26 . 21 . 33 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,487500,
1.06 . 1.20.26 . 21 . 33 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,487500," Belanja makan minum1 Ls x 487.500,00 = 487.500,00"
1.03 . 1.20.26 . 30  , Program pembangunan infrastruktur perdesaan  ,1033325000,
1.03 . 1.20.26 . 30 . 04  , Pembangunan pasar perdesaan  ,103700000," Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Perencanaan yang matang dalam pembangunan pasar
Target:  4 Paket"
1.03 . 1.20.26 . 30 . 04 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,103700000,
1.03 . 1.20.26 . 30 . 04 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,200000,
1.03 . 1.20.26 . 30 . 04 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,200000," Belanja penggandaan / foto copy1 Ls x 200.000,00 = 200.000,00"
1.03 . 1.20.26 . 30 . 04 . 5 . 2 . 2 . 21  , Belanja Jasa Konsultansi  ,103500000,
1.03 . 1.20.26 . 30 . 04 . 5 . 2 . 2 . 21 . 02  , Belanja Jasa Konsultansi Perencanaan  ,103500000," Belanja jasa konsultasi
Pembuatan DED pasar1 Ls x 100.000.000,00 = 100.000.000,00
Honor pejabat pembuat komitmen, Pejabat pengadaan barang, dan penerima barang.1 Ls x 3.500.000,00 = 3.500.000,00"
1.03 . 1.20.26 . 30 . 07  , Rehabilitasi/pemeliharaan pasar perdesaan  ,925500000," Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Kenyamanan pengunjung dan pedagang pasar
Target:  32 Pasar"
1.03 . 1.20.26 . 30 . 07 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,925500000,
1.03 . 1.20.26 . 30 . 07 . 5 . 2 . 2 . 02  , Belanja Bahan/Material  ,649000000,
1.03 . 1.20.26 . 30 . 07 . 5 . 2 . 2 . 02 . 01  , Belanja Bahan Baku Bangunan  ,649000000," Belanja bahan bangunanpemeliharaan sarana dan prasarana pasar1 Ls x 649.000.000,00 = 649.000.000,00"
1.03 . 1.20.26 . 30 . 07 . 5 . 2 . 2 . 35  ," Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan ",276500000,
1.03 . 1.20.26 . 30 . 07 . 5 . 2 . 2 . 35 . 06  , Jasa Tenaga Harian Lepas  ,276500000," Upah tenaga harian lepas pemeluharaan sarana dan prasarana pasar1 Ls x 276.500.000,00 = 276.500.000,00"
1.03 . 1.20.26 . 30 . 09  , Pendampingan Penataan Pasar  ,4125000," Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Pengaturan pedagang pasca rehab/pembangunan
Target:  3 Pasar"
1.03 . 1.20.26 . 30 . 09 . 5 . 2 . 2  , Belanja Barang dan Jasa  ,4125000,
1.03 . 1.20.26 . 30 . 09 . 5 . 2 . 2 . 01  , Belanja Bahan Pakai Habis  ,1000000,
1.03 . 1.20.26 . 30 . 09 . 5 . 2 . 2 . 01 . 01  , Belanja Alat Tulis Kantor  ,1000000," Belanja alat tulis kantor1 Ls x 1.000.000,00 = 1.000.000,00"
1.03 . 1.20.26 . 30 . 09 . 5 . 2 . 2 . 06  , Belanja Cetak dan Penggandaan  ,500000,
1.03 . 1.20.26 . 30 . 09 . 5 . 2 . 2 . 06 . 02  , Belanja Penggandaan  ,500000," Belanja penggandaan / foto copy1 Ls x 500.000,00 = 500.000,00"
1.03 . 1.20.26 . 30 . 09 . 5 . 2 . 2 . 11  , Belanja Makanan dan  Minuman  ,2625000,
1.03 . 1.20.26 . 30 . 09 . 5 . 2 . 2 . 11 . 02  , Belanja Makanan Dan Minuman Rapat  ,2625000," Belanja makan minum1 Ls x 2.625.000,00 = 2.625.000,00"
,  SURPLUS / (DEFISIT)  ,-10957772150,
