Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
2.04 . 1.17.01 . 16 ,Program pengembangan destinasi pariwisata ,5231745000,
2.04 . 1.17.01 . 16 . 01 ,Pengembangan objek pariwisata unggulan ,1072400000,"Sumber Dana : 
Lokasi Kegiatan : Obyek Wisata Kab. Bantul
Keluaran :  Terselenggaranya Pentasi Seni di Obyek  Wisata
Target:  107 Pentas Seni"
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,1072400000,
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,1275000,
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,1275000,"Belanja ATK1 ls x 1.275.000,00 = 1.275.000,00"
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 . 02 ,Belanja Bahan/Material ,1200000,
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 . 02 . 07 ,Belanja Cindera Mata ,1200000,"Belanja Cinderamata
Belanja Trophy8 bh x 150.000,00 = 1.200.000,00"
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,16700000,
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 . 03 . 15 ,Belanja Publikasi ,16700000,"Belanja Publikasi
Spanduk15 bh x 200.000,00 = 3.000.000,00
Back drop4 bh x 800.000,00 = 3.200.000,00
Baliho10 bh x 750.000,00 = 7.500.000,00
Media1 kali x 3.000.000,00 = 3.000.000,00"
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,875000,
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,875000,"belanja PenggandaanFoto Copy5,000 lbr x 175,00 = 875.000,00"
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 . 10 ,Belanja Sewa Perlengkapan dan Peralatan Kantor ,368750000,
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 . 10 . 01 ,Belanja Sewa Meja Kursi ,2000000,"Belanja sewa meja kursi4 paket x 500.000,00 = 2.000.000,00"
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 . 10 . 04 ,Belanja Sewa Generator ,87250000,"Belanja sewa generator
Pentas reguler100 unit x 750.000,00 = 75.000.000,00
Event tertentu7 unit x 1.750.000,00 = 12.250.000,00"
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 . 10 . 05 ,Belanja Sewa Tenda ,137000000,"Belanja sewa tenda/panggung/taman
Belanja sewa tendfa/pnggung pentas reguler100 paket x 1.200.000,00 = 120.000.000,00
belanja sewa tenda event tertentu40 unit x 200.000,00 = 8.000.000,00
Belanja sewa panggung event tertentu360 m2 x 20.000,00 = 7.200.000,00
Belanja sewa taman2 paket x 900.000,00 = 1.800.000,00"
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 . 10 . 07 ,Belanja Sewa Sound System ,142500000,"Belanja sewa sound system
Belanja sewa sound system pentas reguler100 unit x 1.250.000,00 = 125.000.000,00
Belanja sewa sound system event tertentu7 unit x 2.500.000,00 = 17.500.000,00"
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,29250000,
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,3250000,"Belanja makan minum rapat
makan minum rapat100 org x 15.000,00 = 1.500.000,00
Snack minujm rapat175 org x 10.000,00 = 1.750.000,00"
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 . 11 . 05 ,Belanja Makanan dan Minuman Pelaksanaan Kegiatan ,26000000,"Belanja makan minum/snack pelaksanaan kegiatan
Makan minum keg. Jogja Air Show500 org x 20.000,00 = 10.000.000,00
Makan minum Keg. festival Jatilan150 org x 20.000,00 = 3.000.000,00
Snack minum Keg. Festival Jatilan700 org x 10.000,00 = 7.000.000,00
Jamuan prasmanan Keg. Festival Perahu Naga150 org x 40.000,00 = 6.000.000,00"
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 . 14 ,Belanja Pakaian khusus dan hari-hari tertentu ,15000000,
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 . 14 . 03 ,Belanja Pakaian Batik Tradisional ,15000000,"Belanja pakaian khusus dan hari-hari tertentu
belasnja pakaian batik tradisionil75 bh x 150.000,00 = 11.250.000,00
belanja pakaian kerja lapangan30 bh x 125.000,00 = 3.750.000,00"
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,3250000,
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,3250000,"Belanja perjalanan dinas dalam daerah
Belanja perjalanan dinas keg. event wisata1 ls/bjj x 3.250.000,00 = 3.250.000,00"
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 . 35 ,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",8000000,
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 . 35 . 01 ,Jasa Nara Sumber/Moderator/Tenaga Ahli ,8000000,"Jasa Juri/Nara sumber/Tenaga lapangan
Jasa Juri /Nara sumber Festival Jatilan8 org x 500.000,00 = 4.000.000,00
Jasa MC Festival Jatilan2 org x 500.000,00 = 1.000.000,00
Jasa petugas lapangan Keg. Festival Jatilan60 org x 50.000,00 = 3.000.000,00"
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 . 37 ,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat ,27000000,
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 . 37 . 01 ,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat ,27000000,"Uang untuk diberikan kepada masyarakat
Uang hadiah Festival Jatilan1 ls/bjj x 27.000.000,00 = 27.000.000,00"
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 . 38 ,Belanja Jasa Pentas/Pertunjukan ,601100000,
2.04 . 1.17.01 . 16 . 01 . 5 . 2 . 2 . 38 . 01 ,Belanja Jasa Pentas/Pertunjukan ,601100000,"Belanja pentas pertunjukan
Belanja pentas pertunjukan reguler80 kali x 5.000.000,00 = 400.000.000,00
Festival Jatilan17 group x 4.000.000,00 = 68.000.000,00
Festival Layang-layang1 kali x 94.600.000,00 = 94.600.000,00
Parade Band1 kali x 10.000.000,00 = 10.000.000,00
Gelar seni malam 1 Sura1 kali x 12.500.000,00 = 12.500.000,00
Gelar seni malam 15 sura1 kali x 10.000.000,00 = 10.000.000,00
Gelar seni Liburan Natal1 kali x 0,00 = 0,00
Gelar seni Malam tahun baru1 kali x 6.000.000,00 = 6.000.000,00"
2.04 . 1.17.01 . 16 . 02 ,Peningkatan pembangunan sarana dan prasarana pariwisata ,3255000000,"Sumber Dana : 
Keluaran :  Terbangunnya Sarana Dan Prasarana Obyek wisata
Target:  4 Obyek wisata"
2.04 . 1.17.01 . 16 . 02 . 5 . 2 . 3 ,Belanja Modal ,3255000000,
2.04 . 1.17.01 . 16 . 02 . 5 . 2 . 3 . 49 ,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Tempat Kerja,1155000000,
2.04 . 1.17.01 . 16 . 02 . 5 . 2 . 3 . 49 . 08 ,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Tempat Ibadah,95000000,"Belanja Modal Rehab Mushola Relokasi Parangtritis
Rehab Mushola Relokasi Parangtritis1 paket x 90.405.000,00 = 90.405.000,00
Biaya Perencanaan1 paket x 3.600.000,00 = 3.600.000,00
Honor Pejabat Pengadaan Barang / jasa1 ok x 250.000,00 = 250.000,00
Honor Pejabat Penerima Pemeriksa Pekerjaan1 ok x 225.000,00 = 225.000,00
belanja Makan Minum Rapat10 ok x 17.500,00 = 175.000,00
Belanja Foto Kopi300 lbr x 150,00 = 45.000,00
Belanja Perjalanan Dinas6 ok x 50.000,00 = 300.000,00"
2.04 . 1.17.01 . 16 . 02 . 5 . 2 . 3 . 49 . 27 ,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Gedung Tempat Kerja Lainnya,1060000000,"Belanja Modal Bangunan Tempat Pembuangan Sampah ( TPS) O.W. Goa Cemara
Belanja Modal Bangunan Tempat Pembuangan Sampah ( TPS ) O.W. Goa Cemara1 paket x 191.525.000,00 = 191.525.000,00
Biaya Perencanaan1 paket x 5.250.000,00 = 5.250.000,00
Honor Pejabar Pengadaan barang/Jasa1 ok x 300.000,00 = 300.000,00
honor Tim Pengawas lapangan5 bjj x 250.000,00 = 1.250.000,00
Honor Panitia Penerima Pemeriksa Pekerjaan5 bjj x 175.000,00 = 875.000,00
belanja Makan Minum Rapat10 ok x 17.500,00 = 175.000,00
Belanja Foto Kopi500 lbr x 150,00 = 75.000,00
belanja ATK1 paket x 250.000,00 = 250.000,00
Belanja Perjalanan Dinas6 ok x 50.000,00 = 300.000,00
Belanja Modal Bangunan Tamanisasi ParangkusumoBangunan Tamanisasi Parangkusumo1 paket x 191.525.000,00 = 191.525.000,00
Biaya Perencanaan1 paket x 5.250.000,00 = 5.250.000,00
Honor Tim Pengawas Lapangan5 bjj x 250.000,00 = 1.250.000,00
Honor Panitia Penerima Pemeriksa Pekerjaan5 bjj x 175.000,00 = 875.000,00
Honor Pejabat Pengadaan Barang/Jasa1 ok x 300.000,00 = 300.000,00
Belanja makan Minum Rapat10 ok x 17.500,00 = 175.000,00
Belanja ATK1 paket x 250.000,00 = 250.000,00
Belanja Foto kopi500 lbr x 150,00 = 75.000,00
Belanja Perjalanan Dinas6 ok x 50.000,00 = 300.000,00
Belanja Modal Land Scape Joglo Goa Cemara1 paket x 191.525.000,00 = 191.525.000,00
Biaya Perencanaan1 paket x 5.250.000,00 = 5.250.000,00
honor Pejabat Pengadaan barang/Jasa1 ok x 300.000,00 = 300.000,00
honor Tim Pengawas Lapangan5 bjj x 250.000,00 = 1.250.000,00
Honor Panitia Penerima Pemeriksa Pekerjaan5 bjj x 175.000,00 = 875.000,00
belanja Makan Minum Rapat10 ok x 17.500,00 = 175.000,00
Belanja ATK1 paket x 250.000,00 = 250.000,00
Belanja Foto Kopi500 lbr x 150,00 = 75.000,00
Belanja Perjalanan Dinas6 ok x 50.000,00 = 300.000,00
Belanja Modal Area Parkir O.W. Pantai BaruPembuatan Area Parkir O.W. Pantai Baru1 paket x 191.525.000,00 = 191.525.000,00
Biaya Perencanaan1 paket x 5.250.000,00 = 5.250.000,00
honor Pejabat Pengadaan barang/Jasa1 ok x 300.000,00 = 300.000,00
Honor Tim Pengawas lapangan5 bjj x 250.000,00 = 1.250.000,00
Honor Panitia Penerima Pemeriksa5 bjj x 175.000,00 = 875.000,00
Belanja makan minum Rapat10 ok x 17.500,00 = 175.000,00
Belanja ATK1 paket x 250.000,00 = 250.000,00Belanja Foto Kopi500 lbr x 150,00 = 75.000,00
Belanja Perjalanan Dinas6 ok x 50.000,00 = 300.000,00
Belanja Modal Area Parkir ParangkusumoPembuata Area Parkir Parangkusumo1 paket x 152.825.000,00 = 152.825.000,00
Biaya Perencanaan1 paket x 4.000.000,00 = 4.000.000,00
Honor Pejabat Pengadaan barang/jasa1 ok x 250.000,00 = 250.000,00
Honor Tim Pengawas lapangan5 bjj x 250.000,00 = 1.250.000,00
Honor Panitia Penerima Pemeriksa5 bjj x 175.000,00 = 875.000,00
Belanja Makan Minum Rapat10 ok x 17.500,00 = 175.000,00Belanja ATK1 paket x 250.000,00 = 250.000,00
Belanja Foto Kopi500 lbr x 150,00 = 75.000,00
Belanja  Perjalanan Dinas6 ok x 50.000,00 = 300.000,00
Belanja Area Parkir O.W. Goa Cemara1 paket x 95.025.000,00 = 95.025.000,00
Biaya Perencanaan1 paket x 3.750.000,00 = 3.750.000,00
Honor Pejabat Pengadaan barang/Jasa1 ok x 250.000,00 = 250.000,00
Honor Tim Pengawas lapangan1 ok x 250.000,00 = 250.000,00
Honor Penerima Pemeriksa1 ok x 225.000,00 = 225.000,00
belanja Makan Minum Rapat5 ok x 17.500,00 = 87.500,00
Belanja ATK1 paket x 125.000,00 = 125.000,00
Belanja Foto Kopi250 lbr x 150,00 = 37.500,00
Belanja Perjalanan Dinas5 ok x 50.000,00 = 250.000,00"
2.04 . 1.17.01 . 16 . 02 . 5 . 2 . 3 . 53 ,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Tugu Peringatan,800000000,
2.04 . 1.17.01 . 16 . 02 . 5 . 2 . 3 . 53 . 03 ,Belanja Modal Gedung dan Bangunan - Pengadaan Bangunan Tugu Peringatan Lainnya,800000000,"Belanja Icon Papan Nama O.W. Pantai Baru1 paket x 191.525.000,00 = 191.525.000,00
Biaya Perencanaan1 paket x 5.250.000,00 = 5.250.000,00
Honor Pejabat pengadaan Barang/Jasa1 ok x 300.000,00 = 300.000,00
Honor Tim Pengawas lapangan5 bjj x 250.000,00 = 1.250.000,00
Honor Panitia Penerima Pemeriksa5 bjj x 175.000,00 = 875.000,00
Belanja makan Minum Rapat10 ok x 17.500,00 = 175.000,00
Belanja ATK1 paket x 250.000,00 = 250.000,00
Belanja Foto kopi500 lbr x 150,00 = 75.000,00
Belanja Perjalanan Dinas6 ok x 50.000,00 = 300.000,00
Belanja Icon Papan Nama O.W. Pantai Depok1 paket x 191.525.000,00 = 191.525.000,00
Biaya Perencanaan1 paket x 5.250.000,00 = 5.250.000,00
Honor Pejabat Pengadaan Barang/Jasa1 ok x 300.000,00 = 300.000,00
Honor Tim Pengawas lapangan5 bjj x 250.000,00 = 1.250.000,00
Honor Panitia Penerima Pemeriksa5 bjj x 175.000,00 = 875.000,00
Belanja Makan Minum Rapat10 ok x 17.500,00 = 175.000,00
Belanja ATK1 paket x 250.000,00 = 250.000,00
Belanja Foto Kopi500 lbr x 150,00 = 75.000,00
Belanja perjalanan Dinas6 ok x 50.000,00 = 300.000,00
Belanja Icon papan Nama Gunung Bintang Piyungan
Belanja Modal Icon Papan Nama Gunung Bintang Piyungan1 paket x 191.525.000,00 = 191.525.000,00
biaya Perencanaan1 paket x 5.250.000,00 = 5.250.000,00
Honor Pejabat Pengadaan Barang/Jasa1 ok x 300.000,00 = 300.000,00
Honor Tim Pengawas lapangan5 bjj x 250.000,00 = 1.250.000,00
Honor Panitia penerima Pemeriksa Pekerjaan5 bjj x 175.000,00 = 875.000,00
Belanja makan Minum Rapat10 ok x 17.500,00 = 175.000,00
Belanja ATK1 paket x 250.000,00 = 250.000,00
Belanja Foto Kopi500 lbr x 150,00 = 75.000,00
Belanja Perjalanan Dinas6 ok x 50.000,00 = 300.000,00
Belaanja Icon papan Nama Mangunan Dlingo
Belanja Icon papan Nama Mangunan Dlingo1 paket x 191.525.000,00 = 191.525.000,00
Biaya perencanaan1 paket x 5.250.000,00 = 5.250.000,00
Honor Pengadaan barang/Jasa1 ok x 300.000,00 = 300.000,00
Honor Panitia /Tim Pengawas lapangan5 bjj x 250.000,00 = 1.250.000,00
Honor Tim Panitia penerima Pemeriksa5 bjj x 175.000,00 = 875.000,00
Belanja makan Minum Rapat10 ok x 17.500,00 = 175.000,00
biaya ATK1 paket x 250.000,00 = 250.000,00
Biaya Foto Kopi500 lbr x 150,00 = 75.000,00
Belanja Perjalanan Dinas6 ok x 50.000,00 = 300.000,00"
2.04 . 1.17.01 . 16 . 02 . 5 . 2 . 3 . 59 ,"Belanja Modal Jalan, Irigasi dan Jaringan - Pengadaan Jalan ",900000000,
2.04 . 1.17.01 . 16 . 02 . 5 . 2 . 3 . 59 . 05 ,"Belanja Modal Jalan, Irigasi dan Jaringan - Pengadaan Jalan Khusus ",900000000,"Belanja Modal Pengadaan Jalan Konblok 
Relokasi Mancingan BaruPembuatan Jalan Konblok Relokasi Mancingan Baru1 paket x 191.525.000,00 = 191.525.000,00
Biaya Perencanaan1 paket x 5.250.000,00 = 5.250.000,00
Honor Pejabat Pengadaan Barang/Jasa1 ok x 300.000,00 = 300.000,00
Honor Tim Pengawas Lapangan5 ok x 250.000,00 = 1.250.000,00
Honor Panitia penerima dan Pemeriksa Pekerjaan5 ok x 175.000,00 = 875.000,00
Alat tulis Kantor1 paket x 250.000,00 = 250.000,00Belanja Foto Copy500 lbr x 150,00 = 75.000,00
Belanja Makan Minum Rapat10 ok x 17.500,00 = 175.000,00
Belanja Perjalanan Dinas6 ok x 50.000,00 = 300.000,00
Belanja Modal Rehab Jalan O.W. Pantai Baru ( Lanjutan )Rehab Jalan O.W. Pantai Baru ( Lanjutan )1 paket x 191.525.000,00 = 191.525.000,00
Biaya Perencanaan1 paket x 5.250.000,00 = 5.250.000,00
Honor Pejabat Pengadaan Barang/Jasa1 ok x 300.000,00 = 300.000,00
Honor Tim Pengawas lapangan5 ok x 250.000,00 = 1.250.000,00
Honor Panitia Penerima Pemeriksa5 ok x 175.000,00 = 875.000,00
Belanja ATK1 paket x 250.000,00 = 250.000,00
Belanja Makan Minum Rapat10 ok x 17.500,00 = 175.000,00
Belanja Foto Kopi500 lbr x 150,00 = 75.000,00
Belanja Perjalanan Dinas6 ok x 50.000,00 = 300.000,00
Belanja Modal Jalan Konblok O.W. Pantai Depok
Pembuatan Jalan Konblok O.W. Pantai Depok ( Lanjutan )1 paket x 191.525.000,00 = 191.525.000,00
Biaya Perencanaan1 paket x 5.250.000,00 = 5.250.000,00
Honor Pejabat Pengadaan Barang/Jasa1 ok x 300.000,00 = 300.000,00
Honor Tim Pengawas Lapangan5 ok x 250.000,00 = 1.250.000,00
Honor Panitia Penerima Pemeriksa5 ok x 175.000,00 = 875.000,00
Belanja ATK1 paket x 250.000,00 = 250.000,00
Belanja Makan Minum Rapat10 ok x 17.500,00 = 175.000,00
Belanja Foto Copi500 lbr x 150,00 = 75.000,00
Belanja Perjalanan Dinas6 ok x 50.000,00 = 300.000,00
Belanja Modal Jalan Konblok Relokasi Mancingan ( Baru )Pembuatan Jalan konblok Relokasi Mancingan1 paket x 191.525.000,00 = 191.525.000,00
Biaya Perencanaan1 paket x 5.250.000,00 = 5.250.000,00
Honor Pejabat Pengadaan Barang/Jasa1 ok x 300.000,00 = 300.000,00
Honor Tim Pengawas Lapangan5 ok x 250.000,00 = 1.250.000,00
honor Panitia Penerima Pemeriksa5 ok x 175.000,00 = 875.000,00
Belanja Makan Minum Rapat10 ok x 17.500,00 = 175.000,00Belanja ATK1 paket x 250.000,00 = 250.000,00
Belanja foto kopi500 lbr x 150,00 = 75.000,00Belanja Perjalanan Dinas6 ok x 50.000,00 = 300.000,00
Belanja Modal Rehab Jalan Relokasi MancinganRehab Jalan Konblok Relokasi Mancingan ( pintu keluar )1 paket x 95.087.500,00 = 95.087.500,00
Biaya Perencanaan1 paket x 3.600.000,00 = 3.600.000,00
Honor Pejabat Pengadaan Barang/Jasa1 ok x 250.000,00 = 250.000,00
Honor Panitia Penerima Pemeriksa1 ok x 225.000,00 = 225.000,00
Belanja Makan Minum Rapat10 ok x 17.500,00 = 175.000,00
Belanja ATK1 paket x 125.000,00 = 125.000,00
Belanja Foto Kopi250 lbr x 150,00 = 37.500,00
Belanja Perjalanan Dinas10 ok x 50.000,00 = 500.000,00"
2.04 . 1.17.01 . 16 . 02 . 5 . 2 . 3 . 60 ,"Belanja Modal Jalan, Irigasi dan Jaringan - Pengadaan Jembatan ",200000000,
2.04 . 1.17.01 . 16 . 02 . 5 . 2 . 3 . 60 . 05 ,"Belanja Modal Jalan, Irigasi dan Jaringan - Pengadaan Jembatan Khusus ",200000000,"Belanja Modal Rehab Jembatan O.W. Parangtritis1 paket x 191.525.000,00 = 191.525.000,00
Biaya Perencanaan1 paket x 5.250.000,00 = 5.250.000,00
Honjor Pejabat Pengadaan Barang/Jasa1 ok x 300.000,00 = 300.000,00
Honor Tim Pengawas lapangan5 bjj x 250.000,00 = 1.250.000,00
Honor Panitia Penerima Pemeriksa5 bjj x 175.000,00 = 875.000,00
Belanja Makan Minum Rapat10 ok x 17.500,00 = 175.000,00
Belanja ATK1 paket x 250.000,00 = 250.000,00Belanja Foto Kopi500 lbr x 150,00 = 75.000,00
Belanja Perjalanan Dinas6 ok x 50.000,00 = 300.000,00"
2.04 . 1.17.01 . 16 . 02 . 5 . 2 . 3 . 79 ,"Belanja Modal Jalan, Irigasi dan Jaringan - Pengadaan Jaringan Listrik ",200000000,
2.04 . 1.17.01 . 16 . 02 . 5 . 2 . 3 . 79 . 01 ,"Belanja Modal Jalan, Irigasi dan Jaringan - Pengadaan Jaringan  Transmisi ",200000000,"Pengadaan Jaringan Tranmisi Listrik Icon O.W. Parangtritis1 paket x 191.525.000,00 = 191.525.000,00
Biaya Perencanaan1 paket x 5.250.000,00 = 5.250.000,00
Honor Pejabat Pengadaan barang/Jasa1 ok x 300.000,00 = 300.000,00
Honor Tim Pengawas lapangan5 bjj x 250.000,00 = 1.250.000,00
honor Panitia Penerima Pemeriksa5 bjj x 175.000,00 = 875.000,00
Belanja makan Minum Rapat10 ok x 17.500,00 = 175.000,00
Belanja Atk1 paket x 250.000,00 = 250.000,00
Belanja Foto Kopi500 lbr x 150,00 = 75.000,00
Belanja Perjalanan Dinas6 ok x 50.000,00 = 300.000,00"
2.04 . 1.17.01 . 16 . 05 ,Pemantauan dan evaluasi pelaksanaan program pengembangan destinasi pemasaran pariwisata,147300000,"Sumber Dana :
 Keluaran :  Terselenggaranya pengendalian obyek
Target:  5 kegiatan"
2.04 . 1.17.01 . 16 . 05 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,147300000,
2.04 . 1.17.01 . 16 . 05 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,820000,
2.04 . 1.17.01 . 16 . 05 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,820000,"Belanja ATK1 ls x 820.000,00 = 820.000,00"
2.04 . 1.17.01 . 16 . 05 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,525000,
2.04 . 1.17.01 . 16 . 05 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,525000,"Belanja penggandaan
Foto Copy3,000 lbr x 175,00 = 525.000,00"
2.04 . 1.17.01 . 16 . 05 . 5 . 2 . 2 . 10 ,Belanja Sewa Perlengkapan dan Peralatan Kantor ,22180000,
2.04 . 1.17.01 . 16 . 05 . 5 . 2 . 2 . 10 . 01 ,Belanja Sewa Meja Kursi ,2080000,"Belanja sewa meja kursi
Belanja sewa meja160 bh x 5.000,00 = 800.000,00
Belanja sewa kursi640 bh x 2.000,00 = 1.280.000,00"
2.04 . 1.17.01 . 16 . 05 . 5 . 2 . 2 . 10 . 04 ,Belanja Sewa Generator ,2000000,"Belanja sewa generator
Sewa diesel4 unit x 500.000,00 = 2.000.000,00"
2.04 . 1.17.01 . 16 . 05 . 5 . 2 . 2 . 10 . 05 ,Belanja Sewa Tenda ,16000000,"Belanja sewa tenda80 unit x 200.000,00 = 16.000.000,00"
2.04 . 1.17.01 . 16 . 05 . 5 . 2 . 2 . 10 . 07 ,Belanja Sewa Sound System ,2100000,"Belanja sewa sound system
Sewa pengeras suara7 unit x 300.000,00 = 2.100.000,00"
2.04 . 1.17.01 . 16 . 05 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,35625000,
2.04 . 1.17.01 . 16 . 05 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,1125000,"Belanja makan minum rapat
Makan minum rapat75 org x 15.000,00 = 1.125.000,00"
2.04 . 1.17.01 . 16 . 05 . 5 . 2 . 2 . 11 . 05 ,Belanja Makanan dan Minuman Pelaksanaan Kegiatan ,34500000,"Belanja makan minum pelaksanaan kegiatan
Makan minum dan snack pelaksanaan kegiatan850 org x 30.000,00 = 25.500.000,00
maskan m inum SAR450 org x 20.000,00 = 9.000.000,00"
2.04 . 1.17.01 . 16 . 05 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,3150000,
2.04 . 1.17.01 . 16 . 05 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,3150000,"Belanja perjalanan dinas dalam daerah
Perjalanan dinas dalam daerah1 ls/bjj x 3.150.000,00 = 3.150.000,00"
2.04 . 1.17.01 . 16 . 05 . 5 . 2 . 2 . 35 ,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",85000000,
2.04 . 1.17.01 . 16 . 05 . 5 . 2 . 2 . 35 . 09 ,Jasa Petugas Lapangan ,85000000,"Jasa Petugas Lapangan
Libur Natal100 or x 100.000,00 = 10.000.000,00
Malam Tahun Baru 2017100 or x 100.000,00 = 10.000.000,00
Padusan Romadhon 2016100 or x 100.000,00 = 10.000.000,00
lebaran 2016420 or x 100.000,00 = 42.000.000,00
Malam satu suro130 bl x 100.000,00 = 13.000.000,00"
2.04 . 1.17.01 . 16 . 06 ,Pengembangan daerah tujuan wisata ,320000000,"Sumber Dana : 
Keluaran :  Berkembangnya Daerah Tujuan Wisata
Target:  1 Lokasi"
2.04 . 1.17.01 . 16 . 06 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,320000000,
2.04 . 1.17.01 . 16 . 06 . 5 . 2 . 2 . 21 ,Belanja Jasa Konsultansi ,320000000,
