,,,20 buah x 2.000.000,00 = 40.000.000,0,,,,,,,,,,
,,,Sewa Ambulance untuk kegiatan haji,,,,,,,,,,,,
,,,8 buah x 1.000.000,00 = 8.000.000,0,,,,,,,,,,
,,,Sewa kendaraan untuk MTQ Tk Kabupaten,,,,,,,,,,,,
,,,10 buah x 500.000,00 = 5.000.000,0,,,,,,,,,,
,,,Sewa kendaraan untuk pengiriman kafilah STQ Tk DIY,,,,,,,,,,,,
,,,2 buah x 1.500.000,00 = 3.000.000,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 01 . 5 . 2 . 2 . 10 ,Belanja Sewa Perlengkapan dan Peralatan Kantor ,62000000,,,,,,,,,,,,,
1.19 . 1.13.01 . 18 . 01 . 5 . 2 . 2 . 10 . 01 ,Belanja Sewa Meja Kursi ,16500000,Sewa meja kursi kegiatan DBKS,,,,,,,,,,,,
,,,1 Paket x 4.000.000,00 = 4.000.000,0,,,,,,,,,,
,,,Sewa meja kursi kegiatan penyelenggaraan haji,,,,,,,,,,,,
,,,1 paket x 6.000.000,00 = 6.000.000,0,,,,,,,,,,
,,,Sewa meja kursi MTQ Tk Kabupaten,,,,,,,,,,,,
,,,1 paket x 4.000.000,00 = 4.000.000,0,,,,,,,,,,
,,,Sewa meja kursi KST,,,,,,,,,,,,
,,,1 ls x 1.000.000,00 = 1.000.000,0,,,,,,,,,,
,,,Sewa meja kursi MQK,,,,,,,,,,,,
,,,1 paket x 1.500.000,00 = 1.500.000,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 01 . 5 . 2 . 2 . 10 . 04 ,Belanja Sewa Generator ,3000000,Sewa Lighting & Genset kegiatan MTQ Tk Kabupaten,,,,,,,,,,,,
,,,1 LS x 3.000.000,00 = 3.000.000,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 01 . 5 . 2 . 2 . 10 . 05 ,Belanja Sewa Tenda ,16000000,Sewa tenda untuk kegiatan DBKS,,,,,,,,,,,,
,,,8 buah x 500.000,00 = 4.000.000,0,,,,,,,,,,
,,,Sewa tenda untuk kegiatan penyelenggaraan haji,,,,,,,,,,,,
,,,12 paket x 500.000,00 = 6.000.000,0,,,,,,,,,,
,,,Sewa tenda untuk MTQ Tk Kabupaten,,,,,,,,,,,,
,,,8 buah x 500.000,00 = 4.000.000,0,,,,,,,,,,
,,,Sewa tikar untuk kegiatan ta'aruf dan mangayubagyo haji,,,,,,,,,,,,
,,,100 buah x 10.000,00 = 1.000.000,0,,,,,,,,,,
,,,Sewa tenda KST,,,,,,,,,,,,
,,,2 buah x 500.000,00 = 1.000.000,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 01 . 5 . 2 . 2 . 10 . 07 ,Belanja Sewa Sound System ,26500000,Sewa sound system pengajian rutin dan PHBI,,,,,,,,,,,,
,,,15 keg x 500.000,00 = 7.500.000,0,,,,,,,,,,
,,,Sewa sound system kegiatan DBKS,,,,,,,,,,,,
,,,8 keg x 500.000,00 = 4.000.000,0,,,,,,,,,,
,,,Sewa sound system kegiatan penyelenggaraan haji,,,,,,,,,,,,
,,,12 keg x 500.000,00 = 6.000.000,0,,,,,,,,,,
,,,Sewa sound system kegiatan MTQ Tk Kabupaten,,,,,,,,,,,,
,,,9 keg x 500.000,00 = 4.500.000,0,,,,,,,,,,
,,,Sewa sound system KST,,,,,,,,,,,,
,,,2 keg x 500.000,00 = 1.000.000,0,,,,,,,,,,
,,,Sewa sound system kegiatan MQK,,,,,,,,,,,,
,,,Sewa sound system MQK,,,,,,,,,,,,
,,,4 paket x 500.000,00 = 2.000.000,0,,,,,,,,,,
,,,Sewa sound system kegiatan Peringatan Hari Pahlawan,,,,,,,,,,,,
,,,Sewa sound system kegiatan Peringatan Hari Pahlawan,,,,,,,,,,,,
,,,3 kegiatan x 500.000,00 = 1.500.000,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 01 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,294087500,,,,,,,,,,,,,
1.19 . 1.13.01 . 18 . 01 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,8835000,Snack minum rapat pengajian rutin dan PHBI,,,,,,,,,,,,
,,,80 dos x 8.500,00 = 680.000,0,,,,,,,,,,
,,,Snack minum rapat safari ramadhan,,,,,,,,,,,,
,,,50 dos x 8.500,00 = 425.000,0,,,,,,,,,,
,,,Snack Minum Rapat DBKS,,,,,,,,,,,,
,,,100 dos x 8.500,00 = 850.000,0,,,,,,,,,,
,,,Snack minum rapat kegiatan penyelenggaraan haji,,,,,,,,,,,,
,,,200 dos x 8.500,00 = 1.700.000,0,,,,,,,,,,
,,,Snack minum rapat kegiatan STQ Tk Kabupaten,,,,,,,,,,,,
,,,200 dos x 8.500,00 = 1.700.000,0,,,,,,,,,,
,,,Snack minum rapat MTQ Tk Kabupaten,,,,,,,,,,,,
,,,100 dos x 20.000,00 = 2.000.000,0,,,,,,,,,,
,,,Snack minum rapat safari tarawih,,,,,,,,,,,,
,,,50 dos x 8.500,00 = 425.000,0,,,,,,,,,,
,,,Snack minum rapat kegiatan KST,,,,,,,,,,,,
,,,Snack minum rapat KST,,,,,,,,,,,,
,,,50 dos x 8.500,00 = 425.000,0,,,,,,,,,,
,,,Snack minum rapat kegiatan MQK Tk Kab,,,,,,,,,,,,
,,,Snack minum rapat MQK,,,,,,,,,,,,
,,,30 dos x 8.500,00 = 255.000,0,,,,,,,,,,
,,,Snack minum rapat kegiatan Peringatan Hari Pahlawan,,,,,,,,,,,,
,,,50 dos x 7.500,00 = 375.000,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 01 . 5 . 2 . 2 . 11 . 05 ,Belanja Makanan dan Minuman Pelaksanaan Kegiatan ,285252500,Makan minum kegiatan safari ramadhan,,,,,,,,,,,,
,,,1,350 dos x 20.000,00 = 27.000.000,0,,,,,,,,,
,,,Snack minum pencanangan DBKS Tk Kabupaten,,,,,,,,,,,,
,,,200 dos x 8.500,00 = 1.700.000,0,,,,,,,,,,
,,,Makan pencanangan DBKS,,,,,,,,,,,,
,,,200 dos x 20.000,00 = 4.000.000,0,,,,,,,,,,
,,,Makan Evaluasi DBKS Tk DIY,,,,,,,,,,,,
,,,500 dos x 20.000,00 = 10.000.000,0,,,,,,,,,,
,,,Konsumsi minum monitoring pasca pencanangan DBKS,,,,,,,,,,,,
,,,315 dos x 20.000,00 = 6.300.000,0,,,,,,,,,,
,,,Makan minum evaluasi DBKS Tk Kabupaten Bantul,,,,,,,,,,,,
,,,300 dos x 20.000,00 = 6.000.000,0,,,,,,,,,,
,,,Makan minum pembinaan persiapan maju DBKS Tk DIY,,,,,,,,,,,,
,,,200 dos x 20.000,00 = 4.000.000,0,,,,,,,,,,
,,,Snack Minum pembinaan persiapan DBKS ke Tk DIY,,,,,,,,,,,,
,,,200 dos x 8.500,00 = 1.700.000,0,,,,,,,,,,
,,,Snack minum ta'aruf calon jamaah haji Kabupaten Bantul,,,,,,,,,,,,
,,,800 dos x 8.500,00 = 6.800.000,0,,,,,,,,,,
,,,Makan minum kegiatan pamitan haji,,,,,,,,,,,,
,,,950 dos x 20.000,00 = 19.000.000,0,,,,,,,,,,
,,,Makan minum kegiatan pemberangkatan haji,,,,,,,,,,,,
,,,1,300 dos x 20.000,00 = 26.000.000,0,,,,,,,,,
,,,Makan minum kegiatan penjemputan haji,,,,,,,,,,,,
,,,1,300 dos x 20.000,00 = 26.000.000,0,,,,,,,,,
,,,Makan minum kegiatan mangayubagyo haji,,,,,,,,,,,,
,,,950 dos x 20.000,00 = 19.000.000,0,,,,,,,,,,
,,,Snack minum pembinaan kafilah STQ,,,,,,,,,,,,
,,,390 dos x 8.500,00 = 3.315.000,0,,,,,,,,,,
,,,Makan minum pembinaan kafilah STQ,,,,,,,,,,,,
,,,585 dos x 20.000,00 = 11.700.000,0,,,,,,,,,,
,,,Makan minum kegiatan MTQ Tk Kabupaten,,,,,,,,,,,,
,,,1,200 dos x 20.000,00 = 24.000.000,0,,,,,,,,,
,,,Snack minum MTQ Tk Kabupaten Bantul,,,,,,,,,,,,
,,,2,000 dos x 8.500,00 = 17.000.000,0,,,,,,,,,
,,,Makan minum kegiatan safari tarawih,,,,,,,,,,,,
,,,Makan minum safari tarawih,,,,,,,,,,,,
,,,2,040 dos x 20.000,00 = 40.800.000,0,,,,,,,,,
,,,Makan minum pelaksanaan kegiatan KST,,,,,,,,,,,,
,,,Makan minum evaluasi KST Tk. DIY,,,,,,,,,,,,
,,,200 dos x 20.000,00 = 4.000.000,0,,,,,,,,,,
,,,Snack minum evaluasi KST Tk. DIY,,,,,,,,,,,,
,,,200 dos x 8.500,00 = 1.700.000,0,,,,,,,,,,
,,,Makanan dan minuman kegiatan MQK,,,,,,,,,,,,
,,,Makan minum kegiatan MQK,,,,,,,,,,,,
,,,250 dos x 20.000,00 = 5.000.000,0,,,,,,,,,,
,,,Snack minum MQK,,,,,,,,,,,,
,,,500 dos x 8.500,00 = 4.250.000,0,,,,,,,,,,
,,,Makan minum pelaksanaan kegiatan Peringatan Hari Pahlawan,,,,,,,,,,,,
,,,Makan minum kegiatan Peringatan Hari Pahlawan,,,,,,,,,,,,
,,,75 dos x 17.500,00 = 1.312.500,0,,,,,,,,,,
,,,Snack minum lomba ketangkasan pemuda,,,,,,,,,,,,
,,,715 dos x 7.500,00 = 5.362.500,0,,,,,,,,,,
,,,Makan minum lomba ketangkasan pemuda,,,,,,,,,,,,
,,,500 dos x 17.500,00 = 8.750.000,0,,,,,,,,,,
,,,Snack minum kegiatan Peringatan Hari Pahlawan,,,,,,,,,,,,
,,,75 dos x 7.500,00 = 562.500,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 01 . 5 . 2 . 2 . 14 ,Belanja Pakaian khusus dan hari-hari tertentu ,24450000,,,,,,,,,,,,,
1.19 . 1.13.01 . 18 . 01 . 5 . 2 . 2 . 14 . 03 ,Belanja Pakaian Batik Tradisional ,24450000,Seragam panitia penyelenggaraan haji,,,,,,,,,,,,
,,,35 buah x 150.000,00 = 5.250.000,0,,,,,,,,,,
,,,Seragam panitia penyelenggaraan MTQ Tk Kabupaten Bantul,,,,,,,,,,,,
,,,50 buah x 150.000,00 = 7.500.000,0,,,,,,,,,,
,,,Seragam Dewan Hakim MTQ Tk Kabupaten Bantul,,,,,,,,,,,,
,,,48 buah x 150.000,00 = 7.200.000,0,,,,,,,,,,
,,,Seragam kafilah STQ Kabupaten Bantul,,,,,,,,,,,,
,,,30 buah x 150.000,00 = 4.500.000,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 01 . 5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,92400000,,,,,,,,,,,,,
1.19 . 1.13.01 . 18 . 01 . 5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,14000000,Dalam Kabupaten,,,,,,,,,,,,
,,,Gol III 145 org x 40.000,00 = 5.800.000,0,,,,,,,,,,
,,,Gol IV 74 org x 50.000,00 = 3.700.000,0,,,,,,,,,,
,,,Luar Kabupaten (Prop. DIY),,,,,,,,,,,,
,,,Gol III 40 org x 60.000,00 = 2.400.000,0,,,,,,,,,,
,,,Gol IV 30 org x 70.000,00 = 2.100.000,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 01 . 5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,78400000,Transport,,,,,,,,,,,,
,,,Transport pesawat pp (kegiatan STQ),,,,,,,,,,,,
,,,5 kali x 7.000.000,00 = 35.000.000,0,,,,,,,,,,
,,,Transport Jogja-Solo pp,,,,,,,,,,,,
,,,10 kali x 120.000,00 = 1.200.000,0,,,,,,,,,,
,,,Lumpsum (kegiatan STQ),,,,,,,,,,,,
,,,Gol. IV (2 org x 3 hari),,,,,,,,,,,,
,,,6 oh x 1.700.000,00 = 10.200.000,0,,,,,,,,,,
,,,Gol. III (3 org x 3 hari),,,,,,,,,,,,
,,,9 oh x 1.550.000,00 = 13.950.000,0,,,,,,,,,,
,,,Lumpsum (kegiatan Haji),,,,,,,,,,,,
,,,Gol. III (menginap di asrama haji),,,,,,,,,,,,
,,,7 oh x 950.000,00 = 6.650.000,0,,,,,,,,,,
,,,Gol. III (tidak menginap),,,,,,,,,,,,
,,,38 oh x 300.000,00 = 11.400.000,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 01 . 5 . 2 . 2 . 23 ,Belanja Barang Untuk Diserahkan kepada Masyarakat/Pihak Ketiga ,6750000,,,,,,,,,,,,,
1.19 . 1.13.01 . 18 . 01 . 5 . 2 . 2 . 23 . 01 ,Belanja Barang Yang Akan Diserahkan Kepada Masyarakat ,6750000,Trophy kejuaraan MQK Tk. Kab,,,,,,,,,,,,
,,,30 set x 225.000,00 = 6.750.000,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 01 . 5 . 2 . 2 . 35 ,Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan,158275000,,,,,,,,,
1.19 . 1.13.01 . 18 . 01 . 5 . 2 . 2 . 35 . 01 ,Jasa Nara Sumber/Moderator/Tenaga Ahli ,28750000,Hr Ustadz pengajian rutin dan PHBI,,,,,,,,,,,,
,,,30 jpl x 250.000,00 = 7.500.000,0,,,,,,,,,,
,,,Hr Ustadz Safari Ramadhan,,,,,,,,,,,,
,,,12 jpl x 200.000,00 = 2.400.000,0,,,,,,,,,,
,,,Honor ustadz pembinaan kafilah MTQ,,,,,,,,,,,,
,,,30 orang x 300.000,00 = 9.000.000,0,,,,,,,,,,
,,,Hr ustadz safari tarawih,,,,,,,,,,,,
,,,34 jpl x 250.000,00 = 8.500.000,0,,,,,,,,,,
,,,Hr nara sumber kegiatan Peringatan Hari Pahlawan,,,,,,,,,,,,
,,,Honor nara sumber kegiatan Peringatan Hari Pahlawan,,,,,,,,,,,,
,,,6 jpl x 225.000,00 = 1.350.000,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 01 . 5 . 2 . 2 . 35 . 02 ,Jasa Yuri Perlombaan/Pelatih ,56775000,Hr dewan hakim MTQ Tk Kabupaten,,,,,,,,,,,,
,,,96 jpl x 250.000,00 = 24.000.000,0,,,,,,,,,,
,,,Hr evaluasi DBKS Kabupaten Bantul,,,,,,,,,,,,
,,,66 org x 150.000,00 = 9.900.000,0,,,,,,,,,,
,,,Hr yuri evaluasi KST Kab. Bantul,,,,,,,,,,,,
,,,45 org x 175.000,00 = 7.875.000,0,,,,,,,,,,
,,,Hr hakim kegiatan MQK Kab. Bantul,,,,,,,,,,,,
,,,90 ok x 100.000,00 = 9.000.000,0,,,,,,,,,,
,,,Hr yuri lomba ketangkasan pemuda,,,,,,,,,,,,
,,,Honor yuri lomba ketangkasan pemuda,,,,,,,,,,,,
,,,30 orang x 200.000,00 = 6.000.000,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 01 . 5 . 2 . 2 . 35 . 05 ,Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi ,6750000,Honor peserta pembinaan kafilah,,,,,,,,,,,,
,,,70 orang x 75.000,00 = 5.250.000,0,,,,,,,,,,
,,,Honor peserta kegiatan Peringatan Hari Pahlawan,,,,,,,,,,,,
,,,50 orang x 30.000,00 = 1.500.000,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 01 . 5 . 2 . 2 . 35 . 06 ,Jasa Tenaga Harian Lepas ,66000000,Upah karyawan/pengelola masjid agung manunggal 11 orang x 12 bulan ,,,,,,,,,,,,
,,,132 ob x 500.000,00 = 66.000.000,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 01 . 5 . 2 . 2 . 37 ,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat ,94050000,,,,,,,,,,,,,
1.19 . 1.13.01 . 18 . 01 . 5 . 2 . 2 . 37 . 01 ,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat ,94050000,uang untuk diberikan kepada masyarakat,,,,,,,,,,,,
,,,Uang pembinaan Juara I MTQ Tk Kabupaten,,,,,,,,,,,,
,,,44 org x 400.000,00 = 17.600.000,0,,,,,,,,,,
,,,Uang pembinaan juara II MTQ Tk Kabupaten,,,,,,,,,,,,
,,,44 org x 350.000,00 = 15.400.000,0,,,,,,,,,,
,,,Uang pembinaan juara II MQK Tk kab,,,,,,,,,,,,
,,,30 org x 125.000,00 = 3.750.000,0,,,,,,,,,,
,,,Uang pembinaan juara III MQK Tk. Kab,,,,,,,,,,,,
,,,30 org x 110.000,00 = 3.300.000,0,,,,,,,,,,
,,,Uang pembinaan lomba ketangkasan pemuda,,,,,,,,,,,,
,,,1 paket x 10.000.000,00 = 10.000.000,0,,,,,,,,,,
,,,Uang pembinaan juara II evaluasi KST,,,,,,,,,,,,
,,,1 lokasi x 1.500.000,00 = 1.500.000,0,,,,,,,,,,
,,,Uang pembinaan juara III evaluasi KST,,,,,,,,,,,,
,,,1 lokasi x 1.000.000,00 = 1.000.000,0,,,,,,,,,,
,,,uang pembinaan juara I MQK Tk. Kab,,,,,,,,,,,,
,,,30 org x 150.000,00 = 4.500.000,0,,,,,,,,,,
,,,Uang pembinaan juara II evaluasi DBKS,,,,,,,,,,,,
,,,1 lokasi x 3.000.000,00 = 3.000.000,0,,,,,,,,,,
,,,Uang pembinaan juara III evaluasi DBKS,,,,,,,,,,,,
,,,1 lokasi x 2.000.000,00 = 2.000.000,0,,,,,,,,,,
,,,Uang pembinaan juara I evaluasi KST,,,,,,,,,,,,
,,,1 lokasi x 2.000.000,00 = 2.000.000,0,,,,,,,,,,
,,,Uang pembinaan juara II MTQ Tk Kabupaten,,,,,,,,,,,,
,,,44 org x 250.000,00 = 11.000.000,0,,,,,,,,,,
,,,Uang reward juara STQ Tk DIY,,,,,,,,,,,,
,,,1 LS x 15.000.000,00 = 15.000.000,0,,,,,,,,,,
,,,Uang pembinaan juara I evaluasi DBKS,,,,,,,,,,,,
,,,1 lokasi x 4.000.000,00 = 4.000.000,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 01 . 5 . 2 . 2 . 38 ,Belanja Jasa Pentas/Pertunjukan ,10000000,,,,,,,,,,,,,
1.19 . 1.13.01 . 18 . 01 . 5 . 2 . 2 . 38 . 01 ,Belanja Jasa Pentas/Pertunjukan ,10000000,Pendukung pawai ta'aruf MTQ,,,,,,,,,,,,
,,,1 LS x 5.000.000,00 = 5.000.000,0,,,,,,,,,,
,,,Kesenian untuk kegiatan MTQ Kabupaten Bantul,,,,,,,,,,,,
,,,1 LS x 5.000.000,00 = 5.000.000,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 01 . 5 . 2 . 2 . 39 ,Uang Saku Pengiriman Perlombaan ,10000000,,,,,,,,,,,,,
1.19 . 1.13.01 . 18 . 01 . 5 . 2 . 2 . 39 . 01 ,Uang Saku Pengiriman Atlit / Pelajar Berprestasi ,10000000,Uang saku kafilah STQ ke Tk DIY,,,,,,,,,,,,
,,,20 orang x 500.000,00 = 10.000.000,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 09 ,Penyelenggaraan Festival Anak Sholeh ,159299850,Sumber Dana : ,,,,,,,,,,,,
,,,Lokasi Kegiatan : Kabupaten Bantul,,,,,,,,,,,,
,,,Keluaran :  Terselenggaranya festival anak soleh & jambore santri di Kab. Bantul,,,,,,,,,,,,
,,,Target:  2 kegiatan,,,,,,,,,,,,
1.19 . 1.13.01 . 18 . 09 . 5 . 2 . 1 ,Belanja Pegawai ,13900000,,,,,,,,,,,,,
1.19 . 1.13.01 . 18 . 09 . 5 . 2 . 1 . 01 ,Honorarium PNS ,2600000,,,,,,,,,,,,,
1.19 . 1.13.01 . 18 . 09 . 5 . 2 . 1 . 01 . 01 ,Honorarium Panitia Pelaksana Kegiatan ,2600000,Honor panitia pelaksana kegiatan Festival Anak Sholeh,,,,,,,,,,,,
,,,Ketua,,,,,,,,,,,,
,,,1 org x 160.000,00 = 160.000,0,,,,,,,,,,
,,,Sekretaris,,,,,,,,,,,,
,,,1 org x 150.000,00 = 150.000,0,,,,,,,,,,
,,,Anggota,,,,,,,,,,,,
,,,6 org x 140.000,00 = 840.000,0,,,,,,,,,,
,,,Honor panitia pelaksana kegiatan festival anak yatim sholeh,,,,,,,,,,,,
,,,Ketua,,,,,,,,,,,,
,,,1 org x 160.000,00 = 160.000,0,,,,,,,,,,
,,,Sekretaris,,,,,,,,,,,,
,,,1 org x 150.000,00 = 150.000,0,,,,,,,,,,
,,,Anggota,,,,,,,,,,,,
,,,6 org x 140.000,00 = 840.000,0,,,,,,,,,,
,,,Honor MC,,,,,,,,,,,,
,,,MC pembukaan & penutupan kegiatan jambore santri,,,,,,,,,,,,
,,,2 ok x 75.000,00 = 150.000,0,,,,,,,,,,
,,,MC pembukaan & penutupan festival anak yatim soleh,,,,,,,,,,,,
,,,2 ok x 75.000,00 = 150.000,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 09 . 5 . 2 . 1 . 02 ,Honorarium Non PNS ,11300000,,,,,,,,,,,,,
1.19 . 1.13.01 . 18 . 09 . 5 . 2 . 1 . 02 . 06 ,Honorarium Petugas Pendamping Kegiatan ,11300000,Honorarium penyelenggaraan kegiatan,,,,,,,,,,,,
,,,Honor panitia pelaksana kegiatan festival anak sholeh,,,,,,,,,,,,
,,,15 org x 140.000,00 = 2.100.000,0,,,,,,,,,,
,,,Honor petugas keamanan keg festival anak yatim sholeh,,,,,,,,,,,,
,,,15 org x 30.000,00 = 450.000,0,,,,,,,,,,
,,,Honor petugas kebersihan keg festival anak yatim sholeh,,,,,,,,,,,,
,,,10 org x 25.000,00 = 250.000,0,,,,,,,,,,
,,,honor petugas lomba kegiatan festival anak sholeh,,,,,,,,,,,,
,,,30 orang x 100.000,00 = 3.000.000,0,,,,,,,,,,
,,,Honor panitia pelaksana keg festival anak yatim sholeh,,,,,,,,,,,,
,,,10 org x 140.000,00 = 1.400.000,0,,,,,,,,,,
,,,Honor qori pembukaan dan penutupan keg festival anak yatim sholeh,,,,,,,,,,,,
,,,2 org x 100.000,00 = 200.000,0,,,,,,,,,,
,,,Honor petugas lomba keg festival anak yatim sholeh,,,,,,,,,,,,
,,,30 org x 100.000,00 = 3.000.000,0,,,,,,,,,,
,,,Honor qori pembukaan dan penutupan festival anak sholeh,,,,,,,,,,,,
,,,2 org x 100.000,00 = 200.000,0,,,,,,,,,,
,,,Honor petugas keamanan keg festival anak sholeh,,,,,,,,,,,,
,,,15 org x 30.000,00 = 450.000,0,,,,,,,,,,
,,,Honor petugas kebersihan keg festival anak sholeh,,,,,,,,,,,,
,,,10 org x 25.000,00 = 250.000,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 09 . 5 . 2 . 2 ,Belanja Barang dan Jasa ,145399850,,,,,,,,,,,,,
1.19 . 1.13.01 . 18 . 09 . 5 . 2 . 2 . 01 ,Belanja Bahan Pakai Habis ,1500000,,,,,,,,,,,,,
1.19 . 1.13.01 . 18 . 09 . 5 . 2 . 2 . 01 . 01 ,Belanja Alat Tulis Kantor ,1500000,Belanja alat tulis kantor,,,,,,,,,,,,
,,,ATK kegiatan festival anak sholeh dan festival anak yatim sholeh,,,,,,,,,,,,
,,,1 ls x 1.500.000,00 = 1.500.000,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 09 . 5 . 2 . 2 . 03 ,Belanja Jasa Kantor ,6000000,,,,,,,,,,,,,
1.19 . 1.13.01 . 18 . 09 . 5 . 2 . 2 . 03 . 14 ,Belanja Dekorasi ,5000000,Belanja dekorasi,,,,,,,,,,,,
,,,Dekorasi,,,,,,,,,,,,
,,,1 ls x 5.000.000,00 = 5.000.000,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 09 . 5 . 2 . 2 . 03 . 15 ,Belanja Publikasi ,1000000,Belanja publikasi,,,,,,,,,,,,
,,,Pembelian spanduk dan umbul-umbul,,,,,,,,,,,,
,,,1 ls x 1.000.000,00 = 1.000.000,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 09 . 5 . 2 . 2 . 06 ,Belanja Cetak dan Penggandaan ,2834850,,,,,,,,,,,,,
1.19 . 1.13.01 . 18 . 09 . 5 . 2 . 2 . 06 . 01 ,Belanja Cetak ,1050000,Belanja cetak,,,,,,,,,,,,
,,,Cetak Piagam,,,,,,,,,,,,
,,,300 lembar x 3.500,00 = 1.050.000,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 09 . 5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,1784850,Belanja penggandaan,,,,,,,,,,,,
,,,Penggandaan kegiatan festival anak sholeh,,,,,,,,,,,,
,,,5,933 lbr x 150,00 = 889.950,0,,,,,,,,,
,,,Penggandaan keg festival anak yatim sholeh,,,,,,,,,,,,
,,,5,966 lbr x 150,00 = 894.900,0,,,,,,,,,
1.19 . 1.13.01 . 18 . 09 . 5 . 2 . 2 . 10 ,Belanja Sewa Perlengkapan dan Peralatan Kantor ,16000000,,,,,,,,,,,,,
1.19 . 1.13.01 . 18 . 09 . 5 . 2 . 2 . 10 . 01 ,Belanja Sewa Meja Kursi ,3000000,Belanja sewa meja kursi,,,,,,,,,,,,
,,,Sewa meja kursi kegiatan festival anak yatim sholeh,,,,,,,,,,,,
,,,1 ls x 3.000.000,00 = 3.000.000,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 09 . 5 . 2 . 2 . 10 . 05 ,Belanja Sewa Tenda ,6000000,Belanja sewa tenda,,,,,,,,,,,,
,,,Sewa tenda,,,,,,,,,,,,
,,,1 ls x 6.000.000,00 = 6.000.000,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 09 . 5 . 2 . 2 . 10 . 07 ,Belanja Sewa Sound System ,7000000,Belanja sewa sound system,,,,,,,,,,,,
,,,Sewa sound system keg festival anak sholeh,,,,,,,,,,,,
,,,6 set x 500.000,00 = 3.000.000,0,,,,,,,,,,
,,,Sewa sound system keg festival anak yatim sholeh,,,,,,,,,,,,
,,,8 set x 500.000,00 = 4.000.000,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 09 . 5 . 2 . 2 . 11 ,Belanja Makanan dan  Minuman ,49415000,,,,,,,,,,,,,
1.19 . 1.13.01 . 18 . 09 . 5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,1275000,Belanja makan dan minum rapat,,,,,,,,,,,,
,,,Snack minum kegiatan festival anak sholeh,,,,,,,,,,,,
,,,75 dos x 8.500,00 = 637.500,0,,,,,,,,,,
,,,Snack minum kegiatan festival anak yatim sholeh,,,,,,,,,,,,
,,,75 dos x 8.500,00 = 637.500,0,,,,,,,,,,
1.19 . 1.13.01 . 18 . 09 . 5 . 2 . 2 . 11 . 05 ,Belanja Makanan dan Minuman Pelaksanaan Kegiatan ,48140000,Belanja makan dan minum pelaksanaan kegiatan,,,,,,,,,,,,
,,,Makan minum pelaksanaan kegiatan festival anak yatim sholeh,,,,,,,,,,,,
,,,610 dos x 17.500,00 = 10.675.000,0,,,,,,,,,,
,,,Snack minum pembukaan dan penutupan keg. festival anak sholeh,,,,,,,,,,,,
,,,1,640 dos x 8.500,00 = 13.940.000,0,,,,,,,,,
,,,Makan minum pelaksanaan kegiatan festival anak sholeh,,,,,,,,,,,,
,,,810 dos x 17.500,00 = 14.175.000,0,,,,,,,,,,
,,,Snack minum kegiatan festival anak yatim sholeh,,,,,,,,,,,,
,,,1,100 dos x 8.500,00 = 9.350.000,0,,,,,,,,,
1.19 . 1.13.01 . 18 . 09 . 5 . 2 . 2 . 14 ,Belanja Pakaian khusus dan hari-hari tertentu ,6150000,,,,,,,,,,,,,
