Judul,Penjabaran Anggaran Pendapatn dan Belanja Daerah,,
1.13.1.13.01.063.001.5.2.2.11 ,Belanja Makanan Dan Minuman ,"168282000,00",
1.13.1.13.01.063.001.5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,"168282000,00",Belanja Makanan Dan Minuman Rapat 168282000
1.13.1.13.01.063.001.5.2.2.13 ,Belanja Pakaian Kerja ,"116700000,00",
1.13.1.13.01.063.001.5.2.2.13.01 ,Belanja Pakaian Kerja Lapangan ,"116700000,00",Belanja Pakaian Kerja Lapangan 116700000
1.13.1.13.01.063.001.5.2.2.15 ,Belanja Perjalanan Dinas ,"98450000,00",
1.13.1.13.01.063.001.5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,"73250000,00",Belanja Perjalanan Dinas Dalam Daerah 73250000
1.13.1.13.01.063.001.5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,"25200000,00",Belanja Perjalanan Dinas Luar Daerah 25200000
1.13.1.13.01.063.001.5.2.2.31 ,Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ,"167700000,00",
1.13.1.13.01.063.001.5.2.2.31.01 ,Belanja Jasa Tenaga Ahli ,"42000000,00",Belanja Jasa Tenaga Ahli 42000000
1.13.1.13.01.063.001.5.2.2.31.02 ,Belanja Jasa Instruktur ,"33600000,00",Belanja Jasa Instruktur 33600000
1.13.1.13.01.063.001.5.2.2.31.03 ,Belanja Jasa Narasumber ,"90600000,00",Belanja Jasa Narasumber 90600000
1.13.1.13.01.063.001.5.2.2.31.04 ,Belanja Jasa Moderator ,"1500000,00",Belanja Jasa Moderator 1500000
1.13.1.13.01.063.001.5.2.2.32 ,Belanja Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat ,"51250000,00",
1.13.1.13.01.063.001.5.2.2.32.02 ,Belanja Uang Untuk Diberikan Kepada Masyarakat ,"51250000,00",Belanja Uang Untuk Diberikan Kepada Masyarakat 51250000Lokasi kegiatan Kota YogyakartaSeleksi OSM  Karang Taruna  ORSOS berprestasi Kota Yogyakarta 3750000Lomba Karang Taruna dalam penyusunan perencanaan pembangunan 27500000Uang Pembinaan ORSOS Berprestasi 6000000Wahana Kesejahteraan Sosial Bagi Masyarakat 3000000Peningkatan Kualitas Potensi Sumber Kesejahteraan Sosial 2000000Uang Pembinaan Karang Taruna Berprestasi 9000000
1.14.1.13.01.065 ,Program Peningkatan Kompetensi Tenaga Kerja dan Produktivitas ,"2052290000,00",
1.14.1.13.01.065.001 ,Peningkatan Kompetensi Tenaga Kerja dan Pengembangan Program Pelatihan Bidang Industri,"1992792000,00",
1.14.1.13.01.065.001.5.2.1 ,BELANJA PEGAWAI ,"26045000,00",
1.14.1.13.01.065.001.5.2.1.01 ,Honorarium PNS ,"22445000,00",
1.14.1.13.01.065.001.5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,"19995000,00",Honorarium Panitia Pelaksana Kegiatan 19995000
1.14.1.13.01.065.001.5.2.1.01.02 ,Honorarium Tim Pengadaan Barang dan Jasa ,"2450000,00",Honorarium Tim Pengadaan Barang dan Jasa 2450000
1.14.1.13.01.065.001.5.2.1.02 ,Honorarium Non PNS ,"3600000,00",
1.14.1.13.01.065.001.5.2.1.02.01 ,Honorarium Panitia Pelaksana Kegiatan ,"3600000,00",Honorarium Panitia Pelaksana Kegiatan 3600000
1.14.1.13.01.065.001.5.2.2 ,BELANJA BARANG DAN JASA ,"1966747000,00",
1.14.1.13.01.065.001.5.2.2.01 ,Belanja Bahan Pakai Habis ,"2238000,00",
1.14.1.13.01.065.001.5.2.2.01.01 ,Belanja  Alat Tulis Kantor ,"2238000,00",Belanja  Alat Tulis Kantor 2238000
1.14.1.13.01.065.001.5.2.2.02 ,Belanja Bahan/Material ,"145500000,00",
1.14.1.13.01.065.001.5.2.2.02.09 ,Belanja Bahan Percontohan ,"145500000,00",Belanja Bahan Percontohan 145500000Pembuatan Kue/Roti 20000000Tata Boga 23500000Menjahit Terampil 20000000Menjahit Mahir 20000000Menjahit Kebaya Sorjan 25000000Bengkel Mobil 30000000Peningkatan Produktifitas Manajemen 5R 3500000Pengukuran Produktifitas Perusahaan 3500000
1.14.1.13.01.065.001.5.2.2.03 ,Belanja Jasa Kantor ,"2520000,00",
1.14.1.13.01.065.001.5.2.2.03.13 ,Belanja Dekorasi  Dokumentasi  Publikasi  Pembuatan Film ,"2520000,00",Belanja Dekorasi  Dokumentasi  Publikasi  Pembuatan Film 2520000
1.14.1.13.01.065.001.5.2.2.06 ,Belanja Cetak Dan Penggandaan ,"15194000,00",
1.14.1.13.01.065.001.5.2.2.06.01 ,Belanja Cetak ,"384000,00",Belanja Cetak 384000
1.14.1.13.01.065.001.5.2.2.06.02 ,Belanja Penggandaan ,"14070000,00",Belanja Penggandaan 14070000
1.14.1.13.01.065.001.5.2.2.06.03 ,Belanja Cetak Foto ,"740000,00",Belanja Cetak Foto 740000
1.14.1.13.01.065.001.5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,"15375000,00",
1.14.1.13.01.065.001.5.2.2.07.02 ,Belanja Sewa Gedung/Kantor/Tempat ,"15375000,00",Belanja Sewa Gedung/Kantor/Tempat 15375000
1.14.1.13.01.065.001.5.2.2.11 ,Belanja Makanan Dan Minuman ,"90232000,00",
1.14.1.13.01.065.001.5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,"90232000,00",Belanja Makanan Dan Minuman Rapat 90232000
1.14.1.13.01.065.001.5.2.2.15 ,Belanja Perjalanan Dinas ,"373288000,00",
1.14.1.13.01.065.001.5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,"373288000,00",Belanja Perjalanan Dinas Dalam Daerah 373288000
1.14.1.13.01.065.001.5.2.2.27 ,Belanja Kursus Pelatihan  Sosialisai dan Bimbingan Teknis Non PNS ,"1047900000,00",
1.14.1.13.01.065.001.5.2.2.27.01 ,Belanja Kursus - kursus Singkat/Pelatihan ,"1047900000,00",Belanja Kursus - kursus Singkat/Pelatihan 1047900000
1.14.1.13.01.065.001.5.2.2.31 ,Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ,"274500000,00",
1.14.1.13.01.065.001.5.2.2.31.01 ,Belanja Jasa Tenaga Ahli ,"30000000,00",Belanja Jasa Tenaga Ahli 30000000
1.14.1.13.01.065.001.5.2.2.31.02 ,Belanja Jasa Instruktur ,"234500000,00",Belanja Jasa Instruktur 234500000
1.14.1.13.01.065.001.5.2.2.31.03 ,Belanja Jasa Narasumber ,"10000000,00",Belanja Jasa Narasumber 10000000
1.14.1.13.01.065.002 ,Pengembangan dan Pemberdayaan Lembaga Pelatihan Kerja ,"59498000,00",
1.14.1.13.01.065.002.5.2.1 ,BELANJA PEGAWAI ,"8400000,00",
1.14.1.13.01.065.002.5.2.1.01 ,Honorarium PNS ,"7280000,00",
1.14.1.13.01.065.002.5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,"7280000,00",Honorarium Panitia Pelaksana Kegiatan 7280000
1.14.1.13.01.065.002.5.2.1.02 ,Honorarium Non PNS ,"1120000,00",
1.14.1.13.01.065.002.5.2.1.02.01 ,Honorarium Panitia Pelaksana Kegiatan ,"1120000,00",Honorarium Panitia Pelaksana Kegiatan 1120000
1.14.1.13.01.065.002.5.2.2 ,BELANJA BARANG DAN JASA ,"51098000,00",
1.14.1.13.01.065.002.5.2.2.01 ,Belanja Bahan Pakai Habis ,"1300000,00",
1.14.1.13.01.065.002.5.2.2.01.01 ,Belanja  Alat Tulis Kantor ,"1300000,00",Belanja  Alat Tulis Kantor 1300000
1.14.1.13.01.065.002.5.2.2.03 ,Belanja Jasa Kantor ,"480000,00",
1.14.1.13.01.065.002.5.2.2.03.13 ,Belanja Dekorasi  Dokumentasi  Publikasi  Pembuatan Film ,"480000,00",Belanja Dekorasi  Dokumentasi  Publikasi  Pembuatan Film 480000
1.14.1.13.01.065.002.5.2.2.06 ,Belanja Cetak Dan Penggandaan ,"5300000,00",
1.14.1.13.01.065.002.5.2.2.06.01 ,Belanja Cetak ,"210000,00",Belanja Cetak 210000
1.14.1.13.01.065.002.5.2.2.06.02 ,Belanja Penggandaan ,"4950000,00",Belanja Penggandaan 4950000
1.14.1.13.01.065.002.5.2.2.06.03 ,Belanja Cetak Foto ,"140000,00",Belanja Cetak Foto 140000
1.14.1.13.01.065.002.5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,"4500000,00",
1.14.1.13.01.065.002.5.2.2.07.02 ,Belanja Sewa Gedung/Kantor/Tempat ,"4500000,00",Belanja Sewa Gedung/Kantor/Tempat 4500000
1.14.1.13.01.065.002.5.2.2.11 ,Belanja Makanan Dan Minuman ,"16268000,00",
1.14.1.13.01.065.002.5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,"16268000,00",Belanja Makanan Dan Minuman Rapat 16268000
1.14.1.13.01.065.002.5.2.2.15 ,Belanja Perjalanan Dinas ,"13700000,00",
1.14.1.13.01.065.002.5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,"3500000,00",Belanja Perjalanan Dinas Dalam Daerah 3500000
1.14.1.13.01.065.002.5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,"10200000,00",Belanja Perjalanan Dinas Luar Daerah 10200000
1.14.1.13.01.065.002.5.2.2.31 ,Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ,"9550000,00",
1.14.1.13.01.065.002.5.2.2.31.02 ,Belanja Jasa Instruktur ,"8400000,00",Belanja Jasa Instruktur 8400000
1.14.1.13.01.065.002.5.2.2.31.03 ,Belanja Jasa Narasumber ,"1000000,00",Belanja Jasa Narasumber 1000000
1.14.1.13.01.065.002.5.2.2.31.04 ,Belanja Jasa Moderator ,"150000,00",Belanja Jasa Moderator 150000
1.14.1.13.01.066 ,Program Penempatan dan Perluasan Kesempatan Kerja ,"1729944050,00",
1.14.1.13.01.066.001 ,Penempatan Tenaga Kerja ,"1272111200,00",
1.14.1.13.01.066.001.5.2.1 ,BELANJA PEGAWAI ,"45100000,00",
1.14.1.13.01.066.001.5.2.1.01 ,Honorarium PNS ,"43100000,00",
1.14.1.13.01.066.001.5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,"41700000,00",Honorarium Panitia Pelaksana Kegiatan 41700000
1.14.1.13.01.066.001.5.2.1.01.02 ,Honorarium Tim Pengadaan Barang dan Jasa ,"1400000,00",Honorarium Tim Pengadaan Barang dan Jasa 1400000
1.14.1.13.01.066.001.5.2.1.02 ,Honorarium Non PNS ,"2000000,00",
1.14.1.13.01.066.001.5.2.1.02.01 ,Honorarium Panitia Pelaksana Kegiatan ,"2000000,00",Honorarium Panitia Pelaksana Kegiatan 2000000
1.14.1.13.01.066.001.5.2.2 ,BELANJA BARANG DAN JASA ,"1227011200,00",
1.14.1.13.01.066.001.5.2.2.01 ,Belanja Bahan Pakai Habis ,"4225000,00",
1.14.1.13.01.066.001.5.2.2.01.01 ,Belanja  Alat Tulis Kantor ,"4225000,00",Belanja  Alat Tulis Kantor 4225000
1.14.1.13.01.066.001.5.2.2.02 ,Belanja Bahan/Material ,"121000000,00",
1.14.1.13.01.066.001.5.2.2.02.01 ,Belanja Bahan Baku Bangunan ,"80000000,00",Belanja Bahan Baku Bangunan 80000000
1.14.1.13.01.066.001.5.2.2.02.04 ,Belanja Bahan Obat-Obatan ,"2000000,00",Belanja Bahan Obat-Obatan 2000000
1.14.1.13.01.066.001.5.2.2.02.07 ,Belanja  Alat - Alat/Perlengkapan Kantor/Rumah Tangga/Kerja ,"8000000,00",Belanja  Alat - Alat/Perlengkapan Kantor/Rumah Tangga/Kerja 8000000
1.14.1.13.01.066.001.5.2.2.02.08 ,Belanja Hadiah/Trophy ,"10000000,00",Belanja Hadiah/Trophy 10000000Award Untuk Perusahaan Yang Memperkerjakan Tanaga Kerja Difabel 10000000
1.14.1.13.01.066.001.5.2.2.02.09 ,Belanja Bahan Percontohan ,"21000000,00",Belanja Bahan Percontohan 21000000Bahan Pemberdayaan TKMT 6000000Bahan Pemberdayaan TKM 15000000
1.14.1.13.01.066.001.5.2.2.03 ,Belanja Jasa Kantor ,"198567200,00",
1.14.1.13.01.066.001.5.2.2.03.11 ,Belanja Jasa Media Massa ,"3000000,00",Belanja Jasa Media Massa 3000000
1.14.1.13.01.066.001.5.2.2.03.13 ,Belanja Dekorasi  Dokumentasi  Publikasi  Pembuatan Film ,"9650000,00",Belanja Dekorasi  Dokumentasi  Publikasi  Pembuatan Film 9650000
1.14.1.13.01.066.001.5.2.2.03.27 ,Belanja Jasa Penyedia /Tenaga Teknis ,"185917200,00",Belanja Jasa Penyedia /Tenaga Teknis 185917200
1.14.1.13.01.066.001.5.2.2.06 ,Belanja Cetak Dan Penggandaan ,"19495000,00",
1.14.1.13.01.066.001.5.2.2.06.01 ,Belanja Cetak ,"9100000,00",Belanja Cetak 9100000
1.14.1.13.01.066.001.5.2.2.06.02 ,Belanja Penggandaan ,"9900000,00",Belanja Penggandaan 9900000
1.14.1.13.01.066.001.5.2.2.06.03 ,Belanja Cetak Foto ,"495000,00",Belanja Cetak Foto 495000
1.14.1.13.01.066.001.5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,"121600000,00",
1.14.1.13.01.066.001.5.2.2.07.03 ,Belanja Sewa Ruang Rapat/Pertemuan ,"121600000,00",Belanja Sewa Ruang Rapat/Pertemuan 121600000
1.14.1.13.01.066.001.5.2.2.08 ,Belanja Sewa Sarana Mobilitas ,"900000,00",
1.14.1.13.01.066.001.5.2.2.08.01 ,Belanja Sewa Sarana Mobilitas Darat ,"900000,00",Belanja Sewa Sarana Mobilitas Darat 900000
1.14.1.13.01.066.001.5.2.2.11 ,Belanja Makanan Dan Minuman ,"175574000,00",
1.14.1.13.01.066.001.5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,"165314000,00",Belanja Makanan Dan Minuman Rapat 165314000
1.14.1.13.01.066.001.5.2.2.11.05 ,Belanja Makanan Dan Minuman Petugas Operasional /Survey/Monitoring ,"10260000,00",Belanja Makanan Dan Minuman Petugas Operasional 10260000/Survey/Monitoring
1.14.1.13.01.066.001.5.2.2.15 ,Belanja Perjalanan Dinas ,"310250000,00",
1.14.1.13.01.066.001.5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,"241050000,00",Belanja Perjalanan Dinas Dalam Daerah 241050000
1.14.1.13.01.066.001.5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,"69200000,00",Belanja Perjalanan Dinas Luar Daerah 69200000
1.14.1.13.01.066.001.5.2.2.31 ,Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ,"225400000,00",
1.14.1.13.01.066.001.5.2.2.31.01 ,Belanja Jasa Tenaga Ahli ,"12000000,00",Belanja Jasa Tenaga Ahli 12000000
1.14.1.13.01.066.001.5.2.2.31.02 ,Belanja Jasa Instruktur ,"171000000,00",Belanja Jasa Instruktur 171000000
1.14.1.13.01.066.001.5.2.2.31.03 ,Belanja Jasa Narasumber ,"41800000,00",Belanja Jasa Narasumber 41800000
1.14.1.13.01.066.001.5.2.2.31.04 ,Belanja Jasa Moderator ,"600000,00",Belanja Jasa Moderator 600000
1.14.1.13.01.066.001.5.2.2.32 ,Belanja Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat ,"50000000,00",
1.14.1.13.01.066.001.5.2.2.32.01 ,Belanja Uang Untuk Diberikan Kepada Pihak Ketiga ,"50000000,00",Belanja Uang Untuk Diberikan Kepada Pihak Ketiga 50000000
1.14.1.13.01.066.002 ,Pengembangan Informasi Pasar Kerja ,"457832850,00",
1.14.1.13.01.066.002.5.2.1 ,BELANJA PEGAWAI ,"135065000,00",
1.14.1.13.01.066.002.5.2.1.01 ,Honorarium PNS ,"37025000,00",
1.14.1.13.01.066.002.5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,"36525000,00",Honorarium Panitia Pelaksana Kegiatan 36525000
1.14.1.13.01.066.002.5.2.1.01.02 ,Honorarium Tim Pengadaan Barang dan Jasa ,"500000,00",Honorarium Tim Pengadaan Barang dan Jasa 500000
1.14.1.13.01.066.002.5.2.1.02 ,Honorarium Non PNS ,"98040000,00",
1.14.1.13.01.066.002.5.2.1.02.01 ,Honorarium Panitia Pelaksana Kegiatan ,"96390000,00",Honorarium Panitia Pelaksana Kegiatan 96390000
1.14.1.13.01.066.002.5.2.1.02.03 ,Honorarium Pelaksana Kegiatan ,"1650000,00",Honorarium Pelaksana Kegiatan 1650000
1.14.1.13.01.066.002.5.2.2 ,BELANJA BARANG DAN JASA ,"322767850,00",
1.14.1.13.01.066.002.5.2.2.01 ,Belanja Bahan Pakai Habis ,"8890000,00",
1.14.1.13.01.066.002.5.2.2.01.01 ,Belanja  Alat Tulis Kantor ,"8890000,00",Belanja  Alat Tulis Kantor 8890000
1.14.1.13.01.066.002.5.2.2.03 ,Belanja Jasa Kantor ,"19242350,00",
1.14.1.13.01.066.002.5.2.2.03.13 ,Belanja Dekorasi  Dokumentasi  Publikasi  Pembuatan Film ,"2700000,00",Belanja Dekorasi  Dokumentasi  Publikasi  Pembuatan Film 2700000
1.14.1.13.01.066.002.5.2.2.03.27 ,Belanja Jasa Penyedia /Tenaga Teknis ,"16542350,00",Belanja Jasa Penyedia /Tenaga Teknis 16542350
1.14.1.13.01.066.002.5.2.2.06 ,Belanja Cetak Dan Penggandaan ,"31630500,00",
1.14.1.13.01.066.002.5.2.2.06.01 ,Belanja Cetak ,"13425000,00",Belanja Cetak 13425000
1.14.1.13.01.066.002.5.2.2.06.02 ,Belanja Penggandaan ,"17905500,00",Belanja Penggandaan 17905500
1.14.1.13.01.066.002.5.2.2.06.03 ,Belanja Cetak Foto ,"300000,00",Belanja Cetak Foto 300000
1.14.1.13.01.066.002.5.2.2.08 ,Belanja Sewa Sarana Mobilitas ,"800000,00",
1.14.1.13.01.066.002.5.2.2.08.01 ,Belanja Sewa Sarana Mobilitas Darat ,"800000,00",Belanja Sewa Sarana Mobilitas Darat 800000
1.14.1.13.01.066.002.5.2.2.10 ,Belanja Sewa Perlengkapan dan Peralatan Kantor ,"12000000,00",
1.14.1.13.01.066.002.5.2.2.10.09 ,Belanja Sewa Perlengkapan/Peralatan ,"12000000,00",Belanja Sewa Perlengkapan/Peralatan 12000000
1.14.1.13.01.066.002.5.2.2.11 ,Belanja Makanan Dan Minuman ,"59580000,00",
1.14.1.13.01.066.002.5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,"56880000,00",Belanja Makanan Dan Minuman Rapat 56880000
1.14.1.13.01.066.002.5.2.2.11.05 ,Belanja Makanan Dan Minuman Petugas Operasional /Survey/Monitoring ,"2700000,00",Belanja Makanan Dan Minuman Petugas Operasional 2700000/Survey/Monitoring
1.14.1.13.01.066.002.5.2.2.15 ,Belanja Perjalanan Dinas ,"40275000,00",
1.14.1.13.01.066.002.5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,"33475000,00",Belanja Perjalanan Dinas Dalam Daerah 33475000
1.14.1.13.01.066.002.5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,"6800000,00",Belanja Perjalanan Dinas Luar Daerah 6800000
1.14.1.13.01.066.002.5.2.2.21 ,Belanja Jasa Konsultansi ,"122000000,00",
1.14.1.13.01.066.002.5.2.2.21.01 ,Belanja Jasa Konsultansi Penelitian ,"122000000,00",Belanja Jasa Konsultansi Penelitian 122000000
1.14.1.13.01.066.002.5.2.2.31 ,Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ,"28350000,00",
1.14.1.13.01.066.002.5.2.2.31.01 ,Belanja Jasa Tenaga Ahli ,"1500000,00",Belanja Jasa Tenaga Ahli 1500000
1.14.1.13.01.066.002.5.2.2.31.03 ,Belanja Jasa Narasumber ,"26400000,00",Belanja Jasa Na asumber 26400000
1.14.1.13.01.066.002.5.2.2.31.04 ,Belanja Jasa Moderator ,"450000,00",Belanja Jasa Moderator 450000
1.14.1.13.01.067 ,Program Perlindungan dan Pengembangan Lembaga Tenaga Kerja ,"1927691000,00",
1.14.1.13.01.067.001 ,Pelayanan Hubungan Industrial dan Perlindungan Tenaga Kerja ,"1243257000,00",
1.14.1.13.01.067.001.5.2.1 ,BELANJA PEGAWAI ,"455925000,00",
1.14.1.13.01.067.001.5.2.1.01 ,Honorarium PNS ,"323925000,00",
1.14.1.13.01.067.001.5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,"323925000,00",Honorarium Panitia Pelaksana Kegiatan 323925000
1.14.1.13.01.067.001.5.2.1.02 ,Honorarium Non PNS ,"132000000,00",
1.14.1.13.01.067.001.5.2.1.02.03 ,Honorarium Pelaksana Kegiatan ,"132000000,00",Honorarium Pelaksana Kegiatan 132000000
1.14.1.13.01.067.001.5.2.2 ,BELANJA BARANG DAN JASA ,"787332000,00",
1.14.1.13.01.067.001.5.2.2.01 ,Belanja Bahan Pakai Habis ,"31750000,00",
1.14.1.13.01.067.001.5.2.2.01.01 ,Belanja  Alat Tulis Kantor ,"31750000,00",Belanja  Alat Tulis Kantor 31750000
1.14.1.13.01.067.001.5.2.2.02 ,Belanja Bahan/Material ,"26300000,00",
1.14.1.13.01.067.001.5.2.2.02.08 ,Belanja Hadiah/Trophy ,"20300000,00",Belanja Hadiah/Trophy 20300000Award Hubungan Industrial yang Terpantau 20300000
1.14.1.13.01.067.001.5.2.2.02.09 ,Belanja Bahan Percontohan ,"6000000,00",Belanja Bahan Percontohan 6000000
1.14.1.13.01.067.001.5.2.2.03 ,Belanja Jasa Kantor ,"1749000,00",
1.14.1.13.01.067.001.5.2.2.03.13 ,Belanja Dekorasi  Dokumentasi  Publikasi  Pembuatan Film ,"1749000,00",Belanja Dekorasi  Dokumentasi  Publikasi  Pembuatan Film 1749000
1.14.1.13.01.067.001.5.2.2.06 ,Belanja Cetak Dan Penggandaan ,"33085000,00",
1.14.1.13.01.067.001.5.2.2.06.01 ,Belanja Cetak ,"4850000,00",Belanja Cetak 4850000
1.14.1.13.01.067.001.5.2.2.06.02 ,Belanja Penggandaan ,"28235000,00",Belanja Penggandaan 28235000
1.14.1.13.01.067.001.5.2.2.10 ,Belanja Sewa Perlengkapan dan Peralatan Kantor ,"3150000,00",
1.14.1.13.01.067.001.5.2.2.10.09 ,Belanja Sewa Perlengkapan/Peralatan ,"3150000,00",Belanja Sewa Perlengkapan/Peralatan 3150000
1.14.1.13.01.067.001.5.2.2.11 ,Belanja Makanan Dan Minuman ,"241548000,00",
1.14.1.13.01.067.001.5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,"241548000,00",Belanja Makanan Dan Minuman Rapat 241548000
1.14.1.13.01.067.001.5.2.2.15 ,Belanja Perjalanan Dinas ,"350700000,00",
1.14.1.13.01.067.001.5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,"26250000,00",Belanja Perjalanan Dinas Dalam Daerah 26250000
1.14.1.13.01.067.001.5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,"324450000,00",Belanja Perjalanan Dinas Luar Daerah 324450000
1.14.1.13.01.067.001.5.2.2.31 ,Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ,"99050000,00",
1.14.1.13.01.067.001.5.2.2.31.02 ,Belanja Jasa Instruktur ,"5200000,00",Belanja Jasa Instruktur 5200000
1.14.1.13.01.067.001.5.2.2.31.03 ,Belanja Jasa Narasumber ,"82300000,00",Belanja Jasa Narasumber 82300000
1.14.1.13.01.067.001.5.2.2.31.04 ,Belanja Jasa Moderator ,"11550000,00",Belanja Jasa Moderator 11550000
1.14.1.13.01.067.002 ,Peningkatan Pengawasan Perlindungan dan Penegakan Hukum Terhadap K3 ,"684434000,00",
1.14.1.13.01.067.002.5.2.1 ,BELANJA PEGAWAI ,"346915000,00",
1.14.1.13.01.067.002.5.2.1.01 ,Honorarium PNS ,"296185000,00",
1.14.1.13.01.067.002.5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,"296185000,00",Honorarium Panitia Pelaksana Kegiatan 296185000
1.14.1.13.01.067.002.5.2.1.02 ,Honorarium Non PNS ,"50730000,00",
1.14.1.13.01.067.002.5.2.1.02.01 ,Honorarium Panitia Pelaksana Kegiatan ,"40230000,00",Honorarium Panitia Pelaksana Kegiatan 40230000
1.14.1.13.01.067.002.5.2.1.02.03 ,Honorarium Pelaksana Kegiatan ,"10500000,00",Honorarium Pelaksana Kegiatan 10500000
1.14.1.13.01.067.002.5.2.2 ,BELANJA BARANG DAN JASA ,"337519000,00",
1.14.1.13.01.067.002.5.2.2.01 ,Belanja Bahan Pakai Habis ,"4628000,00",
1.14.1.13.01.067.002.5.2.2.01.01 ,Belanja  Alat Tulis Kantor ,"4500000,00",Belanja  Alat Tulis Kantor 4500000
1.14.1.13.01.067.002.5.2.2.01.06 ,Belanja Bahan Bakar Minyak/Gas ,"128000,00",Belanja Bahan Bakar Minyak/Gas 128000
1.14.1.13.01.067.002.5.2.2.02 ,Belanja Bahan/Material ,"1671000,00",
1.14.1.13.01.067.002.5.2.2.02.09 ,Belanja Bahan Percontohan ,"1671000,00",Belanja Bahan Percontohan 1671000Pengisian Tabung Pemadam Kebakaran 1137000Kayu Bakar Untuk Simulasi Pemadaman Kebakaran 534000
1.14.1.13.01.067.002.5.2.2.03 ,Belanja Jasa Kantor ,"3200000,00",
1.14.1.13.01.067.002.5.2.2.03.13 ,Belanja Dekorasi  Dokumentasi  Publikasi  Pembuatan Film ,"3200000,00",Belanja Dekorasi  Dokumentasi  Publikasi  Pembuatan Film 3200000
1.14.1.13.01.067.002.5.2.2.06 ,Belanja Cetak Dan Penggandaan ,"16680000,00",
1.14.1.13.01.067.002.5.2.2.06.01 ,Belanja Cetak ,"13530000,00",Belanja Cetak 13530000
1.14.1.13.01.067.002.5.2.2.06.02 ,Belanja Penggandaan ,"3150000,00",Belanja Penggandaan 3150000
1.14.1.13.01.067.002.5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,"500000,00",
1.14.1.13.01.067.002.5.2.2.07.03 ,Belanja Sewa Ruang Rapat/Pertemuan ,"500000,00",Belanja Sewa Ruang Rapat/Pertemuan 500000
1.14.1.13.01.067.002.5.2.2.11 ,Belanja Makanan Dan Minuman ,"135940000,00",
1.14.1.13.01.067.002.5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,"135940000,00",Belanja Makanan Dan Minuman Rapat 135940000
1.14.1.13.01.067.002.5.2.2.15 ,Belanja Perjalanan Dinas ,"88500000,00",
1.14.1.13.01.067.002.5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,"26250000,00",Belanja Perjalanan Dinas Dalam Daerah 26250000
1.14.1.13.01.067.002.5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,"62250000,00",Belanja Perjalanan Dinas Luar Daerah 62250000
1.14.1.13.01.067.002.5.2.2.31 ,Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ,"86400000,00",
1.14.1.13.01.067.002.5.2.2.31.02 ,Belanja Jasa Instruktur ,"15000000,00",Belanja Jasa Instruktur 15000000
1.14.1.13.01.067.002.5.2.2.31.03 ,Belanja Jasa Narasumber ,"71100000,00",Belanja Jasa Narasumber 71100000
1.14.1.13.01.067.002.5.2.2.31.04 ,Belanja Jasa Moderator ,"300000,00",Belanja Jasa Moderator 300000
2.08.1.13.01.153 ,Program Pengembangan Kawasan Transmigrasi ,"301837000,00",
2.08.1.13.01.153.001 ,Penempatan Transmigran ,"301837000,00",
