Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
1.01 . 1.01.02 . 17 . 73 . 5 . 2 . 1,Belanja Pegawai,2238000000,
1.01 . 1.01.02 . 17 . 73 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 17 . 73 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD  
 Honorarium PNS
Honorarium TIM Pelaksana Kegiatan Sekolah Adiwiyata0 Keg x 1.500.000,00 = 0,00
Honorarium TIM Pelaksana Kegiatan BOP0 Keg x 5.000.000,00 = 0,00"
1.01 . 1.01.02 . 17 . 73 . 5 . 2 . 1 . 02,Honorarium Non PNS,2238000000,
1.01 . 1.01.02 . 17 . 73 . 5 . 2 . 1 . 02 . 02,Honorarium Pegawai Honorer/Tidak Tetap,2226000000,"APBD   
Honararium Pegawai Honorer/Tidak Tetap
Honorarium GTT/PTT/GTY/PTY dari APBD  Kabupaten Bantul 425 orang x 300000 x 12 bln = 1.530.000.000425 or/th x 3.600.000,00 = 1.530.000.000,00
Honararium Guru tidak tetap dari APBD Kab. Bantul1 or/th x 12.000.000,00 = 12.000.000,00
""Honorarium GTT/PTT/GTY/PTY dari APBD Provinsi  380 orang x 150.000 x 12 bln = 684.000.000""380 or/th x 1.800.000,00 = 684.000.000,00"
1.01 . 1.01.02 . 17 . 73 . 5 . 2 . 1 . 02 . 03,Honorarium Pegawai Kontrak,12000000,"APBD  
 Honorarium Pegawai Kontrak
""Guru Kontrak Kabupaten 4 orang x 12 x Rp. 750.000 =  Rp. 12.000.000""4 or/bl x 3.000.000,00 = 12.000.000,00"
1.01 . 1.01.02 . 17 . 73 . 5 . 2 . 2,Belanja Barang dan Jasa,5373860000,
1.01 . 1.01.02 . 17 . 73 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1775000,
1.01 . 1.01.02 . 17 . 73 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,1775000,"APBD   
Belanja Alat Tulis Kantor1 Keg x 1.775.000,00 = 1.775.000,00"
1.01 . 1.01.02 . 17 . 73 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,1515000,
1.01 . 1.01.02 . 17 . 73 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,1515000,"APBD  
 Belanja Foto copy10,100 Lmb x 150,00 = 1.515.000,00"
1.01 . 1.01.02 . 17 . 73 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,13000000,
1.01 . 1.01.02 . 17 . 73 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,5000000,"APBD  
 Belanja Makan dan Minum
Belanja Makan dan Minum Rapat250 om x 20.000,00 = 5.000.000,00"
1.01 . 1.01.02 . 17 . 73 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,8000000,"APBD   
Belanja MMK MGMP400 om x 20.000,00 = 8.000.000,00"
1.01 . 1.01.02 . 17 . 73 . 5 . 2 . 2 . 31,Belanja Operasional Pendidikan,5351570000,
1.01 . 1.01.02 . 17 . 73 . 5 . 2 . 2 . 31 . 05,Belanja Operasional Pendidikan SMA/SMK,5351570000,"APBD   
Belanja Operasional Pendidikan Menengah16,700 siswa/th x 170.000,00 = 2.839.000.000,00
BOP PPDB dan MOS5,760 siswa/th x 75.000,00 = 432.000.000,00
Belanja Operasional Sekolah Adiwiyata3 seklh x 100.000.000,00 = 300.000.000,00
Belanja Operasional Pendidikan Siswa MiskinBiaya Operasional siswa PPA-PKH Kelas X50 or/th x 3.250.000,00 = 162.500.000,00
Biaya Operasional siswa PPA-PKH Kelas XI, XII65 or/th x 3.250.000,00 = 211.250.000,00
Biaya Operasional Siswa Miskin Klas XII600 or/th x 1.750.000,00 = 1.050.000.000,00
Biaya operasional siswa Prestasi Akademik1 keg x 356.820.000,00 = 356.820.000,00"
1.01 . 1.01.02 . 17 . 73 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",6000000,
1.01 . 1.01.02 . 17 . 73 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,6000000,"APBD   
Honorarium Penyelenggara Kegiatan/Narasumber MGMP30 jpl x 200.000,00 = 6.000.000,00"
1.01 . 1.01.02 . 17 . 74,"Peningkatan minat, bakat, dan kreatifitas (SMA)",619420000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Terpilihnya siswa nominator
Target     :  45 sekolah"
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD   
Honorarium Panitia Pelaksana Kegiatan
Honorarium Panitia Pelaksana Kegiatan LCC 4 Pilar MPR0 keg/bjj x 2.850.000,00 = 0,00
Honorarium Panitia Pelaksana Kegiatan Debat Bahasa Indonesia0 keg/bjj x 3.560.000,00 = 0,00
Honorarium Panitia Pelaksana Kegiatan Debat Bahasa Inggris0 keg/bjj x 3.560.000,00 = 0,00
Honorarium Panitia Pelaksana Kegiatan OSN Kabupaten0 keg/bjj x 3.560.000,00 = 0,00
Honorarium Panitia Pelaksana Kegiatan OOSN Kabupaten0 keg/bjj x 2.850.000,00 = 0,00
Honorarium Panitia Pelaksana Kegiatan FLSSN Kabupaten0 keg/bjj x 3.560.000,00 = 0,00
Honorarium Panitia Pelaksana Kegiatan OPSI Kabupaten0 keg/bjj x 1.360.000,00 = 0,00
Honorarium Panitia Pelaksana Kegiatan Peningkatan Mutu UN0 keg/bjj x 3.560.000,00 = 0,00
Honorarium Panitia Pelaksana Kegiatan Kontes Roket Air0 keg/bjj x 3.000.000,00 = 0,00
Honorarium Panitia Pelaksana Kegiatan Pembinaan Siswa ke Tingkat Propinsi/Nasional0 keg/bjj x 1.360.000,00 = 0,00
Honorarium Panitia Pelaksana Kegiatan Pemberian Reward0 keg/bjj x 1.360.000,00 = 0,00"
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 2,Belanja Barang dan Jasa,582420000,
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,5050000,
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,5050000,"APBD   
Belanja Alat Tulis Kantor Kegiatan
Belanja ATK Kegiatan LCC 4 Pilar MPR1 keg x 300.000,00 = 300.000,00
Belanja ATK Kegiatan Debat Bahasa Indonesia1 keg x 300.000,00 = 300.000,00
Belanja ATK Kegiatan Debat Bahasa Inggris1 keg x 300.000,00 = 300.000,00
Belanja ATK Kegiatan OSN Kabupaten1 keg x 750.000,00 = 750.000,00
Belanja ATK Kegiatan OOSN Kabupaten1 keg x 300.000,00 = 300.000,00
Belanja ATK Kegiatan FLSSN Kabupaten1 keg x 300.000,00 = 300.000,00
Belanja ATK Kegiatan OPSI Kabupaten1 keg x 200.000,00 = 200.000,00
Belanja ATK Kegiatan Peningkatan Mutu UN1 keg x 750.000,00 = 750.000,00
Belanja ATK Kegiatan Kontes Roket Air1 keg x 750.000,00 = 750.000,00
Belanja ATK Kegiatan Pembinaan Siswa menuju Propinsi/Nasional1 keg x 900.000,00 = 900.000,00
Belanja ATK Kegiatan Pemberian Reward1 keg x 200.000,00 = 200.000,00"
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,364000,
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 2 . 03 . 08,Belanja Sertifikasi,364000,"APBD   
Belanja SertifikatBelanja Sertifikat Juara LCC 4 Pilar MPR25 lbr x 2.000,00 = 50.000,00
Belanja Sertifikat Juara Debat bahasa Indonesia20 lbr x 2.000,00 = 40.000,00
Belanja Sertifikat Juara Debat bahasa Inggris20 lbr x 2.000,00 = 40.000,00
Belanja Sertifikat Juara OSN Kabupaten27 lbr x 2.000,00 = 54.000,00
Belanja Sertifikat Juara OOSN Kabupaten30 lbr x 2.000,00 = 60.000,00
Belanja Sertifikat Juara FLSSN Kabupaten30 lbr x 2.000,00 = 60.000,00
Belanja Sertifikat Juara OPSI Kabupaten20 lbr x 2.000,00 = 40.000,00
Belanja Sertifikat Juara Kontes Roket Air10 lbr x 2.000,00 = 20.000,00"
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,9450000,
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,9450000,"APBD  
 Belanja Penggandaan/Foto kopi
Belanja Foto kopi Kegiatan LCC 4 Pilar MPR3,500 lbr x 150,00 = 525.000,00
Belanja Foto kopi Kegiatan Debat Bahasa Indonesia4,000 lbr x 150,00 = 600.000,00
Belanja Foto kopi Kegiatan Debat Bahasa Inggris4,000 lbr x 150,00 = 600.000,00
Belanja Foto kopi Kegiatan Debat OSN Kabupaten6,500 lbr x 150,00 = 975.000,00
Belanja Foto kopi Kegiatan Debat OOSN Kabupaten3,500 lbr x 150,00 = 525.000,00
Belanja Foto kopi Kegiatan Debat FLSSN Kabupaten3,500 lbr x 150,00 = 525.000,00
Belanja Foto kopi Kegiatan Debat OPSI Kabupaten3,500 lbr x 150,00 = 525.000,00
Belanja Foto kopi Kegiatan Peningkatan Mutu UN17,000 lbr x 150,00 = 2.550.000,00
Belanja Foto kopi Kegiatan Kontes Roket Air6,500 lbr x 150,00 = 975.000,00
Belanja Foto kopi Kegiatan Pembinaan Siswa Menuju Propinsi/Nasional6,500 lbr x 150,00 = 975.000,00
Belanja Foto kopi Kegiatan Pemberian Reward4,500 lbr x 150,00 = 675.000,00"
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 2 . 07,Belanja Sewa Rumah/Gedung/Gudang/Parkir,12000000,
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 2 . 07 . 02,Belanja Sewa Gedung/Kantor/Tempat,12000000,"APBD   
Belanja Sewa ruang dan meja kursi
Belanja sewa meja kursi/sound sistem kegiatan Peningkatan Minat, Bakat, dan Kreatifitas Siswa1 keg x 10.000.000,00 = 10.000.000,00
Belanja sewa ruang kegiatan Peningkatan Minat, Bakat, dan Kreatifitas Siswa1 keg x 2.000.000,00 = 2.000.000,00"
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,181020000,
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,2210000,"APBD  
 Belanja Makanan dan Minuman Rapat
Belanja Makan Minum Rapat LCC 4 Pilar MPR20 org x 8.500,00 = 170.000,00
Belanja Makan Minum Rapat Debat Bahasa Indonesia20 org x 8.500,00 = 170.000,00
Belanja Makan Minum Rapat Debat Bahasa Inggris20 org x 8.500,00 = 170.000,00
Belanja Makan Minum Rapat OSN Kabupaten50 org x 8.500,00 = 425.000,00
Belanja Makan Minum Rapat OOSN Kabupaten20 org x 8.500,00 = 170.000,00
Belanja Makan Minum Rapat FLSSN Kabupaten20 org x 8.500,00 = 170.000,00
Belanja Makan minum Rapat OPSI Kabupaten20 org x 8.500,00 = 170.000,00
Belanja Makan Minum Rapat Peningkatan Mutu UN30 org x 8.500,00 = 255.000,00
Belanja Makan Munum Rapat Kontes Roket Air20 org x 8.500,00 = 170.000,00
Belanja Makan Miunum Rapat Pembinaan siswa menuju Propinsi/Nasional20 org x 8.500,00 = 170.000,00
Belanja Makan Minum Rapat Pemberian Reward20 org x 8.500,00 = 170.000,00"
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,178810000,"APBD   
Belanja Makanan dan Minuman Kegiatan
Belanja Makan Minum Kegiatan LCC 4 Pilar MPR300 org x 37.000,00 = 11.100.000,00
Belanja Makan Minum Kegiatan Debat Bahasa Indonesia300 org x 37.000,00 = 11.100.000,00
Belanja Makan Minum Kegiatan Debat Bahasa Inggris300 org x 37.000,00 = 11.100.000,00
Belanja Makan Minum Kegiatan OSN Kabupaten1,050 org x 37.000,00 = 38.850.000,00
Belanja Makan Minum Kegiatan OOSN Kabupaten200 org x 37.000,00 = 7.400.000,00
Belanja Makan Minum Kegiatan FLSSN Kabupaten350 org x 37.000,00 = 12.950.000,00
Belanja Makan Minum Kegiatan OPSI Kabupaten100 org x 37.000,00 = 3.700.000,00
Belanja Makan Minum Kegiatan Peningkatan Mutu UN (2x30+20) x 6 hr480 org x 65.000,00 = 31.200.000,00
Belanja Makan Minum Kegiatan Kontes Roket Air (4x35+25) x 2 hr330 org x 37.000,00 = 12.210.000,00
Belanja Makan Minum Kegiatan Pembinaan Siswa Menuju Propinsi/Nasional (100x6)600 org x 65.000,00 = 39.000.000,00
Belanja Makan Minum Kegiatan Pemberian Reward10 org x 20.000,00 = 200.000,00"
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 2 . 14,Belanja Pakaian khusus dan hari-hari tertentu,8400000,
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 2 . 14 . 04,Belanja Pakaian Olahraga,8400000,"APBD   
Belanja Pakaian Olah Raga OOSN Kabupaten40 org x 210.000,00 = 8.400.000,00"
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,40000000,
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 2 . 15 . 02,Belanja Perjalanan Dinas Luar Daerah,40000000,"APBD  
 Belanja Perjalanan Dinas Luar Daerah
Belanja Perjalanan Dinas Luar Daerah Untuk maju ke Tingkat Propinsi/Nasional Kegiatan Peningkatan Minat, Bakat dan Kreativitas Siswa (OSP/N, OOSP/N, FLSSP/N, OPSI, Debat Bahasa Indonesia P/N, Debat Bhs Inggris P/N, LCC 4 Pilar P/N, dll)1 keg x 40.000.000,00 = 40.000.000,00"
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 2 . 31,Belanja Operasional Pendidikan,100000000,
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 2 . 31 . 05,Belanja Operasional Pendidikan SMA/SMK,100000000,"APBD   
Belanja Operasional Pendidikan SMA
Belanja Operasional Pendidikan untuk tes psikologi Dermatoglyphics Method1 keg x 100.000.000,00 = 100.000.000,00"
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",106000000,
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,62400000,"APBD 
  Jasa Narasumber/Moderator/Tenaga Ahli/Entry Data
Honor Penulis Soal Seleksi LCC 4 Pilar MPR4 pkt x 300.000,00 = 1.200.000,00
Honor Koreksi Hasil jawaban Soal Seleksi LCC 4 Pilar MPR8 pkt x 50.000,00 = 400.000,00
Honor Narasumber Workshop OPSI6 jpl x 250.000,00 = 1.500.000,00
Honor Moderator Workshop OPSI6 jpl x 150.000,00 = 900.000,00
Honor Penulis Soal Seleksi peningkatan Mutu UN10 pkt x 100.000,00 = 1.000.000,00
Honor Koreksi Hasil Jawab Soal Seleksi Peningkatan Mutu UN10 pkt x 100.000,00 = 1.000.000,00
Honor Penulis Soal Try Out Peningkatan Mutu UN10 pkt x 300.000,00 = 3.000.000,00
Honor Koreksi hasil Jawaban Soal Try Out Peningkatan Mutu UN10 pkt x 50.000,00 = 500.000,00
Honor Pembimbing  Peningkatan Mutu UN (2X6 MPX8 JPL + 4 JPL)100 jpl x 75.000,00 = 7.500.000,00
Honor Koreksi hasil Jawaban Soal Seleksi Peningkatan Mutu UN10 pkt x 100.000,00 = 1.000.000,00
Honor Narasumber Workshop Kontes Roket Air dan WS Robotic6 jpl x 250.000,00 = 1.500.000,00
Honor Moderator Workshop Kontes Roket Air dan WS Robotic6 jpl x 150.000,00 = 900.000,00
Honor Pembimbing Siswa Menuju Prop/Nas (8 JPL X 10 MP X 3 hr)240 jpl x 150.000,00 = 36.000.000,00
Honor Pendampingan Peserta Lomba Maju ke Tingkat Propinsi/Nasional60 pkt x 100.000,00 = 6.000.000,00"
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 2 . 35 . 02,Jasa Yuri Perlombaan/Pelatih,43600000,"APBD   Honorarium Yuri Perlombaan/PelatihHonorarium Yuri LCC 4 Pilar MPR60 org x 100.000,00 = 6.000.000,00Honorarium Yuri Lomba Debat bahasa Indonesia70 org x 100.000,00 = 7.000.000,00Honorarium Yuri Lomba Debat bahasa Inggris75 org x 100.000,00 = 7.500.000,00Honorarium Yuri /Pengawas Seleksi OSN Kabupaten70 org x 75.000,00 = 5.250.000,00Honorarium Yuri /Wasit Lomba OOSN Kabupaten50 org x 100.000,00 = 5.000.000,00Honorarium Yuri seleksi FLSSN Kabupaten70 org x 100.000,00 = 7.000.000,00Honorarium Yuri Lomba OPSI Kabupaten10 org x 100.000,00 = 1.000.000,00Honorarium Yuri /Pengawas Seleksi Peningkatan Mutu UN18 org x 75.000,00 = 1.350.000,00Honorarium Yuri /Pengawas Try Out Peningkatan Mutu UN20 org x 75.000,00 = 1.500.000,00Honorarium Yuri /Lomba Kontes Roket Air20 org x 100.000,00 = 2.000.000,00"
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 2 . 37,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,120136000,
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 2 . 37 . 01,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,120136000,"APBD  
 Uang Untuk diberikan kepada Pihak ketiga/Masyarakat
Hadiah/Uang Untuk Juara LCC 4 Pilar MPR1 keg/bjj x 10.000.000,00 = 10.000.000,00
Hadiah/Uang Untuk Juara Debat bahasa Indonesia1 keg/bjj x 10.000.000,00 = 10.000.000,00
Hadiah/Uang Untuk Juara Debat bahasa Inggris1 keg/bjj x 10.000.000,00 = 10.000.000,00
Hadiah/Uang Untuk Juara OSN Kabupaten1 keg/bjj x 13.000.000,00 = 13.000.000,00
Hadiah/Uang Untuk Juara OOSN Kabupaten1 keg/bjj x 12.000.000,00 = 12.000.000,00
Hadiah/Uang Untuk Juara FLSSN Kabupaten1 keg/bjj x 12.000.000,00 = 12.000.000,00
Hadiah/Uang Untuk Juara OPSI Kabupaten1 keg/bjj x 6.000.000,00 = 6.000.000,00
Hadiah/Uang Untuk Juara Kontes Roket Air1 keg/bjj x 5.000.000,00 = 5.000.000,00
Hadiah/Reward Untuk Juara Siswa/Guru Tingkat Propinsi, Nasional, dan Internasional1 keg/bjj x 42.136.000,00 = 42.136.000,00"
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 3,Belanja Modal,37000000,
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 3 . 26,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Pemeliharaan Tanaman/Alat Penyimpan,37000000,
1.01 . 1.01.02 . 17 . 74 . 5 . 2 . 3 . 26 . 04,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Laboratorium,37000000,"APBD   
Belanja/Pengadaan Alat Laboratorium/Alat Peluncur Roket Air15 set x 2.000.000,00 = 30.000.000,00
Belanja/Pengadaan Alat Laboratorium/Alat Kit Robotic35 set x 200.000,00 = 7.000.000,00"
1.01 . 1.01.02 . 17 . 76,Lomba Kompetensi Siswa,122100000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran :  Siswa maju Lomba Tingkat Nasional
Target     :  10 Bidang Lomba"
1.01 . 1.01.02 . 17 . 76 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 17 . 76 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 17 . 76 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD   
Honorarium Panitia Pelaksana Kegiatan0 Keg x 3.700.000,00 = 0,00"
1.01 . 1.01.02 . 17 . 76 . 5 . 2 . 2,Belanja Barang dan Jasa,122100000,
1.01 . 1.01.02 . 17 . 76 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,950000,
1.01 . 1.01.02 . 17 . 76 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,950000,"APBD  
 Belanja Alat Tulis Kantor1 Keg x 950.000,00 = 950.000,00"
1.01 . 1.01.02 . 17 . 76 . 5 . 2 . 2 . 02,Belanja Bahan/Material,14000000,
1.01 . 1.01.02 . 17 . 76 . 5 . 2 . 2 . 02 . 12,Belanja alat-alat/perlengkapan,14000000,"APBD
   Belanja Alat-alat/ Perlengkapan1 Keg x 14.000.000,00 = 14.000.000,00"
1.01 . 1.01.02 . 17 . 76 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,400000,
1.01 . 1.01.02 . 17 . 76 . 5 . 2 . 2 . 03 . 15,Belanja Publikasi,400000,"APBD  

 Belanja Publikasi melalui Media Elektronik1 Keg x 400.000,00 = 400.000,00"
1.01 . 1.01.02 . 17 . 76 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,900000,
1.01 . 1.01.02 . 17 . 76 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,900000,"APBD 
  Belanja Foto copy6,000 Lmb x 150,00 = 900.000,00"
1.01 . 1.01.02 . 17 . 76 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,4000000,
1.01 . 1.01.02 . 17 . 76 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,4000000,"APBD 
  Belanja Makan dan Minum Rapat200 om x 20.000,00 = 4.000.000,00"
1.01 . 1.01.02 . 17 . 76 . 5 . 2 . 2 . 14,Belanja Pakaian khusus dan hari-hari tertentu,7500000,
1.01 . 1.01.02 . 17 . 76 . 5 . 2 . 2 . 14 . 05,Belanja pakaian kejuaraan/ lomba,7500000,"APBD 
  Belanja Pakaian Kontingen50 bh x 150.000,00 = 7.500.000,00"
1.01 . 1.01.02 . 17 . 76 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,38000000,
1.01 . 1.01.02 . 17 . 76 . 5 . 2 . 2 . 15 . 02,Belanja Perjalanan Dinas Luar Daerah,38000000,"APBD 
  Perjalanan Dinas untuk mendampingi Siswa maju Tk. Nasional1 Keg x 38.000.000,00 = 38.000.000,00"
1.01 . 1.01.02 . 17 . 76 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",13600000,
1.01 . 1.01.02 . 17 . 76 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,13600000,"APBD  
 Honorarium narasumber Media masa1 or x 100.000,00 = 100.000,00
Honorarium Penyelenggara Kegiatan / Pembimbing1 Keg x 11.000.000,00 = 11.000.000,00
Honorarium Penyelenggara Kegiatan / Tenaga Ahli10 or x 250.000,00 = 2.500.000,00"
1.01 . 1.01.02 . 17 . 76 . 5 . 2 . 2 . 37,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,36000000,
1.01 . 1.01.02 . 17 . 76 . 5 . 2 . 2 . 37 . 01,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,36000000,"APBD
   Uang untuk diberikan kepada pihak ketiga/masyarakat
Belanja hadiah dan penghargaan1 kegiatan x 36.000.000,00 = 36.000.000,00"
1.01 . 1.01.02 . 17 . 76 . 5 . 2 . 2 . 39,Uang Saku Pengiriman Perlombaan,6750000,
1.01 . 1.01.02 . 17 . 76 . 5 . 2 . 2 . 39 . 01,Uang Saku Pengiriman Atlit / Pelajar Berprestasi,6750000,"APBD
   Uang Saku Siswa Peserta LKS1 Keg x 6.750.000,00 = 6.750.000,00"
1.01 . 1.01.02 . 17 . 80,"Peningkatan minat, bakat, dan kreatifitas siswa (SMK)",183180000,"Sumber Dana : APBD
""Lokasi Kegiatan : Kabupaten Bantul Kabupaten Bantul
""Keluaran :  Terpilihnya Kejuaraan
Target     :  49 Sekolah"
1.01 . 1.01.02 . 17 . 80 . 5 . 2 . 1,Belanja Pegawai,0,
1.01 . 1.01.02 . 17 . 80 . 5 . 2 . 1 . 01,Honorarium PNS,0,
1.01 . 1.01.02 . 17 . 80 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,0,"APBD 
  Honorarium PNS
Honorarium TIM Pelaksana Kegiatan OST0 Keg x 2.500.000,00 = 0,00
Honorarium TIM Pelaksana Kegiatan OOSN0 Keg x 2.500.000,00 = 0,00
Honorarium TIM Pelaksana Kegiatan FLSSN0 Keg x 2.500.000,00 = 0,00
Honorarium TIM Pelaksana Kegiatan Lomba Debat Bahasa0 Keg x 2.500.000,00 = 0,00"
1.01 . 1.01.02 . 17 . 80 . 5 . 2 . 2,Belanja Barang dan Jasa,183180000,
1.01 . 1.01.02 . 17 . 80 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,3045000,
1.01 . 1.01.02 . 17 . 80 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,3045000,"APBD
   Belanja Alat Tulis Kantor
Belanja Alat Tulis Kantor OST1 Keg x 750.000,00 = 750.000,00
Belanja Alat Tulis Kantor OOSN1 Keg x 700.000,00 = 700.000,00
Belanja Alat Tulis Kantor FLSSN1 Keg x 700.000,00 = 700.000,00
Belanja Alat Tulis Kantor Debat Bahasa1 Keg x 895.000,00 = 895.000,00"
1.01 . 1.01.02 . 17 . 80 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,1600000,
1.01 . 1.01.02 . 17 . 80 . 5 . 2 . 2 . 03 . 08,Belanja Sertifikasi,1000000,"APBD   
Belanja Sertifikat1 Keg x 1.000.000,00 = 1.000.000,00"
1.01 . 1.01.02 . 17 . 80 . 5 . 2 . 2 . 03 . 13,Belanja Dokumentasi,600000,"APBD 
  Dokumentasi1 Keg x 600.000,00 = 600.000,00"
1.01 . 1.01.02 . 17 . 80 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,5000000,
1.01 . 1.01.02 . 17 . 80 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,5000000,"APBD  
 Belanja Penggandaan / Foto copy Soal , Dll4 Keg x 1.250.000,00 = 5.000.000,00"
1.01 . 1.01.02 . 17 . 80 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,32660000,
1.01 . 1.01.02 . 17 . 80 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,5660000,"APBD   Belanja Makan dan Minum RapatBelanja Makan dan Minum Rapat OST83 or x 20.000,00 = 1.660.000,00Belanja Makan dan Minum Rapat OOSN80 or x 20.000,00 = 1.600.000,00Belanja Makan dan Minum Rapat FLSSN60 or x 20.000,00 = 1.200.000,00Belanja Makan dan Minum Rapat Debat Bahasa60 or x 20.000,00 = 1.200.000,00"
1.01 . 1.01.02 . 17 . 80 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,27000000,"APBD
   Belanja Makan dan Minum Kegiatan
Belanja Makan dan Minum Kegiatan OST350 or x 20.000,00 = 7.000.000,00
Belanja Makan dan Minum Kegiatan OOSN600 or x 20.000,00 = 12.000.000,00
Belanja Makan dan Minum Kegiatan FLSSN200 or x 20.000,00 = 4.000.000,00
Belanja Makan dan Minum Kegiatan Debat Bahasa200 or x 20.000,00 = 4.000.000,00"
