Judul,"Ringkasan Perubahan APBD Berdasarkan Rincian Obyek Pendapatan, Belanja dan Pembiayaan",,,,,
5 . 2 . 2 . 03 . 27 ,Belanja Jasa Kebersihan Kantor ,225900000.00,204000000.00,-21900000.00,-9.69,
5 . 2 . 2 . 03 . 28 ,Belanja Iuran Kerjasama ,56000000.00,56000000.00,0.00,0.00,
5 . 2 . 2 . 03 . 29 ,Belanja Jasa Komunikasi ,3000000.00,3000000.00,0.00,0.00,
5 . 2 . 2 . 03 . 30 ,Belanja Jasa Pengamanan ,5000000.00,10000000.00,5000000.00,100.00,
5 . 2 . 2 . 03 . 31 ,Belanja Jasa Akreditasi ,38000000.00,0.00,-38000000.00,-100.00,
5 . 2 . 2 . 03 . 32 ,Belanja Jasa Uji Kesehatan ,7750000.00,7750000.00,0.00,0.00,
5 . 2 . 2 . 03 . 33 ,Belanja Jasa Koreksi Lembar Komputer ,67000000.00,0.00,-67000000.00,-100.00,
5 . 2 . 2 . 03 . 35 ,Belanja Jasa Ukur Tanah ,0.00,500000.00,500000.00,0.00,
5 . 2 . 2 . 03 . 36 ,Belanja Jasa Penyusunan Naskah Akademik ,50000000.00,207500000.00,157500000.00,315.00,
5 . 2 . 2 . 03 . 37 ,Belanja Retribusi / Pajak ,16494000.00,58109000.00,41615000.00,252.30,
5 . 2 . 2 . 03 . 38 ,Belanja Jasa Pengolahan Limbah ,20000000.00,10000000.00,-10000000.00,-50.00,
5 . 2 . 2 . 03 . 39 ,Belanja Jasa Tes Psikologi ,0.00,7000000.00,7000000.00,0.00,
5 . 2 . 2 . 03 . 40 ,Belanja Jasa perubahan penggunaan tanah ,0.00,3300000.00,3300000.00,0.00,
5 . 2 . 2 . 04 ,Belanja Premi Asuransi ,345340000.00,346078600.00,738600.00,0.21,
5 . 2 . 2 . 04 . 01 ,Belanja Premi Asuransi Kesehatan ,300000000.00,300000000.00,0.00,0.00,
5 . 2 . 2 . 04 . 03 ,Belanja Premi Asuransi Jiwa ,45340000.00,46078600.00,738600.00,1.63,
5 . 2 . 2 . 05 ,Belanja Perawatan Kendaraan Bermotor ,5104978502.00,5400588002.00,295609500.00,5.79,
5 . 2 . 2 . 05 . 01 ,Belanja Jasa Service ,193392500.00,191437500.00,-1955000.00,-1.01,
5 . 2 . 2 . 05 . 02 ,Belanja Penggantian Suku Cadang ,1030088725.00,1016361725.00,-13727000.00,-1.33,
5 . 2 . 2 . 05 . 03 ,Belanja Bahan Bakar Minyak/Gas Dan Pelumas ,3550990777.00,3799273777.00,248283000.00,6.99,
5 . 2 . 2 . 05 . 04 ,Belanja Jasa KIR ,6692000.00,15042000.00,8350000.00,124.78,
5 . 2 . 2 . 05 . 05 ,Belanja Surat Tanda Nomor Kendaraan ,249914500.00,259198000.00,9283500.00,3.71,
5 . 2 . 2 . 05 . 07 ,Belanja Perawatan Kendaraan Bermotor Lainnya ,65000000.00,65000000.00,0.00,0.00,
5 . 2 . 2 . 05 . 08 ,Belanja Kelengkapan Kendaraan Bermotor ,5900000.00,32275000.00,26375000.00,447.03,
5 . 2 . 2 . 05 . 09 ,Belanja Pengecatan/Perbaikan Body Kendaraan Bermotor ,3000000.00,22000000.00,19000000.00,633.33,
5 . 2 . 2 . 06 ,Belanja Cetak Dan Penggandaan ,4221797420.00,4587465499.00,365668079.00,8.66,
5 . 2 . 2 . 06 . 01 ,Belanja Cetak ,1487327800.00,1757740900.00,270413100.00,18.18,
5 . 2 . 2 . 06 . 02 ,Belanja Penggandaan ,2734469620.00,2829724599.00,95254979.00,3.48,
5 . 2 . 2 . 07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,1639120650.00,1988074650.00,348954000.00,21.29,
5 . 2 . 2 . 07 . 02 ,Belanja Sewa Gedung/Kantor/Tempat ,1630920650.00,1931374650.00,300454000.00,18.42,
5 . 2 . 2 . 07 . 03 ,Belanja Sewa Ruang Rapat/Pertemuan ,8200000.00,56700000.00,48500000.00,591.46,
5 . 2 . 2 . 08 ,Belanja Sewa Sarana Mobilitas ,226950000.00,246700000.00,19750000.00,8.70,
5 . 2 . 2 . 08 . 01 ,Belanja Sewa Sarana Mobilitas Darat ,166950000.00,186700000.00,19750000.00,11.83,
5 . 2 . 2 . 08 . 02 ,Belanja Sewa Sarana Mobilitas Air ,60000000.00,60000000.00,0.00,0.00,
5 . 2 . 2 . 09 ,Belanja Sewa Alat Berat ,5000000.00,5000000.00,0.00,0.00,
5 . 2 . 2 . 09 . 02 ,Belanja Sewa Buldoser ,5000000.00,5000000.00,0.00,0.00,
5 . 2 . 2 . 10 ,Belanja Sewa Perlengkapan Dan Peralatan Kantor ,598529800.00,880265800.00,281736000.00,47.07,
5 . 2 . 2 . 10 . 01 ,Belanja Sewa Meja Kursi ,70808000.00,76769000.00,5961000.00,8.42,
5 . 2 . 2 . 10 . 02 ,Belanja Sewa Komputer Dan Printer ,6000000.00,239050000.00,233050000.00, 3.884.17 ,
5 . 2 . 2 . 10 . 03 ,Belanja Sewa Proyektor ,1000000.00,18000000.00,17000000.00, 1.700.00 ,
5 . 2 . 2 . 10 . 04 ,Belanja Sewa Generator ,8350000.00,9250000.00,900000.00,10.78,
5 . 2 . 2 . 10 . 05 ,Belanja Sewa Tenda ,131765000.00,145010000.00,13245000.00,10.05,
5 . 2 . 2 . 10 . 06 ,Belanja Sewa Pakaian Adat/Tradisional ,109925000.00,115425000.00,5500000.00,5.00,
5 . 2 . 2 . 10 . 07 ,Belanja Sewa Perlengkapan dan Peralatan Kantor lain ,270681800.00,276761800.00,6080000.00,2.25,
5 . 2 . 2 . 11 ,Belanja Makanan Dan Minuman ,10151800270.00,10767891270.00,616091000.00,6.07,
5 . 2 . 2 . 11 . 01 ,Belanja Makanan dan Minuman Harian Pegawai ,1150353620.00,1093536620.00,-56817000.00,-4.94,
5 . 2 . 2 . 11 . 02 ,Belanja Makanan Dan Minuman Rapat ,4745259000.00,5006859000.00,261600000.00,5.51,
5 . 2 . 2 . 11 . 03 ,Belanja Makanan Dan Minuman Tamu ,517879650.00,644829650.00,126950000.00,24.51,
5 . 2 . 2 . 11 . 04 ,"Belanja Makanan dan Minuman Pelatihan, Sosialisasi, Penyuluhan",1887231000.00,2246271000.00,359040000.00,19.02,
5 . 2 . 2 . 11 . 05 ,Belanja makanan dan minuman pasien ,60704000.00,5000000.00,-55704000.00,-91.76,
5 . 2 . 2 . 11 . 06 ,"Belanja Makanan dan Minuman Tambahan bagi Balita, Anak Sekolah dan Lansia",1321197000.00,1302729000.00,-18468000.00,-1.40,
5 . 2 . 2 . 11 . 07 ,Balanja Makanan dan Minuman Harian Umum ,469176000.00,468666000.00,-510000.00,-0.11,
5 . 2 . 2 . 12 ,Belanja Pakaian Dinas Dan Atributnya ,2354947000.00,2351447000.00,-3500000.00,-0.15,
5 . 2 . 2 . 12 . 01 ,Belanja Pakaian Dinas KDH Dan WKDH ,6000000.00,6000000.00,0.00,0.00,
5 . 2 . 2 . 12 . 02 ,Belanja Pakaian Sipil Harian (PSH) ,323000000.00,309500000.00,-13500000.00,-4.18,
5 . 2 . 2 . 12 . 03 ,Belanja Pakaian Sipil Lengkap (PSL) ,7600000.00,7600000.00,0.00,0.00,
5 . 2 . 2 . 12 . 04 ,Belanja Pakaian Dinas Harian (PDH) ,1931947000.00,1931947000.00,0.00,0.00,
5 . 2 . 2 . 12 . 05 ,Belanja Pakaian Dinas Upacara (PDU) ,61200000.00,61200000.00,0.00,0.00,
5 . 2 . 2 . 12 . 07 ,Belanja Kartu Tanda Pengenal Pegawai ,19800000.00,19800000.00,0.00,0.00,
5 . 2 . 2 . 12 . 08 ,Belanja Pakaian Sipil Resmi (PSR) ,5400000.00,5400000.00,0.00,0.00,
5 . 2 . 2 . 12 . 09 ,Belanja Kelengkapan Pakaian Dinas ,0.00,10000000.00,10000000.00,0.00,
5 . 2 . 2 . 13 ,Belanja Pakaian Kerja ,53570000.00,53570000.00,0.00,0.00,
5 . 2 . 2 . 13 . 01 ,Belanja Pakaian Kerja Lapangan ,25145000.00,25145000.00,0.00,0.00,
5 . 2 . 2 . 13 . 02 ,Belanja Pakaian Kerja Lapangan dan Atributnya ,28425000.00,28425000.00,0.00,0.00,
5 . 2 . 2 . 14 ,Belanja Pakaian Khusus Dan Hari-Hari Tertentu ,164708000.00,174668000.00,9960000.00,6.05,
5 . 2 . 2 . 14 . 02 ,Belanja Pakaian Adat Daerah ,6788000.00,5788000.00,-1000000.00,-14.73,
5 . 2 . 2 . 14 . 03 ,Belanja Pakaian Batik Tradisional ,29900000.00,29900000.00,0.00,0.00,
5 . 2 . 2 . 14 . 04 ,Belanja Pakaian Olahraga ,62420000.00,73380000.00,10960000.00,17.56,
5 . 2 . 2 . 14 . 06 ,Belanja Pakaian Paskibra/Tonti ,64400000.00,64400000.00,0.00,0.00,
5 . 2 . 2 . 14 . 07 ,Belanja Pakaian Kesenian ,1200000.00,1200000.00,0.00,0.00,
5 . 2 . 2 . 15 ,Belanja Perjalanan Dinas ,11411146998.00,12254001538.00,842854540.00,7.39,
5 . 2 . 2 . 15 . 01 ,Belanja Perjalanan Dinas Dalam Daerah ,1915633803.00,1996973803.00,81340000.00,4.25,
5 . 2 . 2 . 15 . 02 ,Belanja Perjalanan Dinas Luar Daerah ,9495513195.00,10257027735.00,761514540.00,8.02,
5 . 2 . 2 . 17 ,"Belanja Kursus, Pelatihan, Sosialisasi Dan Bimbingan Teknis PNS",1426000000.00,1423451000.00,-2549000.00,-0.18,
5 . 2 . 2 . 17 . 01 ,Belanja Kursus-Kursus Singkat/Pelatihan ,1400500000.00,1381451000.00,-19049000.00,-1.36,
5 . 2 . 2 . 17 . 02 ,Belanja Sosialisasi ,5000000.00,10000000.00,5000000.00,100.00,
5 . 2 . 2 . 17 . 04 ,Belanja Bimbingan Teknis ,20500000.00,32000000.00,11500000.00,56.10,
5 . 2 . 2 . 20 ,Belanja Pemeliharaan ,1051257000.00,1443857750.00,392600750.00,37.35,
5 . 2 . 2 . 20 . 03 ,Belanja pemeliharaan Alat Kesehatan ,4100000.00,1350000.00,-2750000.00,-67.07,
5 . 2 . 2 . 20 . 04 ,Belanja Pemeliharaan Gedung ,100494000.00,456919000.00,356425000.00,354.67,
5 . 2 . 2 . 20 . 06 ,Belanja Pemeliharaan instalasi dan jaringan/sanitasi ,0.00,3000000.00,3000000.00,0.00,
5 . 2 . 2 . 20 . 08 ,Belanja Pemeliharaan Peralatan Kantor ,387087000.00,423414750.00,36327750.00,9.38,
5 . 2 . 2 . 20 . 09 ,Belanja Pemeliharaan Alat Pengatur Lalu Lintas ,10000000.00,10000000.00,0.00,0.00,
5 . 2 . 2 . 20 . 10 ,Belanja Pemeliharaan Mebeler ,5000000.00,12500000.00,7500000.00,150.00,
5 . 2 . 2 . 20 . 11 ,Belanja Pemeliharaan Perlengkapan Kantor ,76093000.00,76843000.00,750000.00,0.99,
5 . 2 . 2 . 20 . 12 ,Belanja Pemeliharaan Bangunan Bersejarah ,9000000.00,9000000.00,0.00,0.00,
5 . 2 . 2 . 20 . 13 ,Belanja Pemeliharaan Jaringan Komputer ,500000.00,500000.00,0.00,0.00,
5 . 2 . 2 . 20 . 14 ,Belanja Pemeliharaan Software/Aplikasi ,24919300.00,24919300.00,0.00,0.00,
5 . 2 . 2 . 20 . 16 ,Belanja Pemeliharaan Bangunan/Sarana Prasarana Obyek Wisata,32000000.00,32000000.00,0.00,0.00,
5 . 2 . 2 . 20 . 17 ,Belanja Pemeliharaan Bangunan/Sarana Prasarana Olah Raga,40000000.00,115400000.00,75400000.00,188.50,
5 . 2 . 2 . 20 . 18 ,Belanja Pemeliharaan Buku/Bahan Pustaka ,755600.00,755600.00,0.00,0.00,
5 . 2 . 2 . 20 . 19 ,Belanja Pemeliharaan Bangunan/Sarana Prasarana RTH ,129000000.00,65075000.00,-63925000.00,-49.55,
5 . 2 . 2 . 20 . 20 ,Belanja Pemeliharaan Bangunan dan Jaringan Irigasi ,9426100.00,9426100.00,0.00,0.00,
5 . 2 . 2 . 20 . 21 ,Belanja Pemeliharaan Lampu Penerangan Jalan Umum ,164000000.00,164000000.00,0.00,0.00,
5 . 2 . 2 . 20 . 22 ,Belanja Pemeliharaan Alat Pengujian Kendaraan Bermotor,54132000.00,28000000.00,-26132000.00,-48.27,
5 . 2 . 2 . 20 . 23 ,Belanja Pemeliharaan Alat-Alat Rumah Tangga ,750000.00,750000.00,0.00,0.00,
5 . 2 . 2 . 20 . 24 ,Belanja Pemeliharaan Instalasi Telepon ,1500000.00,6505000.00,5005000.00,333.67,
5 . 2 . 2 . 20 . 25 ,Belanja Pemeliharaan Alat-Alat Komunikasi ,2500000.00,3500000.00,1000000.00,40.00,
5 . 2 . 2 . 21 ,Belanja Jasa Konsultansi ,3544191100.00,4242426050.00,698234950.00,19.70,
5 . 2 . 2 . 21 . 02 ,Belanja Jasa Konsultansi Perencanaan ,3274866100.00,3941841050.00,666974950.00,20.37,
5 . 2 . 2 . 21 . 03 ,Belanja Jasa Konsultansi Pengawasan ,119825000.00,200585000.00,80760000.00,67.40,
5 . 2 . 2 . 21 . 04 ,Belanja Jasa Konsultansi Aplikasi/Software ,149500000.00,100000000.00,-49500000.00,-33.11,
5 . 2 . 2 . 23 ,Belanja Barang Yang Akan Diserahkan Kepada Masyarakat/Pihak Ketiga,22412857760.00,25565334660.00,3152476900.00,14.07,
5 . 2 . 2 . 23 . 01 ,Belanja Barang Yang Akan Diserahkan Kepada Masyarakat,18219659760.00,20200283660.00,1980623900.00,10.87,
5 . 2 . 2 . 23 . 02 ,Belanja Barang Yang Akan Diserahkan Kepada Pihak Ketiga,4193198000.00,5365051000.00,1171853000.00,27.95,
5 . 2 . 2 . 25 ,Belanja Jasa Produksi ,4500000.00,64963997.00,60463997.00, 1.343.64 ,
5 . 2 . 2 . 25 . 01 ,Belanja Jasa Produksi BUKP ,4500000.00,27841713.00,23341713.00,518.70,
5 . 2 . 2 . 25 . 02 ,Dana Pembinaan BUKP Kab. Kulon Progo ,0.00,37122284.00,37122284.00,0.00,
5 . 2 . 2 . 26 ,Belanja Sarana Prasarana Lalu-lintas dan Angkutan Jalan ,189654000.00,236418000.00,46764000.00,24.66,
5 . 2 . 2 . 26 . 01 ,Belanja Perlengkapan Jalan ,189654000.00,236418000.00,46764000.00,24.66,
5 . 2 . 2 . 27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,2580250500.00,3934505500.00,1354255000.00,52.49,
5 . 2 . 2 . 27 . 01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,2580250500.00,3934505500.00,1354255000.00,52.49,
5 . 2 . 2 . 28 ,Belanja Hadiah atas Prestasi dan Penghargaan ,398100000.00,518600000.00,120500000.00,30.27,
5 . 2 . 2 . 28 . 01 ,Belanja Hadiah atas Prestasi ,398100000.00,468600000.00,70500000.00,17.71,
5 . 2 . 2 . 28 . 02 ,Belanja Hadiah atas Penghargaan ,0.00,50000000.00,50000000.00,0.00,
5 . 2 . 2 . 29 ,Belanja Peralatan Tanggap Darurat ,400000000.00,400000000.00,0.00,0.00,
5 . 2 . 2 . 29 . 01 ,Belanja Peralatan Tanggap Darurat ,400000000.00,400000000.00,0.00,0.00,
5 . 2 . 2 . 30 ,Belanja Perawatan dan Pengobatan ,36000000.00,36000000.00,0.00,0.00,
5 . 2 . 2 . 30 . 01 ,Belanja Perawatan dan Pengobatan KDH dan Wa KDH ,36000000.00,36000000.00,0.00,0.00,
5 . 2 . 2 . 32 ,Belanja Barang dan Jasa BLUD ,40565769427.00,70763225119.00,30197455692.00,74.44,
5 . 2 . 2 . 32 . 01 ,Belanja Barang dan Jasa BLUD ,40565769427.00,70763225119.00,30197455692.00,74.44,
5 . 2 . 2 . 33 ,Belanja Kursus/Pelatihan/Sosialisasi/Bimtek bagi Anggota DPRD,640000000.00,805000000.00,165000000.00,25.78,
5 . 2 . 2 . 33 . 03 ,Belanja Bimbingan Teknis ,640000000.00,805000000.00,165000000.00,25.78,
5 . 2 . 3 ,Belanja Modal ,152465372961.00,170377141645.00,17911768684.00,11.75,
5 . 2 . 3 . 01 ,Belanja Modal Pengadaan Tanah ,11911078875.00,14920540875.00,3009462000.00,25.27,
5 . 2 . 3 . 01 . 07 ,Belanja Modal Pengadaan Tanah Sarana Pendidikan Menengah Umum Dan Kejuruan,727952700.00,727952700.00,0.00,0.00,
5 . 2 . 3 . 01 . 19 ,Belanja Modal Pengadaan Tanah Sarana Umum Tempat Pembuangan Akhir Sampah,170810000.00,0.00,-170810000.00,-100.00,
5 . 2 . 3 . 01 . 32 ,Belanja Modal Pengadaan Tanah Sarana Umum Jalan ,9503149750.00,12617321750.00,3114172000.00,32.77,
5 . 2 . 3 . 01 . 33 ,Belanja Modal Pengadaan Tanah Sarana Umum Jembatan ,600000000.00,600000000.00,0.00,0.00,
5 . 2 . 3 . 01 . 34 ,Belanja Modal Pengadaan Tanah Embung/Bangunan Penampung Air,909166425.00,975266425.00,66100000.00,7.27,
5 . 2 . 3 . 03 ,Belanja Modal Pengadaan Alat-Alat Angkutan Darat Bermotor,2680543225.00,5012433875.00,2331890650.00,86.99,
5 . 2 . 3 . 03 . 03 ,Belanja Modal Pengadaan Alat-Alat Angkutan Darat Bermotor Station Wagon,1404082975.00,2704007175.00,1299924200.00,92.58,
5 . 2 . 3 . 03 . 06 ,Belanja Modal Pengadaan Alat-Alat Angkutan Darat Bermotor Truck,40551250.00,40551250.00,0.00,0.00,
5 . 2 . 3 . 03 . 07 ,"Belanja Modal Pengadaan Alat-Alat Angkutan Darat Bermotor Tangki (Air, Minyak, Tinja)",0.00,330000000.00,330000000.00,0.00,
5 . 2 . 3 . 03 . 10 ,Belanja Modal Pengadaan Alat-Alat Angkutan Darat Bermotor Ambulans,0.00,487783950.00,487783950.00,0.00,
5 . 2 . 3 . 03 . 11 ,Belanja Modal Pengadaan Alat-Alat Angkutan Darat Bermotor Pemadam Kebakaran,941714950.00,941714950.00,0.00,0.00,
5 . 2 . 3 . 03 . 12 ,Belanja Modal Pengadaan Alat-Alat Angkutan Darat Bermotor Sepeda Motor,294194050.00,508376550.00,214182500.00,72.80,
5 . 2 . 3 . 08 ,Belanja Modal Pengadaan Alat-Alat Bengkel ,9000000.00,9000000.00,0.00,0.00,
5 . 2 . 3 . 08 . 01 ,Belanja Modal Pengadaan Mesin Las ,9000000.00,9000000.00,0.00,0.00,
5 . 2 . 3 . 10 ,Belanja Modal Pengadaan Peralatan Kantor ,23035000.00,49154400.00,26119400.00,113.39,
5 . 2 . 3 . 10 . 01 ,Belanja Modal Pengadaan Mesin Tik ,3715000.00,9905000.00,6190000.00,166.62,
5 . 2 . 3 . 10 . 11 ,Belanja Modal Pengadaan Tabung Pemadam Kebakaran ,1250000.00,1250000.00,0.00,0.00,
5 . 2 . 3 . 10 . 14 ,Belanja Modal Pengadaan Tabung Oksigen ,14520000.00,32674400.00,18154400.00,125.03,
5 . 2 . 3 . 10 . 15 ,Belanja Modal Pengadaan Alat Pengolah Sampah ,3550000.00,3550000.00,0.00,0.00,
5 . 2 . 3 . 10 . 16 ,Belanja Modal Pengadaan Peralatan Survey ,0.00,1775000.00,1775000.00,0.00,
5 . 2 . 3 . 11 ,Belanja Modal Pengadaan Perlengkapan Kantor ,165510400.00,719320200.00,553809800.00,334.61,
5 . 2 . 3 . 11 . 02 ,Belanja Modal Pengadaan Almari ,58213000.00,58213000.00,0.00,0.00,
5 . 2 . 3 . 11 . 03 ,Belanja Modal Pengadaan Brankas ,4900000.00,4900000.00,0.00,0.00,
5 . 2 . 3 . 11 . 04 ,Belanja Modal Pengadaan Filling Kabinet ,5763000.00,5763000.00,0.00,0.00,
5 . 2 . 3 . 11 . 05 ,Belanja Modal Pengadaan White Board ,8100000.00,8100000.00,0.00,0.00,
5 . 2 . 3 . 11 . 08 ,Belanja Modal Pengadaan AC ,18990000.00,104467300.00,85477300.00,450.12,
5 . 2 . 3 . 11 . 09 ,Belanja Modal Pengadaan Papan Nama Kantor/Instansi ,2250000.00,18750000.00,16500000.00,733.33,
5 . 2 . 3 . 11 . 10 ,Belanja Modal Pengadaan Tong Sampah ,4000000.00,10600000.00,6600000.00,165.00,
5 . 2 . 3 . 11 . 11 ,Belanja Modal Pengadaan Rolling Shelving ,46474400.00,80474400.00,34000000.00,73.16,
5 . 2 . 3 . 11 . 12 ,Belanja Modal Pengadaan Kipas Angin ,10170000.00,14070000.00,3900000.00,38.35,
5 . 2 . 3 . 11 . 13 ,Belanja Modal Pengadaan Ex Haus Fan ,350000.00,350000.00,0.00,0.00,
5 . 2 . 3 . 11 . 14 ,Belanja Modal Pengadaan Gordyn/Vitrage/Rell Alumunium,1800000.00,123800000.00,122000000.00, 6.777.78 ,
5 . 2 . 3 . 11 . 15 ,Belanja Modal Pengadaan Alat Pemotong Rumput ,4500000.00,5500000.00,1000000.00,22.22,
5 . 2 . 3 . 11 . 16 ,Belanja Modal Pengadaan Karpet ,0.00,7500000.00,7500000.00,0.00,
5 . 2 . 3 . 11 . 17 ,Belanja Modal Pengadaan Papan Nama ,0.00,34879500.00,34879500.00,0.00,
5 . 2 . 3 . 11 . 18 ,Belanja Modal Pengadaan Genset ,0.00,173750000.00,173750000.00,0.00,
5 . 2 . 3 . 11 . 19 ,Belanja Modal Pengadaan Lambang Negara ,0.00,10000000.00,10000000.00,0.00,
5 . 2 . 3 . 11 . 20 ,Belanja Modal Pengadaan Tralis ,0.00,58203000.00,58203000.00,0.00,
5 . 2 . 3 . 12 ,Belanja Modal Pengadaan Komputer ,435877100.00,838268600.00,402391500.00,92.32,
5 . 2 . 3 . 12 . 01 ,Belanja Modal Pengadaan Komputer Mainframe/Server ,32500000.00,103500000.00,71000000.00,218.46,
5 . 2 . 3 . 12 . 02 ,Belanja Modal Pengadaan Komputer/PC ,163458050.00,203333050.00,39875000.00,24.39,
5 . 2 . 3 . 12 . 03 ,Belanja Modal Pengadaan Komputer Note Book ,125002450.00,216602450.00,91600000.00,73.28,
5 . 2 . 3 . 12 . 04 ,Belanja Modal Pengadaan Printer ,98506100.00,167497600.00,68991500.00,70.04,
5 . 2 . 3 . 12 . 05 ,Belanja Modal Pengadaan Scaner ,5000000.00,13950000.00,8950000.00,179.00,
5 . 2 . 3 . 12 . 08 ,Belanja Modal Pengadaan UPS/Stabilizer ,4760500.00,23860500.00,19100000.00,401.22,
5 . 2 . 3 . 12 . 09 ,"Belanja Modal Pengadaan Kelengkapan Komputer (Flash Disk, Mouse, Keyboard, Hardisk, Speaker)",0.00,2200000.00,2200000.00,0.00,
5 . 2 . 3 . 12 . 10 ,Belanja Modal Pengadaan Peralatan Jaringan Komputer/Internet,6650000.00,6650000.00,0.00,0.00,
5 . 2 . 3 . 12 . 11 ,Belanja Modal Pengadaan Database/SIM/Aplikasi/Software,0.00,100675000.00,100675000.00,0.00,
5 . 2 . 3 . 13 ,Belanja Modal Pengadaan Mebeulair ,365757000.00,515504325.00,149747325.00,40.94,
5 . 2 . 3 . 13 . 01 ,Belanja Modal Pengadaan Meja Kerja ,27905000.00,27905000.00,0.00,0.00,
5 . 2 . 3 . 13 . 02 ,Belanja Modal Pengadaan Meja Rapat ,40500000.00,84952300.00,44452300.00,109.76,
5 . 2 . 3 . 13 . 04 ,Belanja Modal Pengadaan Kursi Kerja ,53948000.00,53948000.00,0.00,0.00,
5 . 2 . 3 . 13 . 05 ,Belanja Modal Pengadaan Kursi Rapat ,59650000.00,92945025.00,33295025.00,55.82,
5 . 2 . 3 . 13 . 07 ,Belanja Modal Pengadaan Tempat Tidur ,1000000.00,11000000.00,10000000.00, 1.000.00 ,
5 . 2 . 3 . 13 . 08 ,Belanja Modal Pengadaan Sofa ,3950000.00,30950000.00,27000000.00,683.54,
5 . 2 . 3 . 13 . 09 ,Belanja Modal Pengadaan Rak Buku/Tv/Kembang ,40805000.00,46805000.00,6000000.00,14.70,
5 . 2 . 3 . 13 . 10 ,Belanja modal pengadaan mebeuler lainnya ,0.00,25500000.00,25500000.00,0.00,
5 . 2 . 3 . 13 . 11 ,Belanja Modal Pengadaan Meja Siswa ,49965000.00,51565000.00,1600000.00,3.20,
5 . 2 . 3 . 13 . 12 ,Belanja Modal Pengadaan Kursi Siswa ,61880000.00,60280000.00,-1600000.00,-2.59,
5 . 2 . 3 . 13 . 14 ,Belanja Modal Pengadaan Meja Kursi Tamu ,11079000.00,11079000.00,0.00,0.00,
5 . 2 . 3 . 13 . 15 ,Belanja Modal Pengadaan Papan Tulis ,2475000.00,2475000.00,0.00,0.00,
5 . 2 . 3 . 13 . 16 ,Belanja Modal Pengadaan Sekat Ruang ,1600000.00,1600000.00,0.00,0.00,
5 . 2 . 3 . 13 . 17 ,Belanja Modal Pengadaan Meja Komputer ,2500000.00,2500000.00,0.00,0.00,
5 . 2 . 3 . 13 . 18 ,Belanja Modal Pengadaan Kursi Tunggu ,8500000.00,12000000.00,3500000.00,41.18,
5 . 2 . 3 . 14 ,Belanja Modal Pengadaan Peralatan Dapur ,46560000.00,49300000.00,2740000.00,5.88,
5 . 2 . 3 . 14 . 01 ,Belanja Modal Pengadaan Tabung Gas ,2800000.00,2800000.00,0.00,0.00,
5 . 2 . 3 . 14 . 02 ,Belanja Modal Pengadaan Kompor Gas ,3000000.00,1500000.00,-1500000.00,-50.00,
5 . 2 . 3 . 14 . 04 ,Belanja Modal Pengadaan Dispenser ,0.00,4000000.00,4000000.00,0.00,
5 . 2 . 3 . 14 . 05 ,Belanja Modal Pengadaan Kulkas ,13900000.00,16000000.00,2100000.00,15.11,
5 . 2 . 3 . 14 . 07 ,Belanja Modal Pengadaan Piring/Gelas/Mangkok/Cangkir/Sendok/Garpu/Pisau/Tempat Air,10000000.00,10000000.00,0.00,0.00,
5 . 2 . 3 . 14 . 08 ,Belanja Modal Pengadaan Alat Dapur Lainnya ,16860000.00,9000000.00,-7860000.00,-46.62,
5 . 2 . 3 . 14 . 09 ,Belanja Modal Pengadaan Mesin Cuci ,0.00,6000000.00,6000000.00,0.00,
5 . 2 . 3 . 16 ,Belanja Modal Pengadaan Alat-Alat Studio ,172547920.00,344735195.00,172187275.00,99.79,
5 . 2 . 3 . 16 . 01 ,Belanja Modal Pengadaan Kamera ,34599220.00,61269020.00,26669800.00,77.08,
5 . 2 . 3 . 16 . 02 ,Belanja Modal Pengadaan Handycam ,8000000.00,27911200.00,19911200.00,248.89,
5 . 2 . 3 . 16 . 03 ,Belanja Modal Pengadaan Proyektor ,67672000.00,160701000.00,93029000.00,137.47,
5 . 2 . 3 . 16 . 04 ,Belanja Modal Pengadaan Televisi ,8300000.00,4000000.00,-4300000.00,-51.81,
5 . 2 . 3 . 16 . 05 ,Belanja Modal Pengadaan VCD/DVD player ,1000000.00,1000000.00,0.00,0.00,
5 . 2 . 3 . 16 . 06 ,Belanja Modal Pengadaan Sound System ,30491650.00,40068950.00,9577300.00,31.41,
5 . 2 . 3 . 16 . 07 ,Belanja Modal Pengadaan Layar Proyektor ,20485050.00,21985050.00,1500000.00,7.32,
5 . 2 . 3 . 16 . 08 ,Belanja Modal Pengadaan Wireless ,2000000.00,27799975.00,25799975.00, 1.290.00 ,
5 . 2 . 3 . 17 ,Belanja Modal Pengadaan Alat-Alat Komunikasi ,4635000.00,22310000.00,17675000.00,381.34,
5 . 2 . 3 . 17 . 01 ,Belanja Modal Pengadaan Telepon ,0.00,4000000.00,4000000.00,0.00,
5 . 2 . 3 . 17 . 02 ,Belanja Modal Pengadaan Faximili ,4635000.00,7135000.00,2500000.00,53.94,
5 . 2 . 3 . 17 . 04 ,Belanja Modal Pengadaan Radio HF/FM (Handy Talkie) ,0.00,11175000.00,11175000.00,0.00,
