Judul ,Anggaran Pendapatan dan Belanja Daerah,,,,
1.02.1.02.01.16.35.5.2.2. ,BELANJA BARANG DAN JASA ,380000000,,,
1.02.1.02.01.16.35.5.2.2.01. ,Belanja Bahan Pakai Habis ,40000000,,,
1.02.1.02.01.16.35.5.2.2.01.01. ,Belanja alat tulis kantor ,40000000,Belanja alat tulis kantor 400000.00 DINAS KESEHATAN 400000.00 ATK Penyelenggaraan dalam kegiatan Evaluasi Hasil kegiatan DTKB( 2 Kali ) 200000.00 ATK Penyelenggaraan dalam kegiatan evaluasi pelaksanaan MTBS tk kabupaten (2 kali)200000.00,,
1.02.1.02.01.16.35.5.2.2.06. ,Belanja Cetak dan Penggandaan ,60000000,,,
1.02.1.02.01.16.35.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,60000000,Belanja Penggandaan/Foto copy 600000.00 DINAS KESEHATAN 600000.00 FC materi dalam kegiatan Evaluasi Hasil kegiatan DTKB ( 2 Kali ) 300000.00 FC materi dalam kegiatan evaluasi pelaksanaan MTBS tk kabupaten (2 kali) 300000.00,,
1.02.1.02.01.16.35.5.2.2.11. ,Belanja Makanan dan Minuman ,280000000,,,
1.02.1.02.01.16.35.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,280000000,Belanja makanan dan minuman rapat 2800000.00 DINAS KESEHATAN 2800000.00 Belanja makan dan minum dalam pertemuan Evaluasi Hasil kegiatan DTKB( 35 Orang x 2 Kali ) 1400000 Belanja makan dan minum dalam kegiatan evaluasi pelaksanaan MTBS tk,,
1.02.1.02.01.16.36. ,PENJARINGAN/PELACAKAN DAN ,1085000000,kabupaten (35 org x 2 kali) PEMERIKSAAN NEONATAL RESIKO TINGGI,,1400000
1.02.1.02.01.16.36.5.2.1. ,BELANJA PEGAWAI ,380000000,,,
1.02.1.02.01.16.36.5.2.1.01. ,Honorarium PNS ,380000000,,,
1.02.1.02.01.16.36.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,380000000,Honorarium Tim Pelaksana Kegiatan 3800000.00 DINAS KESEHATAN 3800000.00 Honor narasumber / pembicara dalam kegiatan evaluasi pelaksanaan manual rujukan tk kabupaten (6 JPL x 2 kali ) 1200000.00 Honor narasumber ahli dalam kegiatan evaluasi kualitas rujukan (4 JPL x 2kali )1600000.00 Honor narasumber / pembicara dalam kegiatan evaluasi  kualitas rujukan (2JPL x 2 kali ) 400000.00,,
1.02.1.02.01.16.36.5.2.2. ,BELANJA BARANG DAN JASA ,705000000,,,
1.02.1.02.01.16.36.5.2.2.01. ,Belanja Bahan Pakai Habis ,70000000,,,
1.02.1.02.01.16.36.5.2.2.01.01. ,Belanja alat tulis kantor ,70000000,Belanja alat tulis kantor 700000.00 DINAS KESEHATAN 700000.00 ATK penyelenggaraan dalam kegiatan evaluasi pelaksanaan manual rujukan tk kabupaten (2 kali )200000.00 ATK Penyelenggaraan dalam kegiatan evaluasi kualitas rujukan (2 kali ) 200000.00 ATK Penyelenggaraan dalam pemantapan system respon cepat di kabupaten (1 kali)100000.00 ATK Penyelenggaraan dalam pertemuan rapat koordinasi tim MDG's kabupaten Gunungkidul (2 kali)200000.00,,
1.02.1.02.01.16.36.5.2.2.06. ,Belanja Cetak dan Penggandaan ,105000000,,,
1.02.1.02.01.16.36.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,105000000,Belanja Penggandaan/Foto copy 1050000.00 DINAS KESEHATAN 1050000.00 FC materi dalam kegiatan evaluasi pelaksanaan manual rujukan tk kabupaten (2 kali )300000.00 FC Materi dalam kegiatan evaluasi kualitas rujukan (2 kali) 300000.00 FC materi dalam pemantapan system respon cepat di kabupaten (1 kali ) 150000.00 FC materi dalam pertemuan rapat koordinasi tim MDG's kabupaten Gunungkidul (2 kali)300000.00,,
1.02.1.02.01.16.36.5.2.2.11. ,Belanja Makanan dan Minuman ,530000000,,,
1.02.1.02.01.16.36.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,530000000,Belanja makanan dan minuman rapat 5300000.00 DINAS KESEHATAN 5300000.00 Belanja makan dan minum dalam kegiatan evaluasi pelaksanaan manual rujukan tk kabupaten (2 kali x 35 org)1400000.00 Belanja makan dan minum dalam kegiatan evaluasi kualitas rujukan (2 kali x 50 org)2000000.00 Belanja makan dan minum dalam pemantapan system respon cepat 700000.00 Belanja makan dan minum dalam pertemuan rapat koordinasi tim MDG's kabupaten Gunungkidul (2 kali x 30 org)1200000.00,,
1.02.1.02.01.16.38. ,LOMBA BALITA SEHAT ,6062500000,,,
1.02.1.02.01.16.38.5.2.1. ,BELANJA PEGAWAI ,1472500000,,,
1.02.1.02.01.16.38.5.2.1.01. ,Honorarium PNS ,1472500000,,,
1.02.1.02.01.16.38.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,1472500000,Honorarium Tim Pelaksana Kegiatan 14725000.00 DINAS KESEHATAN 2725000.00 Honor Panitia LBSI Kab (20 Orang x 1 Kali ) 1175000.00 Ketua 150000.00 Sekretaris 125000.00 Anggota 900000.00 Honor Yuri LBSI Tk kabupaten (15 org x 1 kali) 1550000.00 Ketua 150000.00 Anggota 1400000.00 PUSKESMAS NGLIPAR I 400000.00 Honor Yuri LBSI 400000.00 PUSKESMAS NGLIPAR II 400000.00 Honor yuri keg LBSI 400000.00 PUSKESMAS GEDANGSARI I 400000.00 Honor yuri Kegiatan LBSI 400000.00 PUSKESMAS GEDANGSARI II 400000.00 honorarium yuri 400000.00 PUSKESMAS PATUK I 400000.00 Honorarium yuri kegiatan LBSI 400000.00 PUSKESMAS PATUK II 400000.00 Honor Yuri LBSI 400000.00 PUSKESMAS RONGKOP 400000.00 Honor Yuri LBSI 400000.00 PUSKESMAS GIRISUBO 400000.00 Honor Yuri LBSI 400000.00 PUSKESMAS PONJONG I 400000.00 honorarium yuri LBSI tingkat puskesmas 400000.00 PUSKESMAS PONJONG II 400000.00 Honor Yuri LBSI Puskesmas 400000.00 PUSKESMAS WONOSARI I 400000.00 Honorarium Yuri LBSI 400000.00 PUSKESMAS WONOSARI II 400000.00 Honor Yuri LBSI 400000.00 PUSKESMAS KARANGMOJO I 400000.00 Honor Yuri LBSI 400000.00 PUSKESMAS KARANGMOJO II 400000.00 Honor Yuri LBSI 400000.00 PUSKESMAS PANGGANG I 400000.00 Hr Yuri LBSI 400000.00 PUSKESMAS PANGGANG II 400000.00 honor yuri LBSI 400000.00 PUSKESMAS PURWOSARI 400000.00 Honor tim Pelaksana kegiatan LBSI 400000.00 PUSKESMAS TEPUS I 400000.00 Honor Yuri LBSI 400000.00 PUSKESMAS TEPUS II 400000.00 Honor Yuri LBSI 400000.00 PUSKESMAS TANJUNGSARI 400000.00 Honor Yuri LBSI 400000.00 PUSKESMAS PALIYAN 400000.00 Honor Yuri LBSI 400000.00 PUSKESMAS SAPTOSARI 400000.00 Honor Yuri LBSI 400000.00 PUSKESMAS NGAWEN I 400000.00 Honor Yuri LBSI 400000.00 PUSKESMAS NGAWEN II 400000.00 Honor Yuri LBSI 400000.00 PUSKESMAS SEMANU I 400000.00 Honor Yuri LBSI 400000.00 PUSKESMAS SEMANU II 400000.00 Honor Yuri LBSI 400000.00 PUSKESMAS SEMIN I 400000.00 Honor Yuri LBSI 400000.00 PUSKESMAS SEMIN II 400000.00 Honor juri LBSI 400000.00 PUSKESMAS PLAYEN I 400000.00 Honor Yuri LBSI 400000.00 PUSKESMAS PLAYEN II 400000.00 Honor Yuri LBSI 400000.00,,
1.02.1.02.01.16.38.5.2.2. ,BELANJA BARANG DAN JASA ,4590000000,,,
1.02.1.02.01.16.38.5.2.2.01. ,Belanja Bahan Pakai Habis ,300000000,,,
1.02.1.02.01.16.38.5.2.2.01.01. ,Belanja alat tulis kantor ,300000000,Belanja alat tulis kantor 3000000.00 DINAS KESEHATAN 100000.00 ATK LBSI di Kab 1 Paket x 1 Kali ) 100000.00 PUSKESMAS NGLIPAR I 100000.00 Belanja ATK 100000.00 PUSKESMAS NGLIPAR II 100000.00 Belanja ATK LBSI 100000.00 PUSKESMAS GEDANGSARI II 100000.00 Atk 100000.00 PUSKESMAS PATUK I 100000.00 Belanja ATK 100000.00 PUSKESMAS PATUK II 100000.00 Belanja ATK 100000.00 PUSKESMAS RONGKOP 100000.00 Belanja ATK 100000.00 PUSKESMAS GIRISUBO 100000.00 Belanja alat tulis kantor 100000.00 PUSKESMAS PONJONG I 100000.00 belanja alat tulis kantor 100000.00 PUSKESMAS PONJONG II 100000.00 ATK LBSI 100000.00 PUSKESMAS WONOSARI I 100000.00 Belanja Alat Tulis Kantor / LBSI 100000.00 PUSKESMAS WONOSARI II 100000.00 Belanja Alat tulis Kantor 100000.00 PUSKESMAS KARANGMOJO I 100000.00 ATK LBSI Puskesmas 100000.00 PUSKESMAS KARANGMOJO II 100000.00 Belanja ATK 100000.00 PUSKESMAS PANGGANG I 100000.00 Belanja alat tulis kantor 100000.00 PUSKESMAS PANGGANG II 100000.00 belanja ATK LBSI 100000.00 PUSKESMAS PURWOSARI 100000.00 Belanja alat tulis kantor LBSI 100000.00 PUSKESMAS TEPUS I 100000.00 Belanja ATK LBSI 100000.00 PUSKESMAS TEPUS II 100000.00 Belanja alat tulis kantor 100000.00 PUSKESMAS TANJUNGSARI 100000.00 Belanja ATK LBSI 100000.00 PUSKESMAS PALIYAN 100000.00 Belanja Alat Tulis kantor 100000.00 PUSKESMAS SAPTOSARI 100000.00 Belanja alat tulis kantor 100000.00 PUSKESMAS NGAWEN I 100000.00 belanja alat tulis kantor 100000.00 PUSKESMAS NGAWEN II 100000.00 Atk 100000.00 PUSKESMAS SEMANU I 100000.00 Belanja alat tulis kantor 100000.00 PUSKESMAS SEMANU II 100000.00 Belanja alat tulis kantor 100000.00 PUSKESMAS SEMIN I 100000.00 Belanja ATK lomba Balita 100000.00 PUSKESMAS SEMIN II 100000.00 ATK LBSI 100000.00 PUSKESMAS PLAYEN I 100000.00 Belanja ATK 100000.00 PUSKESMAS PLAYEN II 100000.00 Belanja ATK LBSI 100000.00,,
1.02.1.02.01.16.38.5.2.2.02. ,Belanja Bahan/Material ,1560000000,,,
1.02.1.02.01.16.38.5.2.2.02.08. ,Hadiah lomba/Cinderamata ,1560000000,Hadiah lomba/Cinderamata 15600000.00 DINAS KESEHATAN 2550000.00 Hadiah LBSI Tk Kab( 10 Paket x 1 Kali ) 2550000.00 Juara I 700000.00 Juara II 550000.00 Juara III 500000.00 Juara Harapan 800000.00 PUSKESMAS NGLIPAR I 450000.00 hadiah LBSI (DAU) 450000.00 PUSKESMAS NGLIPAR II 450000.00 Belanja hadiah LBSI 450000.00 PUSKESMAS GEDANGSARI I 450000.00 Hadiah lomba 450000.00 PUSKESMAS GEDANGSARI II 450000.00 Hadiah lomba 450000.00 PUSKESMAS PATUK I 450000.00 Belanja hadiah / cinderamata 450000.00 PUSKESMAS PATUK II 450000.00 Belanja Hadiah/cinderamata 450000.00 PUSKESMAS RONGKOP 450000.00 Belanja Hadiah lomba/Cinderamata 450000.00 PUSKESMAS GIRISUBO 450000.00 Hadiah lomba/cindra mata 450000.00 PUSKESMAS PONJONG I 450000.00 hadiah lomba / cindera mata 450000.00 PUSKESMAS PONJONG II 450000.00 Belanja Hadiah LBSI 450000.00 PUSKESMAS WONOSARI II 450000.00 Belanja cendera mata Lomba 450000.00 PUSKESMAS KARANGMOJO I 450000.00 Hadiah Lomba/ Cinderamata 450000.00 PUSKESMAS KARANGMOJO II 450000.00 belanja hadiah/cinderamata 450000.00 PUSKESMAS PANGGANG I 450000.00 Hadiah lomba/cinderamata 450000.00 PUSKESMAS PANGGANG II 450000.00 belanja hadiah lomba/cinderamata 450000.00 PUSKESMAS PURWOSARI 450000.00 Belanja hadiah lomba/cendera mata 450000.00 PUSKESMAS TEPUS I 450000.00 Belanja cindera mata/hadiah lomba LBSI 450000.00 PUSKESMAS TEPUS II 450000.00 Hadiah lomba/cindera mata 450000.00 PUSKESMAS TANJUNGSARI 450000.00 Hadiah Lomba LBSI 450000.00 PUSKESMAS PALIYAN 450000.00 Hadiah lomba/cindera mata 450000.00 PUSKESMAS SAPTOSARI 450000.00 Belanja cindera mata/ hadiah lomba 450000.00 PUSKESMAS NGAWEN I 450000.00 hadiah lomba/cinderamata 450000.00 PUSKESMAS NGAWEN II 450000.00 Hadiah lomba 450000.00 PUSKESMAS SEMANU I 450000.00 Belanja hadiah / cindera mata LBSI 450000.00 PUSKESMAS SEMANU II 450000.00 Hadiah lomba / cinderamata 450000.00 PUSKESMAS SEMIN I 450000.00 Hadiah Lomba 450000.00 PUSKESMAS SEMIN II 450000.00 Belanja hadiah LBSI 450000.00 PUSKESMAS PLAYEN I 450000.00 Hadiah Lomba 450000.00 PUSKESMAS PLAYEN II 450000.00 Belanja hadiah LBSI 450000.00,,
1.02.1.02.01.16.38.5.2.2.06. ,Belanja Cetak dan Penggandaan ,460000000,,,
1.02.1.02.01.16.38.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,460000000,Belanja Penggandaan/Foto copy 4600000.00 DINAS KESEHATAN 150000.00 FC form LBSI di Kab ( 1 Paket x 1 Kali ) 150000.00 PUSKESMAS NGLIPAR I 150000.00 Fotokopi LBSI (DAU) 150000.00 PUSKESMAS NGLIPAR II 150000.00 Belanja foto copi LBSI 150000.00 PUSKESMAS GEDANGSARI I 150000.00 Belanja Foto copy 150000.00 PUSKESMAS GEDANGSARI II 150000.00 Fc LBSI 150000.00 PUSKESMAS PATUK I 150000.00 Belanja fotokopi 150000.00 PUSKESMAS PATUK II 150000.00 Fotokopi 150000.00 PUSKESMAS RONGKOP 150000.00 Belanj Penggandaan/Fotocopy 150000.00 PUSKESMAS GIRISUBO 150000.00 Belanja penggandaan/fotocopy 150000.00 PUSKESMAS PONJONG I 150000.00 belanja penggandaan fotokopy 150000.00 PUSKESMAS PONJONG II 150000.00 Fotocopy LBSI 150000.00 PUSKESMAS WONOSARI I 150000.00 Belanja Foto Copy LBSI 150000.00 PUSKESMAS WONOSARI II 100000.00 Belanja Penggadaan 100000.00 PUSKESMAS KARANGMOJO I 150000.00 Fotocopy LBSI Puskesmas 150000.00 PUSKESMAS KARANGMOJO II 150000.00 Belanja penggandaan/ fotocopi 150000.00 PUSKESMAS PANGGANG I 150000.00 Belanja penggandaan/foto kopy 150000.00 PUSKESMAS PANGGANG II 150000.00 belanja penggandaan/fc LBSI 150000.00 PUSKESMAS PURWOSARI 150000.00 Belanja penggandaan fotocopi 150000.00 PUSKESMAS TEPUS I 150000.00 Belanja penggandan/foto copy LBSI 150000.00 PUSKESMAS TEPUS II 150000.00 Belanja penggandaan/fotocopi 150000.00 PUSKESMAS TANJUNGSARI 150000.00 Fotocopy LBSI 150000.00 PUSKESMAS PALIYAN 150000.00 Belanja penggandaan /foto copy 150000.00 PUSKESMAS SAPTOSARI 150000.00 Belanja penggandaan/ foto copy 150000.00 PUSKESMAS NGAWEN I 150000.00 belanja penggandaan/foto copy 150000.00 PUSKESMAS NGAWEN II 150000.00 Fc 150000.00 PUSKESMAS SEMANU I 150000.00 Belanja penggandaan/ foto copy 150000.00 PUSKESMAS SEMANU II 150000.00 Belanja penggandaan / fotokopy 150000.00 PUSKESMAS SEMIN I 150000.00 Belanja penggandaan 150000.00 PUSKESMAS SEMIN II 150000.00 Belanja fotokopi LBSI 150000.00 PUSKESMAS PLAYEN I 150000.00 Belanja Penggandaan / Foto Copy 150000.00 PUSKESMAS PLAYEN II 150000.00 Belanja penggandaan/foto copy LBSI 150000.00,,
1.02.1.02.01.16.38.5.2.2.10. ,Belanja Sewa Perlengkapan dan Peralatan ,80000000, Kantor,,
1.02.1.02.01.16.38.5.2.2.10.01. ,Belanja sewa meja kursi ,30000000,Belanja sewa meja kursi 300000.00 DINAS KESEHATAN 300000.00 Belanja sewa meja kursi LBSI ( 100 Paket x 1 Kali ) 300000.00,,
1.02.1.02.01.16.38.5.2.2.10.08. ,Belanja sewa sound sistem ,50000000,Belanja sewa sound sistem 500000.00 DINAS KESEHATAN 500000.00 Belanja sewa sound system 500000.00,,
1.02.1.02.01.16.38.5.2.2.11. ,Belanja Makanan dan Minuman ,2190000000,,,
1.02.1.02.01.16.38.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,2190000000,Belanja makanan dan minuman rapat 21900000.00 DINAS KESEHATAN 4000000.00 Belanja makan dan minum peserta LBSI di Kabupaten 4000000.00 PUSKESMAS NGLIPAR I 600000.00 makan Minum LBSi (DAU) 600000.00 PUSKESMAS NGLIPAR II 600000.00 Belanja makan mi um LBSI 600000.00 PUSKESMAS GEDANGSARI I 600000.00 Belanja makan dan minum rapat 600000.00 PUSKESMAS GEDANGSARI II 600000.00 Makan minum rapat LBSI 600000.00 PUSKESMAS PATUK I 500000.00 Belanja makan minum rapat 500000.00 PUSKESMAS PATUK II 600000.00 Belanja makan minum rapat 600000.00 PUSKESMAS RONGKOP 600000.00 Belanja makanan dan minuman rapat 600000.00 PUSKESMAS GIRISUBO 600000.00 Belanja makan dan minum rapat 600000.00 PUSKESMAS PONJONG I 600000.00 belanja makan m inum rapat 600000.00 PUSKESMAS PONJONG II 600000.00 Belanja Makan minum LBSI Puskesmas 600000.00 PUSKESMAS WONOSARI I 600000.00 Belanja Makan Minum LBSI 600000.00 PUSKESMAS WONOSARI II 600000.00 Belanja Makan Minum Rapat 600000.00 PUSKESMAS KARANGMOJO I 600000.00 Makan dan minum LBSI 600000.00 PUSKESMAS KARANGMOJO II 600000.00 Belanja makan dan minum 600000.00 PUSKESMAS PANGGANG I 600000.00 Belanja makanan dan minuman rapat 600000.00 PUSKESMAS PANGGANG II 600000.00 belanja makan minum LBSI 600000.00 PUSKESMAS PURWOSARI 600000.00 Belanja makan dan minum rapat 600000.00 PUSKESMAS TEPUS I 600000.00 Belanja makan minum dn snek LBSI 600000.00 PUSKESMAS TEPUS II 600000.00 Belanja makan dan minum rapat 600000.00 PUSKESMAS TANJUNGSARI 600000.00 Makan minum snak LBSI 600000.00 PUSKESMAS PALIYAN 600000.00 Belanja makanan dan minuman rapat 600000.00 PUSKESMAS SAPTOSARI 600000.00 Belanja makan minum rapat 600000.00 PUSKESMAS NGAWEN I 600000.00 belanja makan dan minuman rapat 600000.00 PUSKESMAS NGAWEN II 600000.00 makan minum rapat 600000.00 PUSKESMAS SEMANU I 600000.00 Belanja makanan dan minuman rapat LBSI 600000.00 PUSKESMAS SEMANU II 600000.00 Belanja makmin rapat 600000.00 PUSKESMAS SEMIN I 600000.00 Belanja konsumsi rapat 600000.00 PUSKESMAS SEMIN II 600000.00 Belanja makan minum LBSI 600000.00 PUSKESMAS PLAYEN I 600000.00 Belanja Makmin rapat 600000.00 PUSKESMAS PLAYEN II 600000.00 Belanja makan minum LBSI 600000.00,,
1.02.1.02.01.16.40. ,PENGAWASAN DAN PEMBINAAN PELAYANAN ,2100000000, KESEHATAN SWASTA,,
1.02.1.02.01.16.40.5.2.1. ,BELANJA PEGAWAI ,930000000,,,
1.02.1.02.01.16.40.5.2.1.01. ,Honorarium PNS ,930000000,,,
1.02.1.02.01.16.40.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,930000000,Honorarium Tim Pelaksana Kegiatan 9300000.00 DINAS KESEHATAN 9300000.00 Hr Tim Pelaksana Kegiatan Perizinan Swasta 9300000.00 Ketua 500000.00 Sekretaris 400000.00 Anggota 2400000.00 petugas yankes swasta puskesmas 6000000.00,,
1.02.1.02.01.16.40.5.2.2. ,BELANJA BARANG DAN JASA ,1170000000,,,
1.02.1.02.01.16.40.5.2.2.01. ,Belanja Bahan Pakai Habis ,80000000,,,
1.02.1.02.01.16.40.5.2.2.01.01. ,Belanja alat tulis kantor ,80000000,Belanja alat tulis kantor 800000.00 DINAS KESEHATAN 800000.00 ATK pembinaan yankes swasta 400000.00 ATK pertemuan yankes swasta 400000.00,,
1.02.1.02.01.16.40.5.2.2.06. ,Belanja Cetak dan Penggandaan ,370000000,,,
1.02.1.02.01.16.40.5.2.2.06.01. ,Belanja Cetak ,300000000,Belanja Cetak 3000000.00 DINAS KESEHATAN 3000000.00 Cetak sertifikat perizinan 1500000.00 Cetak stiker registrasi yankes swasta 1500000.00,,
1.02.1.02.01.16.40.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,70000000,Belanja Penggandaan/Foto copy 700000.00 DINAS KESEHATAN 700000.00 FC bahan pembinaan/ ceklist yankes swasta 400000.00 FC bahan pertemuan yankes swasta 300000.00,,
1.02.1.02.01.16.40.5.2.2.11. ,Belanja Makanan dan Minuman ,270000000,,,
1.02.1.02.01.16.40.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,270000000,Belanja makanan dan minuman rapat 2700000.00 DINAS KESEHATAN 2700000.00 makmin pertemuan tim yankes swasta 700000.00 makmin pertemuan yankes swasta 2000000.00,,
1.02.1.02.01.16.40.5.2.2.15. ,Belanja Perjalanan Dinas ,450000000,,,
1.02.1.02.01.16.40.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,450000000,Belanja perjalanan dinas dalam daerah 4500000.00 DINAS KESEHATAN 4500000.00 Perjalanan dinas pengawasan yankes swasta 3000000.00 Perjalanan dinas verifikasi teknis perizinan yankes swasta 1500000.00,,
1.02.1.02.01.16.41. ,PENYELENGGARAAN KESEHATAN LANJUT ,3307500000, USIA,,
1.02.1.02.01.16.41.5.2.1. ,BELANJA PEGAWAI ,1225000000,,,
1.02.1.02.01.16.41.5.2.1.01. ,Honorarium PNS ,982500000,,,
1.02.1.02.01.16.41.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,982500000,Honorarium Tim Pelaksana Kegiatan 9825000.00 DINAS KESEHATAN 9825000.00 honor pengolah data Pelayanan Kesehatan Lansia 9825000.00 Ketua 450000.00 Sekretaris 375000.00 *Anggota (3 Ob x 30 pusk) 9000000.00,,
1.02.1.02.01.16.41.5.2.1.02. ,Honorarium Non PNS ,242500000,,,
1.02.1.02.01.16.41.5.2.1.02.02. ,Honorarium Pegawai Honorer/Tidak Tetap ,40000000,Honorarium Pegawai Honorer/Tidak Tetap 400000.00 PUSKESMAS PLAYEN II 400000.00 Honor pelaksana kegiatan usia lanjut (PIWK) 6 ds x 3 org 400000.00,,
1.02.1.02.01.16.41.5.2.1.02.03. ,Honorarium peserta ,202500000,Honorarium peserta penyuluhan/pembinaan/pelatihan 2025000.00 penyuluhan/pembinaan/pelatihan DINAS KESEHATAN 900000.00 Honor peserta dalam kegiatan orientasi kesehatan jiwa usila bagi kader di kabupaten (2 kali x 30 org ) 900000 PUSKESMAS PLAYEN I 1125000.00 Transport peserta refreshing Kader Usila (25 org x 1hr x 3angkatan) PIWK 1125000.00 ,,
1.02.1.02.01.16.41.5.2.2. ,BELANJA BARANG DAN JASA ,1857500000,,,
1.02.1.02.01.16.41.5.2.2.01. ,Belanja Bahan Pakai Habis ,80000000,,,
1.02.1.02.01.16.41.5.2.2.01.01. ,Belanja alat tulis kantor ,80000000,Belanja alat tulis kantor 800000.00 DINAS KESEHATAN 800000.00 ATK Penyelenggaraan dalam rangka rapat koordinasi petugas penanggungjawab program usila pusk di kabupaten (3 kali)300000.00 ATK penyelenggaraan dlm pertemuan advokasi lintas sektoral program kesehatan usila di kabupaten (1 kali )200000.00 ATK penyelenggaraan pertemuan advokasi lintas sektoral program kesehatan usila di tk puskesmas (1 kali)100000.00 ATK penyelenggaraan kegiatan orientasi kesehatan jiwa usila bagi kader di kabupaten (2 kali)200000.00,,
1.02.1.02.01.16.41.5.2.2.03. ,Belanja Jasa Kantor ,310000000,,,
1.02.1.02.01.16.41.5.2.2.03.27. ,Belanja jasa narasumber/tenaga ahli ,310000000,Belanja jasa narasumber/tenaga ahli 3100000.00 DINAS KESEHATAN 2200000.00 Hr Narasumber pertm advokasi lintas sektor program kesehatan lansia 600000.00 Hr Narasumber ahli orientasi kes jiwa Lansiabagi kader kabupaten (2 kl x 2 jpl) 800000 Hr Narasumber orientasi kes jiwa Lansia bagi akder kabupaten (2 kl x 4 jpl) 800000.00 PUSKESMAS PLAYEN I 900000.00,,
1.02.1.02.01.16.41.5.2.2.06. ,Belanja Cetak dan Penggandaan ,197000000,Honor NS Refreshing Kader Usila (6jpl x 1hr x 3 angkatan) PIWK 900000.00,,
1.02.1.02.01.16.41.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,197000000,Belanja Penggandaan/Foto copy 1970000.00 DINAS KESEHATAN 1600000.00 FC materi dalam rangka rapat koordinasi petugas penanggungjawab program usila pusk di kabupaten (3 kali) 450000.00 FC materi dlm pertemuan advokasi lintas sektoral program kesehatan usila di kabupaten (1 kali )100000.00 FC materi pertemuan advokasi lintas sektoral program kesehatan usila di tk puskesmas (1 kali x 5 pusk )750000.00 FC materi pertemuan advokasi lintas sektoral program kesehatan usila di tk puskesmas (1 kali x 5 pusk )750000.00 FC materi kegiatan orientasi kesehatan jiwa usila bagi kader di kabupaten (2 kali)300000.00 PUSKESMAS PLAYEN I 100000.00 Belanja Penggandaan / Foto Copy materi Refresing Kader Usila( PIWK ) 100000.00 PUSKESMAS PLAYEN II 270000.00 Belanja penggandaan/foto copy Penanggulangan Kesehatan Usia Lanjut (PIWK) : 6 Ds x Rp45000.-270000.00 Belanja makanan dan minuman penanggulangan kesehatan usia lanjut (PIWK) : 189 org x Rp20000.-3780000.00,,
1.02.1.02.01.16.41.5.2.2.11. ,Belanja Makanan dan Minuman ,1170500000,,,
1.02.1.02.01.16.41.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,1170500000,Belanja makanan dan minuman rapat 11705000.00 DINAS KESEHATAN 6800000.00 Belanja makan dan minum dalam rangka rapat koordinasi petugas penanggungjawab program usila pusk di kabupaten (3 kali x 35 orang) 2100000.00 Belanja makan dan minum pertemuan advokasi lintas sektoral program kesehatan usila di kabupaten (1 kali x 40 orang) 800000.00 Belanja makan dan minum pertemuan advokasi lintas sektoral program kesehatan usila di tk puskesmas (1 kali x 25 orang x 5 pusk) 2500000.00 Belanja makan dan minum kegiatan orientasi kesehatan jiwa usila bagi kader di kabupaten (2 kali x 35 org) 1400000.00 PUSKESMAS PLAYEN I 1125000.00 Konsumsi Penyelenggaraan Refreshing Kader Usila (25org x 1hr x3angkatan)( PIWK )1125000.00 PUSKESMAS PLAYEN II 3780000.00 Belanja makanan dan minuman penanggulangan kesehatan usia lanjut (PIWK) : 189 org x Rp20000.- ,,
1.02.1.02.01.16.41.5.2.2.15. ,Belanja Perjalanan Dinas ,100000000,,,
1.02.1.02.01.16.41.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,100000000,Belanja perjalanan dinas dalam daerah 1000000.00 DINAS KESEHATAN 1000000.00 Perjalanan Gol III dalam rangka Pembinaan Program Kesehatan Usila 1000000.00,,
1.02.1.02.01.16.41.5.2.3. ,BELANJA  MODAL ,225000000,,,
1.02.1.02.01.16.41.5.2.3.19. ,Belanja Modal Pengadaan Alat-alat Kedokteran ,225000000,,,
1.02.1.02.01.16.41.5.2.3.19.01. ,Belanja modal pengadaan alat-alat kedoketeran ,225000000,Belanja modal pengadaan alat-alat kedoketeran umum 2250000.00 umum PUSKESMAS PLAYEN I 2250000.00 Belanja Posyandu Usila Kit (1paket x 15 Posyandu) PIWK 2250000.00  ,,
1.02.1.02.01.16.45. ,PENYELENGGARAAN KESEHATAN GIGI ,1255000000, MULUT,,
1.02.1.02.01.16.45.5.2.1. ,BELANJA PEGAWAI ,600000000,,,
1.02.1.02.01.16.45.5.2.1.01. ,Honorarium PNS ,600000000,,,
1.02.1.02.01.16.45.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,600000000,Honorarium Tim Pelaksana Kegiatan 6000000.00 DINAS KESEHATAN 6000000.00 honor koordinator program gilut 6000000.00,,
