Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
1.01 . 1.01.01 . 16 . 93 . 5 . 2 . 2 . 37,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,10000000,
1.01 . 1.01.01 . 16 . 93 . 5 . 2 . 2 . 37 . 01,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,10000000," Hadiah lomba
Hadiah Lomba LSS1 bjj x 5.000.000,00 = 5.000.000,00
Lomba Perpustakaan1 bjj x 5.000.000,00 = 5.000.000,00"
1.01 . 1.01.01 . 16 . 93 . 5 . 2 . 2 . 39,Uang Saku Pengiriman Perlombaan,24500000,
1.01 . 1.01.01 . 16 . 93 . 5 . 2 . 2 . 39 . 01,Uang Saku Pengiriman Atlit / Pelajar Berprestasi,24500000," Uang saku peserta
Uangsaku atlet dan pendamping30 orang x 500.000,00 = 15.000.000,00
Uang saku peserta Lomba FLSN5 ORANG x 500.000,00 = 2.500.000,00
Uang saku peserta Lomba O2SN10 ORANG x 500.000,00 = 5.000.000,00
Uang saku peserta OSN4 ORANG x 500.000,00 = 2.000.000,00"
1.01 . 1.01.01 . 16 . 94,Lesson Study SMP,32000000,"Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul
Keluaran : terlaksananya program lesson study
Target : 1 paket"
1.01 . 1.01.01 . 16 . 94 . 5 . 2 . 1,Belanja Pegawai,6150000,
1.01 . 1.01.01 . 16 . 94 . 5 . 2 . 1 . 01,Honorarium PNS,6150000,
1.01 . 1.01.01 . 16 . 94 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,6150000," honorarium panitia kegiatan
Hr Panitia1 keg x 750.000,00 = 750.000,00
honor narasumberHR Narasumber24 jpl x 150.000,00 = 3.600.000,00
HR Moderator18 JPL x 100.000,00 = 1.800.000,00"
1.01 . 1.01.01 . 16 . 94 . 5 . 2 . 2,Belanja Barang dan Jasa,25850000,
1.01 . 1.01.01 . 16 . 94 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,19095000,
1.01 . 1.01.01 . 16 . 94 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,19095000," belanja atk
atk kegiatan home base24 paket x 500.000,00 = 12.000.000,00
1 PAKET x 1.545.000,00 = 1.545.000,00
Belanja cetak/penggandaan/dokumentasi1 keg x 5.300.000,00 = 5.300.000,00
dokumentasi1 kegiatan x 250.000,00 = 250.000,00"
1.01 . 1.01.01 . 16 . 94 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,6755000,
1.01 . 1.01.01 . 16 . 94 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,6755000," makan minum rapat
makan minum rapat386 orang x 17.500,00 = 6.755.000,00"
1.01 . 1.01.01 . 16 . 95,Workshop budaya dan karakter,144018000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Terlaksananya Workshop Budaya karakter dan Kepramukaan
Target : 1.200 peserta"
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 1,Belanja Pegawai,4728000,
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 1 . 01,Honorarium PNS,4728000,
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,4728000,"Pendapatan Asli Daerah (P A D) 
Honor Panitia Pelaksana Kegiatan
Honor Panitia Workshop Budaya Karakter1 bjj x 1.728.000,00 = 1.728.000,00
Honor Panitia Workshop Kepramukaan1 bjj x 3.000.000,00 = 3.000.000,00"
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2,Belanja Barang dan Jasa,139290000,
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,10453000,
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,10453000,"Pendapatan Asli Daerah (P A D) 
Belanja Alat Tulis KantorATK Kegiatan Workshop Budaya karakter1 keg x 703.000,00 = 703.000,00
ATK Peserta Workshop Budaya Karakter70 or x 25.000,00 = 1.750.000,00
ATK Kegiatan Workshop Kepramukaan1 keg x 2.000.000,00 = 2.000.000,00
ATK Peserta Workshop Kepramukaan120 or x 50.000,00 = 6.000.000,00"
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,4797000,
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,525000,"Pendapatan Asli Daerah (P A D)
 Belanja CetakBelanja Cetak Piagam Workshop Budaya Karakter70 lbr x 2.500,00 = 175.000,00
Belanja Cetak Piagam Workshop Kepramukaan140 lbr x 2.500,00 = 350.000,00"
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,4272000,"Pendapatan Asli Daerah (P A D)
 Belanja Penggandaan
Penggandaan WorkShop Budaya dan Karakter7,120 lbr x 150,00 = 1.068.000,00
Penggandaan WorkShop Kepramukaan21,360 lbr x 150,00 = 3.204.000,00"
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 07,Belanja Sewa Rumah/Gedung/Gudang/Parkir,4800000,
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 07 . 02,Belanja Sewa Gedung/Kantor/Tempat,4800000,"Pendapatan Asli Daerah (P A D) 
Belanja Sewa Tempat
Sewa Tempat WorkShop Budaya dan Karakter6 hr x 300.000,00 = 1.800.000,00
Sewa Tempat WorkShop Kepramukaan5 hr x 600.000,00 = 3.000.000,00"
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 10,Belanja Sewa Perlengkapan dan Peralatan Kantor,3600000,
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 10 . 07,Belanja Sewa Sound System,3600000,"Pendapatan Asli Daerah (P A D) 
Belanja Sewa Sound System
Sewa Sound System Workshop Budaya Karakter1 keg x 1.200.000,00 = 1.200.000,00
Sewa Sound System Workshop Kepramukaan1 keg x 2.400.000,00 = 2.400.000,00"
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,48665000,
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,935000,"Pendapatan Asli Daerah (P A D) 
Belanja makan dan Minum Rapat
Makan Minum Snack Rapat Workshop Budaya Karakter40 dos x 8.500,00 = 340.000,00
Makan Minum Snack Rapat Workshop Kepramukaan70 dos x 8.500,00 = 595.000,00"
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,47730000,"Pendapatan Asli Daerah (P A D)
 Belanja Makan Minum Kegiatan
MMK WorkShop Budaya dan Karakter540 dos x 20.000,00 = 10.800.000,00
Snack Minum Kegiatan Workshop Budaya dasn Karakter1,080 dos x 8.500,00 = 9.180.000,00
MMK Kegiatan WorkShop Kepramukaan750 dos x 20.000,00 = 15.000.000,00
Snack Minum Kegiatan Workshop Kepramukaan1,500 dos x 8.500,00 = 12.750.000,00"
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",66975000,
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,38475000,"Pendapatan Asli Daerah (P A D) 
Honorarium Nara Sumber/Moderator
Honor Nara Sumber Workshop Budaya karakter120 jpl x 100.000,00 = 12.000.000,00
Honor Nara Sumber Workshop Kepramukaan156 jpl x 150.000,00 = 23.400.000,00
Honor Moderator Workshop Budaya karakter12 oh x 100.000,00 = 1.200.000,00
Honor Moderator Workshop Kepramukaan15 oh x 125.000,00 = 1.875.000,00"
1.01 . 1.01.01 . 16 . 95 . 5 . 2 . 2 . 35 . 05,Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi,28500000,"Pendapatan Asli Daerah (P A D) 
Uang SakuUang saku peserta Workshop Budaya Karakter420 oh x 25.000,00 = 10.500.000,00
Uang saku peserta Workshop Kepramukaan600 oh x 30.000,00 = 18.000.000,00"
1.01 . 1.01.01 . 16 . 96,Lesson Study SD,27500000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Terlselenggaranya Lesson study
Target : 1 paket"
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 1,Belanja Pegawai,1550000,
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 1 . 01,Honorarium PNS,1550000,
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,1550000,"Pendapatan Asli Daerah (P A D) 
Honor Panitia pelaksana kegiatan
Honor Panitia Lesson Study SD1 keg x 1.550.000,00 = 1.550.000,00"
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2,Belanja Barang dan Jasa,25950000,
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1100000,
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,1100000,"Pendapatan Asli Daerah (P A D) 
Belanja Alat Tulis KantorATK Kegiatan1 keg x 500.000,00 = 500.000,00
ATK Peserta30 or x 20.000,00 = 600.000,00"
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,580000,
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,275000,"Pendapatan Asli Daerah (P A D) 
Belanja CetakBelanja Cetak Piagam30 lbr x 2.500,00 = 75.000,00
Cetak kegiatan1 ls x 200.000,00 = 200.000,00"
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,305000,"Pendapatan Asli Daerah (P A D) 
Belanja PenggandaanBelanja Penggandaan Lesson Study SD2,440 lbr x 125,00 = 305.000,00"
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 07,Belanja Sewa Rumah/Gedung/Gudang/Parkir,1800000,
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 07 . 02,Belanja Sewa Gedung/Kantor/Tempat,1800000,"Pendapatan Asli Daerah (P A D) 
Belanaja Sewa Gedung/Kantor/TempatSewa Tempat Lesson Study SD6 hari x 300.000,00 = 1.800.000,00"
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 10,Belanja Sewa Perlengkapan dan Peralatan Kantor,1200000,
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 10 . 07,Belanja Sewa Sound System,1200000,"Pendapatan Asli Daerah (P A D) 
Belanja Sewa Sound System
Belanja Sewa Sound System Lesson Study SD1 keg x 1.200.000,00 = 1.200.000,00"
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,9270000,
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,300000,"Pendapatan Asli Daerah (P A D) 
Belanja Makan dan Minum RapatMakan Minum Snack Rapat40 or x 7.500,00 = 300.000,00"
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,8970000,"Pendapatan Asli Daerah (P A D) 
Belanja Makan dan Minum Pelaksanaan Kegiatan
MMK Lesson Study SD276 dos x 17.500,00 = 4.830.000,00
Makan Minum Snack Lesson Study SD552 dos x 7.500,00 = 4.140.000,00"
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",12000000,
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,6600000,"Pendapatan Asli Daerah (P A D) 
Honorarium Nara Sumber/Moderator
Honor Nara Sumber lokal60 jpl x 100.000,00 = 6.000.000,00
Honor Moderator6 oh x 100.000,00 = 600.000,00"
1.01 . 1.01.01 . 16 . 96 . 5 . 2 . 2 . 35 . 05,Jasa Peserta Seminar/Simposium /Workshop/Sosialisasi,5400000,"Pendapatan Asli Daerah (P A D) 
Uang Saku PesertaUang Saku Peserta Lesson Study SD180 oh x 30.000,00 = 5.400.000,00"
1.01 . 1.01.01 . 16 . 97,Perijinan SD dan SMP Baru,17579000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : Bantul
Keluaran : Terbitnya Surat Ijin dan Rekomendasi Sekolah Baru SD dan SMP
Target : 1 kegiatan/periode"
1.01 . 1.01.01 . 16 . 97 . 5 . 2 . 1,Belanja Pegawai,7984000,
1.01 . 1.01.01 . 16 . 97 . 5 . 2 . 1 . 01,Honorarium PNS,6484000,
1.01 . 1.01.01 . 16 . 97 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,6484000,"Pendapatan Asli Daerah (P A D) 
Honor Tim1 bjj x 4.799.000,00 = 4.799.000,00
Tim MonevTim Monev Perijinan SD dan SMP Baru1 ls x 1.685.000,00 = 1.685.000,00"
1.01 . 1.01.01 . 16 . 97 . 5 . 2 . 1 . 03,Uang Lembur,1500000,
1.01 . 1.01.01 . 16 . 97 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,1500000,"Pendapatan Asli Daerah (P A D)
 Uang Lembur1 ls x 1.500.000,00 = 1.500.000,00"
1.01 . 1.01.01 . 16 . 97 . 5 . 2 . 2,Belanja Barang dan Jasa,9595000,
1.01 . 1.01.01 . 16 . 97 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1420000,
1.01 . 1.01.01 . 16 . 97 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,1420000,"Pendapatan Asli Daerah (P A D) 
Pembelian ATK1 ls x 1.420.000,00 = 1.420.000,00"
1.01 . 1.01.01 . 16 . 97 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,1875000,
1.01 . 1.01.01 . 16 . 97 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,1875000,"Pendapatan Asli Daerah (P A D) 
Penggadaan Surat dan Blangko - blangkoPenggandaan15,000 lb x 125,00 = 1.875.000,00"
1.01 . 1.01.01 . 16 . 97 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,6300000,
1.01 . 1.01.01 . 16 . 97 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,1662500," Belanja Makan dan Minum Rapat
MMR95 orang x 17.500,00 = 1.662.500,00"
1.01 . 1.01.01 . 16 . 97 . 5 . 2 . 2 . 11 . 04,Belanja makanan dan minuman Lembur,2012500,"Pendapatan Asli Daerah (P A D) 
MML115 orang x 17.500,00 = 2.012.500,00"
1.01 . 1.01.01 . 16 . 97 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,2625000,"Pendapatan Asli Daerah (P A D) 
MMK150 orang x 17.500,00 = 2.625.000,00"
1.01 . 1.01.01 . 16 . 98,Pembelajaran bahasa inggris menggunakan ICT,205000000,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Terlaksananya Pembelajran Bahasa inggris berbasis ICT
Target : 3.000 siswa"
1.01 . 1.01.01 . 16 . 98 . 5 . 2 . 1,Belanja Pegawai,13505000,
1.01 . 1.01.01 . 16 . 98 . 5 . 2 . 1 . 01,Honorarium PNS,13505000,
1.01 . 1.01.01 . 16 . 98 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,13505000," Honorarium Tim/PanitiaUang Lembur PNS Gol II95 OH x 10.000,00 = 950.000,00
Honor Tim Monitoring1 BJJ x 4.940.000,00 = 4.940.000,00
Honor Panitia Sosialisasi1 BJJ x 4.940.000,00 = 4.940.000,00
Uang Lembur PNS Gol III dan IV95 ls x 15.000,00 = 1.425.000,00
Belanja Barang dan JasaHonor Pejabat Pengadaan1 ok x 300.000,00 = 300.000,00
Honor Panitia Penerima dan Pemeriksa Barang1 bjj x 950.000,00 = 950.000,00"
1.01 . 1.01.01 . 16 . 98 . 5 . 2 . 2,Belanja Barang dan Jasa,191495000,
1.01 . 1.01.01 . 16 . 98 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,191495000,
1.01 . 1.01.01 . 16 . 98 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,191495000," Belanja ATK
Belanja Software/aplikasi program3,000 bj x 60.000,00 = 180.000.000,00
Belanja Makan Minum rapat120 org x 17.500,00 = 2.100.000,00
Belanja Makan Minum Lembur190 org x 17.500,00 = 3.325.000,00
Belanja Makan Minum Kegiatan120 ok x 17.500,00 = 2.100.000,001 LS x 2.082.500,00 = 2.082.500,00
Belanja Dokumentasi1 ls x 200.000,00 = 200.000,00
Belanja Penggandaan/Foto Copy13,500 lbr x 125,00 = 1.687.500,00"
1.01 . 1.01.01 . 16 . 100,Pendampingan evaluasi diri sekolah SMP,63000000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Meningkatnya Mutu SD/SMP
Target : 47 sekolah"
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 1,Belanja Pegawai,3600000,
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 1 . 01,Honorarium PNS,2500000,
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,2500000," Honor Panitia Kegiatan
honor panitia1 bjj x 2.500.000,00 = 2.500.000,00"
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 1 . 03,Uang Lembur,1100000,
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,1100000," lembur panitia gol III dan IV40 ol x 15.000,00 = 600.000,00Lembur gol I dan II50 ol x 10.000,00 = 500.000,00"
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2,Belanja Barang dan Jasa,59400000,
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,11890000,
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,11890000,"Pendapatan Asli Daerah (P A D)
 Belanja Alat tulis Kantor1 ls x 3.190.000,00 = 3.190.000,00
ATK Peserta87 set x 100.000,00 = 8.700.000,00"
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,7035000,
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,785000," Belanja Cetak Piagam87 lbr x 5.000,00 = 435.000,00
Cetak kegiatan1 ls x 350.000,00 = 350.000,00"
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,6250000," belanja fotocopy kegiatan50,000 lbr x 125,00 = 6.250.000,00"
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 07,Belanja Sewa Rumah/Gedung/Gudang/Parkir,2100000,
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 07 . 03,Belanja Sewa Ruang Rapat/Pertemuan,2100000," Belanja sewa ruang1 keg x 2.100.000,00 = 2.100.000,00"
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 10,Belanja Sewa Perlengkapan dan Peralatan Kantor,1800000,
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 10 . 07,Belanja Sewa Sound System,1800000," Belanja Sound System1 keg x 1.800.000,00 = 1.800.000,00"
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,26225000,
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,8750000," Belanja Makan Minum Rapat500 org x 17.500,00 = 8.750.000,00"
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 11 . 04,Belanja makanan dan minuman Lembur,1575000," Belanja Makan minum Lembur90 ol x 17.500,00 = 1.575.000,00"
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,15900000," Belanja Makanan dan Minuman Kegiatan
Belanja Makan Minum636 ok x 17.500,00 = 11.130.000,00
Belanja Snack Minum636 ok x 7.500,00 = 4.770.000,00"
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,1950000,
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,1950000," Belanja Perjalanan Dinas Dalam Daerah
Golongan IV15 op x 50.000,00 = 750.000,00
Golongan III15 op x 40.000,00 = 600.000,00
Golongan II20 op x 30.000,00 = 600.000,00"
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",8400000,
1.01 . 1.01.01 . 16 . 100 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,8400000," Honor Narasumber dan Moderator
Honor Narasumber48 jpl x 150.000,00 = 7.200.000,00
Honor Moderator12 oh x 100.000,00 = 1.200.000,00"
1.01 . 1.01.01 . 16 . 101,Lomba UKS,370000000,"Sumber Dana : Pendapatan Asli Daerah (P A D)
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Kejuaraan Lomba UKS, Sosialisasi Jajanan Anak Sekolah
Target : 12 sekolah"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 1,Belanja Pegawai,30500000,
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 1 . 01,Honorarium PNS,30500000,
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,30500000,"Pendapatan Asli Daerah (P A D) 
Honorarium Panitia Pelaksana Kegiatan
Honor Panitia Lomba UKS1 keg x 1.500.000,00 = 1.500.000,00
Honor Panitia MJAS1 keg x 2.000.000,00 = 2.000.000,00
Honorarium Tim Pembina
Honor Tim Pembina Lomba UKS Tk.Nas180 oh x 75.000,00 = 13.500.000,00
Honor Tim Pembina Lomba UKS Tk.DIY180 oh x 75.000,00 = 13.500.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2,Belanja Barang dan Jasa,339500000,
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,12050000,
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,7550000,"Pendapatan Asli Daerah (P A D) 
Belanja Alat Tulis KantorATK Lomba UKS Tk. Kab1 keg x 450.000,00 = 450.000,00
ATK Lomba UKS Tk. DIY1 keg x 2.000.000,00 = 2.000.000,00
ATK Lomba UKS Tk. Nas.1 keg x 2.500.000,00 = 2.500.000,00
ATK Kegiatan Sosialisasi MJAS1 keg x 600.000,00 = 600.000,00
ATK Peserta Sosialisasi MJAS80 or x 20.000,00 = 1.600.000,00
ATK Peserta Penyegaran Petugas TP UKS40 or x 10.000,00 = 400.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 01 . 09,"Belanja pembelian bendera,papan nama",4500000,"Pendapatan Asli Daerah (P A D) 
Belanja Pembelian Papan NamaPapan data dinding TP UKS Kec. Bantul1 keg x 4.500.000,00 = 4.500.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 02,Belanja Bahan/Material,5200000,
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 02 . 07,Belanja Cindera Mata,5200000,"Pendapatan Asli Daerah (P A D) 
Belanja Cindera MataTropy Lomba UKS Tk. Kab4 set x 300.000,00 = 1.200.000,00
Souvenir Lomba UKS1 keg x 4.000.000,00 = 4.000.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,8302500,
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,4737500,"Pendapatan Asli Daerah (P A D) 
Belanja Cetak
Cetak Piagam Kegiatan Sosialisasi MJAS90 lbr x 2.500,00 = 225.000,00
Cetak Piagam Penyegaran Petugas TP UKS45 lbr x 2.500,00 = 112.500,00
Cetak kegiatan1 ls x 4.400.000,00 = 4.400.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,3565000,"Pendapatan Asli Daerah (P A D) 
Belanja Penggandaan
Penggandaan Lomba UKS ( foto copy laporan ) Tk. Kab5,000 lbr x 125,00 = 625.000,00 
Penggandaan Lomba UKS ( foto copy laporan ) Tk. DIY7,200 lbr x 125,00 = 900.000,00
Penggandaan Lomba UKS ( foto copy laporan ) Tk. Nas.7,600 lbr x 125,00 = 950.000,00
Penggandaan MJAS4,800 lbr x 125,00 = 600.000,00
Penggandaan Penyegaran Petugas TP UKS3,920 lbr x 125,00 = 490.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 07,Belanja Sewa Rumah/Gedung/Gudang/Parkir,19800000,
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 07 . 02,Belanja Sewa Gedung/Kantor/Tempat,1800000,"Pendapatan Asli Daerah (P A D) 
Belanja Sewa TempatSewa tempat Sosialisasi MJAS6 hari x 300.000,00 = 1.800.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 07 . 05,Belanja Sewa Kamar Hotel/Penginapan,18000000,"Pendapatan Asli Daerah (P A D) 
Belanja Sewa Kamar Hotel/Penginapan
Sewa Kamar Hotel / Penginapan Study Comparasi48 or x 375.000,00 = 18.000.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 08,Belanja Sewa Sarana Mobilitas,25500000,
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 08 . 01,Belanja Sewa Sarana Mobilitas Darat,25500000,"Pendapatan Asli Daerah (P A D) 
Belanja Sewa Sarana Mobilitas Darat
Sarana Mobilitas ( Lomba dan Pembinaan ) Tk. Kab18 unit x 250.000,00 = 4.500.000,00
Sarana Mobilitas ( Lomba dan Pembinaan ) Tk. DIY18 unit x 250.000,00 = 4.500.000,00
Sarana Mobilitas ( Lomba dan Pembinaan ) Tk. Nas18 unit x 250.000,00 = 4.500.000,00
Sarana Mobilitas Study Comparasi2 hari x 4.000.000,00 = 8.000.000,00
Sarana Mobilitas Survey2 hari x 2.000.000,00 = 4.000.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 10,Belanja Sewa Perlengkapan dan Peralatan Kantor,1200000,
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 10 . 03,Belanja Sewa Proyektor,600000,"Pendapatan Asli Daerah (P A D) 
Belanja Sewa Proyektor
Sewa LCD Proyektor Sosialisasi MJAS6 hari x 100.000,00 = 600.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 10 . 07,Belanja Sewa Sound System,600000,"Pendapatan Asli Daerah (P A D)
 Belanja Sewa Sound System
Sewa Sound System Sosialisasi MJAS6 hari x 100.000,00 = 600.000,00"
1.01 . 1.01.01 . 16 . 101 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,32772500,
