Judul,Penjabaran Perubahan Anggaran Pendapatan dan Belanja Daerah,,,,,
1.02 . 1.02.01 . 38.07 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,960000.00,960000.00,0.00,0.00,
1.02 . 1.02.01 . 38.07 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,1600000.00,1600000.00,0.00,0.00,
1.02 . 1.02.01 . 38.07 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,1600000.00,1600000.00,0.00,0.00,
1.02 . 1.02.01 . 44 ,Program Pemberantasan Penyakit dan Penyehatan Lingkungan,476200150.00,481580150.00,5380000.00,1.13,
1.02 . 1.02.01 . 44.01 ,Pencegahan dan Penanggulangan Penyakit Menular Langsung,41040200.00,41040200.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Lingkup kabupaten Kulon Progo"
1.02 . 1.02.01 . 44.01 . 5.2.1 ,Belanja Pegawai ,11430000.00,11430000.00,0.00,0.00,
1.02 . 1.02.01 . 44.01 . 5.2.1.01 ,Honorarium PNS ,10430000.00,10430000.00,0.00,0.00,
1.02 . 1.02.01 . 44.01 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,10430000.00,10430000.00,0.00,0.00,
1.02 . 1.02.01 . 44.01 . 5.2.1.02 ,Honorarium Non PNS ,1000000.00,1000000.00,0.00,0.00,
1.02 . 1.02.01 . 44.01 . 5.2.1.02.03 ,Honorarium Harian ,1000000.00,1000000.00,0.00,0.00,
1.02 . 1.02.01 . 44.01 . 5.2.2 ,Belanja Barang dan Jasa ,29610200.00,29610200.00,0.00,0.00,
1.02 . 1.02.01 . 44.01 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,13020200.00,13020200.00,0.00,0.00,
1.02 . 1.02.01 . 44.01 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1270200.00,1270200.00,0.00,0.00,
1.02 . 1.02.01 . 44.01 . 5.2.2.01.16 ,Belanja Penunjang Pemeriksaan Laboratorium Kesehatan,11750000.00,11750000.00,0.00,0.00,
1.02 . 1.02.01 . 44.01 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,150000.00,150000.00,0.00,0.00,
1.02 . 1.02.01 . 44.01 . 5.2.2.06.02 ,Belanja Penggandaan ,150000.00,150000.00,0.00,0.00,
1.02 . 1.02.01 . 44.01 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,12400000.00,12400000.00,0.00,0.00,
1.02 . 1.02.01 . 44.01 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,4200000.00,4200000.00,0.00,0.00,
1.02 . 1.02.01 . 44.01 . 5.2.2.11.04 ,"Belanja Makanan dan Minuman Pelatihan, Sosialisasi, Penyuluhan",1200000.00,1200000.00,0.00,0.00,
1.02 . 1.02.01 . 44.01 . 5.2.2.11.07 ,Balanja Makanan dan Minuman Harian Umum ,7000000.00,7000000.00,0.00,0.00,
1.02 . 1.02.01 . 44.01 . 5.2.2.15 ,Belanja Perjalanan Dinas ,1840000.00,1840000.00,0.00,0.00,
1.02 . 1.02.01 . 44.01 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,1200000.00,1200000.00,0.00,0.00,
1.02 . 1.02.01 . 44.01 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,640000.00,640000.00,0.00,0.00,
1.02 . 1.02.01 . 44.01 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,2200000.00,2200000.00,0.00,0.00,
1.02 . 1.02.01 . 44.01 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,2200000.00,2200000.00,0.00,0.00,
1.02 . 1.02.01 . 44.02 ,Pencegahan dan Penanggulangan Penyakit Menular Melalui Binatang,274714000.00,286254000.00,11540000.00,4.20,"Sumber Dana : 
Lokasi Kegiatan : Lingkup Kabupaten Kulon Progo"
1.02 . 1.02.01 . 44.02 . 5.2.1 ,Belanja Pegawai ,211040000.00,214040000.00,3000000.00,1.42,
1.02 . 1.02.01 . 44.02 . 5.2.1.01 ,Honorarium PNS ,12110000.00,12110000.00,0.00,0.00,
1.02 . 1.02.01 . 44.02 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,12110000.00,12110000.00,0.00,0.00,
1.02 . 1.02.01 . 44.02 . 5.2.1.02 ,Honorarium Non PNS ,198930000.00,201930000.00,3000000.00,1.51,
1.02 . 1.02.01 . 44.02 . 5.2.1.02.03 ,Honorarium Harian ,198930000.00,201930000.00,3000000.00,1.51,
1.02 . 1.02.01 . 44.02 . 5.2.2 ,Belanja Barang dan Jasa ,63674000.00,72214000.00,8540000.00,13.41,
1.02 . 1.02.01 . 44.02 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,7788000.00,7788000.00,0.00,0.00,
1.02 . 1.02.01 . 44.02 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1748000.00,1748000.00,0.00,0.00,
1.02 . 1.02.01 . 44.02 . 5.2.2.01.09 ,Belanja Peralatan Pendukung Kantor ,6040000.00,6040000.00,0.00,0.00,
1.02 . 1.02.01 . 44.02 . 5.2.2.02 ,Belanja Bahan/Material ,21150000.00,21150000.00,0.00,0.00,
1.02 . 1.02.01 . 44.02 . 5.2.2.02.04 ,Belanja Bahan Obat-Obatan ,21150000.00,21150000.00,0.00,0.00,
1.02 . 1.02.01 . 44.02 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,2520000.00,2520000.00,0.00,0.00,
1.02 . 1.02.01 . 44.02 . 5.2.2.06.01 ,Belanja Cetak ,2520000.00,2520000.00,0.00,0.00,
1.02 . 1.02.01 . 44.02 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,11856000.00,16896000.00,5040000.00,42.51,
1.02 . 1.02.01 . 44.02 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,10656000.00,15696000.00,5040000.00,47.30,
1.02 . 1.02.01 . 44.02 . 5.2.2.11.04 ,"Belanja Makanan dan Minuman Pelatihan, Sosialisasi, Penyuluhan",1200000.00,1200000.00,0.00,0.00,
1.02 . 1.02.01 . 44.02 . 5.2.2.15 ,Belanja Perjalanan Dinas ,3560000.00,3560000.00,0.00,0.00,
1.02 . 1.02.01 . 44.02 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,960000.00,960000.00,0.00,0.00,
1.02 . 1.02.01 . 44.02 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,2600000.00,2600000.00,0.00,0.00,
1.02 . 1.02.01 . 44.02 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,16800000.00,20300000.00,3500000.00,20.83,
1.02 . 1.02.01 . 44.02 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,16800000.00,20300000.00,3500000.00,20.83,
1.02 . 1.02.01 . 44.03 ,Penyehatan Sanitasi Lingkungan ,47599800.00,52099800.00,4500000.00,9.45,"Sumber Dana : 
Lokasi Kegiatan : Lingkup Kabupaten Kulon Progo"
1.02 . 1.02.01 . 44.03 . 5.2.1 ,Belanja Pegawai ,9360000.00,10260000.00,900000.00,9.62,
1.02 . 1.02.01 . 44.03 . 5.2.1.01 ,Honorarium PNS ,8360000.00,8360000.00,0.00,0.00,
1.02 . 1.02.01 . 44.03 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,8360000.00,8360000.00,0.00,0.00,
1.02 . 1.02.01 . 44.03 . 5.2.1.02 ,Honorarium Non PNS ,1000000.00,1900000.00,900000.00,90.00,
1.02 . 1.02.01 . 44.03 . 5.2.1.02.03 ,Honorarium Harian ,1000000.00,1900000.00,900000.00,90.00,
1.02 . 1.02.01 . 44.03 . 5.2.2 ,Belanja Barang dan Jasa ,38239800.00,41839800.00,3600000.00,9.41,
1.02 . 1.02.01 . 44.03 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1870650.00,1870650.00,0.00,0.00,
1.02 . 1.02.01 . 44.03 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1870650.00,1870650.00,0.00,0.00,
1.02 . 1.02.01 . 44.03 . 5.2.2.02 ,Belanja Bahan/Material ,3800000.00,3800000.00,0.00,0.00,
1.02 . 1.02.01 . 44.03 . 5.2.2.02.04 ,Belanja Bahan Obat-Obatan ,3800000.00,3800000.00,0.00,0.00,
1.02 . 1.02.01 . 44.03 . 5.2.2.03 ,Belanja Jasa Kantor ,15249150.00,15249150.00,0.00,0.00,
1.02 . 1.02.01 . 44.03 . 5.2.2.03.23 ,Belanja jasa analisa/pemeriksaan laboratorium ,15249150.00,15249150.00,0.00,0.00,
1.02 . 1.02.01 . 44.03 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,1800000.00,1800000.00,0.00,0.00,
1.02 . 1.02.01 . 44.03 . 5.2.2.06.02 ,Belanja Penggandaan ,1800000.00,1800000.00,0.00,0.00,
1.02 . 1.02.01 . 44.03 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,9000000.00,11700000.00,2700000.00,30.00,
1.02 . 1.02.01 . 44.03 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,6840000.00,6840000.00,0.00,0.00,
1.02 . 1.02.01 . 44.03 . 5.2.2.11.04 ,"Belanja Makanan dan Minuman Pelatihan, Sosialisasi, Penyuluhan",2160000.00,4860000.00,2700000.00,125.00,
1.02 . 1.02.01 . 44.03 . 5.2.2.15 ,Belanja Perjalanan Dinas ,5920000.00,5920000.00,0.00,0.00,
1.02 . 1.02.01 . 44.03 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,5600000.00,5600000.00,0.00,0.00,
1.02 . 1.02.01 . 44.03 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,320000.00,320000.00,0.00,0.00,
1.02 . 1.02.01 . 44.03 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,600000.00,1500000.00,900000.00,150.00,
1.02 . 1.02.01 . 44.03 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,600000.00,1500000.00,900000.00,150.00,
1.02 . 1.02.01 . 44.04 ,Surveilans Epidermiologi dan Penanggulangan Wabah,53122700.00,53662700.00,540000.00,1.02,"Sumber Dana : 
Lokasi Kegiatan : Lingkup kabupaten Kulon Progo"
1.02 . 1.02.01 . 44.04 . 5.2.1 ,Belanja Pegawai ,18195000.00,18195000.00,0.00,0.00,
1.02 . 1.02.01 . 44.04 . 5.2.1.01 ,Honorarium PNS ,3795000.00,3795000.00,0.00,0.00,
1.02 . 1.02.01 . 44.04 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,3795000.00,3795000.00,0.00,0.00,
1.02 . 1.02.01 . 44.04 . 5.2.1.02 ,Honorarium Non PNS ,14400000.00,14400000.00,0.00,0.00,
1.02 . 1.02.01 . 44.04 . 5.2.1.02.03 ,Honorarium Harian ,14400000.00,14400000.00,0.00,0.00,
1.02 . 1.02.01 . 44.04 . 5.2.2 ,Belanja Barang dan Jasa ,34927700.00,35467700.00,540000.00,1.55,
1.02 . 1.02.01 . 44.04 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1625200.00,1625200.00,0.00,0.00,
1.02 . 1.02.01 . 44.04 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1355200.00,1355200.00,0.00,0.00,
1.02 . 1.02.01 . 44.04 . 5.2.2.01.16 ,Belanja Penunjang Pemeriksaan Laboratorium Kesehatan,270000.00,270000.00,0.00,0.00,
1.02 . 1.02.01 . 44.04 . 5.2.2.03 ,Belanja Jasa Kantor ,2250000.00,2250000.00,0.00,0.00,
1.02 . 1.02.01 . 44.04 . 5.2.2.03.16 ,Belanja Pelayanan kesehatan ,2250000.00,2250000.00,0.00,0.00,
1.02 . 1.02.01 . 44.04 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,487500.00,487500.00,0.00,0.00,
1.02 . 1.02.01 . 44.04 . 5.2.2.06.02 ,Belanja Penggandaan ,487500.00,487500.00,0.00,0.00,
1.02 . 1.02.01 . 44.04 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,22575000.00,23115000.00,540000.00,2.39,
1.02 . 1.02.01 . 44.04 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,20175000.00,20715000.00,540000.00,2.68,
1.02 . 1.02.01 . 44.04 . 5.2.2.11.04 ,"Belanja Makanan dan Minuman Pelatihan, Sosialisasi, Penyuluhan",2400000.00,2400000.00,0.00,0.00,
1.02 . 1.02.01 . 44.04 . 5.2.2.15 ,Belanja Perjalanan Dinas ,5640000.00,5640000.00,0.00,0.00,
1.02 . 1.02.01 . 44.04 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,2800000.00,2800000.00,0.00,0.00,
1.02 . 1.02.01 . 44.04 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,2840000.00,2840000.00,0.00,0.00,
1.02 . 1.02.01 . 44.04 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,2350000.00,2350000.00,0.00,0.00,
1.02 . 1.02.01 . 44.04 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,2350000.00,2350000.00,0.00,0.00,
1.02 . 1.02.01 . 44.05 ,"Imunisasi bagi Bayi, Balita, Anak Sekolah dan Ibu Hamil",13274000.00,13274000.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Lingkup Kabupaten Kulon Progo"
1.02 . 1.02.01 . 44.05 . 5.2.2 ,Belanja Barang dan Jasa ,13274000.00,13274000.00,0.00,0.00,
1.02 . 1.02.01 . 44.05 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,434000.00,434000.00,0.00,0.00,
1.02 . 1.02.01 . 44.05 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,434000.00,434000.00,0.00,0.00,
1.02 . 1.02.01 . 44.05 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,150000.00,150000.00,0.00,0.00,
1.02 . 1.02.01 . 44.05 . 5.2.2.06.02 ,Belanja Penggandaan ,150000.00,150000.00,0.00,0.00,
1.02 . 1.02.01 . 44.05 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,8010000.00,8010000.00,0.00,0.00,
1.02 . 1.02.01 . 44.05 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,8010000.00,8010000.00,0.00,0.00,
1.02 . 1.02.01 . 44.05 . 5.2.2.15 ,Belanja Perjalanan Dinas ,3880000.00,3880000.00,0.00,0.00,
1.02 . 1.02.01 . 44.05 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,2880000.00,2880000.00,0.00,0.00,
1.02 . 1.02.01 . 44.05 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,1000000.00,1000000.00,0.00,0.00,
1.02 . 1.02.01 . 44.05 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,800000.00,800000.00,0.00,0.00,
1.02 . 1.02.01 . 44.05 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,800000.00,800000.00,0.00,0.00,
1.02 . 1.02.01 . 44.06 ,Pengembangan Kawasan Sehat ,46449450.00,35249450.00,-11200000.00,-24.11,"Sumber Dana : 
Lokasi Kegiatan : Lingkup Kabupaten Kulon Progo"
1.02 . 1.02.01 . 44.06 . 5.2.1 ,Belanja Pegawai ,7880000.00,7880000.00,0.00,0.00,
1.02 . 1.02.01 . 44.06 . 5.2.1.01 ,Honorarium PNS ,3520000.00,3520000.00,0.00,0.00,
1.02 . 1.02.01 . 44.06 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,3520000.00,3520000.00,0.00,0.00,
1.02 . 1.02.01 . 44.06 . 5.2.1.02 ,Honorarium Non PNS ,4360000.00,4360000.00,0.00,0.00,
1.02 . 1.02.01 . 44.06 . 5.2.1.02.03 ,Honorarium Harian ,1000000.00,1000000.00,0.00,0.00,
1.02 . 1.02.01 . 44.06 . 5.2.1.02.04 ,Honorarium Tim ,3360000.00,3360000.00,0.00,0.00,
1.02 . 1.02.01 . 44.06 . 5.2.2 ,Belanja Barang dan Jasa ,38569450.00,27369450.00,-11200000.00,-29.04,
1.02 . 1.02.01 . 44.06 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1232450.00,1232450.00,0.00,0.00,
1.02 . 1.02.01 . 44.06 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1232450.00,1232450.00,0.00,0.00,
1.02 . 1.02.01 . 44.06 . 5.2.2.03 ,Belanja Jasa Kantor ,20000000.00,10000000.00,-10000000.00,-50.00,
1.02 . 1.02.01 . 44.06 . 5.2.2.03.38 ,Belanja Jasa Pengolahan Limbah ,20000000.00,10000000.00,-10000000.00,-50.00,
1.02 . 1.02.01 . 44.06 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,855000.00,855000.00,0.00,0.00,
1.02 . 1.02.01 . 44.06 . 5.2.2.06.02 ,Belanja Penggandaan ,855000.00,855000.00,0.00,0.00,
1.02 . 1.02.01 . 44.06 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,8802000.00,8802000.00,0.00,0.00,
1.02 . 1.02.01 . 44.06 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,5346000.00,5346000.00,0.00,0.00,
1.02 . 1.02.01 . 44.06 . 5.2.2.11.04 ,"Belanja Makanan dan Minuman Pelatihan, Sosialisasi, Penyuluhan",3456000.00,3456000.00,0.00,0.00,
1.02 . 1.02.01 . 44.06 . 5.2.2.15 ,Belanja Perjalanan Dinas ,6080000.00,6080000.00,0.00,0.00,
1.02 . 1.02.01 . 44.06 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,1640000.00,1640000.00,0.00,0.00,
1.02 . 1.02.01 . 44.06 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,4440000.00,4440000.00,0.00,0.00,
1.02 . 1.02.01 . 44.06 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,1600000.00,400000.00,-1200000.00,-75.00,
1.02 . 1.02.01 . 44.06 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,1600000.00,400000.00,-1200000.00,-75.00,
1.02 . 1.02.01 . 45 ,Program Pelayanan Kesehatan Masyarakat (YANKESMAS),1626441750.00,1734999500.00,108557750.00,6.67,
1.02 . 1.02.01 . 45.01 ,Penanggulangan Permasalahan Gizi Masyarakat ,166309750.00,166309750.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : Lingkup Kabupaten Kulon Progo"
1.02 . 1.02.01 . 45.01 . 5.2.1 ,Belanja Pegawai ,11210000.00,11210000.00,0.00,0.00,
1.02 . 1.02.01 . 45.01 . 5.2.1.01 ,Honorarium PNS ,8160000.00,8160000.00,0.00,0.00,
1.02 . 1.02.01 . 45.01 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,8160000.00,8160000.00,0.00,0.00,
1.02 . 1.02.01 . 45.01 . 5.2.1.02 ,Honorarium Non PNS ,3050000.00,3050000.00,0.00,0.00,
1.02 . 1.02.01 . 45.01 . 5.2.1.02.03 ,Honorarium Harian ,3050000.00,3050000.00,0.00,0.00,
1.02 . 1.02.01 . 45.01 . 5.2.2 ,Belanja Barang dan Jasa ,155099750.00,155099750.00,0.00,0.00,
1.02 . 1.02.01 . 45.01 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1306750.00,1306750.00,0.00,0.00,
1.02 . 1.02.01 . 45.01 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1306750.00,1306750.00,0.00,0.00,
1.02 . 1.02.01 . 45.01 . 5.2.2.02 ,Belanja Bahan/Material ,4810000.00,4810000.00,0.00,0.00,
1.02 . 1.02.01 . 45.01 . 5.2.2.02.05 ,Belanja Bahan Kimia ,4810000.00,4810000.00,0.00,0.00,
1.02 . 1.02.01 . 45.01 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,1350000.00,1350000.00,0.00,0.00,
1.02 . 1.02.01 . 45.01 . 5.2.2.06.01 ,Belanja Cetak ,1200000.00,1200000.00,0.00,0.00,
1.02 . 1.02.01 . 45.01 . 5.2.2.06.02 ,Belanja Penggandaan ,150000.00,150000.00,0.00,0.00,
1.02 . 1.02.01 . 45.01 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,142803000.00,142803000.00,0.00,0.00,
1.02 . 1.02.01 . 45.01 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,20448000.00,20448000.00,0.00,0.00,
1.02 . 1.02.01 . 45.01 . 5.2.2.11.04 ,"Belanja Makanan dan Minuman Pelatihan, Sosialisasi, Penyuluhan",2880000.00,2880000.00,0.00,0.00,
1.02 . 1.02.01 . 45.01 . 5.2.2.11.06 ,"Belanja Makanan dan Minuman Tambahan bagi Balita, Anak Sekolah dan Lansia",119475000.00,119475000.00,0.00,0.00,
1.02 . 1.02.01 . 45.01 . 5.2.2.15 ,Belanja Perjalanan Dinas ,2130000.00,2130000.00,0.00,0.00,
1.02 . 1.02.01 . 45.01 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,1650000.00,1650000.00,0.00,0.00,
1.02 . 1.02.01 . 45.01 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,480000.00,480000.00,0.00,0.00,
1.02 . 1.02.01 . 45.01 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,2700000.00,2700000.00,0.00,0.00,
1.02 . 1.02.01 . 45.01 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,2700000.00,2700000.00,0.00,0.00,
1.02 . 1.02.01 . 45.02 ,Pelayanan Kesehatan Ibu dan Bayi ,32400000.00,32400000.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : lingkup Kabupaten Kulon Progo"
1.02 . 1.02.01 . 45.02 . 5.2.1 ,Belanja Pegawai ,6915000.00,6915000.00,0.00,0.00,
1.02 . 1.02.01 . 45.02 . 5.2.1.01 ,Honorarium PNS ,6675000.00,6675000.00,0.00,0.00,
1.02 . 1.02.01 . 45.02 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,6675000.00,6675000.00,0.00,0.00,
1.02 . 1.02.01 . 45.02 . 5.2.1.03 ,Uang Lembur ,240000.00,240000.00,0.00,0.00,
1.02 . 1.02.01 . 45.02 . 5.2.1.03.01 ,Uang Lembur PNS ,240000.00,240000.00,0.00,0.00,
1.02 . 1.02.01 . 45.02 . 5.2.2 ,Belanja Barang dan Jasa ,25485000.00,25485000.00,0.00,0.00,
1.02 . 1.02.01 . 45.02 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,222750.00,222750.00,0.00,0.00,
1.02 . 1.02.01 . 45.02 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,222750.00,222750.00,0.00,0.00,
1.02 . 1.02.01 . 45.02 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,9566250.00,9566250.00,0.00,0.00,
1.02 . 1.02.01 . 45.02 . 5.2.2.06.01 ,Belanja Cetak ,9420000.00,9420000.00,0.00,0.00,
1.02 . 1.02.01 . 45.02 . 5.2.2.06.02 ,Belanja Penggandaan ,146250.00,146250.00,0.00,0.00,
1.02 . 1.02.01 . 45.02 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,11736000.00,11736000.00,0.00,0.00,
1.02 . 1.02.01 . 45.02 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,720000.00,720000.00,0.00,0.00,
1.02 . 1.02.01 . 45.02 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,7056000.00,7056000.00,0.00,0.00,
1.02 . 1.02.01 . 45.02 . 5.2.2.11.04 ,"Belanja Makanan dan Minuman Pelatihan, Sosialisasi, Penyuluhan",3960000.00,3960000.00,0.00,0.00,
1.02 . 1.02.01 . 45.02 . 5.2.2.15 ,Belanja Perjalanan Dinas ,1360000.00,1360000.00,0.00,0.00,
1.02 . 1.02.01 . 45.02 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,720000.00,720000.00,0.00,0.00,
1.02 . 1.02.01 . 45.02 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,640000.00,640000.00,0.00,0.00,
1.02 . 1.02.01 . 45.02 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,2600000.00,2600000.00,0.00,0.00,
1.02 . 1.02.01 . 45.02 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,2600000.00,2600000.00,0.00,0.00,
1.02 . 1.02.01 . 45.03 ,Pelayanan Kesehatan Keluarga ,28000000.00,28000000.00,0.00,0.00,"Sumber Dana : 
Lokasi Kegiatan : lingkup Kabupaten Kulon Progo"
1.02 . 1.02.01 . 45.03 . 5.2.1 ,Belanja Pegawai ,960000.00,960000.00,0.00,0.00,
1.02 . 1.02.01 . 45.03 . 5.2.1.03 ,Uang Lembur ,960000.00,960000.00,0.00,0.00,
1.02 . 1.02.01 . 45.03 . 5.2.1.03.01 ,Uang Lembur PNS ,960000.00,960000.00,0.00,0.00,
1.02 . 1.02.01 . 45.03 . 5.2.2 ,Belanja Barang dan Jasa ,27040000.00,27040000.00,0.00,0.00,
1.02 . 1.02.01 . 45.03 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,295000.00,295000.00,0.00,0.00,
1.02 . 1.02.01 . 45.03 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,295000.00,295000.00,0.00,0.00,
1.02 . 1.02.01 . 45.03 . 5.2.2.06 ,Belanja Cetak Dan Penggandaan ,5045000.00,5045000.00,0.00,0.00,
1.02 . 1.02.01 . 45.03 . 5.2.2.06.01 ,Belanja Cetak ,5000000.00,5000000.00,0.00,0.00,
1.02 . 1.02.01 . 45.03 . 5.2.2.06.02 ,Belanja Penggandaan ,45000.00,45000.00,0.00,0.00,
1.02 . 1.02.01 . 45.03 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,16260000.00,16260000.00,0.00,0.00,
1.02 . 1.02.01 . 45.03 . 5.2.2.11.01 ,Belanja Makanan dan Minuman Harian Pegawai ,540000.00,540000.00,0.00,0.00,
1.02 . 1.02.01 . 45.03 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,5160000.00,5160000.00,0.00,0.00,
1.02 . 1.02.01 . 45.03 . 5.2.2.11.04 ,"Belanja Makanan dan Minuman Pelatihan, Sosialisasi, Penyuluhan",10560000.00,10560000.00,0.00,0.00,
1.02 . 1.02.01 . 45.03 . 5.2.2.15 ,Belanja Perjalanan Dinas ,1440000.00,1440000.00,0.00,0.00,
1.02 . 1.02.01 . 45.03 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,1440000.00,1440000.00,0.00,0.00,
1.02 . 1.02.01 . 45.03 . 5.2.2.27 ,Belanja Tenaga Ahli/Instruktur/Narasumber ,4000000.00,4000000.00,0.00,0.00,
1.02 . 1.02.01 . 45.03 . 5.2.2.27.01 ,Jasa Tenaga Ahli/Instruktur/Narasumber ,4000000.00,4000000.00,0.00,0.00,
1.02 . 1.02.01 . 45.04 ,Peningkatan Perilaku Hidup Bersih dan Sehat (PHBS),13200000.00,121757750.00,108557750.00,822.41,"Sumber Dana : 
Lokasi Kegiatan : Lingkup Kabupaten  Kulon Progo"
1.02 . 1.02.01 . 45.04 . 5.2.1 ,Belanja Pegawai ,0.00,500000.00,500000.00,0.00,
