Judul,Anggaran Pendapatan dan Belanja Daerah,,
1.19.1.19.02.22.09.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,64635000,Belanja makanan dan minuman rapat 64635000.00 Belanja minum dan snak rakor kegiatan 450000.00 Belanja makan minum rakor kegiatan kedaruratan 6000000.00 Belanja makan minum rakor TRC 6000000.00 Belanja makan minum piket malam Pusdalops BPBD (5 orang/piket malam) 27375000.00 Belanja makan minum piket siang Pusdalops BPBD (4 orang/piket siang) 21900000.00 Belanja makan minum petugas piket Pudalops BPBD hari libur (Sabtu dan Minggu dan libur Nasional) 2010000.00 Belanja makan minum piket PAM Khusus PNS 900000.00
1.19.1.19.02.22.09.5.2.2.15. ,Belanja Perjalanan Dinas ,7420000,
1.19.1.19.02.22.09.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,7420000,Belanja perjalanan dinas dalam daerah 7420000.00 Wilayah DIY 3180000.00 Golongan IV 840000.00 Golongan III 1440000.00 Golongan II 900000.00 Wilayah Kab Gunungkidul 4240000.00 Golongan IV 1200000.00 Golongan III 2000000.00 Golongan II 1040000.00
1.19.1.19.02.22.10. ,KOORDINASI DAN FASILITASI PEMULIHAN ,9430000, PASCA BENCANA
1.19.1.19.02.22.10.5.2.2. ,BELANJA BARANG DAN JASA ,9430000,
1.19.1.19.02.22.10.5.2.2.01. ,Belanja Bahan Pakai Habis ,300000,
1.19.1.19.02.22.10.5.2.2.01.01. ,Belanja alat tulis kantor ,300000,Belanja alat tulis kantor 300000.00 Belanja ATK Kegiatan 300000.00
1.19.1.19.02.22.10.5.2.2.06. ,Belanja Cetak dan Penggandaan ,400000,
1.19.1.19.02.22.10.5.2.2.06.02. ,Belanja Penggandaan/Foto copy ,400000,Belanja Penggandaan/Foto copy 400000.00 Belanja Foto Copy/penggandaan 400000.00
1.19.1.19.02.22.10.5.2.2.11. ,Belanja Makanan dan Minuman ,4950000,
1.19.1.19.02.22.10.5.2.2.11.02. ,Belanja makanan dan minuman rapat ,4950000,Belanja makanan dan minuman rapat 4950000.00 Belanja Minum snak rapat 1350000.00 Belanja makan minum rapat 3600000.00
1.19.1.19.02.22.10.5.2.2.15. ,Belanja Perjalanan Dinas ,3780000,
1.19.1.19.02.22.10.5.2.2.15.01. ,Belanja perjalanan dinas dalam daerah ,3780000,Belanja perjalanan dinas dalam daerah 3780000.00 Wiyalayah DIY 1060000.00 Golongan IV 280000.00 Golongan III 480000.00 Golongan II 300000.00 Wilayah Kabupaten Gunungkidul 2720000.00 Golongan IV 480000.00 Golongan III 1600000.00 Golongan II 640000.00
1.04.1.19.02.19. ,PROGRAM PENINGKATAN KESIAGAAN DAN ,335300000, PENCEGAHAN BAHAYA KEBAKARAN
1.04.1.19.02.19.11. ,KEGIATAN PENCEGAHAN DAN ,335300000, PENGENDALIAN BAHAYA KEBAKARAN
1.04.1.19.02.19.11.5.2.1. ,BELANJA PEGAWAI ,271900000,
1.04.1.19.02.19.11.5.2.1.01. ,Honorarium PNS ,4100000,
1.04.1.19.02.19.11.5.2.1.01.01. ,Honorarium Tim Pelaksana Kegiatan ,4100000,onorarium Tim Pelaksana Kegiatan 4100000.00 Ketua 550000.00 Sekretaris 500000.00 Anggota (5 orang) 2000000.00 Staf Sekretariat (3 orang) 1050000.00
1.04.1.19.02.19.11.5.2.1.02. ,Honorarium Non PNS ,264400000,
1.04.1.19.02.19.11.5.2.1.02.03. ,Honorarium peserta ,1600000,Honorarium peserta penyuluhan/pembinaan/pelatihan 1600000.00 penyuluhan/pembinaan/pelatihanHonor/Transport Peserta Gladi/Simulasi Penanggulangan bahaya Kebakaran (2 kecamatan)  1600000.00 
1.04.1.19.02.19.11.5.2.1.02.04. ,Upah/ongkos tenaga ,262800000,Upah/ongkos tenaga 262800000.00 Sopir PBK (365 hari X 24 Jam / 3 Shif / 12 Jam X 9 orang 87600000.00 Operator PBK (365 hari X 24 Jam / 3 Shif / 12 Jam X 18 orang) 175200000.00
1.04.1.19.02.19.11.5.2.1.03. ,Uang Lembur ,3400000,
1.04.1.19.02.19.11.5.2.1.03.01. ,Uang Lembur PNS ,3400000,Uang Lembur PNS 3400000.00 Uang lembur Personil PNS UPT PBK Golongan III 1600000.00 Uang lembur personil PNS UPT PBK Golongan II 1800000.00
1.04.1.19.02.19.11.5.2.2. ,BELANJA BARANG DAN JASA ,63400000,
1.04.1.19.02.19.11.5.2.2.01. ,Belanja Bahan Pakai Habis ,3450000,
1.04.1.19.02.19.11.5.2.2.01.01. ,Belanja alat tulis kantor ,250000,Belanja alat tulis kantor 250000.00 Belanja ATK Kegiatan 250000.00
1.04.1.19.02.19.11.5.2.2.01.07. ,Belanja pengisian tabung pemadam kebakaran ,3000000,Belanja pengisian tabung pemadam kebakaran 3000000.00 Belanja Pengisian UlangR/Reffiling Tabung APAR 3000000.00
1.04.1.19.02.19.11.5.2.2.01.09. ,Belanja Dokumentasi ,100000,Belanja Dokumentasi 100000.00 Belanja Dokumentasi Kegiatan Gladi/Simulasi Penanggulangan Bahaya Kebakaran 100000.0
1.04.1.19.02.19.11.5.2.2.01.10. ,Belanja Dekorasi ,100000,Belanja Dekorasi 100000.00 Belanja Dekorasi pada Gladi/Simulasi Penanggulangan Bahaya Kebakaran 100000.00
1.04.1.19.02.19.11.5.2.2.02. ,Belanja Bahan/Material ,4500000,
1.04.1.19.02.19.11.5.2.2.02.04. ,Belanja bahan obat-obatan ,1000000,Belanja bahan obat-obatan  Belanja bahan obat-obatan 1000000.00
1.04.1.19.02.19.11.5.2.2.02.05. ,Belanja bahan kimia ,1800000,Belanja bahan obat-obatan 1000000.00 Belanja bahan kimia 1800000.00
1.04.1.19.02.19.11.5.2.2.02.07. ,Belanja bahan sosiliasasi^diklat^seminar ,1700000,Belanja bahan sosiliasasi.diklat.seminar 1700000.00 Belanja bahan peserta sosilisasi gladi/simulasi penanggulangan bahaya kebakaran (40 orang X 2 pertemuan) 1200000.00 Belanja bahan gladi/simulasi penanggulangan bahaya kebakaran (2 kali) 500000.00
1.04.1.19.02.19.11.5.2.2.03. ,,2700000,
1.04.1.19.02.19.11.5.2.2.03.02. ,,1650000,Belanja air 1650000.00 Belanja air 1650000.00
1.04.1.19.02.19.11.5.2.2.03.27. ,,1050000,Belanja jasa narasumber/tenaga ahli 1050000.00 Honoraruim Nara Sumber Non PNS pada Gladi/Simulasi Penanggulangan Bahaya Kebakaran (2 kecamatan)600000.00 Honorarium Narasumber PNS Gladi/Simulasi Penanggulangan Bahaya Kebakaran (2 Kecamatan 450000.00
1.04.1.19.02.19.11.5.2.2.06. ,,400000,
1.04.1.19.02.19.11.5.2.2.06.02. ,,400000,Belanja Penggandaan/Foto copy 400000.00 Belanja Penggandaan/Foto copy kegiatan gladi/simulasi 400000.00
1.04.1.19.02.19.11.5.2.2.11. ,,51250000,
1.04.1.19.02.19.11.5.2.2.11.01. ,,49275000,Belanja makanan dan minuman harian pegawai 49275000.00 Belanja Makan minum Harian Petugas Pemadam Kebakaran 49275000.00
1.04.1.19.02.19.11.5.2.2.11.02. ,,1975000,Belanja makanan dan minuman rapat 1975000.00 Belanja minum dan snak rapat koordinasi pelaksanaan dan evaluasi kegiatan gladi/simulasi 375000.00 Belanja makan minum dan snak pada gladi/simulasi penanggulangan bahaya kebakaran (2 kali Kegiatan)1600000.00
1.04.1.19.02.19.11.5.2.2.15. ,,1100000,
1.04.1.19.02.19.11.5.2.2.15.01. ,,1100000,Belanja perjalanan dinas dalam daerah 1100000.00 Wilayah DIY 600000.00 Golongan III 300000.00 Golongan II 300000.00 Wilayah Kabupaten Gunungkidul 500000.00 Golongan IV 60000.00 Golongan III 200000.00 Golongan II 240000.00
,JUMLAH BELANJA ,2237392547.08,
,SURPLUS/(DEFISIT) ,-2237392547.08,
