Judul,Penjabaran Perubahan Anggaran Pendapatan dan Belanja Daerah,,,,,
1.08 . 1.03.01 . 15.09 . 5.2.2.20.01 ,Belanja Pemeliharaan Jalan ,0,23000000,23000000,0,"Pemeliharaan Rutin Jalan Masuk TPA
Pemeliharaan Jalan Masuk TPA0 ls x 15.000.000^00 = 0^00
Pemeliharaan Rutin Jalan Menuju TPA Piyungan (Jl. Nglebeng-Banjardadap^ Jl. Ponegaran-Ngablak)0 ls x 50.000.000^00 = 0^00
Perbaikan Jalan Operasional / Badan Sampah250 kubik x 92.000^00 = 23.000.000^00"
1.08 . 1.03.01 . 15.09 . 5.2.2.20.07 ,Belanja pemeliharaan instalasi air limbah/ kotor ,36338000,36338000,0,0,"Belanja Pemeliharaan Instalasi Air Limbah / Kotor
Pemeliharaan Run Off / Drainase dan Saluran Lindi0 ls x 14.000.000^00 = 0^00
Pengerukan/penyedotan Lumpur Lindi0 kali x 1.500.000^00 = 0^00
Pembenahan Bak Limbah Bocor1 ls x 36.338.000^00 = 36.338.000^00"
1.08 . 1.03.01 . 15.09 . 5.2.2.20.27 ,Belanja pemeliharaan bangunan gedung tempat kerja,5000000,5000000,0,0,"Belanja Pemeliharaan Bangunan Gedung Tempat Kerja
Operasional dan Pemeliharaan Jembatan Timbang1 unit x 5.000.000^00 = 5.000.000^00"
1.08 . 1.03.01 . 15.09 . 5.2.2.21 ,Belanja Jasa Konsultansi ,20000000,20000000,0,0,
1.08 . 1.03.01 . 15.09 . 5.2.2.21.01 ,Belanja Jasa Konsultansi Penelitian ,20000000,20000000,0,0,Belanja Jasa Konsultansi PenelitianJasa Pemantauan Lingkungan4 paket x 5.000.000^00 = 20.000.000^00
1.08 . 1.03.01 . 15.09 . 5.2.2.25 ,Belanja Pemeliharaan dan Pengelolaan Tanah ,689999000,920000000,230001000,33.33,
1.08 . 1.03.01 . 15.09 . 5.2.2.25.01 ,Belanja pematangan lahan ,689999000,920000000,230001000,33.33,"Pengadaan Tanah Urug
Paket I1 ls x 76.666.000^00 = 76.666.000^00
Paket II1 ls x 76.666.000^00 = 76.666.000^00
Paket III1 ls x 76.666.000^00 = 76.666.000^00
Paket IV1 ls x 76.666.000^00 = 76.666.000^00
Paket V1 ls x 76.667.000^00 = 76.667.000^0
0Paket VI1 ls x 76.667.000^00 = 76.667.000^00
Paket VII1 ls x 76.667.000^00 = 76.667.000^00
Paket VIII1 ls x 76.667.000^00 = 76.667.000^00
Paket IX1 ls x 76.667.000^00 = 76.667.000^00
Paket X1 ls x 76.667.000^00 = 76.667.000^00
Paket XI1 ls x 76.667.000^00 = 76.667.000^00
Paket XII1 ls x 76.667.000^00 = 76.667.000^00"
1.08 . 1.03.01 . 15.09 . 5.2.3 ,Belanja Modal ,36750000,29250000,-7500000,-20.41,
1.08 . 1.03.01 . 15.09 . 5.2.3.11 ,Belanja Modal Pengadaan Perlengkapan Kantor ,0,0,0,0,
1.08 . 1.03.01 . 15.09 . 5.2.3.11.25 ,Belanja modal pengadan portal stop ,0,0,0,0,Pengadaan Portal Stop0 unit x 15.000.000^00 = 0^00
1.08 . 1.03.01 . 15.09 . 5.2.3.12 ,Belanja Modal Pengadaan Komputer ,6000000,6000000,0,0,
1.08 . 1.03.01 . 15.09 . 5.2.3.12.03 ,Belanja Modal Pengadaan Komputer Note Book ,6000000,6000000,0,0,"Belanja Modal Pengadaan Komputer Notebook
Pengadaan Laptop1 unit x 6.000.000^00 = 6.000.000^00"
1.08 . 1.03.01 . 15.09 . 5.2.3.16 ,Belanja Modal Pengadaan Alat-Alat Studio ,5000000,5000000,0,0,
1.08 . 1.03.01 . 15.09 . 5.2.3.16.01 ,Belanja Modal Pengadaan Kamera ,5000000,5000000,0,0,"Belanja Modal Pengadaan Kamera
Pengadaan Kamera1 unit x 5.000.000^00 = 5.000.000^00"
1.08 . 1.03.01 . 15.09 . 5.2.3.17 ,Belanja Modal Pengadaan Alat-Alat Komunikasi ,17500000,10000000,-7500000,-42.86,
1.08 . 1.03.01 . 15.09 . 5.2.3.17.01 ,Belanja Modal Pengadaan Telepon ,17500000,10000000,-7500000,-42.86,"Belanja Modal Pengadaan Tower dan Peralatan
Pengadaan HT dan Peralatannya1 ls x 10.000.000^00 = 10.000.000^00"
1.08 . 1.03.01 . 15.09 . 5.2.3.21 ,Belanja Modal Pengadaan Konstruksi Jalan ,0,0,0,0,
1.08 . 1.03.01 . 15.09 . 5.2.3.21.01 ,Belanja Modal Pengadaan Konstruksi Jalan ,0,0,0,0,"Belanja Modal Pengadaan Konstruksi Jalan
Pembuatan Jalan Operasional (sirtu) 180 m30 ls x 13.500.000^00 = 0^00"
1.08 . 1.03.01 . 15.09 . 5.2.3.24 ,"Belanja Modal Pengadaan Penerangan Jalan, Taman Dan Hutan Kota",8250000,8250000,0,0,
1.08 . 1.03.01 . 15.09 . 5.2.3.24.03 ,Belanja Modal Pengadaan Lampu Penerangan Hutan Kota,8250000,8250000,0,0,"Belanja Modal Pengadaan Penerangan Jalan^ Taman^ dan Hutan Kota
Penggantian lampu penerangan jalan2 titik x 4.125.000^00 = 8.250.000^00"
1.04 . 1.03.01 . 15 ,Program Pengembangan Perumahan ,2095000000,2251750000,156750000,7.48,
1.04 . 1.03.01 . 15.07 ,Pembangunan Sarana dan Prasarana rumah sehat,2095000000,2251750000,156750000,7.48,"Sumber Dana :
 Lokasi Kegiatan : Sewon"
1.04 . 1.03.01 . 15.07 . 5.2.1 ,Belanja Pegawai ,407105000,499855000,92750000,22.78,
1.04 . 1.03.01 . 15.07 . 5.2.1.01 ,Honorarium PNS ,23355000,23355000,0,0,
1.04 . 1.03.01 . 15.07 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,23355000,23355000,0,0,"Honorarium Panitia Pelaksana Kegiatan
Pelindung12 ob x 150.000^00 = 1.800.000^00
Koordinator12 ob x 140.000^00 = 1.680.000^00
Ketua12 ob x 130.000^00 = 1.560.000^00
Sekretaris12 ob x 120.000^00 = 1.440.000^00
Anggota156 ob x 100.000^00 = 15.600.000^00
Honorarium Tim PerencanaKetua1 ok x 250.000^00 = 250.000^00
Sekretaris1 ok x 225.000^00 = 225.000^00
Anggota4 ok x 200.000^00 = 800.000^00"
1.04 . 1.03.01 . 15.07 . 5.2.1.02 ,Honorarium Non PNS ,383750000,476500000,92750000,24.17,
1.04 . 1.03.01 . 15.07 . 5.2.1.02.02 ,Honorarium Pegawai Honorer/Tidak Tetap ,383750000,476500000,92750000,24.17,"Honorarium Pegawai Honorer/Tidak Tetap
Koordinator12 ob x 1.175.000^00 = 14.100.000^00
Wakil Koordinator36 ob x 1.150.000^00 = 41.400.000^00P
ekerja dan Satpam364 ob x 1.125.000^00 = 409.500.000^00
Operasional dan Pemeliharaan Rusunawa
Honorarium Pemeliharaan Rusunawa1 ls x 11.500.000^00 = 11.500.000^00"
1.04 . 1.03.01 . 15.07 . 5.2.2 ,Belanja Barang dan Jasa ,1519345000,1557845000,38500000,2.53,
1.04 . 1.03.01 . 15.07 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,16720000,16720000,0,0,
1.04 . 1.03.01 . 15.07 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,3600000,3600000,0,0,"Belanja ATK
Belanja ATK 12 bl1 ls x 3.600.000^00 = 3.600.000^00"
1.04 . 1.03.01 . 15.07 . 5.2.2.01.03 ,"Belanja Alat Listrik dan Elektronik(lampu pijar,battery kering)",3120000,3120000,0,0,Belanja Lampu SL 11 WattLampu SL 11 w80 bh x 39.000^00 = 3.120.000^00
1.04 . 1.03.01 . 15.07 . 5.2.2.01.05 ,Belanja Peralatan Kebersihan Dan Bahan Pembersih,10000000,10000000,0,0,"Belanja Peralatan Kebersihan Dan Bahan Pembersih
Belanja Peralatan Kebersihan Dan Bahan Pembersih 12 bl1 ls x 10.000.000^00 = 10.000.000^00"
1.04 . 1.03.01 . 15.07 . 5.2.2.02 ,Belanja Bahan/Material ,0,68976000,68976000,0,
1.04 . 1.03.01 . 15.07 . 5.2.2.02.01 ,Belanja Bahan Baku untuk Bangunan / Kegiatan Pelayanan / Kegiatan Operasi,0,68976000,68976000,0,"Belanja Bahan Bangunan Rusunawa
Belanja Bahan Bangunan1 ls x 68.976.000^00 = 68.976.000^00"
1.04 . 1.03.01 . 15.07 . 5.2.2.03 ,Belanja Jasa Kantor ,255000000,224524000,-30476000,-11.95,
1.04 . 1.03.01 . 15.07 . 5.2.2.03.02 ,Belanja Air ,125000000,125000000,0,0,Belanja Rekening AirRekening Air1 ls x 125.000.000^00 = 125.000.000^00
1.04 . 1.03.01 . 15.07 . 5.2.2.03.09 ,Belanja Jasa Transaksi Keuangan ,130000000,99524000,-30476000,-23.44,Belanja Jasa Transaksi KeuanganPembayaran PBB1 ls x 99.524.000^00 = 99.524.000^00
1.04 . 1.03.01 . 15.07 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,2525000,2525000,0,0,
1.04 . 1.03.01 . 15.07 . 5.2.2.06.01 ,Belanja Cetak ,2525000,2525000,0,0,"Belanja Cetak Blanko^ Banner^ dan Leaflet
Cetak Blanko^ Banner^ Leaflet1 ls x 2.525.000^00 = 2.525.000^00"
1.04 . 1.03.01 . 15.07 . 5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,125000000,125000000,0,0,
1.04 . 1.03.01 . 15.07 . 5.2.2.07.06 ,Belanja Sewa Tempat/Lahan Pertanian ,125000000,125000000,0,0,"Belanja Sewa Tanah/Lahan
Sewa Tanah Kas Desa Banguntapan0 ls x 100.000.000^00 = 0^00
Sewa Tanah Kas Desa Tamanan1 ls x 125.000.000^00 = 125.000.000^00"
1.04 . 1.03.01 . 15.07 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,13200000,13200000,0,0,
1.04 . 1.03.01 . 15.07 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,13200000,13200000,0,0,"Belanja Makan Minum Rapat
Makan/minum480 om x 17.500^00 = 8.400.000^00
Snack/minum480 os x 10.000^00 = 4.800.000^00"
1.04 . 1.03.01 . 15.07 . 5.2.2.13 ,Belanja Pakaian Kerja ,11900000,11900000,0,0,
1.04 . 1.03.01 . 15.07 . 5.2.2.13.02 ,Belanja Pakaian Kerja Pelayanan ,11900000,11900000,0,0,Pengadaan Pakaian SearagamPakaian Kerja34 setel x 350.000^00 = 11.900.000^00
1.04 . 1.03.01 . 15.07 . 5.2.2.25 ,Belanja Pemeliharaan dan Pengelolaan Tanah ,1095000000,1095000000,0,0,
1.04 . 1.03.01 . 15.07 . 5.2.2.25.01 ,Belanja pematangan lahan ,1095000000,1095000000,0,0,"Pematangan Tanah Rusunawa Tamanan
Pematangan Tanah1 ls x 1.095.000.000^00 = 1.095.000.000^00"
1.04 . 1.03.01 . 15.07 . 5.2.3 ,Belanja Modal ,168550000,194050000,25500000,15.13,
1.04 . 1.03.01 . 15.07 . 5.2.3.11 ,Belanja Modal Pengadaan Perlengkapan Kantor ,4500000,10000000,5500000,122.22,
1.04 . 1.03.01 . 15.07 . 5.2.3.11.14 ,Belanja modal pengadan pompa air ,0,5500000,5500000,0,Pengadaan Pompa Air1 unit x 5.500.000^00 = 5.500.000^00
1.04 . 1.03.01 . 15.07 . 5.2.3.11.22 ,Belanja modal pengadan alat pemotong rumput ,4500000,4500000,0,0,"Belanja Mesin Potong Rumput
Mesin Potong Rumput1 unit x 4.500.000^00 = 4.500.000^00"
1.04 . 1.03.01 . 15.07 . 5.2.3.12 ,Belanja Modal Pengadaan Komputer ,6550000,6550000,0,0,
1.04 . 1.03.01 . 15.07 . 5.2.3.12.02 ,Belanja Modal Pengadaan Komputer/PC ,5750000,5750000,0,0,Belanja Komputer1 unit x 5.750.000^00 = 5.750.000^00
1.04 . 1.03.01 . 15.07 . 5.2.3.12.04 ,Belanja Modal Pengadaan Printer ,800,800,0,0,Belanja Printer1 unit x 800.000^00 = 800.000^00
1.04 . 1.03.01 . 15.07 . 5.2.3.18 ,Belanja Modal Pengadaan Alat-Alat Ukur ,12500000,12500000,0,0,
1.04 . 1.03.01 . 15.07 . 5.2.3.18.14 ,Belanja modal pengadaan water meter ,12500000,12500000,0,0,Belanja Meteran Air50 bh x 250.000^00 = 12.500.000^00
1.04 . 1.03.01 . 15.07 . 5.2.3.25 ,Belanja Modal Pengadaan Instalasi Listrik Dan Telepon,20000000,20000000,0,0,
1.04 . 1.03.01 . 15.07 . 5.2.3.25.01 ,Belanja Modal Pengadaan Instalasi Listrik ,20000000,20000000,0,0,Belanja Meteran Listrik50 bh x 400.000^00 = 20.000.000^00
1.04 . 1.03.01 . 15.07 . 5.2.3.32 ,Belanja Modal Jaringan ,0,20000000,20000000,0,
1.04 . 1.03.01 . 15.07 . 5.2.3.32.01 ,Belanja Modal Jaringan Listrik ,0,20000000,20000000,0,"Pemasangan Jaringan Listrik0 pkt x 61.000.000^00 = 0^00
Penyambungan Listrik1 unit x 20.000.000^00 = 20.000.000^00"
1.04 . 1.03.01 . 15.07 . 5.2.3.35 ,Belanja Modal Alat-alat Istalasi Pengolahan Air Limbah,125000000,125000000,0,0,
1.04 . 1.03.01 . 15.07 . 5.2.3.35.01 ,Belanja Modal Alat-alat Istalasi Pengolahan Air Limbah,125000000,125000000,0,0,"Pembangunan Jaringan dan Sumur Resapan Air Limbah
Jaringan dan Sumur Resapan Air Limbah1 ls x 50.000.000^00 = 50.000.000^00
Instalasi Pengolahan Limbah Rusunawa Banguntapan1 unit x 75.000.000^00 = 75.000.000^00"
1.05 . 1.03.01 . 15 ,Program Perencanaan Tata Ruang ,2350000000,2560000000,210000000,8.94,
1.05 . 1.03.01 . 15.04 ,Penyusunan Rencana Tata Ruang Wilayah ,2350000000,2560000000,210000000,8.94,"Sumber Dana : 
Lokasi Kegiatan : Dlingo^ Sanden^ Sewon^ Imogiri"
1.05 . 1.03.01 . 15.04 . 5.2.1 ,Belanja Pegawai ,16050000,16050000,0,0,
1.05 . 1.03.01 . 15.04 . 5.2.1.01 ,Honorarium PNS ,16050000,16050000,0,0,
1.05 . 1.03.01 . 15.04 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,12300000,12300000,0,0,"Honorarium Panitia Pelaksana Kegiatan
Ketua1 ok x 1.000.000^00 = 1.000.000^00
Sekretaris1 ok x 900.000^00 = 900.000^00
Anggota13 ok x 800.000^00 = 10.400.000^00"
1.05 . 1.03.01 . 15.04 . 5.2.1.01.02 ,Honorarium Tim Pengadaan Barang dan Jasa ,3750000,3750000,0,0,"Honorarium Tim Pengadaaan Barang/Jasa
Ketua1 ok x 650.000^00 = 650.000^00
Sekretaris1 ok x 600.000^00 = 600.000^00
Anggota5 ok x 500.000^00 = 2.500.000^00"
1.05 . 1.03.01 . 15.04 . 5.2.2 ,Belanja Barang dan Jasa ,2333950000,2543950000,210000000,9,
1.05 . 1.03.01 . 15.04 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,3246000,3246000,0,0,
1.05 . 1.03.01 . 15.04 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,3246000,3246000,0,0,"Belanja ATK
Belanja Alat Tulis Kantor1 ls x 3.246.000^00 = 3.246.000^00"
1.05 . 1.03.01 . 15.04 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,7000000,7000000,0,0,
1.05 . 1.03.01 . 15.04 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,7000000,7000000,0,0,"Belanja Cetak dan Penggandaan
Belanja Penggandaan1 ls x 7.000.000^00 = 7.000.000^00"
1.05 . 1.03.01 . 15.04 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,5500000,5500000,0,0,
1.05 . 1.03.01 . 15.04 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,5500000,5500000,0,0,"Belanja Makanan dan Minuman Rapat
Makan/minum200 om x 17.500^00 = 3.500.000^00
Snack/Minum200 os x 10.000^00 = 2.000.000^00"
1.05 . 1.03.01 . 15.04 . 5.2.2.15 ,Belanja Perjalanan Dinas ,93204000,53204000,-40000000,-42.92,
1.05 . 1.03.01 . 15.04 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,93204000,53204000,-40000000,-42.92,"Biaya Perjalanan Dinas ke DKI Jakarta
Golongan IV10 oh x 1.400.000^00 = 14.000.000^00
Golongan III10 oh x 1.250.000^00 = 12.500.000^00
Tiket Pesawat Terbang10 oh x 1.528.000^00 = 15.280.000^00
Tiket Kereta Api1 ls x 11.424.000^00 = 11.424.000^00"
1.05 . 1.03.01 . 15.04 . 5.2.2.21 ,Belanja Jasa Konsultansi ,2225000000,2475000000,250000000,11.24,
1.05 . 1.03.01 . 15.04 . 5.2.2.21.02 ,Belanja Jasa Konsultansi Perencanaan ,2225000000,2475000000,250000000,11.24,"Penyusunan RDTR dan Peraturan Zonasi Kecamatan
RDTRK dan Peraturan Zonasi Kecamatan Sedayu1 Pkt x 250.000.000^00 = 250.000.000^00
RDTRK dan Peraturan Zonasi Kecamatan Pajangan1 pkt x 250.000.000^00 = 250.000.000^00
RDTRK dan Peraturan Zonasi Kecamatan Pleret1 pkt x 250.000.000^00 = 250.000.000^00
Neraca Penatagunaan Tanah Kecamatan Bantul1 pkt x 125.000.000^00 = 125.000.000^00
Neraca Penatagunaan Tanah Kecamatan Sedayu1 pkt x 125.000.000^00 = 125.000.000^00
Neraca Penatagunaan Tanah Kecamatan Pleret1 pkt x 125.000.000^00 = 125.000.000^00
Penyusunan Raperda RDTRK Kecamatan Banguntapan1 pkt x 50.000.000^00 = 50.000.000^00
Penyusunan Raperda RDTRK Kecamatan Sewon1 pkt x 50.000.000^00 = 50.000.000^00
Penyusunan Raperda RDTRK Kecamatan Kasihan1 pkt x 50.000.000^00 = 50.000.000^00
Penyusunan Raperda RDTRK Kecamatan Bantul1 pkt x 50.000.000^00 = 50.000.000^00
Penyusunan Masterplan Reklame Kabupaten Bantul1 pkt x 100.000.000^00 = 100.000.000^00
Penyusunan Masterplan Kawasan Pantai Depok1 pkt x 100.000.000^00 = 100.000.000^00
RDTRK dan Peraturan Zonasi Kecamatan Jetis1 ls x 0^00 = 0^00
RDTRK dan Peraturan Zonasi Kecamatan Imogiri1 ls x 250.000.000^00 = 250.000.000^00
RDTRK dan Peraturan Zonasi Kecamatan Pandak1 ls x 250.000.000^00 = 250.000.000^00
Penyusunan KLHS RDTRK Kecamatan Sewon1 ls x 50.000.000^00 = 50.000.000^00
Penyusunan KLHS RDTRK Kecamatan Banguntapan1 ls x 50.000.000^00 = 50.000.000^00
Penyusunan KLHS RDTRK Kecamatan Kasihan1 ls x 50.000.000^00 = 50.000.000^00
Penyusunan KLHS RDTRK Kecamatan Bantul1 ls x 50.000.000^00 = 50.000.000^00
Penyusunan KLHS RDTRK Kec. Sedayu1 pkt x 50.000.000^00 = 50.000.000^00
Penyusunan KLHS RDTRK Kec. Pajangan1 pkt x 50.000.000^00 = 50.000.000^00
Penyusunan KLHS RDTRK Kec. Pleret1 pkt x 50.000.000^00 = 50.000.000^00
Penyusunan KLHS RDTRK Kec. Imogiri1 pkt x 50.000.000^00 = 50.000.000^00
Penyusunan KLHS RDTRK Kec. Pandak1 pkt x 50.000.000^00 = 50.000.000^00"
1.09 . 1.03.01 . 16 ,"Program Penataan Penguasaan, Pemilikan, Penggunaan dan Pemanfaatan Tanah",1550000000,2573750000,1023750000,66.05,
1.09 . 1.03.01 . 16.13 ,Pengadaan Tanah dari Tanah Milik Warga ,1550000000,2573750000,1023750000,66.05,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul"
1.09 . 1.03.01 . 16.13 . 5.2.1 ,Belanja Pegawai ,10000000,33750000,23750000,237.5,
1.09 . 1.03.01 . 16.13 . 5.2.1.01 ,Honorarium PNS ,10000000,33750000,23750000,237.5,
1.09 . 1.03.01 . 16.13 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,10000000,33750000,23750000,237.5,"Honorarium PNS
Honorarium Panitia Pelaksana Kegiatan1 ls x 33.750.000^00 = 33.750.000^00"
1.09 . 1.03.01 . 16.13 . 5.2.2 ,Belanja Barang dan Jasa ,61000000,67250000,6250000,10.25,
1.09 . 1.03.01 . 16.13 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,5000000,10750000,5750000,115,
1.09 . 1.03.01 . 16.13 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,5000000,10750000,5750000,115,"Belanja Bahan Habis Pakai
Belanja Materai1^000 lembar x 6.000^00 = 6.000.000^00
Belanja ATK1 ls x 4.750.000^00 = 4.750.000^00"
1.09 . 1.03.01 . 16.13 . 5.2.2.03 ,Belanja Jasa Kantor ,500,1000000,500000,100,
1.09 . 1.03.01 . 16.13 . 5.2.2.03.13 ,Belanja Dokumentasi ,500,1000000,500000,100,"Belanja Dokumentasi
Dokumentasi1 ls x 1.000.000^00 = 1.000.000^00"
1.09 . 1.03.01 . 16.13 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,2500000,2500000,0,0,
1.09 . 1.03.01 . 16.13 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,2500000,2500000,0,0,"Belanja Penggandaan
Belanja Fotokopi20^000 lembar x 125^00 = 2.500.000^00"
1.09 . 1.03.01 . 16.13 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,3000000,3000000,0,0,
1.09 . 1.03.01 . 16.13 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,3000000,3000000,0,0,"Belanja Makan dan Minum
Makan dan Minum Rapat240 om x 12.500^00 = 3.000.000^00"
1.09 . 1.03.01 . 16.13 . 5.2.2.21 ,Belanja Jasa Konsultansi ,50000000,50000000,0,0,
1.09 . 1.03.01 . 16.13 . 5.2.2.21.01 ,Belanja Jasa Konsultansi Penelitian ,50000000,50000000,0,0,"Belanja jasa aprasial
Belanja kompensasi1 pkt x 50.000.000^00 = 50.000.000^00"
1.09 . 1.03.01 . 16.13 . 5.2.3 ,Belanja Modal ,1479000000,2472750000,993750000,67.19,
1.09 . 1.03.01 . 16.13 . 5.2.3.01 ,Belanja Modal Pengadaan Tanah ,1479000000,2472750000,993750000,67.19,
1.09 . 1.03.01 . 16.13 . 5.2.3.01.31 ,Belanja Modal Pengadaan Tanah bidang pekerjaan umum,1479000000,2472750000,993750000,67.19,"Belanja Kompensasi Bangunan
Belanja kompensasi Tanaman0 ls x 250.000.000^00 = 0^000 ls x 1.229.000.000^00 = 0^00
Belanja kompensasi tanah1 ls x 1.000.000.000^00 = 1.000.000.000^001 ls x 222.750.000^00 = 222.750.000^00
Belanja kompensasi tanaman1 ls x 250.000.000^00 = 250.000.000^00
Belanja kompensasi gapura pintu masuk Bantul1 ls x 1.000.000.000^00 = 1.000.000.000^00"
2.04 . 1.03.01 . 16 ,Program Pengembangan Destinasi Pariwisata ,1000000000,1200000000,200000000,20,
2.04 . 1.03.01 . 16.02 ,Peningkatan Pembangunan Sarana dan Prasarana Pariwisata,1000000000,1200000000,200000000,20,"Sumber Dana : 
Lokasi Kegiatan : Mancingan"
2.04 . 1.03.01 . 16.02 . 5.2.3 ,Belanja Modal ,1000000000,1200000000,200000000,20,
2.04 . 1.03.01 . 16.02 . 5.2.3.26 ,Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan,1000000000,1200000000,200000000,20,
2.04 . 1.03.01 . 16.02 . 5.2.3.26.42 ,Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan Komplek Pariwisata,1000000000,1200000000,200000000,20,"Honor tim supervisi perencanaan
KetuaSekretarisAnggotaTim Perencana3 ok x 0^00 = 0^00
Honor tim pengadaan barang/jasaKetua/Pejabat pengadaan Murni1 ok x 0^00 = 0^00
SekretarisAnggotaHonor Petugas pengawas lapanganKetua1 ok x 500.000^00 = 500.000^00
Sekretaris1 ok x 450.000^00 = 450.000^00Anggota1 ok x 400.000^00 = 400.000^00
Pengawas Lapangan1 ok x 0^00 = 0^00
Honor tim penerima pekerjaanKetuasekretarisAnggota
Belanja bahan pakai habis kantorBelanja ATKBelanja cetak dan penggandaan
Belanja penggandaan
Belanja makanan/minuman rapatMakan/MinumSnack/Minum
Belanja jasa konsultansi perencanaanPerencanaan Teknis Paket I1 ls x 45.000.000^00 = 45.000.000^00
Belanja Jasa Konsultansi PengawasPengawasan Teknis paket I1 ls x 38.650.000^00 = 38.650.000^00
Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan Komplek Pariwisata
Penataan Kawasan Parangkusumo1 unit x 915.000.000^00 = 915.000.000^00
Pembangunan Kolam Renang2 unit x 0^00 = 0^00
Pembangunan Parkir2 unit x 0^00 = 0^00
Pembangunan Gazebo10 unit x 0^00 = 0^00
Penataan Landscape1 unit x 0^00 = 0^00
Pembangunan parkir gua cemara sanden1 unit x 0^00 = 0^00
Pembangunan Pokdarwis Titisari Sarpras Pariwisata1 unit x 0^00 = 0^00
Rehab Menara SAR Parangtritis1 ls x 200.000.000^00 = 200.000.000^00"
1.01 . 1.03.01 . 16 ,Program Wajib Belajar Pendidikan Dasar Sembilan Tahun,549000000,549000000,0,0,
1.01 . 1.03.01 . 16.01 ,Pembangunan Gedung Sekolah ,549000000,549000000,0,0,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul"
1.01 . 1.03.01 . 16.01 . 5.2.3 ,Belanja Modal ,549000000,549000000,0,0,
1.01 . 1.03.01 . 16.01 . 5.2.3.26 ,Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan,549000000,549000000,0,0,
1.01 . 1.03.01 . 16.01 . 5.2.3.26.16 ,Belanja Modal Pengadaan Konstruksi/Pembelian Gedung Pendidikan,549000000,549000000,0,0,"Pembangunan Gedung Sekolah Dasar
Gedung SDIT Insan Utama1 unit x 250.000.000^00 = 250.000.000^00
Gedung SDIT Anak Soleh1 unit x 250.000.000^00 = 250.000.000^00
Pengawasan Teknis1 paket x 22.250.000^00 = 22.250.000^00
Perencanaan Teknis1 paket x 25.000.000^00 = 25.000.000^00
Honor Tim Petugas Pengawas Lapangan
Ketua1 ok x 500.000^00 = 500.000^00
Sekretaris1 ok x 450.000^00 = 450.000^00
Anggota2 ok x 400.000^00 = 800.000^00"
1.01 . 1.03.01 . 17 ,Program Pendidikan Menengah ,1625000000,1625000000,0,0,
1.01 . 1.03.01 . 17.05 ,"Pembangunan Laboratorium dan Ruang Pratikum Sekolah (Labotatorium Bahasa, Komputer, IPA, IPS dan Lain-Lain)",1625000000,1625000000,0,0,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul"
1.01 . 1.03.01 . 17.05 . 5.2.3 ,Belanja Modal ,1625000000,1625000000,0,0,
1.01 . 1.03.01 . 17.05 . 5.2.3.26 ,Belanja Modal Pengadaan Konstruksi/Pembelian Bangunan,1625000000,1625000000,0,0,
1.01 . 1.03.01 . 17.05 . 5.2.3.26.08 ,Belanja Modal Pengadaan Konstruksi/Pembelian Gedung Laboratorium,1625000000,1625000000,0,0,"Belanja Jasa Konsultasi Pengawasan
Pengawasan Paket I1 pkt x 23.650.000^00 = 23.650.000^00
Pembangunan Laboratorium ( IPS^ BHS^ Komputer ) Di SMA^ SMK
Pembangunan Laboratorium SMA 1 Bantul1 unit x 1.600.000.000^00 = 1.600.000.000^00
Honor Tim Petugas Pengawas Lapangan
Ketua1 ok x 500.000^00 = 500.000^00
Sekretaris1 ok x 450.000^00 = 450.000^00
Anggota1 ok x 400.000^00 = 400.000^00"
1.05 . 1.03.01 . 17 ,Program Pengendalian Pemanfaatan Ruang ,200000000,200000000,0,0,
