"2.07 . 1.15.01 . 16.25 . 5.2.2.06.01;Belanja Cetak ;6825000;6825000;0;0;""belanja cetak cetak booklet 225 eks x 25.000",00 = 5.625.000,0,,,,,,,,,,,,,,
 cetak lefleat 225 eks x 2.000,00 = 450.000,0,,,,,,,,,,,,,,
cetak undangan 150 eks x 5.000,00 = 750.000,"00""",,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.25 . 5.2.2.06.02;Belanja Penggandaan/Foto Copy ;625000;625000;0;0;belanja penggandaan penggandaan 5,000 lbr x 125,00 = 625.000,0,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.25 . 5.2.2.08;Belanja Sewa Sarana Mobilitas ;16000000;16000000;0;0;,,,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.25 . 5.2.2.08.01;Belanja Sewa Sarana Mobilitas Darat ;16000000;16000000;0;0;belanja sewa sarana mobilitas darat 1 kgt x 16.000.000,00 = 16.000.000,0,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.25 . 5.2.2.10;Belanja Sewa Perlengkapan Dan Peralatan Kantor ;10000000;10000000;0;0;,,,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.25 . 5.2.2.10.11;Belanja sewa peralatan display ;10000000;10000000;0;0;peralatan display display pameran 1 kgt x 10.000.000,00 = 10.000.000,0,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.25 . 5.2.2.11;Belanja Makanan Dan Minuman ;17500000;16440000;-1060000;-6.06;,,,,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.25 . 5.2.2.11.02;Belanja Makanan Dan Minuman Rapat ;4000000;3990000;-10000;-0.25;"" belanja MMR belanja MMR ( snack ) 1 ls x 1.190.000",00 = 1.190.000,0,,,,,,,,,,,,,,
 Belanja MMR ( Makan ) 1 ls x 2.800.000,00 = 2.800.000,"00""",,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.25 . 5.2.2.11.05;Belanja makanan dan minuman pelaksanaan kegiatan;13500000;12450000;-1050000;-7.78;"" belanja makan dan minum pelaksanaan kegiatan (pembukaan) ",,,,,,,,,,,,,,,,
belanja makan dan minum snack kegiatan(pembukaan pameran) 150 oh x 10.000,00 = 1.500.000,0,,,,,,,,,,,,,,
belanja makan dan minum pembukaan pameran 150 oh x 35.000,00 = 5.250.000,0,,,,,,,,,,,,,,
belanja makan dan minum pelaksanaan kegiatan (penutupan) belanja makan dan minum (snack) 150 oh x 10.000,00 = 1.500.000,0,,,,,,,,,,,,,,
belanja makan dan minum kegiatan 120 oh x 35.000,00 = 4.200.000,"00""",,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.25 . 5.2.2.15;Belanja Perjalanan Dinas ;113400000;94069600;-19330400;-17.05;,,,,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.25 . 5.2.2.15.01;Belanja Perjalanan Dinas Dalam Daerah ;2100000;2100000;0;0;""belanja perjalanan dinas dalam daerah ",,,,,,,,,,,,,,,,
GOL IV : 10 oh x 50.000,00 = 500.000,0,,,,,,,,,,,,,,
Gol III : 40 oh x 40.000,00 = 1.600.000,"00""",,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.25 . 5.2.2.15.02;Belanja Perjalanan Dinas Luar Daerah ;111300000;91969600;-19330400;-17.37;"" belanja perjalanan dinas luar daerah (persiapan ) GOL III (persiapan 4 org) Lumpsum : 1 ls x 9.620.000",00 = 9.620.000,0,,,,,,,,,,,,,,
GOL III : ( Rapat persiapan 4 org ) Transport 1 ls x 4.154.800,00 = 4.154.800,0,,,,,,,,,,,,,,
 Gol IV ( Rapat Persiapan 4 orang )lumsum 1 ls x 8.536.000,00 = 8.536.000,0,,,,,,,,,,,,,,
 Gol IV ( Rapat Persiapan 4 org) transport 1 ls x 4.734.800,00 = 4.734.800,0,,,,,,,,,,,,,,
belanja perjalanan dinas ,,,,,,,,,,,,,,,,
Gol III (teknikal meeting) Lumpsump 1 ls x 4.710.000,00 = 4.710.000,0,,,,,,,,,,,,,,
 Transport 1 ls x 1.484.700,00 = 1.484.700,0,,,,,,,,,,,,,,
 pembukaan dan pendampingan pameran,,,,,,,,,,,,,,,,
 Gol IV : Lumpsum 1 ls x 2.690.000,00 = 2.690.000,0,,,,,,,,,,,,,,
 Gol IV : Transport 1 ls x 600.000,00 = 600.000,0,,,,,,,,,,,,,,
GOL III : LUMPSUMP 1 ls x 7.450.000,00 = 7.450.000,0,,,,,,,,,,,,,,
GOL III : Transport 1 ls x 2.989.300,00 = 2.989.300,0,,,,,,,,,,,,,,
 sppd (Peserta) 30 oh x 1.500.000,00 = 45.000.000,"00""",,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.26;Promosi Melalui Pameran PMPS ;60975000;151175000;90200000;147.93;""Sumber Dana : ",,,,,,,,,,,,,,,,
"Lokasi Kegiatan : Yogyakarta""",,,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.26 . 5.2.1;Belanja Pegawai ;1475000;2025000;550000;37.29;,,,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.26 . 5.2.1.01;Honorarium PNS ;1475000;2025000;550000;37.29;,,,,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.26 . 5.2.1.01.01;Honorarium Panitia Pelaksana Kegiatan ;1475000;2025000;550000;37.29;""Honor Panitia Pameran ",,,,,,,,,,,,,,,,
Ketua 1 ok x 350.000,00 = 350.000,0,,,,,,,,,,,,,,
Sekretaris 1 ok x 300.000,00 = 300.000,0,,,,,,,,,,,,,,
Anggota 5 ok x 275.000,00 = 1.375.000,"00""",,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.26 . 5.2.2;Belanja Barang dan Jasa ;59500000;149150000;89650000;150.67;,,,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.26 . 5.2.2.01;Belanja Bahan Pakai Habis ;1000000;1000000;0;0;,,,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.26 . 5.2.2.01.01;Belanja Alat Tulis Kantor ;1000000;1000000;0;0;Belanja ATK Pameran 1 kg x 1.000.000,00 = 1.000.000,0,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.26 . 5.2.2.03;Belanja Jasa Kantor ;5500000;10500000;5000000;90.91;,,,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.26 . 5.2.2.03.03;Belanja Listrik ;5000000;10000000;5000000;100;Belanja Jasa Listrik Belanja Jasa Listrik Pameran 1 kgt x 10.000.000,00 = 10.000.000,0,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.26 . 5.2.2.03.13;Belanja Dokumentasi ;500000;500000;0;0;Belanja Dokumentasi Belanja Dokumentasi Pameran 1 kgt x 500.000,00 = 500.000,0,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.26 . 5.2.2.06;Belanja Cetak/Penggandaan/Dokumentasi ;6250000;8250000;2000000;32;,,,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.26 . 5.2.2.06.01;Belanja Cetak ;6000000;8000000;2000000;33.33;Belanja Cetak Pameran Cetak Leaflet 2,000 ex x 4.000,00 = 8.000.000,0,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.26 . 5.2.2.06.02;Belanja Penggandaan/Foto Copy ;250000;250000;0;0;Belanja penggandaan penggandaan /fotocopy kegiatan 2,000 ex x 125,00 = 250.000,0,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.26 . 5.2.2.07;Belanja Sewa Rumah/Gedung/Gudang/Parkir ;10000000;87000000;77000000;770;,,,,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.26 . 5.2.2.07.02;Belanja Sewa Gedung/Kantor/Tempat ;10000000;87000000;77000000;770;""Belanja Sewa kapling/stand Pameran ",,,,,,,,,,,,,,,,
Sewa anjungan 1 kapling x 77.000.000,00 = 77.000.000,0,,,,,,,,,,,,,,
Sewa Lahan 1 kpl x 10.000.000,00 = 10.000.000,"00""",,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.26 . 5.2.2.08;Belanja Sewa Sarana Mobilitas ;2000000;2000000;0;0;,,,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.26 . 5.2.2.08.01;Belanja Sewa Sarana Mobilitas Darat ;2000000;2000000;0;0;Belanja Sewa Sarana Mobilitas Darat Belanja Sewa Mobil Pameran 1 kgt x 2.000.000,00 = 2.000.000,0,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.26 . 5.2.2.10;Belanja Sewa Perlengkapan Dan Peralatan Kantor ;30000000;20000000;-10000000;-33.33;,,,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.26 . 5.2.2.10.11;Belanja sewa peralatan display ;30000000;20000000;-10000000;-33.33; Belanja Disply Belanja Disply Pameran 1 kgt x 20.000.000,00 = 20.000.000,0,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.26 . 5.2.2.11;Belanja Makanan Dan Minuman ;450000;4500000;4050000;900;,,,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.26 . 5.2.2.11.02;Belanja Makanan Dan Minuman Rapat ;450000;900000;450000;100;Belanja makan minum rapat pameran Snack minum rapat 90 oh x 10.000,00 = 900.000,0,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.26 . 5.2.2.11.05;Belanja makanan dan minuman pelaksanaan kegiatan;0;3600000;3600000;0;Belanja makan minum tenaga kebersihan dan keamanan Belanja makan minum tenaga kebersihan dan keamanan 180 oh x 20.000,00 = 3.600.000,0,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.26 . 5.2.2.15;Belanja Perjalanan Dinas ;2100000;2100000;0;0;,,,,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.26 . 5.2.2.15.01;Belanja Perjalanan Dinas Dalam Daerah ;2100000;2100000;0;0;""Belanja Perjalanan Dinas Dalam Daerah",,,,,,,,,,,,,,,,
 Gol IV 10 oh x 60.000,00 = 600.000,0,,,,,,,,,,,,,,
Gol III 30 oh x 50.000,00 = 1.500.000,"00""",,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.26 . 5.2.2.34;Honorarium Pelaksanaan Kegiatan ;2200000;13800000;11600000;527.27;,,,,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.26 . 5.2.2.34.10;Honorarium Penyelenggaraan Kegiatan ;2200000;13800000;11600000;527.27;""Honor Penjaga Keamanan Shift Siang 60 shift x 25.000",00 = 1.500.000,0,,,,,,,,,,,,,,
Shift Malam 60 oh x 30.000,00 = 1.800.000,0,,,,,,,,,,,,,,
 Honor tenaga kebersihan 60 oh x 25.000,00 = 1.500.000,0,,,,,,,,,,,,,,
honor harian peserta 600 oh x 15.000,00 = 9.000.000,"00""",,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.27;Sistem Radiologi Keramik ;55000000;55000000;0;0;""Sumber Dana : ",,,,,,,,,,,,,,,,
"Lokasi Kegiatan : Bantul dan Luar Daerah""",,,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.27 . 5.2.1;Belanja Pegawai ;1585000;1585000;0;0;,,,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.27 . 5.2.1.01;Honorarium PNS ;1585000;1585000;0;0;,,,,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.27 . 5.2.1.01.01;Honorarium Panitia Pelaksana Kegiatan ;1585000;1585000;0;0;""Honorarium Panitia Pelaksana Sosialisasi",,,,,,,,,,,,,,,,
 Ketua 1 oh x 90.000,00 = 90.000,0,,,,,,,,,,,,,,
 Sekretaris 1 oh x 80.000,00 = 80.000,0,,,,,,,,,,,,,,
Anggota 2 oh x 70.000,00 = 140.000,0,,,,,,,,,,,,,,
 Honorarium Panitia Pelaksana Praktek Lapangan,,,,,,,,,,,,,,,,
 Ketua 1 ok x 350.000,00 = 350.000,0,,,,,,,,,,,,,,
 Sekretaris 1 ok x 325.000,00 = 325.000,0,,,,,,,,,,,,,,
Anggota 2 ok x 300.000,00 = 600.000,"00""",,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.27 . 5.2.2;Belanja Barang dan Jasa ;53415000;53415000;0;0;,,,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.27 . 5.2.2.01;Belanja Bahan Pakai Habis ;3075000;3075000;0;0;,,,,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.27 . 5.2.2.01.01;Belanja Alat Tulis Kantor ;3075000;3075000;0;0;""Belanja Alat Tulis Kantor Belanja ATK Sosialisasi 1 kegiatan x 500.000",00 = 500.000,0,,,,,,,,,,,,,,
Belanja ATK Peserta Sosialisasi 20 paket x 35.000,00 = 700.000,0,,,,,,,,,,,,,,
 ATK Atribut Praktek Lapangan 25 peserta x 75.000,00 = 1.875.000,"00""",,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.27 . 5.2.2.02;Belanja Bahan/Material ;1000000;1000000;0;0;,,,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.27 . 5.2.2.02.07;Belanja Cindera Mata ;1000000;1000000;0;0;Belanja Cindera Mata Belanja Cindera Mata Praktek Lapangan 2 buah x 500.000,00 = 1.000.000,0,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.27 . 5.2.2.03;Belanja Jasa Kantor ;750000;750000;0;0;,,,,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.27 . 5.2.2.03.13;Belanja Dokumentasi ;500000;500000;0;0;""Belanja Dokumentasi Belanja Dokumentasi Sosialisasi 1 kegiatan x 250.000",00 = 250.000,0,,,,,,,,,,,,,,
Belanja Dokumentasi Praktek Lapangan 1 kegiatan x 250.000,00 = 250.000,"00""",,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.27 . 5.2.2.03.14;Belanja Dekorasi ;250000;250000;0;0;Belanja Dekorasi 1 kegiatan x 250.000,00 = 250.000,0,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.27 . 5.2.2.06;Belanja Cetak/Penggandaan/Dokumentasi ;5504000;9072000;3568000;64.83;,,,,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.27 . 5.2.2.06.01;Belanja Cetak ;5250000;8818000;3568000;67.96;""Belanja Cetak Belanja Cetak Leaflet 2",000 eks x 2.000,00 = 4.000.000,0,,,,,,,,,,,,,
Belanja Cetak Booklet 1 ls x 4.818.000,00 = 4.818.000,"00""",,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.27 . 5.2.2.06.02;Belanja Penggandaan/Foto Copy ;254000;254000;0;0;Belanja Penggandaan/Fotocopy 2,032 lembar x 125,00 = 254.000,0,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.27 . 5.2.2.07;Belanja Sewa Rumah/Gedung/Gudang/Parkir ;5600000;4200000;-1400000;-25;,,,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.27 . 5.2.2.07.05;Belanja Sewa Kamar Hotel/Penginapan ;5600000;4200000;-1400000;-25; Belanja Sewa Penginapan Belanja Sewa Penginapan Praktek Lapangan 14 oh x 300.000,00 = 4.200.000,0,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.27 . 5.2.2.08;Belanja Sewa Sarana Mobilitas ;12000000;12000000;0;0;,,,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.27 . 5.2.2.08.01;Belanja Sewa Sarana Mobilitas Darat ;12000000;12000000;0;0;Belanja Sewa Sarana Mobilitas Darat Belanja Sarana Mobilitas Praktek Lapangan 1 kegiatan x 12.000.000,00 = 12.000.000,0,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.27 . 5.2.2.11;Belanja Makanan Dan Minuman ;9606000;7438000;-2168000;-22.57;,,,,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.27 . 5.2.2.11.05;Belanja makanan dan minuman pelaksanaan kegiatan;9606000;7438000;-2168000;-22.57;"" Belanja Makanan dan Minuman Kegiatan Sosialisasi",,,,,,,,,,,,,,,,
 Belanja Snack dan Minuman 50 oh x 7.500,00 = 375.000,0,,,,,,,,,,,,,,
 Belanja Makanan dan Minuman Kegiatan 25 oh x 15.000,00 = 375.000,0,,,,,,,,,,,,,,
 Belanja Makanan dan Minuman Praktek Lapangan ,,,,,,,,,,,,,,,,
Belanja Snack dan Minum Praktek Lapangan 150 oh x 8.000,00 = 1.200.000,00 196 oh x 28.000,00 = 5.488.000,"00""",,,,,,,,,,,,
2.07 . 1.15.01 . 16.27 . 5.2.2.15;Belanja Perjalanan Dinas ;8480000;8480000;0;0;,,,,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.27 . 5.2.2.15.02;Belanja Perjalanan Dinas Luar Daerah ;8480000;8480000;0;0;""Survey Praktek Lapangan",,,,,,,,,,,,,,,,
 Gol III Lumpsum 4 oh x 1.070.000,00 = 4.280.000,0,,,,,,,,,,,,,,
Gol III Transport PP 2 oh x 600.000,00 = 1.200.000,0,,,,,,,,,,,,,,
 Lumpsum Pendamping Lumpsum 15 oh x 200.000,00 = 3.000.000,"00""",,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.27 . 5.2.2.34;Honorarium Pelaksanaan Kegiatan ;7400000;7400000;0;0;,,,,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.27 . 5.2.2.34.01;Honorarium Nara Sumber/Moderator/Tenaga Ahli ;3000000;3000000;0;0;""Honorarium Nara Sumber/Moderator Honorarium Narasumber Sosialisasi 8 JPL x 250.000",00 = 2.000.000,0,,,,,,,,,,,,,,
 Honorarium Narasumber Praktek Lapangan 4 JPL x 250.000,00 = 1.000.000,"00""",,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.27 . 5.2.2.34.05;Honor Peserta Seminar/Simposium /Workshop/Sosialisasi;4400000;4400000;0;0;""Honor Peserta Honor Peserta Sosialisasi 20 oh x 25.000",00 = 500.000,0,,,,,,,,,,,,,,
 Honorarium Peserta Praktek Lapangan 60 oh x 65.000,00 = 3.900.000,"00""",,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.28;Fasilitasi HAKI Kelompok IKM ;91000000;91000000;0;0;""Sumber Dana : ",,,,,,,,,,,,,,,,
"Lokasi Kegiatan : Bantul""",,,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.28 . 5.2.1;Belanja Pegawai ;2050000;2050000;0;0;,,,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.28 . 5.2.1.01;Honorarium PNS ;2050000;2050000;0;0;,,,,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.28 . 5.2.1.01.01;Honorarium Panitia Pelaksana Kegiatan ;2050000;2050000;0;0;""Honor Panitia pelaksana kegiatan ",,,,,,,,,,,,,,,,
Ketua 1 ok x 160.000,00 = 160.000,0,,,,,,,,,,,,,,
 Sekretaris 1 ok x 150.000,00 = 150.000,0,,,,,,,,,,,,,,
 Anggota 6 ok x 140.000,00 = 840.000,0,,,,,,,,,,,,,,
Honorarium Panitia Sosialisasi,,,,,,,,,,,,,,,,
 Ketua 2 OH x 90.000,00 = 180.000,0,,,,,,,,,,,,,,
Sekretaris 2 OH x 80.000,00 = 160.000,0,,,,,,,,,,,,,,
Anggota 8 OH x 70.000,00 = 560.000,"00""",,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.28 . 5.2.2;Belanja Barang dan Jasa ;88950000;88950000;0;0;,,,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.28 . 5.2.2.01;Belanja Bahan Pakai Habis ;4030000;4030000;0;0;,,,,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.28 . 5.2.2.01.01;Belanja Alat Tulis Kantor ;4030000;4030000;0;0;""belanja ATK 1 kgt x 750.000",00 = 750.000,0,,,,,,,,,,,,,,
 Belanja ATK Kegiatan Sosialisasi Belanja Alat Tulis Peserta Sosialisasi 60 paket x 40.000,00 = 2.400.000,0,,,,,,,,,,,,,,
 Belanja Alat Tulis Kegiatan Sosialisasi 2 kegiatan x 440.000,00 = 880.000,"00""",,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.28 . 5.2.2.03;Belanja Jasa Kantor ;7375000;7375000;0;0;,,,,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.28 . 5.2.2.03.13;Belanja Dokumentasi ;775000;775000;0;0;""dokumentasi 1 kgt x 275.000",00 = 275.000,0,,,,,,,,,,,,,,
Dokumentasi Sosialisasi 2 kegiatan x 250.000,00 = 500.000,"00""",,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.28 . 5.2.2.03.14;Belanja Dekorasi ;600000;600000;0;0;Belanja Dekorasi Dekorasi Kegiatan Sosialisasi 2 kegiatan x 300.000,00 = 600.000,0,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.28 . 5.2.2.03.16;Belanja Analisa Laboratorium ;6000000;6000000;0;0;belanja analisa laboratorium belanja analisa lab 2 kgt x 3.000.000,00 = 6.000.000,0,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.28 . 5.2.2.06;Belanja Cetak/Penggandaan/Dokumentasi ;1415000;1415000;0;0;,,,,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.28 . 5.2.2.06.02;Belanja Penggandaan/Foto Copy ;1415000;1415000;0;0;""belanja penggandaan 7",000 lbr x 125,00 = 875.000,0,,,,,,,,,,,,,
 Belanja Penggandaan Kegiatan Sosialisasi 4,320 lbr x 125,00 = 540.000,"00""",,,,,,,,,,,,,
2.07 . 1.15.01 . 16.28 . 5.2.2.07;Belanja Sewa Rumah/Gedung/Gudang/Parkir ;2500000;2500000;0;0;,,,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.28 . 5.2.2.07.03;Belanja Sewa Ruang Rapat/Pertemuan ;2500000;2500000;0;0;Belanja Sewa Ruang Rapat/Pertemuan Sewa Tempat Kegiatan Sosialisasi 2 kegiatan x 1.250.000,00 = 2.500.000,0,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.28 . 5.2.2.11;Belanja Makanan Dan Minuman ;10200000;10200000;0;0;,,,,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.28 . 5.2.2.11.02;Belanja Makanan Dan Minuman Rapat ;180000;180000;0;0;belanja MMR 24 oh x 7.500,00 = 180.000,0,,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.28 . 5.2.2.11.05;Belanja makanan dan minuman pelaksanaan kegiatan;10020000;10020000;0;0;""belanja makan dan minum kegiatan Makan Minum Pelaksanaan Kegiatan 24 oh x 17.500",00 = 420.000,0,,,,,,,,,,,,,,
Makan dan Minum Kegiatan Sosialisasi 80 paket x 120.000,00 = 9.600.000,"00""",,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.28 . 5.2.2.15;Belanja Perjalanan Dinas ;2130000;2130000;0;0;,,,,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.28 . 5.2.2.15.01;Belanja Perjalanan Dinas Dalam Daerah ;2130000;2130000;0;0;""belanja perjalanan dinas dalam d aerah GOL III : dalam Kabupaten 15 oh x 40.000",00 = 600.000,0,,,,,,,,,,,,,,
Gol III: dalam propinsi 15 oh x 50.000,00 = 750.000,0,,,,,,,,,,,,,,
 Belanja Perjalanan Dinas Dalam Daerah Kegiatan Sosialisasi Golongan IV 6 OH x 50.000,00 = 300.000,0,,,,,,,,,,,,,,
Golongan III 12 OH x 40.000,00 = 480.000,"00""",,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.28 . 5.2.2.21;Belanja Jasa Konsultansi ;55000000;55000000;0;0;,,,,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.28 . 5.2.2.21.01;Belanja Jasa Konsultansi Penelitian ;55000000;55000000;0;0;""belanja konsultasi HKI biaya konsultan HKI 2 kgt x 20.000.000",00 = 40.000.000,0,,,,,,,,,,,,,,
 Biaya Konsultan HKI 2 kegiatan x 7.500.000,00 = 15.000.000,"00""",,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.28 . 5.2.2.34;Honorarium Pelaksanaan Kegiatan ;6300000;6300000;0;0;,,,,,,,,,,,,,,,,
"2.07 . 1.15.01 . 16.28 . 5.2.2.34.01;Honorarium Nara Sumber/Moderator/Tenaga Ahli ;4500000;4500000;0;0;""Honorarium Nara Sumber/Moderator Honorarium Moderator Kegiatan Sosialisasi 10 JPL x 200.000",00 = 2.000.000,0,,,,,,,,,,,,,,
 Honorarium Nara Sumber Kegiatan Sosialisasi 10 JPL x 250.000,00 = 2.500.000,"00""",,,,,,,,,,,,,,
2.07 . 1.15.01 . 16.28 . 5.2.2.34.05;Honor Peserta Seminar/Simposium /Workshop/Sosialisasi;1800000;1800000;0;0;Honor Peserta Sosialisasi 60 OH x 30.000,00 = 1.800.000,0,,,,,,,,,,,,,,
1.15 . 1.15.01 . 16;Program Pengembangan Kewirausahaan dan Keunggulan Kompetitif Usaha Kecil Menengah;1590000000;1258250000;-331750000;-20.86; ,,,,,,,,,,,,,,,,
"1.15 . 1.15.01 . 16.01;Fasilitasi Pengembangan Inkubator Teknologi dan Bisnis;1195000000;863250000;-331750000;-27.76;""Sumber Dana :",,,,,,,,,,,,,,,,
" Lokasi Kegiatan : Bantul""",,,,,,,,,,,,,,,,
1.15 . 1.15.01 . 16.01 . 5.2.1;Belanja Pegawai ;48750000;23275000;-25475000;-52.26;,,,,,,,,,,,,,,,,
1.15 . 1.15.01 . 16.01 . 5.2.1.01;Honorarium PNS ;48750000;23275000;-25475000;-52.26;,,,,,,,,,,,,,,,,
"1.15 . 1.15.01 . 16.01 . 5.2.1.01.01;Honorarium Panitia Pelaksana Kegiatan ;48750000;21525000;-27225000;-55.85;"" Ketua 21 ok x 375.000",00 = 7.875.000,0,,,,,,,,,,,,,,
 Sekretaris 21 ok x 350.000,00 = 7.350.000,0,,,,,,,,,,,,,,
 Anggota 21 Ok x 300.000,00 = 6.300.000,"00""",,,,,,,,,,,,,,
"1.15 . 1.15.01 . 16.01 . 5.2.1.01.02;Honorarium Tim Pengadaan Barang dan Jasa ;0;1750000;1750000;0;""Honor Tim Pengadaan Barang dan Jasa Pejabat Pembuat Komitmen 2 OK x 350.000",00 = 700.000,0,,,,,,,,,,,,,,
Pejabat Pengadaan BArang dan Jasa 2 OK x 300.000,00 = 600.000,0,,,,,,,,,,,,,,
 Pejabat Penerima HAsil Pekerjaan 2 OK x 225.000,00 = 450.000,"00""",,,,,,,,,,,,,,
1.15 . 1.15.01 . 16.01 . 5.2.2;Belanja Barang dan Jasa ;1146250000;839975000;-306275000;-26.72;,,,,,,,,,,,,,,,,
1.15 . 1.15.01 . 16.01 . 5.2.2.01;Belanja Bahan Pakai Habis ;70750000;88900000;18150000;25.65;,,,,,,,,,,,,,,,,
"1.15 . 1.15.01 . 16.01 . 5.2.2.01.01;Belanja Alat Tulis Kantor ;70750000;88900000;18150000;25.65;""Belanja ATK Kegiatan ATK Kegiatan 1 ls x 10.150.000",00 = 10.150.000,0,,,,,,,,,,,,,,
ATK Peserta pelatihan kewirausahaan ,,,,,,,,,,,,,,,,
ATK Peserta pelatihan kop. dan fasilitasi usaha ATK peserta pelatihan UKM dan fas Usaha ATK Peserta 525 OK x 150.000,00 = 78.750.000,"00""",,,,,,,,,,,,,,
1.15 . 1.15.01 . 16.01 . 5.2.2.02;Belanja Bahan/Material ;414000000;294500000;-119500000;-28.86;,,,,,,,,,,,,,,,,
1.15 . 1.15.01 . 16.01 . 5.2.2.02.06;Belanja Bahan Percontohan ;60000000;94500000;34500000;57.5;Belanja Bahan Percontohan 1 ls x 94.500.000,00 = 94.500.000,0,,,,,,,,,,,,,,
"1.15 . 1.15.01 . 16.01 . 5.2.2.02.12;Belanja alat-alat/perlengkapan ;354000000;200000000;-154000000;-43.5;"" Belanja Alat-alat/Perlengkapan",,,,,,,,,,,,,,,,
