Judul,"Ringkasan APBD Berdasarkan Rincian Obyek Pendapatan, Belanja Dan Pembiayaan",,
5 . 1 . 6 . 05 . 03 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Palihan ,0,
5 . 1 . 6 . 05 . 04 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Glagah ,0,
5 . 1 . 6 . 05 . 05 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Kalidengen ,0,
5 . 1 . 6 . 05 . 06 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Plumbon ,0,
5 . 1 . 6 . 05 . 07 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Kedundang ,0,
5 . 1 . 6 . 05 . 08 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Demen ,0,
5 . 1 . 6 . 05 . 09 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Kulur ,0,
5 . 1 . 6 . 05 . 10 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Kaligintung ,0,
5 . 1 . 6 . 05 . 11 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Temon Wetan ,0,
5 . 1 . 6 . 05 . 12 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Temon Kulon ,0,
5 . 1 . 6 . 05 . 13 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Kebonrejo ,0,
5 . 1 . 6 . 05 . 14 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Janten ,0,
5 . 1 . 6 . 05 . 15 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Karangwuluh ,0,
5 . 1 . 6 . 05 . 16 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Karangwuni ,0,
5 . 1 . 6 . 05 . 17 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Sogan ,0,
5 . 1 . 6 . 05 . 18 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Kulwaru ,0,
5 . 1 . 6 . 05 . 19 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Ngestiharjo ,0,
5 . 1 . 6 . 05 . 20 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Bendungan ,0,
5 . 1 . 6 . 05 . 21 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Triharjo ,0,
5 . 1 . 6 . 05 . 22 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Giripeni ,0,
5 . 1 . 6 . 05 . 23 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Wates ,0,
5 . 1 . 6 . 05 . 24 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Garongan ,0,
5 . 1 . 6 . 05 . 25 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Pleret ,0,
5 . 1 . 6 . 05 . 26 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Bugel ,0,
5 . 1 . 6 . 05 . 27 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Kanoman ,0,
5 . 1 . 6 . 05 . 28 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Depok ,0,
5 . 1 . 6 . 05 . 29 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Bojong ,0,
5 . 1 . 6 . 05 . 30 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Tayuban ,0,
5 . 1 . 6 . 05 . 31 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Gotakan ,0,
5 . 1 . 6 . 05 . 32 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Panjatan ,0,
5 . 1 . 6 . 05 . 33 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Cerme ,0,
5 . 1 . 6 . 05 . 34 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Krembangan ,0,
5 . 1 . 6 . 05 . 35 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Banaran ,0,
5 . 1 . 6 . 05 . 36 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Kranggan ,0,
5 . 1 . 6 . 05 . 37 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Nomporejo ,0,
5 . 1 . 6 . 05 . 38 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Karangsewu ,0,
5 . 1 . 6 . 05 . 39 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Tirtorahayu ,0,
5 . 1 . 6 . 05 . 40 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Pandowan ,0,
5 . 1 . 6 . 05 . 41 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Brosot ,0,
5 . 1 . 6 . 05 . 42 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Wahyuharjo ,0,
5 . 1 . 6 . 05 . 43 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Bumirejo ,0,
5 . 1 . 6 . 05 . 44 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Jatirejo ,0,
5 . 1 . 6 . 05 . 45 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Sidorejo ,0,
5 . 1 . 6 . 05 . 46 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Gulurejo ,0,
5 . 1 . 6 . 05 . 47 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Ngentakrejo ,0,
5 . 1 . 6 . 05 . 48 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Demangrejo ,0,
5 . 1 . 6 . 05 . 49 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Srikayangan ,0,
5 . 1 . 6 . 05 . 50 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Tuksono ,0,
5 . 1 . 6 . 05 . 51 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Salamrejo ,0,
5 . 1 . 6 . 05 . 52 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Sukoreno ,0,
5 . 1 . 6 . 05 . 53 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Kaliagung ,0,
5 . 1 . 6 . 05 . 54 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Sentolo ,0,
5 . 1 . 6 . 05 . 55 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Banguncipto ,0,
5 . 1 . 6 . 05 . 56 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Tawangsari ,0,
5 . 1 . 6 . 05 . 57 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Karangsari ,0,
5 . 1 . 6 . 05 . 58 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Kedungsari ,0,
5 . 1 . 6 . 05 . 59 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Margosari ,0,
5 . 1 . 6 . 05 . 60 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Pengasih ,0,
5 . 1 . 6 . 05 . 61 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Sendangsari ,0,
5 . 1 . 6 . 05 . 62 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Sidomulyo ,0,
5 . 1 . 6 . 05 . 63 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Hargomulyo ,0,
5 . 1 . 6 . 05 . 64 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Hargorejo ,0,
5 . 1 . 6 . 05 . 65 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Hargowilis ,0,
5 . 1 . 6 . 05 . 66 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Kalirejo ,0,
5 . 1 . 6 . 05 . 67 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Hargotirto ,0,
5 . 1 . 6 . 05 . 68 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Jatimulyo ,0,
5 . 1 . 6 . 05 . 69 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Giripurwo ,0,
5 . 1 . 6 . 05 . 70 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Pendoworejo ,0,
5 . 1 . 6 . 05 . 71 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Purwosari ,0,
5 . 1 . 6 . 05 . 72 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Banyuroto ,0,
5 . 1 . 6 . 05 . 73 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Donomulyo ,0,
5 . 1 . 6 . 05 . 74 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Wijimulyo ,0,
5 . 1 . 6 . 05 . 75 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Tanjungharjo ,0,
5 . 1 . 6 . 05 . 76 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Jatisarono ,0,
5 . 1 . 6 . 05 . 77 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Kembang ,0,
5 . 1 . 6 . 05 . 78 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Kebonharjo ,0,
5 . 1 . 6 . 05 . 79 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Banjarsari ,0,
5 . 1 . 6 . 05 . 80 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Purwoharjo ,0,
5 . 1 . 6 . 05 . 81 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Sidoharjo ,0,
5 . 1 . 6 . 05 . 82 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Gerbosari ,0,
5 . 1 . 6 . 05 . 83 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Ngargosari ,0,
5 . 1 . 6 . 05 . 84 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Pagerharjo ,0,
5 . 1 . 6 . 05 . 85 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Banjararum ,0,
5 . 1 . 6 . 05 . 86 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Banjarasri ,0,
5 . 1 . 6 . 05 . 87 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Banjarharjo ,0,
5 . 1 . 6 . 05 . 88 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa Banjaroyo ,0,
5 . 1 . 6 . 05 . 90 ,Belanja Bagi Hasil Retribusi Daerah Kepada Pemerintahan Desa ...... ,1821148415,
5 . 1 . 7 ,Belanja Bantuan Keuangan kepada Provinsi/Kabupaten/Kota  Pemerintahan Desa dan Partai Politik,98918401601,
5 . 1 . 7 . 03 ,Belanja Bantuan Keuangan kepada Desa ,4856000000,
5 . 1 . 7 . 03 . 01 ,Belanja Bantuan Keuangan Kepada Desa Jangkaran ,0,
5 . 1 . 7 . 03 . 02 ,Belanja Bantuan Keuangan Kepada Desa Sindutan ,0,
5 . 1 . 7 . 03 . 03 ,Belanja Bantuan Keuangan Kepada Desa Palihan ,0,
5 . 1 . 7 . 03 . 04 ,Belanja Bantuan Keuangan Kepada Desa Glagah ,0,
5 . 1 . 7 . 03 . 05 ,Belanja Bantuan Keuangan Kepada Desa Kalidengen ,0,
5 . 1 . 7 . 03 . 06 ,Belanja Bantuan Keuangan Kepada Desa Plumbon ,0,
5 . 1 . 7 . 03 . 07 ,Belanja Bantuan Keuangan Kepada Desa Kedundang ,0,
5 . 1 . 7 . 03 . 08 ,Belanja Bantuan Keuangan Kepada Desa Demen ,0,
5 . 1 . 7 . 03 . 09 ,Belanja Bantuan Keuangan Kepada Desa Kulur ,0,
5 . 1 . 7 . 03 . 10 ,Belanja Bantuan Keuangan Kepada Desa Kaligintung ,0,
5 . 1 . 7 . 03 . 11 ,Belanja Bantuan Keuangan Kepada Desa Temon Wetan ,0,
5 . 1 . 7 . 03 . 12 ,Belanja Bantuan Keuangan Kepada Desa Temon Kulon ,0,
5 . 1 . 7 . 03 . 13 ,Belanja Bantuan Keuangan Kepada Desa Kebonrejo ,0,
5 . 1 . 7 . 03 . 14 ,Belanja Bantuan Keuangan Kepada Desa Janten ,0,
5 . 1 . 7 . 03 . 15 ,Belanja Bantuan Keuangan Kepada Desa Karangwuluh ,0,
5 . 1 . 7 . 03 . 16 ,Belanja Bantuan Keuangan Kepada Desa Karangwuni ,0,
5 . 1 . 7 . 03 . 17 ,Belanja Bantuan Keuangan Kepada Desa Sogan ,0,
5 . 1 . 7 . 03 . 18 ,Belanja Bantuan Keuangan Kepada Desa Kulwaru ,0,
5 . 1 . 7 . 03 . 19 ,Belanja Bantuan Keuangan Kepada Desa Ngestiharjo ,0,
5 . 1 . 7 . 03 . 20 ,Belanja Bantuan Keuangan Kepada Desa Bendungan ,0,
5 . 1 . 7 . 03 . 21 ,Belanja Bantuan Keuangan Kepada Desa Triharjo ,0,
5 . 1 . 7 . 03 . 22 ,Belanja Bantuan Keuangan Kepada Desa Giripeni ,0,
5 . 1 . 7 . 03 . 23 ,Belanja Bantuan Keuangan Kepada Desa Wates ,0,
5 . 1 . 7 . 03 . 24 ,Belanja Bantuan Keuangan Kepada Desa Garongan ,0,
5 . 1 . 7 . 03 . 25 ,Belanja Bantuan Keuangan Kepada Desa Pleret ,0,
5 . 1 . 7 . 03 . 26 ,Belanja Bantuan Keuangan Kepada Desa Bugel ,0,
5 . 1 . 7 . 03 . 27 ,Belanja Bantuan Keuangan Kepada Desa Kanoman ,0,
5 . 1 . 7 . 03 . 28 ,Belanja Bantuan Keuangan Kepada Desa Depok ,0,
5 . 1 . 7 . 03 . 29 ,Belanja Bantuan Keuangan Kepada Desa Bojong ,0,
5 . 1 . 7 . 03 . 30 ,Belanja Bantuan Keuangan Kepada Desa Tayuban ,0,
5 . 1 . 7 . 03 . 31 ,Belanja Bantuan Keuangan Kepada Desa Gotakan ,0,
5 . 1 . 7 . 03 . 32 ,Belanja Bantuan Keuangan Kepada Desa Panjatan ,0,
5 . 1 . 7 . 03 . 33 ,Belanja Bantuan Keuangan Kepada Desa Cerme ,0,
5 . 1 . 7 . 03 . 34 ,Belanja Bantuan Keuangan Kepada Desa Krembangan ,0,
5 . 1 . 7 . 03 . 35 ,Belanja Bantuan Keuangan Kepada Desa Banaran ,0,
5 . 1 . 7 . 03 . 36 ,Belanja Bantuan Keuangan Kepada Desa Kranggan ,0,
5 . 1 . 7 . 03 . 37 ,Belanja Bantuan Keuangan Kepada Desa Nomporejo ,0,
5 . 1 . 7 . 03 . 38 ,Belanja Bantuan Keuangan Kepada Desa Karangsewu ,0,
5 . 1 . 7 . 03 . 39 ,Belanja Bantuan Keuangan Kepada Desa Tirtorahayu ,0,
5 . 1 . 7 . 03 . 40 ,Belanja Bantuan Keuangan Kepada Desa Pandowan ,0,
5 . 1 . 7 . 03 . 41 ,Belanja Bantuan Keuangan Kepada Desa Brosot ,0,
5 . 1 . 7 . 03 . 42 ,Belanja Bantuan Keuangan Kepada Desa Wahyuharjo ,0,
5 . 1 . 7 . 03 . 43 ,Belanja Bantuan Keuangan Kepada Desa Bumirejo ,0,
5 . 1 . 7 . 03 . 44 ,Belanja Bantuan Keuangan Kepada Desa Jatirejo ,0,
5 . 1 . 7 . 03 . 45 ,Belanja Bantuan Keuangan Kepada Desa Sidorejo ,0,
5 . 1 . 7 . 03 . 46 ,Belanja Bantuan Keuangan Kepada Desa Gulurejo ,0,
5 . 1 . 7 . 03 . 47 ,Belanja Bantuan Keuangan Kepada Desa Ngentakrejo ,0,
5 . 1 . 7 . 03 . 48 ,Belanja Bantuan Keuangan Kepada Desa Demangrejo ,0,
5 . 1 . 7 . 03 . 49 ,Belanja Bantuan Keuangan Kepada Desa Srikayangan ,0,
5 . 1 . 7 . 03 . 50 ,Belanja Bantuan Keuangan Kepada Desa Tuksono ,0,
5 . 1 . 7 . 03 . 51 ,Belanja Bantuan Keuangan Kepada Desa Salamrejo ,0,
5 . 1 . 7 . 03 . 52 ,Belanja Bantuan Keuangan Kepada Desa Sukoreno ,0,
5 . 1 . 7 . 03 . 53 ,Belanja Bantuan Keuangan Kepada Desa Kaliagung ,0,
5 . 1 . 7 . 03 . 54 ,Belanja Bantuan Keuangan Kepada Desa Sentolo ,0,
5 . 1 . 7 . 03 . 55 ,Belanja Bantuan Keuangan Kepada Desa Banguncipto ,0,
5 . 1 . 7 . 03 . 56 ,Belanja Bantuan Keuangan Kepada Desa Tawangsari ,0,
5 . 1 . 7 . 03 . 57 ,Belanja Bantuan Keuangan Kepada Desa Karangsari ,0,
5 . 1 . 7 . 03 . 58 ,Belanja Bantuan Keuangan Kepada Desa Kedungsari ,0,
5 . 1 . 7 . 03 . 59 ,Belanja Bantuan Keuangan Kepada Desa Margosari ,0,
5 . 1 . 7 . 03 . 60 ,Belanja Bantuan Keuangan Kepada Desa Pengasih ,0,
5 . 1 . 7 . 03 . 61 ,Belanja Bantuan Keuangan Kepada Desa Sendangsari ,0,
5 . 1 . 7 . 03 . 62 ,Belanja Bantuan Keuangan Kepada Desa Sidomulyo ,0,
5 . 1 . 7 . 03 . 63 ,Belanja Bantuan Keuangan Kepada Desa Hargomulyo ,0,
5 . 1 . 7 . 03 . 64 ,Belanja Bantuan Keuangan Kepada Desa Hargorejo ,0,
5 . 1 . 7 . 03 . 65 ,Belanja Bantuan Keuangan Kepada Desa Hargowilis ,0,
5 . 1 . 7 . 03 . 66 ,Belanja Bantuan Keuangan Kepada Desa Kalirejo ,0,
5 . 1 . 7 . 03 . 67 ,Belanja Bantuan Keuangan Kepada Desa Hargotirto ,0,
5 . 1 . 7 . 03 . 68 ,Belanja Bantuan Keuangan Kepada Desa Jatimulyo ,0,
5 . 1 . 7 . 03 . 69 ,Belanja Bantuan Keuangan Kepada Desa Giripurwo ,0,
5 . 1 . 7 . 03 . 70 ,Belanja Bantuan Keuangan Kepada Desa Pendoworejo ,0,
5 . 1 . 7 . 03 . 71 ,Belanja Bantuan Keuangan Kepada Desa Purwosari ,0,
5 . 1 . 7 . 03 . 72 ,Belanja Bantuan Keuangan Kepada Desa Banyuroto ,0,
5 . 1 . 7 . 03 . 73 ,Belanja Bantuan Keuangan Kepada Desa Donomulyo ,0,
5 . 1 . 7 . 03 . 74 ,Belanja Bantuan Keuangan Kepada Desa Wijimulyo ,0,
5 . 1 . 7 . 03 . 75 ,Belanja Bantuan Keuangan Kepada Desa Tanjungharjo ,0,
5 . 1 . 7 . 03 . 76 ,Belanja Bantuan Keuangan Kepada Desa Jatisarono ,0,
5 . 1 . 7 . 03 . 77 ,Belanja Bantuan Keuangan Kepada Desa Kembang ,0,
5 . 1 . 7 . 03 . 78 ,Belanja Bantuan Keuangan Kepada Desa Kebonharjo ,0,
5 . 1 . 7 . 03 . 79 ,Belanja Bantuan Keuangan Kepada Desa Banjarsari ,0,
5 . 1 . 7 . 03 . 80 ,Belanja Bantuan Keuangan Kepada Desa Purwoharjo ,0,
5 . 1 . 7 . 03 . 81 ,Belanja Bantuan Keuangan Kepada Desa Sidoharjo ,0,
5 . 1 . 7 . 03 . 82 ,Belanja Bantuan Keuangan Kepada Desa Gerbosari ,0,
5 . 1 . 7 . 03 . 83 ,Belanja Bantuan Keuangan Kepada Desa Ngargosari ,0,
5 . 1 . 7 . 03 . 84 ,Belanja Bantuan Keuangan Kepada Desa Pagerharjo ,0,
5 . 1 . 7 . 03 . 85 ,Belanja Bantuan Keuangan Kepada Desa Banjararum ,0,
5 . 1 . 7 . 03 . 86 ,Belanja Bantuan Keuangan Kepada Desa Banjarasri ,0,
5 . 1 . 7 . 03 . 87 ,Belanja Bantuan Keuangan Kepada Desa Banjarharjo ,0,
5 . 1 . 7 . 03 . 88 ,Belanja Bantuan Keuangan Kepada Desa Banjaroyo ,0,
5 . 1 . 7 . 03 . 89 ,Belanja Bantuan Keuangan Kepada Desa ,4856000000,
5 . 1 . 7 . 05 ,Belanja Bantuan Kepada Partai Politik ,873080000,
5 . 1 . 7 . 05 . 01 ,Belanja Bantuan Kepada Partai Politik Partai  Gerakan Indonesia Raya ,112046386,
5 . 1 . 7 . 05 . 02 ,Belanja Bantuan Kepada Partai Politik Partai Keadilan Sejahtera ,75507988,
5 . 1 . 7 . 05 . 03 ,Belanja Bantuan Kepada Partai Politik Partai Amanat Nasional ,153185244,
5 . 1 . 7 . 05 . 04 ,Belanja Bantuan Kepada Partai Politik Partai Kebangkitan Bangsa ,95071696,
5 . 1 . 7 . 05 . 05 ,Belanja Bantuan Kepada Partai Politik Partai Golongan Karya ,100101980,
5 . 1 . 7 . 05 . 06 ,Belanja Bantuan Kepada Partai Politik Partai Persatuan Pembangunan ,26796840,
5 . 1 . 7 . 05 . 07 ,Belanja Bantuan Kepada Partai Politik Partai  Demokrasi Indonesia Perjuangan ,187326030,
5 . 1 . 7 . 05 . 08 ,Belanja Bantuan Kepada Partai Politik Partai Demokrat ,47979104,
5 . 1 . 7 . 05 . 09 ,Belanja Bantuan Kepada Partai Politik Partai Nasional Demokrasi ,37525650,
5 . 1 . 7 . 05 . 10 ,Belanja Bantuan Kepada Partai Politik Partai Hati Nurani Rakyat ,37539082,
5 . 1 . 7 . 07 ,Belanja Bantuan Keuangan kepada Desa (Alokasi Dana Desa) ,68180619601,
5 . 1 . 7 . 07 . 01 ,Alokasi Dana Desa Jangkaran ,0,
5 . 1 . 7 . 07 . 02 ,Alokasi Dana Desa Sindutan ,0,
5 . 1 . 7 . 07 . 03 ,Alokasi Dana Desa Palihan ,0,
5 . 1 . 7 . 07 . 04 ,Alokasi Dana Desa Glagah ,0,
5 . 1 . 7 . 07 . 05 ,Alokasi Dana Desa Kalidengen ,0,
5 . 1 . 7 . 07 . 06 ,Alokasi Dana Desa Plumbon ,0,
5 . 1 . 7 . 07 . 07 ,Alokasi Dana Desa Kedundang ,0,
5 . 1 . 7 . 07 . 08 ,Alokasi Dana Desa Demen ,0,
5 . 1 . 7 . 07 . 09 ,Alokasi Dana Desa Kulur ,0,
5 . 1 . 7 . 07 . 10 ,Alokasi Dana Desa Kaligintung ,0,
5 . 1 . 7 . 07 . 11 ,Alokasi Dana Desa Temon Wetan ,0,
5 . 1 . 7 . 07 . 12 ,Alokasi Dana Desa Temon Kulon ,0,
5 . 1 . 7 . 07 . 13 ,Alokasi Dana Desa Kebonrejo ,0,
5 . 1 . 7 . 07 . 14 ,Alokasi Dana Desa Janten ,0,
5 . 1 . 7 . 07 . 15 ,Alokasi Dana Desa Karangwuluh ,0,
5 . 1 . 7 . 07 . 16 ,Alokasi Dana Desa Karangwuni ,0,
5 . 1 . 7 . 07 . 17 ,Alokasi Dana Desa Sogan ,0,
5 . 1 . 7 . 07 . 18 ,Alokasi Dana Desa Kulwaru ,0,
5 . 1 . 7 . 07 . 19 ,Alokasi Dana Desa Ngestiharjo ,0,
5 . 1 . 7 . 07 . 20 ,Alokasi Dana Desa Bendungan ,0,
5 . 1 . 7 . 07 . 21 ,Alokasi Dana Desa Triharjo ,0,
5 . 1 . 7 . 07 . 22 ,Alokasi Dana Desa Giripeni ,0,
5 . 1 . 7 . 07 . 23 ,Alokasi Dana Desa Wates ,0,
5 . 1 . 7 . 07 . 24 ,Alokasi Dana Desa Garongan ,0,
5 . 1 . 7 . 07 . 25 ,Alokasi Dana Desa Pleret ,0,
5 . 1 . 7 . 07 . 26 ,Alokasi Dana Desa Bugel ,0,
5 . 1 . 7 . 07 . 27 ,Alokasi Dana Desa Kanoman ,0,
5 . 1 . 7 . 07 . 28 ,Alokasi Dana Desa Depok ,0,
5 . 1 . 7 . 07 . 29 ,Alokasi Dana Desa Bojong ,0,
5 . 1 . 7 . 07 . 30 ,Alokasi Dana Desa Tayuban ,0,
5 . 1 . 7 . 07 . 31 ,Alokasi Dana Desa Gotakan ,0,
5 . 1 . 7 . 07 . 32 ,Alokasi Dana Desa Panjatan ,0,
5 . 1 . 7 . 07 . 33 ,Alokasi Dana Desa Cerme ,0,
5 . 1 . 7 . 07 . 34 ,Alokasi Dana Desa Krembangan ,0,
5 . 1 . 7 . 07 . 35 ,Alokasi Dana Desa Banaran ,0,
5 . 1 . 7 . 07 . 36 ,Alokasi Dana Desa Kranggan ,0,
5 . 1 . 7 . 07 . 37 ,Alokasi Dana Desa Nomporejo ,0,
5 . 1 . 7 . 07 . 38 ,Alokasi Dana Desa Karangsewu ,0,
5 . 1 . 7 . 07 . 39 ,Alokasi Dana Desa Tirtorahayu ,0,
5 . 1 . 7 . 07 . 40 ,Alokasi Dana Desa Pandowan ,0,
5 . 1 . 7 . 07 . 41 ,Alokasi Dana Desa Brosot ,0,
5 . 1 . 7 . 07 . 42 ,Alokasi Dana Desa Wahyuharjo ,0,
5 . 1 . 7 . 07 . 43 ,Alokasi Dana Desa Bumirejo ,0,
5 . 1 . 7 . 07 . 44 ,Alokasi Dana Desa Jatirejo ,0,
5 . 1 . 7 . 07 . 45 ,Alokasi Dana Desa Sidorejo ,0,
5 . 1 . 7 . 07 . 46 ,Alokasi Dana Desa Gulurejo ,0,
5 . 1 . 7 . 07 . 47 ,Alokasi Dana Desa Ngentakrejo ,0,
5 . 1 . 7 . 07 . 48 ,Alokasi Dana Desa Demangrejo ,0,
5 . 1 . 7 . 07 . 49 ,Alokasi Dana Desa Srikayangan ,0,
5 . 1 . 7 . 07 . 50 ,Alokasi Dana Desa Tuksono ,0,
5 . 1 . 7 . 07 . 51 ,Alokasi Dana Desa Salamrejo ,0,
5 . 1 . 7 . 07 . 52 ,Alokasi Dana Desa Sukoreno ,0,
5 . 1 . 7 . 07 . 53 ,Alokasi Dana Desa Kaliagung ,0,
5 . 1 . 7 . 07 . 54 ,Alokasi Dana Desa Sentolo ,0,
5 . 1 . 7 . 07 . 55 ,Alokasi Dana Desa Banguncipto ,0,
5 . 1 . 7 . 07 . 56 ,Alokasi Dana Desa Tawangsari ,0,
5 . 1 . 7 . 07 . 57 ,Alokasi Dana Desa Karangsari ,0,
5 . 1 . 7 . 07 . 58 ,Alokasi Dana Desa Kedungsari ,0,
5 . 1 . 7 . 07 . 59 ,Alokasi Dana Desa Margosari ,0,
5 . 1 . 7 . 07 . 60 ,Alokasi Dana Desa Pengasih ,0,
5 . 1 . 7 . 07 . 61 ,Alokasi Dana Desa Sendangsari ,0,
5 . 1 . 7 . 07 . 62 ,Alokasi Dana Desa Sidomulyo ,0,
5 . 1 . 7 . 07 . 63 ,Alokasi Dana Desa Hargomulyo ,0,
5 . 1 . 7 . 07 . 64 ,Alokasi Dana Desa Hargorejo ,0,
5 . 1 . 7 . 07 . 65 ,Alokasi Dana Desa Hargowilis ,0,
5 . 1 . 7 . 07 . 66 ,Alokasi Dana Desa Kalirejo ,0,
5 . 1 . 7 . 07 . 67 ,Alokasi Dana Desa Hargotirto ,0,
5 . 1 . 7 . 07 . 68 ,Alokasi Dana Desa Jatimulyo ,0,
