Judul ,Penjabarn Anggaran Pendapatan dan Belanja Daerah,,
1.15.1.15.01.16.02.5.2.2.23. ,Belanja Jasa Narasumber/Tenaga Ahli ,79800000,
1.15.1.15.01.16.02.5.2.2.23.001. ,Belanja jasa narasumber ,79800000, Narasumber pembentukan koperasi (20 kelp x 4 jpl) 16000000.00 Narasumber pelatihan perkop bagi anggota baru (10 kop x 2 hari x 8 jpl) 32000000.00 Narasumber tim yuri (6 org x 1 angkatan) 1200000.00 Narasumber tim penyusun soal (3 org x 1 angktn) 600000.00 Uji kopetensi SDM pengelola koperasi 18000000.00 Narasumber pendampingan RAT 12000000.00
1.15.1.15.01.16.03. , PENINGKATAN DAN PENGEMBANGAN JARINGAN ,37260000,Lokasi Kegiatan: Kab Gunungkidul. Jakarta KERJASAMA USAHA KOPERASI Sumber Dana: PAD.  DAU.
1.15.1.15.01.16.03.5.2.1. ,BELANJA PEGAWAI ,770000,
1.15.1.15.01.16.03.5.2.1.01. ,Honorarium PNS ,770000,
1.15.1.15.01.16.03.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,570000, Ketua 150000.00 Sekretaris 120000.00 Anggota 300000.00
1.15.1.15.01.16.03.5.2.1.01.004. ,Honorarium Moderator ,200000, Moderator 200000.00
1.15.1.15.01.16.03.5.2.2. ,BELANJA BARANG DAN JASA ,36490000,
1.15.1.15.01.16.03.5.2.2.01. ,Belanja Bahan Pakai Habis ,4705000,
1.15.1.15.01.16.03.5.2.2.01.001. ,Belanja alat tulis kantor ,4405000, Alat tulis kantor 405000.00 Alat tulis kantor peserta 4000000.00
1.15.1.15.01.16.03.5.2.2.01.008. ,Belanja Dokumentasi ,100000, Dokumentasi 100000.00
1.15.1.15.01.16.03.5.2.2.01.009. ,Belanja Dekorasi ,200000, Dekorasi 200000.00
1.15.1.15.01.16.03.5.2.2.03. ,Belanja Jasa Kantor ,2000000,
1.15.1.15.01.16.03.5.2.2.03.020. ,Transport peserta penyuluhan/pembinaan/pelatihan ,2000000, Transport peserta (40 orang x 2 angkatan) 2000000.00
1.15.1.15.01.16.03.5.2.2.06. ,Belanja Cetak dan Penggandaan ,300000,
1.15.1.15.01.16.03.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,300000, Fotocopy (2 angkatan) 300000.00
1.15.1.15.01.16.03.5.2.2.11. ,Belanja Makanan dan Minuman ,3575000,
1.15.1.15.01.16.03.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,3575000, Konsumsi (50 org x2 kali) 2750000.00 Konsumsi rapat persiapan 825000.00
1.15.1.15.01.16.03.5.2.2.15. ,Belanja Perjalanan Dinas ,23510000,
1.15.1.15.01.16.03.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,1950000, Golongan IV 600000.00 Golongan III 750000.00 Golongan II 600000.00
1.15.1.15.01.16.03.5.2.2.15.002. ,Belanja perjalanan dinas luar daerah ,21560000, Golongan IV penginapan 2400000.00 Golongan IV Uang Harian 2880000.00 Uang Taxi 1800000.00 Golongan III penginapan 1800000.00 Golongan III uang harian 2880000.00 Uang Taxi 1800000.00 Tiket 8000000.00
1.15.1.15.01.16.03.5.2.2.23. ,Belanja Jasa Narasumber/Tenaga Ahli ,2400000,
1.15.1.15.01.16.03.5.2.2.23.001. ,Belanja jasa narasumber ,2400000, Honor instruktur/narasumber (6 jpl x 2 kali) 2400000.00
2.06.1.15.01.17. ,PROGRAM PENINGKATAN DAN PENGEMBANGAN ,293902500, EKSPOR
2.06.1.15.01.17.01. ,PENGEMBANGAN INFORMASI PELUANG PASAR ,231570000,Lokasi Kegiatan: Yogyakarta. Jakarta. Sulawesi. Batam. Jawa barat. Jawa Timur. Sumatra PERDAGANGAN LUAR NEGERI Sumber Dana: PAD.
2.06.1.15.01.17.01.5.2.1. ,BELANJA PEGAWAI ,12300000,
2.06.1.15.01.17.01.5.2.1.01. ,Honorarium PNS ,12300000,
2.06.1.15.01.17.01.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,11700000, Pembina 900000.00 Penasehat 850000.00 Pengarah 800000.00 Ketua 750000.00 Sekretaris 700000.00 Anggota 6500000.00 Staf Sekretariat 1200000.00
2.06.1.15.01.17.01.5.2.1.01.002. ,Honorarium Panitia Pengadaan Barang dan Jasa ,600000, Pejabat Pengadaan 300000.00 Pejabat Penerima 300000.00
2.06.1.15.01.17.01.5.2.2. ,BELANJA BARANG DAN JASA ,219270000,
2.06.1.15.01.17.01.5.2.2.01. ,Belanja Bahan Pakai Habis ,750000,
2.06.1.15.01.17.01.5.2.2.01.001. ,Belanja alat tulis kantor ,750000, Alat Tulis Kantor 750000.00
2.06.1.15.01.17.01.5.2.2.03. ,Belanja Jasa Kantor ,7500000,
2.06.1.15.01.17.01.5.2.2.03.007. ,Belanja paket/pengiriman ,7500000, Paket Pengiriman 7500000.00
2.06.1.15.01.17.01.5.2.2.06. ,Belanja Cetak dan Penggandaan ,13250000,
2.06.1.15.01.17.01.5.2.2.06.001. ,Belanja Cetak ,12500000, Cetak liflet 5000000.00 Cetak Booklet 7500000.00
2.06.1.15.01.17.01.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,750000, Foto Copy 750000.00
2.06.1.15.01.17.01.5.2.2.07. ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,61200000,
2.06.1.15.01.17.01.5.2.2.07.003. ,Belanja sewa tempat pameran ,61200000, Sewa tempat/stand pameran di Jakarta. Yogyakarta. Sumatra 61200000.00
2.06.1.15.01.17.01.5.2.2.08. ,Belanja Sewa Sarana Mobilitas ,24500000,
2.06.1.15.01.17.01.5.2.2.08.001. ,Belanja Sewa Sarana Mobilitas Darat ,24500000, Sewa angkutan barang ke Jakarta 12000000.00 Sewa angkutan barang ke Yogyakarta 500000.00 Sewa angkutan barang ke Jatim Sewa angkutan barang ke Jabar Sewa kendaraan untuk pendamping dan pengrajin ke Jakarta 12000000.00 Sewa kendaraan untuk pendamping dan pengrajin ke  Jawa timur Sewa kendaraan untuk pendamping dan pengrajin ke Jawa Barat
2.06.1.15.01.17.01.5.2.2.10. ,Belanja Sewa Perlengkapan dan Peralatan Kantor ,26000000,
2.06.1.15.01.17.01.5.2.2.10.007. ,Belanja sewa display ,26000000, Sewa Display pameran di Jakarta.  Yogyakarta.  Sumatra 26000000.00
2.06.1.15.01.17.01.5.2.2.11. ,Belanja Makanan dan Minuman ,1650000,
2.06.1.15.01.17.01.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,1650000, Makan Minum dan snek rapat 825000.00 Makan dan persiapan dan penutupan pameran 825000.00
2.06.1.15.01.17.01.5.2.2.15. ,Belanja Perjalanan Dinas ,84420000,
2.06.1.15.01.17.01.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,1100000, Golongan IV 120000.00 Golongan III 900000.00 Golongan II 80000.00
2.06.1.15.01.17.01.5.2.2.15.002. ,Belanja perjalanan dinas luar daerah ,83320000,  Sumatra 7050000.00 Golongan IV/Eselon II Penginapan 2500000.00 Golongan IV/Eselon II Uang harian 2400000.00 Golongan IV/Eselon II uang taksi 1500000.00 Golongan IV/Eselon II representasi 650000.00 Golongan IV 5900000.00 Penginapan 2000000.00 Uang harian 2400000.00 Uang taxi 1500000.00 Golongan III 10800000.00 Penginapan 3000000.00 Uang harian 4800000.00 Uang taxi 3000000.00 Golongan II 10300000.00 Penginapan 2500000.00 Uang harian 4800000.00 Uang taxi 3000000.00 Jakarta 3990000.00 Golongan IV Eselon II Penginapan 1500000.00 Golongan IV Eselon II uang harian 1590000.00 Uang taxi / Gol IV Eselon 510000.00 Golongan IV Eselon II representasi 390000.00 Golongan IV 3300000.00 Penginapan 1200000.00 Uang harian 1590000.00 Uang taxi 510000.00 Golongan III 4980000.00 Penginapan 1800000.00 Uang harian 3180000.00 Golongan II 10000000.00 Penginapan 5000000.00 Uang harian 5000000.00 Jawa timur Golongan IV Eselon II penginapan Golongan IV Eselon II uang harian Uang taxi Uang representasi Golongan IV Penginapan Uang harian Uang taxi Golongan III Penginapan Uang harian Golongan II Penginapan Uang harian Jawa barat Golongan IV Eselon II penginapan Golongan IV Eselon II uang harian Golongan IV Eselon II uang taxi Golongan IV Eselon II representasi Golongan IV Penginapan Golongan IV / uang harian Golongan IV uang taxi Golongan III Penginapan Uang harian Golongan II Penginapan Uang harian Tiket 27000000.00
2.06.1.15.01.17.02. ,MEMBANGUN JEJARING DENGAN EKSPORTIR ,62332500,Lokasi Kegiatan: Kab Gunungkidul Sumber Dana: PAD.  DAU.  Bagi Hasil Pajak Prov.
2.06.1.15.01.17.02.5.2.2. ,BELANJA BARANG DAN JASA ,62332500,
2.06.1.15.01.17.02.5.2.2.01. ,Belanja Bahan Pakai Habis ,240000,
2.06.1.15.01.17.02.5.2.2.01.001. ,Belanja alat tulis kantor ,240000, Alat Tulis Kantor 240000.00
2.06.1.15.01.17.02.5.2.2.02. ,Belanja Bahan/Material ,1500000,
2.06.1.15.01.17.02.5.2.2.02.007. ,Belanja bahan sosiliasasi^diklat^seminar ,1500000, Perlengkapan peserta 1500000.00
2.06.1.15.01.17.02.5.2.2.03. ,Belanja Jasa Kantor ,1500000,
2.06.1.15.01.17.02.5.2.2.03.020. ,Transport peserta penyuluhan/pembinaan/pelatihan ,1500000, Transport peserta 1500000.00
2.06.1.15.01.17.02.5.2.2.06. ,Belanja Cetak dan Penggandaan ,900000,
2.06.1.15.01.17.02.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,900000, Fotocopy Materi 400000.00 Fotocopy Keg 500000.00
2.06.1.15.01.17.02.5.2.2.0 . ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,,10000000
2.06.1.15.01.17.02.5.2.2.07.002. ,Belanja sewa gedung/ruang pertemuan ,,10000000 Belanja Sewa Tempat/Penginapan 10000000.00
2.06.1.15.01.17.02.5.2.2.08. ,Belanja Sewa Sarana Mobilitas ,,10000000
2.06.1.15.01.17.02.5.2.2.08.001. ,Belanja Sewa Sarana Mobilitas Darat ,,10000000 Sewa Kendaraan/ Bus 10000000.00
2.06.1.15.01.17.02.5.2.2.11. ,Belanja Makanan dan Minuman ,,10312500
2.06.1.15.01.17.02.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,,10312500 Makan. Minum dan Snack Rapat 412500.00 Makan dan minum Snek peserta. panitia dan instruktur 2200000.00 Makan dan Minum Snek peserta. Panitia dan Instruktur Tes Pasar/ Orientasi daya 7700000.00 saing produk
2.06.1.15.01.17.02.5.2.2.15. ,Belanja Perjalanan Dinas ,,23480000
2.06.1.15.01.17.02.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,,1100000 Golongan IV 120000.00 Golongan III 900000.00 Golongan II 80000.00
2.06.1.15.01.17.02.5.2.2.15.002. ,Belanja perjalanan dinas luar daerah ,,22380000 Golongan IV/ Eselon II 3120000.00 Penginapan 1500000.00 Uang harian 1230000.00 Uang taxi Representasi 390000.00 Golongan III 4260000.00 Penginapan 1800000.00 Uang harian 2460000.00 Uang taxi Tiket 1000000.00 uang saku peserta orientasi pasar 9000000.00 Uang saku pendamping orientasi pasar 5000000.00
2.06.1.15.01.17.02.5.2.2.23. ,Belanja Jasa Narasumber/Tenaga Ahli ,,4400000
2.06.1.15.01.17.02.5.2.2.23.001. ,Belanja jasa narasumber ,,4400000 Honor narasumber/PNS 3200000.00 Honor narasumber 800000.00 Transport narasumber 400000.00
2.06.1.15.01.18. ,PROGRAM PENINGKATAN EFISIENSI PERDAGANGAN DALAM NEGERI ,,2277267500
2.06.1.15.01.18.01. ,PENYELENGGARAAN PERIJINAN PENGEMBANGAN USAHA ,, 15980000.00 Lokasi Kegiatan: Kab Gunungkidul  Sumber Dana: PAD.  DAU.  Bagi Hasil Pajak Prov.
2.06.1.15.01.18.01.5.2.1. ,BELANJA PEGAWAI ,6250000,
2.06.1.15.01.18.01.5.2.1.01. ,Honorarium PNS ,6250000,
2.06.1.15.01.18.01.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,6250000, Pembina 600000.00 Penasehat 550000.00 Pengarah 500000.00 Ketua 450000.00 Sekretaris 400000.00 Anggota 3150000.00 Staf sekretariat 600000.00
2.06.1.15.01.18.01.5.2.2. ,BELANJA BARANG DAN JASA ,9730000,
2.06.1.15.01.18.01.5.2.2.01. ,Belanja Bahan Pakai Habis ,500000,
2.06.1.15.01.18.01.5.2.2.01.001. ,Belanja alat tulis kantor ,500000, Belanja Alat Tulis Kantor 500000.00 Belanja ATK Peserta Transport peserta
2.06.1.15.01.18.01.5.2.2.06. ,Belanja Cetak dan Penggandaan ,450000,
2.06.1.15.01.18.01.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,450000, Fotocopy Materi Fotocopy Keg 450000.00
2.06.1.15.01.18.01.5.2.2.11. ,Belanja Makanan dan Minuman ,1100000,
2.06.1.15.01.18.01.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,1100000, Minum dan Snack 300000.00 Makan. Minum 800000.00 Belanja Makanan dan Minuman Snek Peserta. Panitia dan Instruktur
2.06.1.15.01.18.01.5.2.2.15. ,Belanja Perjalanan Dinas ,7680000,
2.06.1.15.01.18.01.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,7680000, Golongan IV 720000.00 Golongan III 6000000.00 Golongan II 960000.00
2.06.1.15.01.18.02. ,PENGEMBANGAN PASAR DAN DISTRIBUSI ,198923500,Lokasi Kegiatan: Kab Gunungkidul BARANG/PRODUK Sumber Dana: PAD.  DAU.
2.06.1.15.01.18.02.5.2.1. ,BELANJA PEGAWAI ,11700000,
2.06.1.15.01.18.02.5.2.1.01. ,Honorarium PNS ,11700000,
2.06.1.15.01.18.02.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,11700000, Pembina 900000.00 Penasehat 850000.00 Pengarah 800000.00 Ketua 750000.00 Sekretaris 700000.00 Anggota 6500000.00 Staf Sekretariat 1200000.00
2.06.1.15.01.18.02.5.2.2. ,BELANJA BARANG DAN JASA ,187223500,
2.06.1.15.01.18.02.5.2.2.01. ,Belanja Bahan Pakai Habis ,3750000,
2.06.1.15.01.18.02.5.2.2.01.001. ,Belanja alat tulis kantor ,1750000, ATK Hari Jadi 950000.00 ATK Pemb Manaj Pemasaran 800000.00
2.06.1.15.01.18.02.5.2.2.01.009. ,Belanja Dekorasi ,2000000, Dek Hari Jadi 2000000.00
2.06.1.15.01.18.02.5.2.2.02. ,Belanja Bahan/Material ,900000,
2.06.1.15.01.18.02.5.2.2.02.007. ,Belanja bahan sosiliasasi^diklat^seminar ,900000, ATK peserta Pemb Manajemen Pemasaran 900000.00
2.06.1.15.01.18.02.5.2.2.03. ,Belanja Jasa Kantor ,3400000,
2.06.1.15.01.18.02.5.2.2.03.006. ,Belanja jasa tenaga harian lepas/upah tenaga ,900000, Upah suplai air bersih Hari Jadi 900000.00
2.06.1.15.01.18.02.5.2.2.03.012. ,Belanja jasa publikasi ,1000000, Jasa Siaran Hari Jadi 1000000.00
2.06.1.15.01.18.02.5.2.2.03.020. ,Transport peserta penyuluhan/pembinaan/pelatihan ,1500000, Transport peserta pemb pems 1500000.00
2.06.1.15.01.18.02.5.2.2.06. ,Belanja Cetak dan Penggandaan ,3001000,
2.06.1.15.01.18.02.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,3001000, Belanja Fotocopy Materi Pemb 800000.00 Belanja Fotocopy Pemb 500000.00 Belanja Fotocopy Hari Jadi 1701000.00
2.06.1.15.01.18.02.5.2.2.07. ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,9200000,
2.06.1.15.01.18.02.5.2.2.07.002. ,Belanja sewa gedung/ruang pertemuan ,9200000, Belanja Sewa Tempat Pemb 200000.00 Belanja Sewa Gedung Hari Jadi 9000000.00
2.06.1.15.01.18.02.5.2.2.10. ,Belanja Sewa Perlengkapan dan Peralatan Kantor ,120310000,
2.06.1.15.01.18.02.5.2.2.10.001. ,Belanja sewa meja/kursi/tenda/sound sistem/generator ,35360000, Kursi Hari Jadi 150 x 3000 450000.00 Kursi Hari Jadi 70 x 3000 x 5 Hari 1050000.00 Meja Hari Jadi 30 x 2000 60000.00 Meja Hari Jadi 60 x 2000 x 5 Hari 600000.00 Sewa genset hari jadi 1400000x6 hari 8400000.00 Sewa tenda VIP 10 bh x 250000 x 5 Hr/Hr Jadi 12500000.00 Sewa sound sistem Hari Jadi 6000000.00 Lampu TL 40 watt 70 bh x 15000 x 6 hari 6300000.00
2.06.1.15.01.18.02.5.2.2.10.007. ,Belanja sewa display ,84950000, Sewa Display Hari Jadi 9500000.00 Sewa Partisi Hari Jadi 60 Stand x 9 m x @ 92500 49950000.00 Sewa Karpet Hari Jadi 60 Stand x 9 m x @ 5000 x 5 Hari 13500000.00 Sewa Ploring/ Papan Panggung 80 Stand x @ 12500 x 5 Hari 5000000.00 Sewa karpet panggung 80mx 5000 x 5 hr 2000000.00 Sewa Fan Cooler/ Kipas Kabut 4 Bh x 250000 x 5 hr 5000000.00
2.06.1.15.01.18.02.5.2.2.11. ,Belanja Makanan dan Minuman ,22962500,
2.06.1.15.01.18.02.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,22962500, Minum dan Snack Rapat Pemb 150000.00 Makan dan minum Rapat Pemb 400000.00 Minum dan Snack Rapat Hari Jadi 5500000.00 Makan. Minum snek Petugas Keamanan. Sekretariat. Komentator. Kebersihan. 5087500.00 Yuri Stand Makan. Minum snek peserta. panitia. dan instruktur pemb 2200000.00 Belanja makanan dan minuman pembukaan dan penutupan 9625000.00
2.06.1.15.01.18.02.5.2.2.15. ,Belanja Perjalanan Dinas ,1600000,
2.06.1.15.01.18.02.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,1600000, Golongan IV (pemb pemasaran) 240000.00 Golongan III (pemb pemasaran) 400000.00 Golongan II (pemb pemasaran) 160000.00 Golongan IV (Hari Jadi) 240000.00 Golongan III (Hari Jadi) 400000.00 Golongan II (Hari Jadi) 160000.00
2.06.1.15.01.18.02.5.2.2.20. ,Uang untuk diberikan kepada pihak ,4000000, ketiga/masyarakat
2.06.1.15.01.18.02.5.2.2.20.001. ,Uang untuk diberikan kepada masyarakat ,4000000, Hadiah lomba stand hari jadi 4000000.00
2.06.1.15.01.18.02.5.2.2.23. ,Belanja Jasa Narasumber/Tenaga Ahli ,18100000,
2.06.1.15.01.18.02.5.2.2.23.001. ,Belanja jasa narasumber ,18100000, Honorarium narasumber/PNS/pemb 3200000.00 Transport narasumber pemb 400000.00 Honor petugas keamanan Hari Jadi 3600000.00 Honor petugas sekretariat Hari Jadi 4500000.00 Honor komentator Hari Jadi 900000.00 Honor petugas kebersihan Hari Jadi 4500000.00 Honor petugas penilai stand Hari Jadi 1000000.00
2.06.1.15.01.18.03. ,PENINGKATAN SISTEM DAN JARINGAN INFORMASI ,114250000,Lokasi Kegiatan: Kab Gunungkidul PERDAGANGAN Sumber Dana: PAD.
2.06.1.15.01.18.03.5.2.1. ,BELANJA PEGAWAI ,77770000,
2.06.1.15.01.18.03.5.2.1.01. ,Honorarium PNS ,10000000,
2.06.1.15.01.18.03.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,10000000, Pembina 800000.00 Penasehat 750000.00 Pengarah 700000.00 Ketua 650000.00 Sekretaris 600000.00 Anggota 5500000.00 Staf sekretaris 1000000.00
2.06.1.15.01.18.03.5.2.1.02. ,Honorarium Non PNS ,67770000,
2.06.1.15.01.18.03.5.2.1.02.001. ,Honorarium Tenaga Kontrak ,67770000, Honor Tenaga Pendampingan Perdagangan ( 6 orang) 67770000.00
2.06.1.15.01.18.03.5.2.2. ,BELANJA BARANG DAN JASA ,36480000,
2.06.1.15.01.18.03.5.2.2.01. ,Belanja Bahan Pakai Habis ,1520000,
2.06.1.15.01.18.03.5.2.2.01.001. ,Belanja alat tulis kantor ,1520000, Belanja Alat Tulis Kantor 1520000.00
2.06.1.15.01.18.03.5.2.2.03. ,Belanja Jasa Kantor ,1800000,
2.06.1.15.01.18.03.5.2.2.03.012. ,Belanja jasa publikasi ,1800000, Jasa siaran Radio 1800000.00
2.06.1.15.01.18.03.5.2.2.06. ,Belanja Cetak dan Penggandaan ,2030000,
2.06.1.15.01.18.03.5.2.2.06.001. ,Belanja Cetak ,630000, Belanja Cetak 630000.00
2.06.1.15.01.18.03.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,1400000, Fotocopy Keg 1400000.00
2.06.1.15.01.18.03.5.2.2.11. ,Belanja Makanan dan Minuman ,1650000,
2.06.1.15.01.18.03.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,1650000, Belanja Minum dan Snack Rapat 450000.00 Belanja Makanan dan Minuman 1200000.00
2.06.1.15.01.18.03.5.2.2.15. ,Belanja Perjalanan Dinas ,29480000,
2.06.1.15.01.18.03.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,29480000, Golongan IV 1440000.00 Golongan III 9800000.00 Golongan II 18240000.00
2.06.1.15.01.18.04. ,PENINGKATAN KESADARAN PENGGUNAAN PRODUK ,16930000,Lokasi Kegiatan: Kab Gunungkidul DALAM NEGERI Sumber Dana: PAD.  DAU.
2.06.1.15.01.18.04.5.2.2. ,BELANJA BARANG DAN JASA ,16930000,
2.06.1.15.01.18.04.5.2.2.01. ,Belanja Bahan Pakai Habis ,50000,
2.06.1.15.01.18.04.5.2.2.01.001. ,Belanja alat tulis kantor ,50000, Alat Tulis Kantor 50000.00
2.06.1.15.01.18.04.5.2.2.02. ,Belanja Bahan/Material ,1500000,
2.06.1.15.01.18.04.5.2.2.02.007. ,Belanja bahan sosiliasasi^diklat^seminar ,1500000, ATK Peserta 1500000.00
2.06.1.15.01.18.04.5.2.2.03. ,Belanja Jasa Kantor ,2500000,
2.06.1.15.01.18.04.5.2.2.03.020. ,Transport peserta penyuluhan/pembinaan/pelatihan ,2500000, Transport peserta 2500000.00
2.06.1.15.01.18.04.5.2.2.06. ,Belanja Cetak dan Penggandaan ,4550000,
2.06.1.15.01.18.04.5.2.2.06.001. ,Belanja Cetak ,3750000, Cetak 3750000.00
2.06.1.15.01.18.04.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,800000, Fotocopy Materi 400000.00 Fotocopy kegiatan 400000.00
2.06.1.15.01.18.04.5.2.2.11. ,Belanja Makanan dan Minuman ,3850000,
2.06.1.15.01.18.04.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,3850000, Makan minum snek rapat 550000.00 Makan minum Snek peserta. panitia dan instruktur 3300000.00
2.06.1.15.01.18.04.5.2.2.15. ,Belanja Perjalanan Dinas ,880000,
2.06.1.15.01.18.04.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,880000, Golongan IV 120000.00 Golongan III 600000.00 Golongan II 160000.00
2.06.1.15.01.18.04.5.2.2.23. ,Belanja Jasa Narasumber/Tenaga Ahli ,3600000,
2.06.1.15.01.18.04.5.2.2.23.001. ,Belanja jasa narasumber ,3600000, Honor narasumber/PNS 3200000.00 Transport narasumber 400000.00
2.06.1.15.01.18.05. ,REVITALISASI PASAR TRADISIONAL ,1830672000,Lokasi Kegiatan: Kab Gunungkidul Sumber Dana: PAD.
2.06.1.15.01.18.05.5.2.1. ,BELANJA PEGAWAI ,8100000,
2.06.1.15.01.18.05.5.2.1.01. ,Honorarium PNS ,8100000,
2.06.1.15.01.18.05.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,8100000, Pengguna Ang/ PPK 3000000.00 Ketua/ PPK/ PPTK 2400000.00 Petugas Administrasi 2700000.00
2.06.1.15.01.18.05.5.2.2. ,BELANJA BARANG DAN JASA ,52256000,
2.06.1.15.01.18.05.5.2.2.01. ,Belanja Bahan Pakai Habis ,1751000,
2.06.1.15.01.18.05.5.2.2.01.001. ,Belanja alat tulis kantor ,1751000, Belanja Alat Tulis Kantor 1751000.00
2.06.1.15.01.18.05.5.2.2.02. ,Belanja Bahan/Material ,1000000,
2.06.1.15.01.18.05.5.2.2.02.007. ,Belanja bahan sosiliasasi^diklat^seminar ,1000000, Belaja ATK Peserta 1000000.00
2.06.1.15.01.18.05.5.2.2.03. ,Belanja Jasa Kantor ,2500000,
2.06.1.15.01.18.05.5.2.2.03.020. ,Transport peserta penyuluhan/pembinaan/pelatihan ,2500000, Transport peserta 2500000.00
2.06.1.15.01.18.05.5.2.2.06. ,Belanja Cetak dan Penggandaan ,1600000,
2.06.1.15.01.18.05.5.2.2.06.002. ,Belanja Penggandaan/Foto copy ,1600000, Belanja Fotocopy 1600000.00
2.06.1.15.01.18.05.5.2.2.11. ,Belanja Makanan dan Minuman ,9525000,
2.06.1.15.01.18.05.5.2.2.11.002. ,Belanja makanan dan minuman rapat ,9525000, Belanja Minum dan Snack Rapat 1500000.00 Belanja Makan dan Minum Rapat 5000000.00 Belanja Makanan dan Minuman Snek Peserta dan Instruktur 3025000.00
2.06.1.15.01.18.05.5.2.2.15. ,Belanja Perjalanan Dinas ,34080000,
2.06.1.15.01.18.05.5.2.2.15.001. ,Belanja perjalanan dinas dalam daerah ,1800000, Golongan IV 480000.00 Golongan III 1000000.00 Golongan II 320000.00
2.06.1.15.01.18.05.5.2.2.15.002. ,Belanja perjalanan dinas luar daerah ,32280000, Golongan IV/ eselon II 7980000.00 Penginapan 3000000.00 Uang harian 3180000.00 uang taxi 1020000.00 Representasi 780000.00 Golongan IV 3300000.00 Penginapan 1200000.00 Uang harian 1590000.00 Uang taxi 510000.00 Golongan III 6000000.00 Penginapan 1800000.00 Uang harian 3180000.00 Taxi 1020000.00 Tiket 15000000.00
2.06.1.15.01.18.05.5.2.2.23. ,Belanja Jasa Narasumber/Tenaga Ahli ,1800000,
2.06.1.15.01.18.05.5.2.2.23.001. ,Belanja jasa narasumber ,1800000, Honor narasumber/PNS 1600000.00 Transport narasumber/PNS 200000.00
2.06.1.15.01.18.05.5.2.3. ,BELANJA  MODAL ,1770316000,
2.06.1.15.01.18.05.5.2.3.26. ,Belanja Modal Pengadaan Konstruksi/Pembelian ,1770316000, Bangunan
2.06.1.15.01.18.05.5.2.3.26.011. ,Belanja Modal pembangunan pasar ,1770316000, Ketua (panitia pengadaan) 1000000.00 Sekretaris (panitia pengadaan) 800000.00 Anggota (panitia pengadaan) 1800000.00 Ketua (panitia penerima) 1000000.00 Sekretaris (panitia penerima) 800000.00 Anggota (panitia penerima) 1800000.00 Biaya Administrasi Pengga Dokumen 1500000.00 Biaya Konsultan Perencanaan 47000000.00 Biaya Konsultan Pengawas 35000000.00 Honor Pejabat Pengadaan 800000.00 Honor Pejabat Penerima 700000.00 Rehabilitasi Pasar Tradisional 1678116000.00
2.06.1.15.01.18.06. ,PENINGKATAN PENGAWASAN PEREDARAN BARANG ,18160000,Lokasi Kegiatan: Kab Gunungkidul DAN JASA Sumber Dana: PAD.  DAU.  Bagi Hasil Pajak Prov.
2.06.1.15.01.18.06.5.2.1. ,BELANJA PEGAWAI ,9050000,
2.06.1.15.01.18.06.5.2.1.01. ,Honorarium PNS ,9050000,
2.06.1.15.01.18.06.5.2.1.01.001. ,Honorarium Tim Pelaksana Kegiatan ,9050000, Pembina 600000.00 Penasehat 550000.00 Pengarah 500000.00 Ketua 450000.00 Sekretaris 400000.00 Anggota 5950000.00 Staf sekretariat 600000.00
2.06.1.15.01.18.06.5.2.2. ,BELANJA BARANG DAN JASA ,9110000,
2.06.1.15.01.18.06.5.2.2.01. ,Belanja Bahan Pakai Habis ,1000000,
2.06.1.15.01.18.06.5.2.2.01.001. ,Belanja alat tulis kantor ,1000000, Alat Tulis Kantor 1000000.00
2.06.1.15.01.18.06.5.2.2.06. ,Belanja Cetak dan Penggandaan ,1270000,
