Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
1.20 . 1.20.03 . 16 . 07 . 5 . 2 . 1 . 01,Honorarium PNS,7948000,
1.20 . 1.20.03 . 16 . 07 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,7948000,"APBD  
 Honor Penyelenggara Kegiatan
Ketua1 op x 325.000,00 = 325.000,00
Sekretaris1 op x 300.000,00 = 300.000,00
Pelaksana Teknis7 op x 200.000,00 = 1.400.000,00
Pelaksana Teknis5 op x 600.000,00 = 3.000.000,00
Pembantu Teknis4 op x 200.000,00 = 800.000,00
""Honor Penyelenggara Kegiatan Jamming/Pengamanan Sinyal Kegiatan Bupati & Wakil Bupatiembina""1 op x 350.000,00 = 350.000,00
""Honor Penyelenggara Kegiatan Sterilisasi R. Kerja Bupati & R. Kerja Wakil Bupati embina""1 op x 350.000,00 = 350.000,00
Ketua1 op x 325.000,00 = 325.000,00
Sekretaris1 op x 300.000,00 = 300.000,00
Pembantu Teknis2 op x 200.000,00 = 400.000,00sisa1 ls x 398.000,00 = 398.000,00"
1.20 . 1.20.03 . 16 . 07 . 5 . 2 . 2,Belanja Barang dan Jasa,81372000,
1.20 . 1.20.03 . 16 . 07 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,2052000,
1.20 . 1.20.03 . 16 . 07 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,2052000,"APBD   
Penyediaan Makanan & Minuman pelaksanaan kegiatan
""Pengadaan makanan & Minuman Kegiatan Sterilisasi R. Kerja Bupati & Wakil Bupati -Snack 12 org x 3 hari""36 dus x 8.500,00 = 306.000,00
Makan 12 org x 3 hari36 dus x 20.000,00 = 720.000,00
""Pengadaan makanan & Minuman kegiatan jamming Snack 12 org x 3 hari""36 dus x 8.500,00 = 306.000,00
Makan 12 org x 3 hari36 dus x 20.000,00 = 720.000,00"
1.20 . 1.20.03 . 16 . 07 . 5 . 2 . 2 . 35,Jasa Narasumber^ Tenaga Ahli^ Yuri^ Entry Data^ Petugas Fogging dan Petugas Lapangan,79320000,
1.20 . 1.20.03 . 16 . 07 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,1200000,"APBD 
  ""Honor Nara Sumber
 Honor Narasumber""Honorarium Narasumber12 oj x 100.000,00 = 1.200.000,00"
1.20 . 1.20.03 . 16 . 07 . 5 . 2 . 2 . 35 . 06,Jasa Tenaga Harian Lepas,78120000,"APBD 
  Honorarium Tenaga Harian lepas
Honor tenaga customer servis36 ob x 1.100.000,00 = 39.600.000,00
Honor PTT Tenaga Khusus Bupati 1 org @ 3.210.00012 o/b x 3.210.000,00 = 38.520.000,00"
1.24 . 1.20.03 . 16,Program penyelamatan dan pelestarian dokumen/arsip daerah,30357500,
1.24 . 1.20.03 . 16 . 02,Pendataan dan penataan dokumen/arsip daerah,30357500,"Sumber Dana : APBD
Lokasi Kegiatan : Bantul
Keluaran :  Pendataan & Penataan arsip Kantor
Target     :  90"
1.24 . 1.20.03 . 16 . 02 . 5 . 2 . 1,Belanja Pegawai,26060000,
1.24 . 1.20.03 . 16 . 02 . 5 . 2 . 1 . 01,Honorarium PNS,22550000,
1.24 . 1.20.03 . 16 . 02 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,22550000,"APBD 
  Honor Tim pelaksana kegiatan
Anggota 11121 ob x 140.000,00 = 16.940.000,00
Honor Pengarah11 ob x 180.000,00 = 1.980.000,00
Ketua11 ob x 170.000,00 = 1.870.000,00
Sekretaris11 ob x 160.000,00 = 1.760.000,00"
1.24 . 1.20.03 . 16 . 02 . 5 . 2 . 1 . 03,Uang Lembur,3510000,
1.24 . 1.20.03 . 16 . 02 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,3510000,"APBD  
 Uang lembur
Gol III ( 4 0rg x 5 hari x 6klix15.000)120 ob x 15.000,00 = 1.800.000,00
Gol II ( 5 org x 5 hri x 6 x 10.000150 ob x 10.000,00 = 1.500.000,00
Gol I ( 1 org x 5 harix6klx 7000)30 ob x 7.000,00 = 210.000,00"
1.24 . 1.20.03 . 16 . 02 . 5 . 2 . 2,Belanja Barang dan Jasa,1897500,
1.24 . 1.20.03 . 16 . 02 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,672500,
1.24 . 1.20.03 . 16 . 02 . 5 . 2 . 2 . 01 . 05,Belanja Peralatan Kebersihan Dan Bahan Pembersih,672500,"APBD 
  Belanja peralatan kebersihan & bahan pembersih
Belanja peralatan kebersihan & bahan pembersih( sarung tangan, masker, sabun, tisu serbet )1 ls x 672.500,00 = 672.500,00"
1.24 . 1.20.03 . 16 . 02 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,1225000,
1.24 . 1.20.03 . 16 . 02 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,1225000,"APBD  
 Belanja Makanan & Minum kegiatan
Belanja Makan Minum kegiatan70 porsi x 17.500,00 = 1.225.000,00"
1.24 . 1.20.03 . 16 . 02 . 5 . 2 . 3,Belanja Modal,2400000,
1.24 . 1.20.03 . 16 . 02 . 5 . 2 . 3 . 27,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Kantor,2400000,
1.24 . 1.20.03 . 16 . 02 . 5 . 2 . 3 . 27 . 05,Belanja Modal Peralatan dan Mesin - Pengadaan Alat Kantor,2400000,"APBD  
 BM Pengadaan Perlengkapan kantorBM Rak arsip2 buah x 1.200.000,00 = 2.400.000,00"
1.25 . 1.20.03 . 17,Program fasilitasi Peningkatan SDM bidang komunikasi dan informasi,4700000,
1.25 . 1.20.03 . 17 . 06,Sosialisasi Kesandian dan telekomunikasi,4700000,"Sumber Dana : APBD
Lokasi Kegiatan : Bantul
Keluaran :  Terlaksanya Forum Komunikasi Sandi Daerah
Target     :  100"
1.25 . 1.20.03 . 17 . 06 . 5 . 2 . 2,Belanja Barang dan Jasa,4700000,
1.25 . 1.20.03 . 17 . 06 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,400000,
1.25 . 1.20.03 . 17 . 06 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,400000,"APBD  
 Belanja ATK1 ls x 400.000,00 = 400.000,00"
1.25 . 1.20.03 . 17 . 06 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,500000,
1.25 . 1.20.03 . 17 . 06 . 5 . 2 . 2 . 03 . 13,Belanja Dokumentasi,0,"APBD  
 Belanja Dokumentasi1 ls x 0,00 = 0,00"
1.25 . 1.20.03 . 17 . 06 . 5 . 2 . 2 . 03 . 14,Belanja Dekorasi,500000,"APBD  
 Belanja Dekorasi1 ls x 500.000,00 = 500.000,00"
1.25 . 1.20.03 . 17 . 06 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,500000,
1.25 . 1.20.03 . 17 . 06 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,500000,"APBD  
 Belanja Penggandaan1 ls x 500.000,00 = 500.000,00"
1.25 . 1.20.03 . 17 . 06 . 5 . 2 . 2 . 11,Belanja Makanan dan  Minuman,1800000,
1.25 . 1.20.03 . 17 . 06 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,1800000,"APBD  
 Belanja Makanan dan Minumansnack60 dus x 10.000,00 = 600.000,00
Makan60 dus x 20.000,00 = 1.200.000,00"
1.25 . 1.20.03 . 17 . 06 . 5 . 2 . 2 . 35,Jasa Narasumber^ Tenaga Ahli^ Yuri^ Entry Data^ Petugas Fogging dan Petugas Lapangan,1500000,
1.25 . 1.20.03 . 17 . 06 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,1500000,"APBD  
 Honor Narasumber3 org x 500.000,00 = 1.500.000,00"
1.06 . 1.20.03 . 21,Program perencanaan pembangunan daerah,5000000,
1.06 . 1.20.03 . 21 . 08,Penyusunan rancangan RKPD,5000000,"Sumber Dana : APBD
Lokasi Kegiatan : Bantul
Keluaran :  Dokumen Renja Bagian Umum
Target     :  100"
1.06 . 1.20.03 . 21 . 08 . 5 . 2 . 1,Belanja Pegawai,2620000,
1.06 . 1.20.03 . 21 . 08 . 5 . 2 . 1 . 01,Honorarium PNS,2620000,
1.06 . 1.20.03 . 21 . 08 . 5 . 2 . 1 . 01 . 01,Honorarium Panitia Pelaksana Kegiatan,2620000,"APBD 
  Honor Tim Penyusun Renja
Ketua2 ob x 170.000,00 = 340.000,00
Sekretaris2 ob x 160.000,00 = 320.000,00
Anggota ( 7 orang )14 ob x 140.000,00 = 1.960.000,00"
1.06 . 1.20.03 . 21 . 08 . 5 . 2 . 2,Belanja Barang dan Jasa,2380000,
1.06 . 1.20.03 . 21 . 08 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,2380000,
1.06 . 1.20.03 . 21 . 08 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,2380000,"APBD   
Belanja Penggandaan/ Foto copy
B. Foto Copy1 ls x 2.380.000,00 = 2.380.000,00"
,SURPLUS / (DEFISIT),-17616406400,
