Judul,Penjabaran Perubahan Anggaran Pendapatan dan Belanja Daerah,,,,,
1.17 . 1.17.01 . 15.05 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,200,200000,0,0,
1.17 . 1.17.01 . 15.05 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,200,200000,0,0,Belanja ATK1 paket x 200.000^00 = 200.000^00
1.17 . 1.17.01 . 15.05 . 5.2.2.02 ,Belanja Bahan/Material ,2550000,2550000,0,0,
1.17 . 1.17.01 . 15.05 . 5.2.2.02.07 ,Belanja Cindera Mata ,2550000,2550000,0,0,"Belanja Cinderamata
Belanja Trophy17 buah x 150.000^00 = 2.550.000^00"
1.17 . 1.17.01 . 15.05 . 5.2.2.03 ,Belanja Jasa Kantor ,200,200000,0,0,
1.17 . 1.17.01 . 15.05 . 5.2.2.03.13 ,Belanja Dokumentasi ,200,200000,0,0,Belanja Dokumentasi1 paket x 200.000^00 = 200.000^00
1.17 . 1.17.01 . 15.05 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,4990000,4989000,-1,-0.02,
1.17 . 1.17.01 . 15.05 . 5.2.2.06.01 ,Belanja Cetak ,4500000,4500000,0,0,Belanja Cetak100 bk x 45.000^00 = 4.500.000^00
1.17 . 1.17.01 . 15.05 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,490,489000,-1,-0.2,Belanja Penggandaan2^445 lbr x 200^00 = 489.000^00
1.17 . 1.17.01 . 15.05 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,1400000,1601000,201,14.36,
1.17 . 1.17.01 . 15.05 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,950,1091000,141,14.84,"Belanja Makanan dan Minuman Rapat
Belanja Snack Minum Rapat46 dooz x 8.500^00 = 391.000^00
Belanja Makan Minum Rapat35 dooz x 20.000^00 = 700.000^00"
1.17 . 1.17.01 . 15.05 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,450,510000,60,13.33,"Belanja Makanan dan Minuman Pelaksanaan Kegiatan
Belanja Snack dan Minum Pelaksanaan Kegiatan60 dooz x 8.500^00 = 510.000^00"
1.17 . 1.17.01 . 15.05 . 5.2.2.15 ,Belanja Perjalanan Dinas ,4150000,4150000,0,0,
1.17 . 1.17.01 . 15.05 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,4150000,4150000,0,0,"Belanja Perjalanan Dinas Dalam Daerah
Gol. IV10 ok x 50.000^00 = 500.000^00
Gol. III50 ok x 40.000^00 = 2.000.000^00
Gol. II55 ok x 30.000^00 = 1.650.000^00"
1.17 . 1.17.01 . 15.05 . 5.2.2.35 ,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,28300000,28100000,-200,-0.71,
1.17 . 1.17.01 . 15.05 . 5.2.2.35.01 ,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,28300000,28100000,-200,-0.71,"Uang untuk Diberikan kepada Pihak Ketiga/Masyarakat
Hadiah Seniman6 org x 1.300.000^00 = 7.800.000^00
Hadiah Budayawan6 org x 1.300.000^00 = 7.800.000^00
Hadiah Organisasi Budaya5 grup x 2.500.000^00 = 12.500.000^00"
2.04 . 1.17.01 . 15 ,Program Pengembangan Pemasaran Pariwisata ,427000000,484100000,57100000,13.37,
2.04 . 1.17.01 . 15.02 ,Peningkatan Pemanfaatan Teknologi Informasi Dalam Pemasaran Pariwisata,32000000,32000000,0,0,"Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul^ DIY & Luar DIY"
2.04 . 1.17.01 . 15.02 . 5.2.1 ,Belanja Pegawai ,3000000,3000000,0,0,
2.04 . 1.17.01 . 15.02 . 5.2.1.01 ,Honorarium PNS ,3000000,3000000,0,0,
2.04 . 1.17.01 . 15.02 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,3000000,3000000,0,0,"Honorium Panitia Pelaksana Kegiatan
Honorarium Tim Penulis Naskah1 ls x 3.000.000^00 = 3.000.000^00"
2.04 . 1.17.01 . 15.02 . 5.2.2 ,Belanja Barang dan Jasa ,29000000,29000000,0,0,
2.04 . 1.17.01 . 15.02 . 5.2.2.03 ,Belanja Jasa Kantor ,29000000,29000000,0,0,
2.04 . 1.17.01 . 15.02 . 5.2.2.03.15 ,Belanja Publikasi ,29000000,29000000,0,0,Belanja Publikasipembuatan Advetorial1 ls x 29.000.000^00 = 29.000.000^00
2.04 . 1.17.01 . 15.02 . 5.2.2.35 ,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,0,0,0,0,
2.04 . 1.17.01 . 15.02 . 5.2.2.35.01 ,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,0,0,0,0,"Uang untuk diberikan kepada pihak ketiga
Uang diberikan kepada pihak ketiga pelaksanaan kegiatan0 ls x 29.000.000^00 = 0^00"
2.04 . 1.17.01 . 15.05 ,Pelaksanaan Promosi Pariwisata Nusantara Di Dalam dan Di Luar Negeri (Pemilihan Nou dan Uti 2009),395000000,452100000,57100000,14.46,"Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul^ DIY & Luar DIY"
2.04 . 1.17.01 . 15.05 . 5.2.1 ,Belanja Pegawai ,6250000,6250000,0,0,
2.04 . 1.17.01 . 15.05 . 5.2.1.01 ,Honorarium PNS ,6250000,6250000,0,0,
2.04 . 1.17.01 . 15.05 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,6250000,6250000,0,0,"Honorarium Panitia Pelaksana Kegiatan
Honorarium Tim PPPNDLN1 Ls x 3.250.000^00 = 3.250.000^00
Honor Tim Penyusun Naskah CD promosi1 tim x 3.000.000^00 = 3.000.000^00"
2.04 . 1.17.01 . 15.05 . 5.2.2 ,Belanja Barang dan Jasa ,388750000,445850000,57100000,14.69,
2.04 . 1.17.01 . 15.05 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,2500000,2500000,0,0,
2.04 . 1.17.01 . 15.05 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,2500000,2500000,0,0,"Belanja Alat Tulis Kantor
Belanja Alat Tulis Kantor kegiatan PPPNDLN1 Ls x 2.000.000^00 = 2.000.000^00
ATK Pemilihan Putra Putri Bantul1 ls x 500.000^00 = 500.000^00"
2.04 . 1.17.01 . 15.05 . 5.2.2.02 ,Belanja Bahan/Material ,23400000,23400000,0,0,
2.04 . 1.17.01 . 15.05 . 5.2.2.02.06 ,Belanja Bahan Percontohan ,23400000,23400000,0,0,"Belanja Bahan Percontohan
Bantul Expo1 Kl x 7.500.000^00 = 7.500.000^00
Gebyar Wisata Nusantara (GWN)1 Kl x 1.000.000^00 = 1.000.000^00
Travel Dialog3 kl x 300.000^00 = 900.000^00
Majapahit Travel Fair (MTF)1 kl x 1.000.000^00 = 1.000.000^00
Pameran Dalam Daerah DIY2 kl x 4.500.000^00 = 9.000.000^00
Pemberdayaan Putra Putri Bantul1 ls x 4.000.000^00 = 4.000.000^00"
2.04 . 1.17.01 . 15.05 . 5.2.2.03 ,Belanja Jasa Kantor ,104350000,94350000,-10000000,-9.58,
2.04 . 1.17.01 . 15.05 . 5.2.2.03.13 ,Belanja Dokumentasi ,2100000,2100000,0,0,"Dokumentasi8 ls x 75.000^00 = 600.000^00
Dokumentasi Grand Final Pemilihan Putra Putri Bantul1 ls x 1.000.000^00 = 1.000.000^00
Dokumentasi Pemberdayaan Putra Putri Bantul1 ls x 500.000^00 = 500.000^00"
2.04 . 1.17.01 . 15.05 . 5.2.2.03.15 ,Belanja Publikasi ,33750000,33750000,0,0,"Belanja Publikasi
Publikasi melalui media massa (wartawan/pelaku pariwisata)1 ls x 20.000.000^00 = 20.000.000^00
Publikasi/sosialisasi program kerja SKPD12 kl x 400.000^00 = 4.800.000^00
Pemilihan Putra Putri Bantul1 ls x 8.450.000^00 = 8.450.000^00
Pemberdayaan Putra Putri BAntul1 ls x 500.000^00 = 500.000^00"
2.04 . 1.17.01 . 15.05 . 5.2.2.03.29 ,Belanja Iuran ,68500000,58500000,-10000000,-14.6,"Belanja Iuran
Belanja Iuran Kegiatan Javapromo1 ls x 50.000.000^00 = 50.000.000^00
Belanja Iuran Kegiatan GWN1 kl x 2.000.000^00 = 2.000.000^00
Belanja Iuran Kegiatan MTF1 kl x 2.000.000^00 = 2.000.000^00
Belanja Iuran Kegiatan Travel Dialog3 kl x 1.500.000^00 = 4.500.000^00"
2.04 . 1.17.01 . 15.05 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,39400000,47400000,8000000,20.3,
2.04 . 1.17.01 . 15.05 . 5.2.2.06.01 ,Belanja Cetak ,36500000,44500000,8000000,21.92,"Belanja CetakMateri Promosi Pariwisata4^500 eks x 8.000^00 = 36.000.000^00
Cetak Calendar of Event 20152^000 eks x 3.500^00 = 7.000.000^00
Cetak ulang/revisi materi romosi3^000 eks x 0^00 = 0^00
Penggandaan CD promosi100 keping x 15.000^00 = 1.500.000^00"
2.04 . 1.17.01 . 15.05 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,2900000,2900000,0,0,"Belanja Penggandaan
Belanja Penggandaan PPPNDLN5^000 lembar x 150^00 = 750.000^00
Workshop Pemilihan Putra Putri BAntul1 ls x 2.000.000^00 = 2.000.000^00
Pemberdayaan Putra Putri Bantul1^000 lembar x 150^00 = 150.000^00"
2.04 . 1.17.01 . 15.05 . 5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,51500000,61500000,10000000,19.42,
2.04 . 1.17.01 . 15.05 . 5.2.2.07.02 ,Belanja Sewa Gedung/Kantor/Tempat ,51500000,51500000,0,0,"Belanja Sewa Gedung/Kantor/TempatBantul Expo1 kl x 1.000.000^00 = 1.000.000^00
Pameran dalam Daerah DIY2 kl x 19.000.000^00 = 38.000.000^00
Table Manner Pemilihan Putra Putri1 ls x 12.500.000^00 = 12.500.000^00"
2.04 . 1.17.01 . 15.05 . 5.2.2.07.05 ,Belanja Sewa Kamar Hotel/Penginapan ,0,10000000,10000000,0,"Sewa kamar hotel/penginapan
Sewa kamar hotel keg. pemberdayaan PPB1 ls x 10.000.000^00 = 10.000.000^00"
2.04 . 1.17.01 . 15.05 . 5.2.2.10 ,Belanja Sewa Perlengkapan Dan Peralatan Kantor ,10000000,12000000,2000000,20,
2.04 . 1.17.01 . 15.05 . 5.2.2.10.05 ,Belanja Sewa Tenda/panggung/tikar/taman ,1000000,1000000,0,0,"Belanja Sewa Tenda /panggung
Sewa PAnggung Grand Final Putra Putri BAntul1 pkt x 1.000.000^00 = 1.000.000^00"
2.04 . 1.17.01 . 15.05 . 5.2.2.10.07 ,Belanja Sewa Sound System ,4500000,4500000,0,0,"Belanja Sewa Sound Sistem
Seleksi Putra Putri Bantul1 pkt x 1.000.000^00 = 1.000.000^00
Grand Final Putra Putri Bantul1 pkt x 3.500.000^00 = 3.500.000^00"
2.04 . 1.17.01 . 15.05 . 5.2.2.10.13 ,Belanja sewa peralatan dan perlengkapan kegiatan ,4500000,6500000,2000000,44.44,"Belanja sewa video shooting
Sewa video shooting materi CD promosi1 paket x 4.500.000^00 = 4.500.000^00
Sewa Fotografi Seleksi Pemilihan Putra Putri1 pkt x 2.000.000^00 = 2.000.000^00"
2.04 . 1.17.01 . 15.05 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,20850000,25850000,5000000,23.98,
2.04 . 1.17.01 . 15.05 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,3850000,3850000,0,0,"Belanja Makanan dan Minuman Rapat
Snack^ Makan dan Minum200 OH x 17.500^00 = 3.500.000^00
Pemilihan Putra Putri Bantul20 oh x 17.500^00 = 350.000^00"
2.04 . 1.17.01 . 15.05 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,17000000,22000000,5000000,29.41,"Belanja makan minum kegiatan
Makan minum pelaks. shooting materi CD promosi80 ok x 25.000^00 = 2.000.000^00
Seleksi Putra Putri Bantul170 oh x 25.000^00 = 4.250.000^00
Grand Final Pemilihan Putra Putri BAntul500 dos x 7.500^00 = 3.750.000^00
Pemberdayaan Putra Putri Bantul1 ls x 12.000.000^00 = 12.000.000^00"
2.04 . 1.17.01 . 15.05 . 5.2.2.14 ,Belanja Pakaian Khusus Dan Hari-Hari Tertentu ,5600000,5600000,0,0,
2.04 . 1.17.01 . 15.05 . 5.2.2.14.03 ,Belanja Pakaian Batik Tradisional ,2000000,2000000,0,0,"Belanja Pakaian Batik tradisional
Pakaian Batik Tradisional20 ptg x 100.000^00 = 2.000.000^00"
2.04 . 1.17.01 . 15.05 . 5.2.2.14.05 ,Belanja pakaian kejuaraan/ lomba ,3600000,3600000,0,0,"Belanja Pakaian Kejuaraan/Lomba
Selempang Juara Pemilihan Putra Putri18 buah x 200.000^00 = 3.600.000^00"
2.04 . 1.17.01 . 15.05 . 5.2.2.15 ,Belanja Perjalanan Dinas ,72380000,114480000,42100000,58.17,
2.04 . 1.17.01 . 15.05 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,5680000,5680000,0,0,"Belanja Perjalanan Dinas Dalam Daerah
Gol. IV16 OH x 70.000^00 = 1.120.000^00
Gol. III46 OH x 60.000^00 = 2.760.000^00
Gol. II16 OH x 50.000^00 = 800.000^00
Gol. IV (dlm kab)8 oh x 50.000^00 = 400.000^00
Gol. III (dlm kab)12 oh x 40.000^00 = 480.000^00
Gol. II (dlm kab)4 oh x 30.000^00 = 120.000^00"
2.04 . 1.17.01 . 15.05 . 5.2.2.15.02 ,Belanja Perjalanan Dinas Luar Daerah ,66700000,108800000,42100000,63.12,"Travel Dialog Gol. IV0 OH x 900.000^00 = 0^00
Gol. III0 OH x 700.000^00 = 0^00
Java PromoGol. IV0 oh x 350.000^00 = 0^00
Gol. III0 oh x 300.000^00 = 0^00
Gebyar Wisata Nusantara (GWN) di Jakarta
Gol.IV0 oh x 1.700.000^00 = 0^00
Gol.III0 oh x 1.500.000^00 = 0^00
Majapahit Travel Fair (MTF) di Surabaya
Gol. IV0 oh x 1.200.000^00 = 0^00
Gol.III0 oh x 1.000.000^00 = 0^00
TransportTravel Dialog0 ls x 3.500.000^00 = 0^00
Java Promo0 ls x 3.000.000^00 = 0^00
GWN0 ls x 3.000.000^00 = 0^00MTF0 ls x 2.000.000^00 = 0^00
Travel Dialog BaliGol. IV (1 org x 3 hr)3 oh x 0^00 = 0^00
Gol. III (2 org x 3 hr)6 oh x 0^00 = 0^00
sewa Bis Pemberdayaan Putra Putri BAntul1 ls x 15.000.000^00 = 15.000.000^00
Belanja Perjalanan Dinas Luar DAerah1 ls x 93.800.000^00 = 93.800.000^00"
2.04 . 1.17.01 . 15.05 . 5.2.2.26 ,Belanja Sharing ,25000000,25000000,0,0,
2.04 . 1.17.01 . 15.05 . 5.2.2.26.01 ,Belanja sharing pengelolaan ,25000000,25000000,0,0,Belanja sharing pengelolaanDana TIC1 ls x 25.000.000^00 = 25.000.000^00
2.04 . 1.17.01 . 15.05 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,19270000,19270000,0,0,
2.04 . 1.17.01 . 15.05 . 5.2.2.34.01 ,Honorarium Nara Sumber/Moderator/Tenaga Ahli ,2560000,2560000,0,0,"Honorarium Nara Sumber
Honorarium narasumber12 oh x 80.000^00 = 960.000^00
mc seleksi pemilihan2 oh x 300.000^00 = 600.000^00
mc grand final2 oh x 500.000^00 = 1.000.000^00"
2.04 . 1.17.01 . 15.05 . 5.2.2.34.02 ,Honorarium Yuri Perlombaan ,5100000,5100000,0,0,"Honorarium Yuri Perlombaan
Juri Seleksi Putra Putri Bantul7 oh x 300.000^00 = 2.100.000^00
Juri Grand Final Putra Putri BAntul6 oh x 500.000^00 = 3.000.000^00"
2.04 . 1.17.01 . 15.05 . 5.2.2.34.06 ,Honorarium Tenaga Harian Lepas ,2000000,2000000,0,0,Honorarium Tenaga HArian LepasTenaga Keamanan Pemilihan Putra Putri BAntul4 oh x 500.000^00 = 2.000.000^00
2.04 . 1.17.01 . 15.05 . 5.2.2.34.10 ,Honorarium Penyelenggaraan Kegiatan ,9610000,9610000,0,0,"Honorarium penyelenggaraan kegiatan
Honor/upah pameran84 oh x 40.000^00 = 3.360.000^00
Honor Panitia Pemilihan Putra Putri BAntul50 oh x 125.000^00 = 6.250.000^00"
2.04 . 1.17.01 . 15.05 . 5.2.2.35 ,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,14500000,14500000,0,0,
2.04 . 1.17.01 . 15.05 . 5.2.2.35.01 ,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,14500000,14500000,0,0,"Uang untuk diberikan kepada Pihak Ketiga
Pelaksanaan Pemilihan Putra dan Putri Bantul 20140 ls x 75.000.000^00 = 0^00
Pemberdayaan Putra dan Putri Bantul0 ls x 25.000.000^00 = 0^00
Uang Pembinaan Juara I2 org x 3.000.000^00 = 6.000.000^00
Uang Pembinaan Juara II2 org x 2.000.000^00 = 4.000.000^00
Uang Pembinaan Juara III2 org x 1.500.000^00 = 3.000.000^00
Uang Pembinaan Juara Harapan2 org x 750.000^00 = 1.500.000^00"
1.17 . 1.17.01 . 16 ,Program Pengelolaan Kekayaan Budaya ,1159450000,1031516000,-127934000,-11.03,
1.17 . 1.17.01 . 16.01 ,Fasilitasi Partisipasi Masyarakat Dalam Pengelolaan Kekayaan Budaya,1032450000,892516000,-139934000,-13.55,"Sumber Dana :
 Lokasi Kegiatan : Bantul"
1.17 . 1.17.01 . 16.01 . 5.2.1 ,Belanja Pegawai ,1560000,1560000,0,0,
1.17 . 1.17.01 . 16.01 . 5.2.1.01 ,Honorarium PNS ,1560000,1560000,0,0,
1.17 . 1.17.01 . 16.01 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,1560000,1560000,0,0,"Honorarium Panitia Pelaksana Kegiatan
Pengarah1 ok x 180.000^00 = 180.000^00
Ketua1 ok x 170.000^00 = 170.000^00
Sekretaris1 ok x 160.000^00 = 160.000^00
Anggota7 ok x 150.000^00 = 1.050.000^00"
1.17 . 1.17.01 . 16.01 . 5.2.2 ,Belanja Barang dan Jasa ,1030890000,890956000,-139934000,-13.57,
1.17 . 1.17.01 . 16.01 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,3600000,3600000,0,0,
1.17 . 1.17.01 . 16.01 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,3600000,3600000,0,0,"Belanja Alat Tulis Kantor
Belanja ATK4 paket x 750.000^00 = 3.000.000^00
Belanja Bend 2615 buah x 40.000^00 = 600.000^00"
1.17 . 1.17.01 . 16.01 . 5.2.2.03 ,Belanja Jasa Kantor ,800,400000,-400,-50,
1.17 . 1.17.01 . 16.01 . 5.2.2.03.13 ,Belanja Dokumentasi ,800,400000,-400,-50,"Belanja Dokumentasi
Dokumentasi2 paket x 200.000^00 = 400.000^00"
1.17 . 1.17.01 . 16.01 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,1340000,1340000,0,0,
1.17 . 1.17.01 . 16.01 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,1340000,1340000,0,0,"Belanja Penggandaan
Penggandaan6^700 lbr x 200^00 = 1.340.000^00"
1.17 . 1.17.01 . 16.01 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,900,1076000,176,19.56,
1.17 . 1.17.01 . 16.01 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,900,1076000,176,19.56,"Belanja Makan dan Minum Rapat
Belanja Snack dan Minum Rapat56 dooz x 8.500^00 = 476.000^0030 dooz x 20.000^00 = 600.000^00"
1.17 . 1.17.01 . 16.01 . 5.2.2.15 ,Belanja Perjalanan Dinas ,9250000,2040000,-7210000,-77.95,
1.17 . 1.17.01 . 16.01 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,9250000,2040000,-7210000,-77.95,"Belanja Perjalanan Dinas Dalam Daerah
Gol. IV1 ls x 500.000^00 = 500.000^00
Gol. III1 ls x 1.000.000^00 = 1.000.000^00
Gol. II1 ls x 540.000^00 = 540.000^00"
1.17 . 1.17.01 . 16.01 . 5.2.2.36 ,Belanja Jasa Pentas/Pertunjukan ,1015000000,882500000,-132500000,-13.05,
1.17 . 1.17.01 . 16.01 . 5.2.2.36.01 ,Belanja Jasa Pentas/Pertunjukan ,1015000000,882500000,-132500000,-13.05,"Belanja Jasa Pentas/Pertunjukan
Penyelenggaraan Event Seni Budaya Masyarakat353 kali x 2.500.000^00 = 882.500.000^00"
1.17 . 1.17.01 . 16.04 ,Sosialisasi Pengelolaan Kekayaan Budaya Lokal Daerah,12000000,12000000,0,0,"Sumber Dana :
 Lokasi Kegiatan : Bantul"
1.17 . 1.17.01 . 16.04 . 5.2.1 ,Belanja Pegawai ,1560000,1560000,0,0,
1.17 . 1.17.01 . 16.04 . 5.2.1.01 ,Honorarium PNS ,1560000,1560000,0,0,
1.17 . 1.17.01 . 16.04 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,1560000,1560000,0,0,"Honorarium Panitia Pelaksana Kegiatan
Pengarah1 ok x 180.000^00 = 180.000^00
Ketua1 ok x 170.000^00 = 170.000^00
Sekretaris1 ok x 160.000^00 = 160.000^00
Anggota7 ok x 150.000^00 = 1.050.000^00"
1.17 . 1.17.01 . 16.04 . 5.2.2 ,Belanja Barang dan Jasa ,10440000,10440000,0,0,
1.17 . 1.17.01 . 16.04 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,1480000,1480000,0,0,
1.17 . 1.17.01 . 16.04 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,1480000,1480000,0,0,"Belanja Alat Tulis Kantor
Belanja ATK Peserta60 paket x 18.000^00 = 1.080.000^00
Belanja ATK1 paket x 400.000^00 = 400.000^00"
1.17 . 1.17.01 . 16.04 . 5.2.2.03 ,Belanja Jasa Kantor ,650,650000,0,0,
1.17 . 1.17.01 . 16.04 . 5.2.2.03.13 ,Belanja Dokumentasi ,200,200000,0,0,Belanja Dokumentasi1 paket x 200.000^00 = 200.000^00
1.17 . 1.17.01 . 16.04 . 5.2.2.03.14 ,Belanja Dekorasi ,150,150000,0,0,Belanja Dekorasi1 paket x 150.000^00 = 150.000^00
1.17 . 1.17.01 . 16.04 . 5.2.2.03.15 ,Belanja Publikasi ,300,300000,0,0,Belanja Publikasi1 paket x 300.000^00 = 300.000^00
1.17 . 1.17.01 . 16.04 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,1080000,1080000,0,0,
1.17 . 1.17.01 . 16.04 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,1080000,1080000,0,0,Belanja Penggandaan/Fotocopy5^400 lbr x 200^00 = 1.080.000^00
1.17 . 1.17.01 . 16.04 . 5.2.2.07 ,Belanja Sewa Rumah/Gedung/Gudang/Parkir ,1250000,1250000,0,0,
1.17 . 1.17.01 . 16.04 . 5.2.2.07.02 ,Belanja Sewa Gedung/Kantor/Tempat ,1250000,1250000,0,0,Belanja sewa gedung/kantor/tempat1 hari x 1.250.000^00 = 1.250.000^00
1.17 . 1.17.01 . 16.04 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,1530000,1530000,0,0,
1.17 . 1.17.01 . 16.04 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,2175,217500,0,0,"Belanja Makanan dan Minuman Rapat
Belanja Snack Minum Rapat29 dooz x 7.500^00 = 217.500^00"
1.17 . 1.17.01 . 16.04 . 5.2.2.11.05 ,Belanja makanan dan minuman pelaksanaan kegiatan,1312500,1312500,0,0,"Belanja Makanan dan Minuman Pelaksanaan Kegiatan
Belanja MM Kegiatan75 porsi x 17.500^00 = 1.312.500^00"
1.17 . 1.17.01 . 16.04 . 5.2.2.15 ,Belanja Perjalanan Dinas ,850,850000,0,0,
1.17 . 1.17.01 . 16.04 . 5.2.2.15.01 ,Belanja Perjalanan Dinas Dalam Daerah ,850,850000,0,0,"Belanja Perjalanan Dinas Dalam Daerah
Gol.IV1 ls x 250.000^00 = 250.000^00
Gol.III1 ls x 600.000^00 = 600.000^00"
1.17 . 1.17.01 . 16.04 . 5.2.2.34 ,Honorarium Pelaksanaan Kegiatan ,3600000,3600000,0,0,
1.17 . 1.17.01 . 16.04 . 5.2.2.34.01 ,Honorarium Nara Sumber/Moderator/Tenaga Ahli ,1800000,1800000,0,0,"Honorarium Narasumber/Moderator
Honorarium Narasumber3 ok x 500.000^00 = 1.500.000^00
Honorarium Moderator1 ok x 300.000^00 = 300.000^00"
1.17 . 1.17.01 . 16.04 . 5.2.2.34.05 ,Honor Peserta Seminar/Simposium /Workshop/Sosialisasi,1800000,1800000,0,0,"Honor Peserta Seminar/Simposium/Workshop/Sosialisasi
Honor Peserta Sosialisasi60 ok x 30.000^00 = 1.800.000^00"
1.17 . 1.17.01 . 16.06 ,Pengembangan Kebudayaan dan Pariwisata ,20000000,28205000,8205000,41.03,"Sumber Dana : 
Lokasi Kegiatan : Bantul"
1.17 . 1.17.01 . 16.06 . 5.2.1 ,Belanja Pegawai ,1410000,5640000,4230000,300,
1.17 . 1.17.01 . 16.06 . 5.2.1.01 ,Honorarium PNS ,1410000,5640000,4230000,300,
1.17 . 1.17.01 . 16.06 . 5.2.1.01.01 ,Honorarium Panitia Pelaksana Kegiatan ,1410000,5640000,4230000,300,"Honorarium Panitia Pelaksana Kegiatan
Pengarah4 ok x 180.000^00 = 720.000^00
Ketua4 ok x 170.000^00 = 680.000^00
Sekretaris4 ok x 160.000^00 = 640.000^00
Anggota24 ok x 150.000^00 = 3.600.000^00"
1.17 . 1.17.01 . 16.06 . 5.2.2 ,Belanja Barang dan Jasa ,18590000,22565000,3975000,21.38,
1.17 . 1.17.01 . 16.06 . 5.2.2.01 ,Belanja Bahan Pakai Habis ,200,200000,0,0,
1.17 . 1.17.01 . 16.06 . 5.2.2.01.01 ,Belanja Alat Tulis Kantor ,200,200000,0,0,"Belanja Alat Tulis Kantor
Belanja ATK1 paket x 200.000^00 = 200.000^00"
1.17 . 1.17.01 . 16.06 . 5.2.2.02 ,Belanja Bahan/Material ,750,900000,150,20,
1.17 . 1.17.01 . 16.06 . 5.2.2.02.07 ,Belanja Cindera Mata ,750,900000,150,20,"Belanja Cinderamata
Belanja Trophy6 buah x 150.000^00 = 900.000^00"
1.17 . 1.17.01 . 16.06 . 5.2.2.03 ,Belanja Jasa Kantor ,1700000,1800000,100,5.88,
1.17 . 1.17.01 . 16.06 . 5.2.2.03.13 ,Belanja Dokumentasi ,200,200000,0,0,belanja dokumentasi1 paket x 200.000^00 = 200.000^00
1.17 . 1.17.01 . 16.06 . 5.2.2.03.15 ,Belanja Publikasi ,1500000,1600000,100,6.67,belanja publikasi1 ls x 1.600.000^00 = 1.600.000^00
1.17 . 1.17.01 . 16.06 . 5.2.2.06 ,Belanja Cetak/Penggandaan/Dokumentasi ,215,101000,-114,-53.02,
1.17 . 1.17.01 . 16.06 . 5.2.2.06.02 ,Belanja Penggandaan/Foto Copy ,215,101000,-114,-53.02,Belanja Penggandaan/Fotocopy505 lbr x 200^00 = 101.000^00
1.17 . 1.17.01 . 16.06 . 5.2.2.11 ,Belanja Makanan Dan Minuman ,225,1064000,839,372.89,
1.17 . 1.17.01 . 16.06 . 5.2.2.11.02 ,Belanja Makanan Dan Minuman Rapat ,225,297500,725,32.22,"Belanja Makanan dan Minuman Rapat
belanja snack dan minum rapat35 dooz x 8.500^00 = 297.500^00"
