Judul,Penjabaran Anggaran Pendaptan dan Belanja Daerah,,
1.01 . 1.01.01 . 16 . 70 . 5 . 2 . 2 . 06 . 01,Belanja Cetak,2425000,"APBD 
Belanja Piagam Lomba Dokter Kecil
 Cetak Piagam Lomba Dokter Kecil-SD10 Lbr x 2.500,00 = 25.000,00
Cetak Piagam Lomba Budaya Mutu SD10 lbr x 2.500,00 = 25.000,00Cetak Piagam Lomba FLSSN SD60 lbr x 2.500,00 = 150.000,00
Cetak Piagam Lomba Olimpiade MIPA dan Karya Ilmiah SD20 lbr x 2.500,00 = 50.000,00
Cetak Piagam Lomba O2SN SD200 lbr x 2.500,00 = 500.000,00
Cetak Piagam Lomba Cerdas Cermat SD20 lbr x 2.500,00 = 50.000,00
Cetak Piagam Lomba OSN Guru SD10 lbr x 2.500,00 = 25.000,00
Cetak Piagam Lomba Gladi Kawruh SD20 lbr x 2.500,00 = 50.000,00
Cetak Piagam Lomba Ngudar Tembang SD20 lbr x 2.500,00 = 50.000,00
Cetak Foto1 Ls x 1.500.000,00 = 1.500.000,00"
1.01 . 1.01.01 . 16 . 70 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,5496000,"APBD
 Penggandaan Lomba Dokter KecilFoto Copy Kegiatan Lomba Dokter Kecil4,000 Lbr x 150,00 = 600.000,00
Penggandaan Lomba Budaya Mutu SD4,260 lbr x 150,00 = 639.000,00
Penggandaan Lomba FLSSN SD5,000 lbr x 150,00 = 750.000,00
Penggandaan Lomba Perpustakaan SDPenggandaan Lomba Perpustakaan SD2,500 lbr x 150,00 = 375.000,00
Penggandaan Lomba Olimpiade MIPA dan Karya Ilmiah SD
Penggandaan Lomba Olimpiade dan Karya Ilmiah SD4,920 lbr x 150,00 = 738.000,00
Penggandaan Lomba O2SN SD5,960 lbr x 150,00 = 894.000,00
Penggandaan Lomba Cerdas Cermat SD2,500 lbr x 150,00 = 375.000,00
Penggandaan Lomba OSN Guru SD2,500 lbr x 150,00 = 375.000,00
Penggandaan Lomba Gladi Kawruh SD2,500 lbr x 150,00 = 375.000,00
Penggandaan Lomba Ngudar Tembang SD2,500 lbr x 150,00 = 375.000,00"
1.01 . 1.01.01 . 16 . 70 . 5 . 2 . 2 . 07,Belanja Sewa Rumah/Gedung/Gudang/Parkir,4000000,
1.01 . 1.01.01 . 16 . 70 . 5 . 2 . 2 . 07 . 02,Belanja Sewa Gedung/Kantor/Tempat,4000000,"APBD
 Belanja Sewa Tempat Lomba FLSSN
_SDSewa Tempat Lomba FLSSN_SD1 Keg x 1.000.000,00 = 1.000.000,00
Belanja Sewa Tempat Lomba O2SN SD10 Keg x 300.000,00 = 3.000.000,00"
1.01 . 1.01.01 . 16 . 70 . 5 . 2 . 2 . 10,Belanja Sewa Perlengkapan dan Peralatan Kantor,10200000,
1.01 . 1.01.01 . 16 . 70 . 5 . 2 . 2 . 10 . 07,Belanja Sewa Sound System,4700000,"APBD
 Belanja Sewa Sound System Lomba Dokter Kecil
Sewa Sound System Lomba Dokter Kecil1 Keg x 300.000,00 = 300.000,00
Belanja Sewa Sound System Lomba FLSSN SD1 keg x 500.000,00 = 500.000,00
Belanja Sewa Sound System Lomba Olimpiade MIPA dan Karya Ilmiah SD1 keg x 600.000,00 = 600.000,00
Belanja Sewa Sound System Lomba OOSN SD1 keg x 2.000.000,00 = 2.000.000,00
Belanja Sewa Sound System Lomba Cerdas Cermat SD1 keg x 500.000,00 = 500.000,00
Belanja Sewa Sound System Lomba Gladi Kawruh SD1 Keg x 400.000,00 = 400.000,00
Belanja Sewa Sound System Lomba Ngudar Tembang SD1 keg x 400.000,00 = 400.000,00"
1.01 . 1.01.01 . 16 . 70 . 5 . 2 . 2 . 10 . 13,Belanja sewa peralatan dan perlengkapan kegiatan,5500000,"APBD
 Sewa Perlengkapan Lomba FLSSN_SD1 Keg x 3.000.000,00 = 3.000.000,00
Sewa Perlengkapan Lomba Olimpiade MIPA dan Karya Ilmiah SD2 keg x 250.000,00 = 500.000,00
Sewa Perlengkapan Lomba Cerdas Cermat SD1 keg x 500.000,00 = 500.000,00
Sewa Perlengkapan Lomba OSN Guru SD1 keg x 500.000,00 = 500.000,00
Sewa Perlengkapan Lomba Gladi Kawruh SD1 keg x 500.000,00 = 500.000,00
Sewa Perlengkapan Lomba Ngudar Tembang SD1 keg x 500.000,00 = 500.000,00"
1.01 . 1.01.01 . 16 . 70 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,70775000,
1.01 . 1.01.01 . 16 . 70 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,8325000,"APBD
 Belanja Sneck Minum Rapat Koordinasi Lomba Dokter Kecil
Sneck Minum Rapat Koordinasi Lomba Dokter Kecil70 or x 9.000,00 = 630.000,00
Belanja Sneck Minum Rapat Koordinasi Lomba Budaya Mutu SD60 dos x 9.000,00 = 540.000,00
Belanja Sneck Minum Rapat Koordinasi Lomba FLSSN SD150 dos x 9.000,00 = 1.350.000,00
Belanja Sneck Minum Rapat Koordinasi Lomba Perpustakaan SD40 dos x 9.000,00 = 360.000,00
Belanja Sneck Minum Rapat Koordinasi Lomba Olimpiade MIPA dan Karya Ilmiah SD
Belanja Sneck Minum Rapat Koordinasi Lomba MIPA dan Karya Ilmiah SD90 dos x 9.000,00 = 810.000,00
Belanja Sneck Minum Rapat Koordinasi Lomba O2SN SD250 dos x 9.000,00 = 2.250.000,00
Belanja Sneck Minum Rapat Koordinasi Lomba Cerdas Cermat SD75 dos x 9.000,00 = 675.000,00
Belanja Sneck Minum Rapat Koordinasi Lomba OSN Guru SD40 dos x 9.000,00 = 360.000,00
Belanja Sneck Minum Rapat Koordinasi Lomba Gladi Kawruh SD75 dos x 9.000,00 = 675.000,00
Belanja Sneck Minum Rapat Koordinasi Lomba Ngudar Tembang
Belanja Sneck Minum Rapat Koordinasi Lomba Ngudar Tembang SD75 dos x 9.000,00 = 675.000,00"
1.01 . 1.01.01 . 16 . 70 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,62450000,"APBD
 MMK Kegiatan Lomba Dokter Kecil
MMK Kegiatan Lomba Dokter Kecil_SD150 dos x 20.000,00 = 3.000.000,00
SMK Kegiatan Lomba Dokter Kecil SD150 dos x 9.000,00 = 1.350.000,00
MMK Pembinaan Lomba Dokter KecilMMK Pembinaan Lomba Dokter Kecil SD100 dos x 20.000,00 = 2.000.000,00
MMK Kegiatan Lomba Budaya MutuMMK Kegiatan Lomba Budaya Mutu SD150 dos x 20.000,00 = 3.000.000,00
MMK Pembinaan Lomba Budaya Mutu SD50 dos x 20.000,00 = 1.000.000,00
MMK Kegiatan Lomba FLSSN SD400 dos x 20.000,00 = 8.000.000,00
MMK Kegiatan Lomba Perpustakaan SD110 dos x 20.000,00 = 2.200.000,00
MMK Kegiatan Lomba Olimpiade MIPA dan Karya Ilmiah SD200 dos x 20.000,00 = 4.000.000,00
MMK Pembinaan Olimpiade MIPA dan Karya Ilmiah SD50 dos x 20.000,00 = 1.000.000,00
MMK Kegiatan Lomba O2SN SD400 dos x 20.000,00 = 8.000.000,00
MMK Training Center O2SN SD250 dos x 20.000,00 = 5.000.000,00
MMK Kegiatan Lomba OSN Guru SD100 dos x 20.000,00 = 2.000.000,00
SMK Kegiatan Lomba OSN Guru SD100 dos x 9.000,00 = 900.000,00
MMK Kegiatan Lomba OSN Guru SD30 dos x 20.000,00 = 600.000,00
MMK Kegiatan Lomba Cerdas Cermat SD200 dos x 20.000,00 = 4.000.000,00
SMK Kegiatan Lomba Cerdas Cermat SD200 dos x 9.000,00 = 1.800.000,00
MMK Pembinaan Lomba Cerdas Cermat SD50 dos x 20.000,00 = 1.000.000,00
MMK Kegiatan Lomba Gladi Kawruh SD200 dos x 20.000,00 = 4.000.000,00
SMK Kegiatan Lomba Gladi Kawruh SD200 dos x 9.000,00 = 1.800.000,00
MMK Pembinaan Lomba Gladi Kawruh SD
MMK Pembinaan Lomba Gladi Kawruh50 dos x 20.000,00 = 1.000.000,00
MMK Kegiatan Lomba Ngudar Tembang200 dos x 20.000,00 = 4.000.000,00
SMK Kegiatan Lomba Ngudar Tembang200 dos x 9.000,00 = 1.800.000,00
MMK Pembinaan Lomba Ngudar Tembang50 dos x 20.000,00 = 1.000.000,00"
1.01 . 1.01.01 . 16 . 70 . 5 . 2 . 2 . 14,Belanja Pakaian khusus dan hari-hari tertentu,11500000,
1.01 . 1.01.01 . 16 . 70 . 5 . 2 . 2 . 14 . 04,Belanja Pakaian Olahraga,10500000,"APBD 
Pakaian Seragam Atlit dan Pendamping Lomba O2SN
_SDPakaian Seragam Atlit dan Pendamping Lomba O2SN-SD70 Stel x 150.000,00 = 10.500.000,00"
1.01 . 1.01.01 . 16 . 70 . 5 . 2 . 2 . 14 . 07,Belanja pakaian medis,1000000,"APBD 
Pakaian seragam Dokter Kecil
Pakaian Seragam Dokter Kecil_SD5 Stel x 200.000,00 = 1.000.000,00"
1.01 . 1.01.01 . 16 . 70 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,57000000,
1.01 . 1.01.01 . 16 . 70 . 5 . 2 . 2 . 15 . 02,Belanja Perjalanan Dinas Luar Daerah,57000000,"APBD 
Perjalanan Dinas Lomba TK.Nasional1 Keg x 28.500.000,00 = 28.500.000,00
Tiket Perjalanan Dinas Lomba TK.Nasional1 keg x 28.500.000,00 = 28.500.000,00"
1.01 . 1.01.01 . 16 . 70 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",81265000,
1.01 . 1.01.01 . 16 . 70 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,19290000,"APBD 
Honor Nara Sumber OSN GuruHonor Narasumber OSN Guru10 oh x 125.000,00 = 1.250.000,00
Honor Pembinaan Lomba Dokter Kecil SD32 oh x 75.000,00 = 2.400.000,00
Honor Pembinaan Lomba Budaya Mutu SD26 oh x 75.000,00 = 1.950.000,00
Honor Pembinaan Lomba Perpustakaan SD12 oh x 75.000,00 = 900.000,00
Honor Pembinaan Lomba FLSSN SD26 oh x 75.000,00 = 1.950.000,00
Honor Tim Penyusun Naskah Lomba Dokter Kecil SD
Honor Tim Penyusun Lomba Dokter Kecil SD16 oh x 75.000,00 = 1.200.000,00
Honor Penyusun Naskah Olimpiade MIPA dan Karya Ilmiah SD24 oh x 75.000,00 = 1.800.000,00
Honor Pengawas Ruang Olimpiade MIPA dan Karya Ilmiah SD18 oh x 100.000,00 = 1.800.000,00
Honor Nara Sumber Lomba Cerdas Cermat
Honor Nara Sumber Lomba Cerdas Cermat SD6 oh x 125.000,00 = 750.000,00
Honor Nara Sumber Olimpiade MIPA dan Karya Ilmiah SD27 oh x 90.000,00 = 2.430.000,00
Honor Nara Sumber Lomba Budaya Mutu2 oh x 90.000,00 = 180.000,00
Honor Nara Sumber Lomba FLSSN SD4 oh x 250.000,00 = 1.000.000,00
Honor Nara Sumber Lomba OOSN SD2 oh x 90.000,00 = 180.000,00
Honor Nara Sumber Lomba Gladi Kawruh6 oh x 125.000,00 = 750.000,00
Honor Nara Sumber Lomba Ngudar Tembang6 oh x 125.000,00 = 750.000,00"
1.01 . 1.01.01 . 16 . 70 . 5 . 2 . 2 . 35 . 02,Jasa Yuri Perlombaan/Pelatih,61975000,"APBD
 Honor Yuri Lomba Dokter KecilHonor Yuri Lomba Dakter Kecil_SD16 oh x 150.000,00 = 2.400.000,00
Honor Yuri Lomba Budaya MutuHonor Yuri Lomba Buday Mutu170 oh x 100.000,00 = 17.000.000,00
Honor Yuri Lomba FLSSN SD39 oh x 150.000,00 = 5.850.000,00H
onor Yuri Lomba Perpustakaan SD153 oh x 100.000,00 = 15.300.000,00
Honor Yuri Lomba Olimpiade MIPA dan Karya Ilmiah SD18 oh x 100.000,00 = 1.800.000,00
Honor Yuri Lomba OOSN SD117 oh x 125.000,00 = 14.625.000,00
Honor Yuri Lomba OSN Guru10 oh x 125.000,00 = 1.250.000,00
Honor Yuri Lomba Cerdas Cermat SDHonor Yuri Lomba Cerdas Cermat10 oh x 125.000,00 = 1.250.000,00
Honor Yuri Lomba Gladi Kawruh SD10 oh x 125.000,00 = 1.250.000,00
Honor Yuri Lomba Ngudar Tembang SDHonor Yuri Lomba Ngudar Tembang SD10 oh x 125.000,00 = 1.250.000,00"
1.01 . 1.01.01 . 16 . 70 . 5 . 2 . 2 . 37,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,117000000,
1.01 . 1.01.01 . 16 . 70 . 5 . 2 . 2 . 37 . 01,Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat,117000000,"APBD 
Hadiah Lomba Dokter Kecil_SDHadiah Lomba Dokter Kecil-SD1 Keg x 3.000.000,00 = 3.000.000,00
Hadiah Lomba Budaya MutuHadiah Lomba Budaya Muta1 keg x 10.000.000,00 = 10.000.000,00
Hadiah Lomba FLSSN SD1 keg x 15.000.000,00 = 15.000.000,00
Hadiah Lomba Perpustakaan SD1 keg x 6.000.000,00 = 6.000.000,00
Hadiah Lomba Olimpiade MIPA dan Karya Ilmiah SD1 keg x 8.000.000,00 = 8.000.000,00
Hadiah Lomba O2SN SD1 keg x 21.000.000,00 = 21.000.000,00
Hadiah Lomba OSN Guru SD1 keg x 5.000.000,00 = 5.000.000,00
Hadiah Lomba Cerdas Cermat SD1 keg x 6.000.000,00 = 6.000.000,00
Hadiah Lomba Gladi Kawruh SD1 keg x 6.000.000,00 = 6.000.000,00
Hadiah Lomba Ngudar Tembang SD1 keg x 6.000.000,00 = 6.000.000,00
Penghargaan Bagi yang berprestasiPenghargaan baga yang berprestasi1 keg x 31.000.000,00 = 31.000.000,00"
1.01 . 1.01.01 . 16 . 70 . 5 . 2 . 2 . 39,Uang Saku Pengiriman Perlombaan,17500000,
1.01 . 1.01.01 . 16 . 70 . 5 . 2 . 2 . 39 . 01,Uang Saku Pengiriman Atlit / Pelajar Berprestasi,17500000,"APBD 
Uang Saku Peserta dan Pendamping Lomba Tk.Nasional35 or x 500.000,00 = 17.500.000,00"
1.01 . 1.01.01 . 16 . 73,Penyebarluasan dan sosialisasi berbagai informasi pendidikan dasar,40890000,"Sumber Dana : 
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Tersosialisasinya Informasi Pendidikan Dasar
Target : 1 kegiatan/periode"
1.01 . 1.01.01 . 16 . 73 . 5 . 2 . 1,Belanja Pegawai,400000,
1.01 . 1.01.01 . 16 . 73 . 5 . 2 . 1 . 03,Uang Lembur,400000,
1.01 . 1.01.01 . 16 . 73 . 5 . 2 . 1 . 03 . 01,Uang Lembur PNS,400000," Uang Lembur PNSUang Lembur 
Gol III dan IV20 Or x 15.000,00 = 300.000,00
Uang Lembur Gol II10 Or x 10.000,00 = 100.000,00"
1.01 . 1.01.01 . 16 . 73 . 5 . 2 . 2,Belanja Barang dan Jasa,40490000,
1.01 . 1.01.01 . 16 . 73 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,1375000,
1.01 . 1.01.01 . 16 . 73 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,1375000," Belanja ATK
Biaya alat tulis kegiatan1 Ls x 1.375.000,00 = 1.375.000,00"
1.01 . 1.01.01 . 16 . 73 . 5 . 2 . 2 . 02,Belanja Bahan/Material,7465000,
1.01 . 1.01.01 . 16 . 73 . 5 . 2 . 2 . 02 . 06,Belanja Persediaan Makanan Pokok,7465000," Belanja Persediaan Makanan Pokok
Belanja bahan bahan bantul ekspo1 Ls x 2.930.000,00 = 2.930.000,00
Pembuatan jodang dan mobil hias1 Ls x 3.000.000,00 = 3.000.000,00
Isi jodang1 Ls x 1.535.000,00 = 1.535.000,00"
1.01 . 1.01.01 . 16 . 73 . 5 . 2 . 2 . 03,Belanja Jasa Kantor,21000000,
1.01 . 1.01.01 . 16 . 73 . 5 . 2 . 2 . 03 . 14,Belanja Dekorasi,15000000," Belanja Dekorasi
Dekorasi Bantul Ekspo1 Ls x 15.000.000,00 = 15.000.000,00"
1.01 . 1.01.01 . 16 . 73 . 5 . 2 . 2 . 03 . 20,Belanja Sewa Frekuensi dan Pajak Radio,6000000," Siaran Radio12 Keg x 500.000,00 = 6.000.000,00"
1.01 . 1.01.01 . 16 . 73 . 5 . 2 . 2 . 07,Belanja Sewa Rumah/Gedung/Gudang/Parkir,3000000,
1.01 . 1.01.01 . 16 . 73 . 5 . 2 . 2 . 07 . 02,Belanja Sewa Gedung/Kantor/Tempat,3000000," Sewa Tempat Bantul Ekspo1 Ls x 3.000.000,00 = 3.000.000,00"
1.01 . 1.01.01 . 16 . 73 . 5 . 2 . 2 . 08,Belanja Sewa Sarana Mobilitas,1000000,
1.01 . 1.01.01 . 16 . 73 . 5 . 2 . 2 . 08 . 01,Belanja Sewa Sarana Mobilitas Darat,1000000," Belanja sewa sarana mobilitas darat
Sewa mobil angkot bantul ekspo10 Kali x 100.000,00 = 1.000.000,00"
1.01 . 1.01.01 . 16 . 73 . 5 . 2 . 2 . 10,Belanja Sewa Perlengkapan dan Peralatan Kantor,1750000,
1.01 . 1.01.01 . 16 . 73 . 5 . 2 . 2 . 10 . 06,Belanja Sewa Pakaian Adat/Tradisional,1750000," Sewa Pakaian
Sewa pakaian pranakan hari jadi35 Stel x 50.000,00 = 1.750.000,00"
1.01 . 1.01.01 . 16 . 73 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,4900000,
1.01 . 1.01.01 . 16 . 73 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,1400000," Belanja Makanan dan Minuman Rapat
Makan minum rapat80 Or x 17.500,00 = 1.400.000,00"
1.01 . 1.01.01 . 16 . 73 . 5 . 2 . 2 . 11 . 04,Belanja makanan dan minuman Lembur,875000," Makan minum lembur50 Or x 17.500,00 = 875.000,00"
1.01 . 1.01.01 . 16 . 73 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,2625000," Makan minum bantul ekspo150 Or x 17.500,00 = 2.625.000,00"
1.01 . 1.01.01 . 16 . 78,"Monitoring, evaluasi dan pelaporan",7000000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Terdatanya Siswa penerima bantuan
Target : 387 SD"
1.01 . 1.01.01 . 16 . 78 . 5 . 2 . 2,Belanja Barang dan Jasa,7000000,
1.01 . 1.01.01 . 16 . 78 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,160000,
1.01 . 1.01.01 . 16 . 78 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,160000,"APBD 
ATK Kegiatan PIP
_SD dan Beasiswa Bakat dan Prestasi1 keg x 160.000,00 = 160.000,00"
1.01 . 1.01.01 . 16 . 78 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,360000,
1.01 . 1.01.01 . 16 . 78 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,360000,"APBD
 Foto Copy Pendataan PIP dan Beasiswa Bakat Prestasi_SD2,400 lbr x 150,00 = 360.000,00"
1.01 . 1.01.01 . 16 . 78 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,6480000,
1.01 . 1.01.01 . 16 . 78 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,900000,"APBD
 SMK Rapat Koordinasi Pendataan PIP , Beasiswa Bakat dan Prestasi100 dos x 9.000,00 = 900.000,00"
1.01 . 1.01.01 . 16 . 78 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,5580000,"APBD
 SMK Sosialisasi BSM,PIP_SD375 dos x 9.000,00 = 3.375.000,00
MMK Pendataan dan Validasi Beasiswa Bakat dan Prestasi
_SD45 do x 20.000,00 = 900.000,00MMK Pendataan dan Validasi BSM PIP
_SDMMK Pendataan dan Validas BSM PIP
_SD45 dos x 20.000,00 = 900.000,00SMK Pendataan dan Validasi BSM PIP
_SDSMK Pendataan dan Validasi BSM PIP-SD45 dos x 9.000,00 = 405.000,00"
1.01 . 1.01.01 . 16 . 80,Penyelenggaraan Pendidikan Dasar SD/MI,18162230000,"Sumber Dana :
 Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Tersalurnya BOP untuk Siswa, Hr. GTT/PTT
Target : 80,64 siswa"
1.01 . 1.01.01 . 16 . 80 . 5 . 2 . 1,Belanja Pegawai,6964200000,
1.01 . 1.01.01 . 16 . 80 . 5 . 2 . 1 . 02,Honorarium Non PNS,6964200000,
1.01 . 1.01.01 . 16 . 80 . 5 . 2 . 1 . 02 . 02,Honorarium Pegawai Honorer/Tidak Tetap,6964200000," Honorarium Non PNS
Hr. GTT/PTT, GTY/PTY Kabupaten (1.171 org)14,052 ob x 300.000,00 = 4.215.600.000,00
Hr. GTT/PTT,GTY/PTY Provinsi (1.527 org)18,324 ob x 150.000,00 = 2.748.600.000,00"
1.01 . 1.01.01 . 16 . 80 . 5 . 2 . 2,Belanja Barang dan Jasa,11198030000,
1.01 . 1.01.01 . 16 . 80 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,3105000,
1.01 . 1.01.01 . 16 . 80 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,3105000," Belanja ATK
-Belanja ATK1 ls x 3.105.000,00 = 3.105.000,00"
1.01 . 1.01.01 . 16 . 80 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,4000000,
1.01 . 1.01.01 . 16 . 80 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,4000000," Belanja Penggandaan
-Foto copi32,000 lbr x 125,00 = 4.000.000,00"
1.01 . 1.01.01 . 16 . 80 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,15750000,
1.01 . 1.01.01 . 16 . 80 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,15750000," Belanja Makan Minum Rapat
-MMR900 or x 17.500,00 = 15.750.000,00"
1.01 . 1.01.01 . 16 . 80 . 5 . 2 . 2 . 15,Belanja Perjalanan Dinas,6625000,
1.01 . 1.01.01 . 16 . 80 . 5 . 2 . 2 . 15 . 01,Belanja Perjalanan Dinas Dalam Daerah,6625000," Belanja Perjalanan Dinas Dalam Daerah
Perjalanan Dinas Dalam Daerah1 ls x 6.625.000,00 = 6.625.000,00"
1.01 . 1.01.01 . 16 . 80 . 5 . 2 . 2 . 31,Belanja Operasional Pendidikan,11168550000,
1.01 . 1.01.01 . 16 . 80 . 5 . 2 . 2 . 31 . 03,Belanja Operasional Pendidikan SD/MI,11168550000," Belanja Operasional Pendidikan SD/MI
-Operasional Pendidikan SD/MI80,635 siswa x 130.000,00 = 10.482.550.000,00
-Bantuan SSN18 sekolah x 10.000.000,00 = 180.000.000,00
-Subsidi Pra SSN17 sekolah x 10.000.000,00 = 170.000.000,00
-Subsidi Penyelenggara Inklusi48 sekolah x 7.000.000,00 = 336.000.000,00"
1.01 . 1.01.01 . 16 . 81,Penyelenggaraan Pendidikan Dasar SMP,11154000000,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Tersalurnya dana BOP siswa SMP
Target : 31.809 siswa"
1.01 . 1.01.01 . 16 . 81 . 5 . 2 . 1,Belanja Pegawai,3177000000,
1.01 . 1.01.01 . 16 . 81 . 5 . 2 . 1 . 02,Honorarium Non PNS,3177000000,
1.01 . 1.01.01 . 16 . 81 . 5 . 2 . 1 . 02 . 02,Honorarium Pegawai Honorer/Tidak Tetap,3177000000,"APBD
 Honor Pegawai Tidak Tetap
Hr GTT/PTT SMP Negeri/Awasta Kabupaten558 th x 3.600.000,00 = 2.008.800.000,00
Hr GTT/PTT SMP Negeri/swasta DIY649 th x 1.800.000,00 = 1.168.200.000,00"
1.01 . 1.01.01 . 16 . 81 . 5 . 2 . 2,Belanja Barang dan Jasa,7977000000,
1.01 . 1.01.01 . 16 . 81 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,25000000,
1.01 . 1.01.01 . 16 . 81 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,25000000," Belanja ATK1 ls x 12.500.000,00 = 12.500.000,00
ATK bimbingan teknis akreditasi1 ls x 12.500.000,00 = 12.500.000,00"
1.01 . 1.01.01 . 16 . 81 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,10000000,
1.01 . 1.01.01 . 16 . 81 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,10000000," Belanja Pengandaan40,000 lembar x 125,00 = 5.000.000,00
Belanja Pengandaan sosialisasi/bimtek akreditas40,000 lembar x 125,00 = 5.000.000,00"
1.01 . 1.01.01 . 16 . 81 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,27000000,
1.01 . 1.01.01 . 16 . 81 . 5 . 2 . 2 . 11 . 02,Belanja Makanan Dan Minuman Rapat,12000000," makan minum rapat600 orang x 20.000,00 = 12.000.000,00"
1.01 . 1.01.01 . 16 . 81 . 5 . 2 . 2 . 11 . 05,Belanja Makanan dan Minuman Pelaksanaan Kegiatan,15000000," Makan minum kegiatan
Makan minum kegiatan Sosialisasi akreditasi500 orang x 20.000,00 = 10.000.000,00
Snack minum kegiatan Sosialisasi akreditasi500 orang x 10.000,00 = 5.000.000,00"
1.01 . 1.01.01 . 16 . 81 . 5 . 2 . 2 . 31,Belanja Operasional Pendidikan,7910000000,
1.01 . 1.01.01 . 16 . 81 . 5 . 2 . 2 . 31 . 04,Belanja Operasional Pendidikan SMP,7910000000," Belanja Operasional Pendidikan SMP
Biaya Operasional Pendidikan SMP Negeri/Swasta32,000 siswa x 220.000,00 = 7.040.000.000,00
Subsidi SSN/ Pra SSN72 sekolah x 10.000.000,00 = 720.000.000,00
Subsidi Sekolah Penyelenggara Inklusi12 sekolah x 10.000.000,00 = 120.000.000,00
Subsidi Sekolah Penyelenggara kelas Olahraga3 sekolah x 10.000.000,00 = 30.000.000,00"
1.01 . 1.01.01 . 16 . 81 . 5 . 2 . 2 . 35,"Jasa Narasumber, Tenaga Ahli, Yuri, Entry Data, Petugas Fogging dan Petugas Lapangan",5000000,
1.01 . 1.01.01 . 16 . 81 . 5 . 2 . 2 . 35 . 01,Jasa Nara Sumber/Moderator/Tenaga Ahli,5000000," Honor Narasumber/Tenaga Ahli
Honor Narasumber Sosialisasi/Bimtek Akreditasi10 oh x 500.000,00 = 5.000.000,00"
1.01 . 1.01.01 . 16 . 82,Penyelenggaraan UNAS/UASBN Pendidikan Dasar,725279975,"Sumber Dana : APBD
Lokasi Kegiatan : Kabupaten Bantul
Keluaran : Terselenggaranya UN SD/MI dan SMP/MTs th 2015/2016
Target : 30.800 siswa"
1.01 . 1.01.01 . 16 . 82 . 5 . 2 . 2,Belanja Barang dan Jasa,725279975,
1.01 . 1.01.01 . 16 . 82 . 5 . 2 . 2 . 01,Belanja Bahan Pakai Habis,8829975,
1.01 . 1.01.01 . 16 . 82 . 5 . 2 . 2 . 01 . 01,Belanja Alat Tulis Kantor,8829975,"APBD 
ATK Pelaksanaan UN1 ls x 8.829.975,00 = 8.829.975,00"
1.01 . 1.01.01 . 16 . 82 . 5 . 2 . 2 . 06,Belanja Cetak dan Penggandaan,5000000,
1.01 . 1.01.01 . 16 . 82 . 5 . 2 . 2 . 06 . 02,Belanja Penggandaan,5000000,"APBD
 Foto kopi Pelaksanaan UN
Fotokopi Pelaksanaan UN40,000 lembar x 125,00 = 5.000.000,00"
1.01 . 1.01.01 . 16 . 82 . 5 . 2 . 2 . 11,Belanja Makanan dan Minuman,12500000,
